price_id,product_id,store_id,price,price_type,effective_date,created_by
PH0031116,P04614,S0149,8242.92,Sale,2022-09-28,E00034
PH0031117,P03645,S0005,2048.46,Clearance,2024-11-04,E00574
PH0031118,P04303,S0017,7434.67,Regular,2024-03-07,E01112
PH0031119,P03792,S0063,1835.6,Clearance,2024-11-01,E00315
PH0031120,P01327,S0101,2540.73,Clearance,2022-05-21,E00243
PH0031121,P02913,S0147,1333.12,Clearance,2023-10-30,E00640
PH0031122,P04824,S0077,4736.31,Regular,2022-12-25,E01886
PH0031123,P04926,S0129,544.07,Promotional,2024-03-17,E01219
PH0031124,P04672,S0077,4658.37,Regular,2023-06-09,E01623
PH0031125,P01693,S0064,4771.08,Regular,2024-01-15,E01839
PH0031126,P00641,S0012,4427.0,Sale,2022-04-26,E00229
PH0031127,P03595,S0072,9509.91,Regular,2023-08-29,E00528
PH0031128,P03081,S0003,1777.13,Sale,2022-10-18,E01339
PH0031129,P01978,S0031,2698.01,Regular,2022-10-28,E00524
PH0031130,P00138,S0061,2070.04,Sale,2023-09-14,E01425
PH0031131,P01052,S0011,349.45,Clearance,2024-02-24,E01043
PH0031132,P02932,S0106,5076.94,Sale,2022-07-17,E01064
PH0031133,P04485,S0108,465.64,Clearance,2022-12-01,E01750
PH0031134,P02570,S0127,3155.39,Promotional,2023-08-06,E00776
PH0031135,P02676,S0091,575.21,Regular,2023-01-20,E00183
PH0031136,P03669,S0098,3353.82,Regular,2023-06-03,E00371
PH0031137,P00843,S0079,1106.87,Regular,2024-03-06,E02063
PH0031138,P02678,S0095,3101.07,Regular,2024-03-18,E02477
PH0031139,P03585,S0001,1240.48,Sale,2023-08-16,E00416
PH0031140,P01660,S0017,1491.15,Sale,2022-01-25,E01316
PH0031141,P04063,S0084,2318.5,Regular,2023-03-26,E00903
PH0031142,P04524,S0025,11269.86,Regular,2023-04-25,E01031
PH0031143,P03610,S0014,3647.6,Promotional,2023-06-11,E02485
PH0031144,P02827,S0072,1268.17,Regular,2023-05-16,E00218
PH0031145,P00289,S0115,1843.48,Regular,2023-02-09,E01474
PH0031146,P00597,S0105,777.47,Clearance,2023-06-01,E00295
PH0031147,P03152,S0017,4262.14,Regular,2023-02-17,E01571
PH0031148,P00703,S0033,3817.86,Promotional,2022-05-04,E02086
PH0031149,P02524,S0075,398.31,Promotional,2022-10-03,E01840
PH0031150,P02723,S0136,11649.78,Regular,2023-11-30,E00640
PH0031151,P01855,S0047,4048.21,Regular,2022-06-28,E00778
PH0031152,P04611,S0067,3637.46,Promotional,2024-07-15,E01254
PH0031153,P02112,S0031,3223.42,Regular,2023-01-15,E00526
PH0031154,P03431,S0014,1980.87,Sale,2022-12-22,E00200
PH0031155,P02030,S0091,2582.38,Promotional,2023-05-25,E01340
PH0031156,P01969,S0043,3721.7,Sale,2024-04-22,E01531
PH0031157,P04378,S0004,509.41,Promotional,2023-06-01,E00298
PH0031158,P00327,S0095,2941.19,Promotional,2023-02-22,E01877
PH0031159,P03262,S0028,522.5,Regular,2024-11-07,E00420
PH0031160,P03387,S0100,565.01,Clearance,2024-03-24,E00651
PH0031161,P02855,S0137,479.71,Regular,2024-11-22,E01318
PH0031162,P03974,S0035,3656.04,Regular,2022-05-31,E00082
PH0031163,P01325,S0013,2913.57,Regular,2023-10-01,E01469
PH0031164,P00783,S0001,3173.54,Promotional,2022-05-15,E00673
PH0031165,P04534,S0128,992.58,Promotional,2023-01-17,E02096
PH0031166,P00783,S0101,3779.49,Regular,2023-05-17,E01053
PH0031167,P02894,S0092,540.15,Regular,2023-10-17,E01538
PH0031168,P02737,S0127,9327.51,Regular,2023-04-23,E01053
PH0031169,P02868,S0091,3635.32,Sale,2023-06-26,E01056
PH0031170,P04313,S0114,2321.89,Regular,2022-02-11,E00683
PH0031171,P00597,S0030,1006.54,Sale,2022-07-06,E01700
PH0031172,P01486,S0052,152.11,Clearance,2023-01-08,E02153
PH0031173,P03801,S0126,364.41,Promotional,2024-02-10,E01455
PH0031174,P01023,S0108,898.19,Clearance,2022-05-20,E00464
PH0031175,P02224,S0078,1858.98,Regular,2022-03-09,E01350
PH0031176,P03390,S0028,3885.36,Promotional,2022-08-29,E00602
PH0031177,P04335,S0103,837.56,Regular,2024-07-02,E01399
PH0031178,P00542,S0122,294.2,Regular,2022-07-16,E00902
PH0031179,P00092,S0116,2096.48,Clearance,2024-07-29,E00735
PH0031180,P03933,S0136,1706.51,Regular,2022-09-11,E01682
PH0031181,P01622,S0125,7296.51,Regular,2023-10-15,E01939
PH0031182,P03448,S0003,14876.17,Regular,2024-04-23,E02124
PH0031183,P02377,S0046,4272.4,Regular,2024-04-15,E01384
PH0031184,P01948,S0134,664.88,Regular,2022-06-13,E00725
PH0031185,P03860,S0147,3264.64,Flash Sale,2022-03-26,E00152
PH0031186,P00034,S0087,6177.57,Sale,2023-03-13,E01998
PH0031187,P00271,S0096,517.82,Regular,2022-08-19,E00483
PH0031188,P04816,S0080,3526.91,Regular,2024-02-12,E01049
PH0031189,P00401,S0083,3718.52,Promotional,2023-07-01,E01321
PH0031190,P00213,S0082,548.57,Sale,2022-02-17,E00327
PH0031191,P01705,S0017,2518.81,Promotional,2024-03-08,E01555
PH0031192,P01933,S0079,4156.47,Regular,2023-03-03,E01774
PH0031193,P00092,S0076,2781.52,Sale,2022-06-19,E00343
PH0031194,P03666,S0093,1352.16,Sale,2023-03-20,E00334
PH0031195,P02524,S0042,499.54,Regular,2022-05-20,E00693
PH0031196,P01937,S0015,2672.76,Regular,2023-08-22,E00895
PH0031197,P04468,S0117,2518.42,Sale,2024-06-15,E01252
PH0031198,P04808,S0139,7843.73,Clearance,2023-03-08,E00815
PH0031199,P00573,S0063,2277.92,Regular,2024-08-25,E01446
PH0031200,P04857,S0085,7068.93,Regular,2022-11-04,E01073
PH0031201,P00535,S0067,1195.01,Clearance,2022-01-02,E00682
PH0031202,P04082,S0002,1998.28,Promotional,2024-01-28,E01591
PH0031203,P00956,S0075,5154.01,Regular,2024-02-01,E00554
PH0031204,P02414,S0114,1483.27,Sale,2023-12-12,E02068
PH0031205,P00960,S0134,756.38,Regular,2023-03-19,E01111
PH0031206,P02947,S0138,2749.24,Regular,2023-03-29,E00973
PH0031207,P04502,S0030,2498.85,Sale,2024-07-23,E01648
PH0031208,P02078,S0011,3921.39,Regular,2022-09-16,E01922
PH0031209,P02560,S0092,1894.07,Regular,2023-09-24,E02066
PH0031210,P01049,S0108,3929.08,Sale,2023-07-19,E00573
PH0031211,P01141,S0004,3463.87,Clearance,2024-09-23,E01522
PH0031212,P04855,S0091,1711.92,Regular,2023-07-05,E01806
PH0031213,P04251,S0043,2019.48,Regular,2024-01-19,E01554
PH0031214,P01929,S0016,535.6,Sale,2022-03-17,E00363
PH0031215,P03295,S0064,935.0,Regular,2024-08-31,E00378
PH0031216,P03062,S0052,4964.82,Regular,2023-07-18,E01267
PH0031217,P01652,S0016,4143.11,Regular,2022-01-12,E02280
PH0031218,P04229,S0009,1625.14,Clearance,2022-07-04,E01726
PH0031219,P01210,S0041,1155.04,Regular,2023-12-06,E00646
PH0031220,P02729,S0015,3927.27,Promotional,2023-04-25,E02284
PH0031221,P03966,S0031,8927.87,Regular,2023-02-12,E02406
PH0031222,P00992,S0054,824.41,Sale,2024-04-02,E00312
PH0031223,P01210,S0136,823.16,Flash Sale,2024-06-03,E00244
PH0031224,P00713,S0035,997.87,Clearance,2023-07-25,E02115
PH0031225,P00248,S0040,5295.45,Regular,2023-03-10,E01235
PH0031226,P04372,S0087,6588.39,Clearance,2024-06-15,E01174
PH0031227,P04532,S0127,650.95,Regular,2024-11-30,E01039
PH0031228,P03089,S0033,3440.4,Sale,2024-10-26,E01464
PH0031229,P01934,S0014,1186.14,Clearance,2022-12-15,E02243
PH0031230,P01912,S0073,2754.22,Regular,2022-08-23,E01902
PH0031231,P04328,S0052,4480.89,Regular,2022-06-17,E02467
PH0031232,P00271,S0082,560.49,Regular,2023-12-20,E01292
PH0031233,P01184,S0038,6816.97,Sale,2022-01-12,E00281
PH0031234,P03049,S0007,10820.94,Regular,2024-07-18,E01623
PH0031235,P02504,S0078,1555.65,Regular,2023-05-06,E00854
PH0031236,P00488,S0035,10249.03,Regular,2023-04-19,E00809
PH0031237,P03867,S0116,7192.36,Regular,2022-10-01,E00053
PH0031238,P02613,S0014,2829.79,Promotional,2022-05-16,E00867
PH0031239,P02960,S0009,3488.07,Sale,2023-07-15,E01416
PH0031240,P01537,S0070,2308.54,Clearance,2023-07-26,E02187
PH0031241,P04397,S0008,9613.83,Promotional,2022-10-07,E01650
PH0031242,P04731,S0013,4244.98,Regular,2022-03-27,E00631
PH0031243,P04481,S0149,1972.53,Promotional,2024-10-23,E01264
PH0031244,P02404,S0063,4769.33,Regular,2023-10-30,E00185
PH0031245,P01373,S0113,5710.8,Promotional,2022-11-28,E01665
PH0031246,P02303,S0024,1421.12,Clearance,2022-05-28,E02426
PH0031247,P00086,S0062,3310.02,Sale,2022-06-22,E01195
PH0031248,P02515,S0021,6947.06,Regular,2024-08-17,E01298
PH0031249,P01568,S0062,2372.07,Regular,2022-07-12,E01144
PH0031250,P04709,S0098,1857.39,Regular,2023-02-22,E00055
PH0031251,P00944,S0123,3723.74,Regular,2022-01-31,E00970
PH0031252,P02024,S0025,5460.09,Clearance,2024-12-15,E00984
PH0031253,P01102,S0148,615.78,Regular,2023-06-22,E01768
PH0031254,P03651,S0133,9386.11,Regular,2022-04-26,E00882
PH0031255,P03990,S0108,2315.6,Clearance,2022-03-28,E00170
PH0031256,P01327,S0094,4276.08,Regular,2022-05-05,E01888
PH0031257,P04728,S0139,1425.1,Regular,2022-03-01,E02223
PH0031258,P03946,S0131,1749.04,Sale,2022-08-21,E00846
PH0031259,P00450,S0074,4817.26,Promotional,2022-01-25,E00785
PH0031260,P02327,S0069,210.19,Flash Sale,2024-08-27,E00669
PH0031261,P03689,S0075,1776.45,Regular,2022-02-17,E01712
PH0031262,P03141,S0103,881.17,Regular,2022-08-06,E00220
PH0031263,P03672,S0028,10691.72,Sale,2022-12-30,E01610
PH0031264,P02931,S0006,1613.67,Regular,2022-08-29,E01346
PH0031265,P03101,S0145,11992.42,Regular,2024-03-20,E00686
PH0031266,P04433,S0050,5959.3,Regular,2024-08-03,E00815
PH0031267,P01912,S0148,2746.32,Regular,2022-06-12,E02016
PH0031268,P03425,S0129,3150.87,Regular,2023-03-05,E00213
PH0031269,P01857,S0009,3721.65,Regular,2022-10-26,E01762
PH0031270,P01607,S0074,3888.04,Regular,2022-09-29,E00992
PH0031271,P04966,S0109,5584.14,Regular,2023-01-14,E01594
PH0031272,P01357,S0121,5870.54,Regular,2024-07-14,E02419
PH0031273,P02897,S0108,144.59,Promotional,2023-01-30,E00265
PH0031274,P04859,S0127,4499.34,Regular,2022-02-11,E00099
PH0031275,P04702,S0113,3352.36,Promotional,2022-10-16,E00342
PH0031276,P02443,S0150,3499.79,Promotional,2023-01-15,E00961
PH0031277,P02418,S0139,1227.2,Regular,2023-11-14,E00609
PH0031278,P02068,S0022,3083.84,Regular,2022-11-07,E01541
PH0031279,P03918,S0143,3319.32,Regular,2023-10-20,E01146
PH0031280,P00822,S0019,1453.43,Sale,2024-07-09,E01464
PH0031281,P04071,S0040,6553.43,Regular,2022-07-19,E00940
PH0031282,P04111,S0137,739.74,Regular,2024-11-23,E02007
PH0031283,P04951,S0045,7345.25,Regular,2023-11-03,E00353
PH0031284,P03823,S0082,7009.49,Regular,2023-04-08,E00677
PH0031285,P02934,S0072,359.99,Regular,2023-12-07,E01297
PH0031286,P02944,S0146,168.82,Regular,2022-02-21,E02255
PH0031287,P00657,S0032,4867.81,Regular,2022-05-26,E02299
PH0031288,P00130,S0147,461.34,Sale,2024-07-18,E00145
PH0031289,P00673,S0115,4278.5,Promotional,2022-01-01,E00559
PH0031290,P01821,S0007,4375.99,Regular,2023-06-04,E00844
PH0031291,P04169,S0086,6315.18,Promotional,2023-02-16,E01741
PH0031292,P02155,S0023,5376.34,Regular,2023-12-25,E02162
PH0031293,P00518,S0132,3193.93,Sale,2022-07-03,E01453
PH0031294,P03859,S0061,9366.2,Sale,2024-07-16,E00024
PH0031295,P04577,S0073,8615.71,Sale,2024-06-19,E01583
PH0031296,P02069,S0043,1959.08,Sale,2023-11-26,E01025
PH0031297,P00728,S0063,510.66,Regular,2024-12-14,E02147
PH0031298,P04706,S0068,1793.83,Regular,2024-10-31,E00825
PH0031299,P02377,S0003,2613.38,Clearance,2024-04-02,E00032
PH0031300,P04522,S0029,7344.49,Sale,2022-04-03,E01864
PH0031301,P00398,S0061,4470.99,Regular,2022-08-30,E02305
PH0031302,P03402,S0132,323.77,Regular,2022-09-03,E00961
PH0031303,P03178,S0022,2219.06,Promotional,2023-06-26,E00787
PH0031304,P03761,S0090,2363.49,Sale,2023-10-09,E00413
PH0031305,P01107,S0040,3900.57,Regular,2024-09-01,E02162
PH0031306,P04913,S0095,755.5,Clearance,2022-02-26,E01845
PH0031307,P01621,S0127,1960.07,Clearance,2024-02-27,E01644
PH0031308,P03029,S0121,5499.35,Sale,2022-11-03,E00509
PH0031309,P04183,S0035,3607.12,Regular,2024-08-02,E02202
PH0031310,P03209,S0145,4297.74,Regular,2022-12-21,E01611
PH0031311,P01550,S0108,4390.84,Regular,2024-05-21,E00885
PH0031312,P04857,S0084,5949.67,Sale,2024-01-05,E00546
PH0031313,P01236,S0037,128.41,Sale,2023-07-18,E01309
PH0031314,P03384,S0095,2352.11,Regular,2023-06-11,E02161
PH0031315,P01210,S0003,869.52,Sale,2022-01-31,E01948
PH0031316,P01786,S0028,2411.91,Promotional,2023-12-27,E01318
PH0031317,P01823,S0008,274.94,Clearance,2024-12-08,E00832
PH0031318,P04664,S0010,2981.69,Regular,2023-06-11,E00022
PH0031319,P04541,S0038,3149.14,Sale,2023-04-02,E01159
PH0031320,P04960,S0113,1721.55,Flash Sale,2023-02-08,E00925
PH0031321,P03882,S0129,1427.32,Promotional,2022-05-16,E00287
PH0031322,P03581,S0144,3667.46,Promotional,2024-03-22,E02079
PH0031323,P04281,S0019,3491.29,Promotional,2022-02-04,E01376
PH0031324,P02299,S0134,1494.72,Clearance,2023-05-09,E00956
PH0031325,P01798,S0013,3942.99,Regular,2024-07-27,E01133
PH0031326,P04337,S0030,2815.17,Regular,2022-03-30,E00914
PH0031327,P01029,S0086,1921.94,Regular,2022-06-11,E01878
PH0031328,P01136,S0081,548.57,Promotional,2022-04-16,E01480
PH0031329,P01489,S0045,3983.92,Regular,2022-06-12,E01115
PH0031330,P04329,S0130,284.44,Regular,2023-09-25,E00299
PH0031331,P03346,S0021,2557.69,Promotional,2024-06-29,E00541
PH0031332,P00263,S0039,1441.42,Promotional,2024-06-07,E01617
PH0031333,P02222,S0055,3844.62,Regular,2024-05-04,E01274
PH0031334,P04841,S0073,4370.61,Clearance,2024-04-02,E01832
PH0031335,P02818,S0012,537.34,Regular,2022-05-23,E01671
PH0031336,P03437,S0044,396.06,Regular,2024-03-03,E01228
PH0031337,P04763,S0114,2622.77,Sale,2022-03-13,E01151
PH0031338,P04245,S0007,3832.87,Regular,2024-10-18,E00371
PH0031339,P00294,S0063,4836.35,Regular,2024-01-11,E00332
PH0031340,P04190,S0021,4385.54,Regular,2023-10-12,E01754
PH0031341,P01616,S0009,11331.14,Regular,2023-11-27,E01064
PH0031342,P03441,S0028,640.7,Regular,2023-03-27,E02108
PH0031343,P02399,S0022,11143.03,Regular,2022-07-03,E00929
PH0031344,P02823,S0060,3172.83,Regular,2024-01-17,E01326
PH0031345,P02009,S0110,4520.16,Flash Sale,2023-10-27,E01868
PH0031346,P03876,S0041,4482.11,Sale,2024-02-25,E00156
PH0031347,P02970,S0019,2166.35,Clearance,2023-06-22,E01972
PH0031348,P00731,S0091,599.46,Sale,2022-06-19,E01380
PH0031349,P03440,S0119,7661.95,Sale,2023-11-05,E00987
PH0031350,P02274,S0116,4590.73,Regular,2024-05-07,E00367
PH0031351,P02038,S0023,7040.55,Clearance,2024-12-05,E01782
PH0031352,P03749,S0060,574.58,Promotional,2022-11-08,E00214
PH0031353,P03133,S0036,133.03,Regular,2023-11-06,E01035
PH0031354,P03342,S0025,8511.24,Clearance,2024-02-23,E00464
PH0031355,P04555,S0084,1624.06,Regular,2024-12-30,E01396
PH0031356,P04195,S0131,625.14,Promotional,2023-02-27,E02036
PH0031357,P04355,S0046,2051.71,Clearance,2024-07-19,E01623
PH0031358,P00482,S0119,2624.99,Sale,2024-02-03,E01314
PH0031359,P04340,S0019,7271.36,Promotional,2023-01-06,E02023
PH0031360,P02483,S0037,1364.37,Regular,2022-11-11,E01153
PH0031361,P01364,S0022,1458.36,Promotional,2022-09-01,E00690
PH0031362,P04299,S0026,2180.95,Sale,2023-06-12,E01416
PH0031363,P04589,S0094,1653.98,Regular,2023-11-16,E01209
PH0031364,P04302,S0096,3764.86,Regular,2024-07-03,E02346
PH0031365,P02327,S0139,285.79,Regular,2024-02-09,E02084
PH0031366,P04779,S0143,4345.49,Regular,2024-12-01,E01269
PH0031367,P02822,S0140,2259.88,Clearance,2022-01-18,E01342
PH0031368,P04044,S0119,1188.08,Regular,2023-09-03,E00166
PH0031369,P00573,S0056,2397.59,Regular,2022-10-26,E00871
PH0031370,P03499,S0147,1893.3,Clearance,2023-04-04,E00898
PH0031371,P02232,S0048,10418.84,Regular,2022-01-08,E00746
PH0031372,P04803,S0017,3103.51,Regular,2023-04-27,E01226
PH0031373,P04978,S0009,4550.73,Regular,2024-12-28,E01665
PH0031374,P03415,S0089,1284.13,Sale,2024-07-24,E00622
PH0031375,P01417,S0071,4737.5,Regular,2024-07-11,E00209
PH0031376,P04951,S0106,7139.07,Regular,2022-01-16,E00671
PH0031377,P03488,S0146,3917.79,Promotional,2022-03-20,E00353
PH0031378,P02812,S0015,285.37,Regular,2024-02-01,E01085
PH0031379,P01394,S0039,956.17,Regular,2023-11-11,E00146
PH0031380,P02840,S0088,1372.17,Regular,2024-12-05,E01181
PH0031381,P00660,S0042,9979.31,Regular,2024-01-13,E01427
PH0031382,P02423,S0112,3808.59,Regular,2024-10-02,E02352
PH0031383,P01231,S0108,4447.88,Promotional,2022-10-27,E00544
PH0031384,P02304,S0134,421.72,Clearance,2022-06-28,E01529
PH0031385,P03708,S0102,2159.02,Clearance,2022-07-11,E01297
PH0031386,P00061,S0072,4519.22,Regular,2022-06-10,E01625
PH0031387,P02272,S0093,4587.34,Regular,2023-06-27,E00823
PH0031388,P00076,S0061,3567.44,Regular,2023-12-07,E02098
PH0031389,P04801,S0073,2420.24,Regular,2024-04-19,E00949
PH0031390,P03629,S0001,5815.88,Sale,2023-12-16,E01080
PH0031391,P02500,S0045,5052.24,Sale,2022-04-19,E01892
PH0031392,P01388,S0010,280.88,Sale,2024-01-07,E00933
PH0031393,P03234,S0073,5290.94,Sale,2023-03-04,E01703
PH0031394,P01151,S0013,328.21,Regular,2022-05-16,E01764
PH0031395,P01535,S0092,1552.42,Clearance,2024-07-16,E00028
PH0031396,P03337,S0132,591.64,Regular,2022-07-29,E02362
PH0031397,P01389,S0120,1089.0,Sale,2022-08-14,E01464
PH0031398,P02635,S0104,569.49,Sale,2024-05-01,E00215
PH0031399,P00446,S0044,1212.62,Regular,2023-04-11,E01730
PH0031400,P02792,S0002,3262.85,Promotional,2022-06-01,E00270
PH0031401,P02080,S0097,371.01,Promotional,2024-06-07,E00906
PH0031402,P01590,S0060,2039.27,Regular,2023-08-02,E02107
PH0031403,P04619,S0126,5240.08,Regular,2023-07-29,E01147
PH0031404,P04923,S0093,2867.77,Regular,2023-03-22,E00249
PH0031405,P02696,S0061,888.72,Regular,2023-04-12,E00410
PH0031406,P04729,S0105,11040.56,Promotional,2023-02-15,E00206
PH0031407,P02247,S0037,727.32,Regular,2023-08-08,E00501
PH0031408,P02065,S0085,334.85,Promotional,2023-09-24,E00296
PH0031409,P03579,S0039,6811.36,Regular,2023-01-14,E00949
PH0031410,P02851,S0137,5321.82,Promotional,2023-09-19,E02353
PH0031411,P04043,S0013,1681.26,Promotional,2023-07-30,E00751
PH0031412,P02634,S0073,1742.37,Regular,2022-04-12,E01451
PH0031413,P02204,S0060,3256.44,Promotional,2024-11-22,E00291
PH0031414,P03440,S0131,8351.67,Promotional,2023-01-04,E01496
PH0031415,P03764,S0050,8510.11,Sale,2024-03-26,E01246
PH0031416,P01821,S0020,4562.38,Regular,2023-07-28,E02483
PH0031417,P01492,S0036,1234.17,Promotional,2022-12-26,E00023
PH0031418,P03190,S0044,2610.96,Clearance,2023-05-19,E01396
PH0031419,P04936,S0089,3986.65,Regular,2024-05-14,E00717
PH0031420,P00657,S0001,4026.89,Sale,2022-07-07,E00551
PH0031421,P01158,S0088,339.58,Promotional,2023-09-23,E00736
PH0031422,P02315,S0148,415.19,Promotional,2022-09-07,E00442
PH0031423,P02114,S0093,2479.38,Clearance,2022-07-18,E01774
PH0031424,P04332,S0002,11311.37,Regular,2024-06-14,E02394
PH0031425,P04233,S0033,5310.7,Promotional,2022-06-20,E00513
PH0031426,P00093,S0105,4713.38,Regular,2024-10-19,E02369
PH0031427,P01222,S0142,479.26,Clearance,2024-05-12,E00379
PH0031428,P03475,S0006,1193.34,Promotional,2023-02-26,E00745
PH0031429,P01568,S0038,2417.08,Regular,2024-06-28,E02419
PH0031430,P01036,S0082,777.63,Regular,2022-01-20,E01297
PH0031431,P04118,S0040,2096.57,Sale,2022-05-18,E01202
PH0031432,P01026,S0076,1329.05,Regular,2023-04-22,E00759
PH0031433,P00131,S0096,2113.55,Clearance,2023-11-07,E01703
PH0031434,P04362,S0133,320.26,Regular,2022-08-08,E02331
PH0031435,P00598,S0146,5972.22,Flash Sale,2023-01-29,E01681
PH0031436,P02630,S0091,293.47,Regular,2023-06-22,E02380
PH0031437,P03928,S0005,2229.94,Promotional,2022-02-06,E01215
PH0031438,P00399,S0123,431.73,Regular,2022-06-19,E01757
PH0031439,P00733,S0123,2488.42,Regular,2023-06-10,E00369
PH0031440,P03933,S0137,1655.37,Regular,2024-09-20,E01665
PH0031441,P00428,S0058,3096.29,Sale,2022-05-26,E00048
PH0031442,P04133,S0026,6775.19,Promotional,2024-08-06,E02265
PH0031443,P01117,S0120,3031.71,Regular,2023-11-02,E02177
PH0031444,P01293,S0014,3992.92,Regular,2022-01-15,E00821
PH0031445,P00685,S0045,2104.63,Regular,2023-02-21,E00385
PH0031446,P04093,S0058,1355.22,Promotional,2024-12-24,E00015
PH0031447,P00082,S0052,4746.97,Regular,2022-06-09,E00814
PH0031448,P02707,S0025,3097.45,Regular,2022-08-04,E01231
PH0031449,P00626,S0100,5900.75,Regular,2023-04-30,E02055
PH0031450,P04236,S0120,3369.9,Promotional,2022-06-08,E01117
PH0031451,P04930,S0147,1156.94,Clearance,2024-06-19,E01914
PH0031452,P02438,S0142,3681.91,Regular,2024-05-20,E00811
PH0031453,P01416,S0039,790.1,Sale,2024-04-25,E00305
PH0031454,P00713,S0056,1327.85,Promotional,2023-04-04,E01964
PH0031455,P00481,S0023,2381.76,Sale,2024-07-28,E01352
PH0031456,P00018,S0027,6976.27,Promotional,2023-08-26,E00517
PH0031457,P02495,S0096,4362.02,Sale,2024-06-26,E01094
PH0031458,P04327,S0096,2671.21,Regular,2023-09-28,E02168
PH0031459,P03900,S0036,3579.55,Regular,2023-06-29,E01728
PH0031460,P04235,S0064,3309.35,Clearance,2023-01-05,E00195
PH0031461,P04901,S0086,4626.33,Clearance,2022-04-14,E00181
PH0031462,P03635,S0138,5370.79,Promotional,2023-12-08,E02299
PH0031463,P03226,S0109,3191.36,Regular,2022-01-31,E00332
PH0031464,P02871,S0062,4041.58,Regular,2023-12-29,E02449
PH0031465,P03622,S0002,1344.64,Clearance,2024-04-08,E00953
PH0031466,P04499,S0067,2967.5,Flash Sale,2023-11-28,E00057
PH0031467,P02179,S0062,3597.1,Sale,2023-09-30,E02344
PH0031468,P00134,S0042,1125.68,Promotional,2022-02-14,E02010
PH0031469,P01754,S0126,8133.84,Regular,2023-04-24,E01245
PH0031470,P02598,S0027,1143.92,Regular,2023-09-11,E01616
PH0031471,P03615,S0130,3290.42,Sale,2024-05-13,E01993
PH0031472,P00148,S0140,3435.55,Promotional,2024-10-03,E00888
PH0031473,P02935,S0059,2570.98,Sale,2023-11-16,E02488
PH0031474,P00668,S0043,7896.1,Regular,2024-01-26,E01410
PH0031475,P02550,S0133,364.28,Clearance,2024-07-20,E00344
PH0031476,P02441,S0076,1528.51,Clearance,2022-06-16,E01364
PH0031477,P02091,S0107,3306.26,Sale,2023-08-15,E01263
PH0031478,P00018,S0092,4914.3,Clearance,2022-08-30,E00101
PH0031479,P01259,S0112,3001.93,Flash Sale,2022-10-12,E02148
PH0031480,P04219,S0074,2410.21,Regular,2023-08-29,E01082
PH0031481,P03428,S0071,960.83,Regular,2023-08-10,E02150
PH0031482,P00560,S0138,1592.04,Regular,2023-01-25,E00469
PH0031483,P03966,S0114,8438.93,Regular,2024-12-26,E01859
PH0031484,P00319,S0099,2402.24,Clearance,2023-03-14,E00992
PH0031485,P01778,S0147,6073.91,Regular,2023-07-31,E00118
PH0031486,P00272,S0044,6793.2,Flash Sale,2023-03-10,E00872
PH0031487,P04357,S0144,2521.47,Regular,2023-04-01,E01625
PH0031488,P04120,S0101,3246.59,Sale,2024-09-05,E01509
PH0031489,P04649,S0035,304.47,Regular,2023-07-31,E00419
PH0031490,P01449,S0124,9291.31,Promotional,2022-07-03,E01760
PH0031491,P03039,S0083,2514.89,Promotional,2023-08-17,E02274
PH0031492,P02681,S0142,2450.18,Regular,2024-04-29,E01892
PH0031493,P00693,S0056,2229.43,Regular,2022-04-29,E02495
PH0031494,P03363,S0048,2159.17,Clearance,2023-06-01,E02195
PH0031495,P01237,S0121,1910.1,Regular,2024-09-08,E00653
