session_id,customer_id,login_time,logout_time,duration_mins,device,channel,pages_visited,date
SES0042175,C00532,2024-06-17 18:42:00,2024-06-17 19:10:00,28,Mobile,App,10,2024-06-17
SES0042176,C06833,2024-08-26 04:25:00,2024-08-26 04:39:00,14,Mobile,Web,17,2024-08-26
SES0042177,C04016,2024-09-09 05:08:00,2024-09-09 06:16:00,68,Mobile,App,27,2024-09-09
SES0042178,C03614,2022-07-18 21:20:00,2022-07-18 21:48:00,28,Mobile,App,27,2022-07-18
SES0042179,C02993,2022-08-11 00:35:00,2022-08-11 02:05:00,90,Mobile,App,14,2022-08-11
SES0042180,C03146,2023-03-07 03:07:00,2023-03-07 04:24:00,77,Mobile,App,20,2023-03-07
SES0042181,C08688,2022-06-14 06:12:00,2022-06-14 06:35:00,23,Mobile,App,16,2022-06-14
SES0042182,C05315,2024-08-30 23:14:00,2024-08-30 23:22:00,8,Mobile,App,7,2024-08-30
SES0042183,C08844,2024-12-13 21:30:00,2024-12-13 21:34:00,4,Mobile,App,11,2024-12-13
SES0042184,C01364,2023-05-08 05:46:00,2023-05-08 05:58:00,12,Desktop,App,1,2023-05-08
SES0042185,C01570,2024-02-12 04:26:00,2024-02-12 04:44:00,18,Mobile,App,2,2024-02-12
SES0042186,C07082,2023-06-17 07:12:00,2023-06-17 08:27:00,75,Desktop,App,25,2023-06-17
SES0042187,C02435,2022-03-13 06:17:00,2022-03-13 07:46:00,89,Mobile,App,23,2022-03-13
SES0042188,C06720,2022-11-13 22:40:00,2022-11-14 00:05:00,85,Mobile,Web,1,2022-11-13
SES0042189,C08225,2024-07-04 11:22:00,2024-07-04 11:46:00,24,Desktop,Web,10,2024-07-04
SES0042190,C05456,2022-11-25 21:52:00,2022-11-25 23:16:00,84,Mobile,App,17,2022-11-25
SES0042191,C06975,2022-04-02 13:15:00,2022-04-02 13:36:00,21,Mobile,App,21,2022-04-02
SES0042192,C05097,2022-05-24 21:06:00,2022-05-24 22:23:00,77,Mobile,Web,16,2022-05-24
SES0042193,C02005,2024-01-17 17:11:00,2024-01-17 17:58:00,47,Mobile,Web,1,2024-01-17
SES0042194,C05922,2022-02-09 21:19:00,2022-02-09 21:50:00,31,Desktop,App,23,2022-02-09
SES0042195,C07254,2024-03-17 08:31:00,2024-03-17 09:53:00,82,Mobile,App,7,2024-03-17
SES0042196,C01400,2023-10-16 16:35:00,2023-10-16 16:58:00,23,Mobile,Web,13,2023-10-16
SES0042197,C07482,2022-07-15 17:16:00,2022-07-15 18:14:00,58,Mobile,Web,14,2022-07-15
SES0042198,C01562,2023-09-10 12:59:00,2023-09-10 13:44:00,45,Desktop,App,5,2023-09-10
SES0042199,C09014,2022-11-23 09:57:00,2022-11-23 10:39:00,42,Mobile,App,12,2022-11-23
SES0042200,C02278,2023-10-03 15:22:00,2023-10-03 16:05:00,43,Mobile,Web,9,2023-10-03
SES0042201,C06502,2022-07-18 17:08:00,2022-07-18 17:35:00,27,Mobile,Web,28,2022-07-18
SES0042202,C09204,2023-04-22 00:35:00,2023-04-22 00:43:00,8,Mobile,Web,11,2023-04-22
SES0042203,C09074,2024-11-26 08:03:00,2024-11-26 08:53:00,50,Mobile,Web,26,2024-11-26
SES0042204,C02976,2022-12-18 01:22:00,2022-12-18 01:38:00,16,Desktop,Web,20,2022-12-18
SES0042205,C03661,2023-06-22 08:08:00,2023-06-22 09:03:00,55,Desktop,App,26,2023-06-22
SES0042206,C03631,2023-04-14 15:15:00,2023-04-14 15:52:00,37,Mobile,App,13,2023-04-14
SES0042207,C01274,2023-06-29 14:17:00,2023-06-29 15:21:00,64,Desktop,App,2,2023-06-29
SES0042208,C03854,2022-05-12 08:48:00,2022-05-12 09:20:00,32,Desktop,Web,28,2022-05-12
SES0042209,C07078,2023-09-23 23:13:00,2023-09-24 00:02:00,49,Desktop,App,1,2023-09-23
SES0042210,C08802,2023-01-14 10:12:00,2023-01-14 11:26:00,74,Mobile,App,2,2023-01-14
SES0042211,C09076,2022-11-28 06:36:00,2022-11-28 07:01:00,25,Mobile,App,14,2022-11-28
SES0042212,C01976,2022-01-08 15:39:00,2022-01-08 16:34:00,55,Tablet,App,12,2022-01-08
SES0042213,C06108,2022-10-16 11:49:00,2022-10-16 12:48:00,59,Desktop,Web,18,2022-10-16
SES0042214,C02782,2023-11-17 09:46:00,2023-11-17 10:52:00,66,Mobile,Web,11,2023-11-17
SES0042215,C04143,2023-05-27 19:23:00,2023-05-27 19:38:00,15,Mobile,App,25,2023-05-27
SES0042216,C02183,2022-02-13 09:07:00,2022-02-13 09:35:00,28,Mobile,App,7,2022-02-13
SES0042217,C06108,2024-11-26 10:45:00,2024-11-26 10:53:00,8,Mobile,Web,27,2024-11-26
SES0042218,C01225,2023-01-25 12:04:00,2023-01-25 12:13:00,9,Mobile,App,1,2023-01-25
SES0042219,C00300,2024-06-17 08:02:00,2024-06-17 09:20:00,78,Mobile,App,30,2024-06-17
SES0042220,C02504,2023-12-29 19:57:00,2023-12-29 20:06:00,9,Mobile,App,29,2023-12-29
SES0042221,C01756,2023-12-03 10:14:00,2023-12-03 11:03:00,49,Mobile,App,17,2023-12-03
SES0042222,C02245,2022-10-25 23:59:00,2022-10-26 01:14:00,75,Mobile,Web,7,2022-10-25
SES0042223,C09664,2023-04-05 01:24:00,2023-04-05 01:52:00,28,Mobile,App,5,2023-04-05
SES0042224,C01412,2022-06-27 11:44:00,2022-06-27 12:27:00,43,Desktop,App,30,2022-06-27
SES0042225,C01266,2023-12-28 09:57:00,2023-12-28 10:48:00,51,Mobile,Web,12,2023-12-28
SES0042226,C00147,2024-12-09 20:25:00,2024-12-09 20:42:00,17,Mobile,Web,8,2024-12-09
SES0042227,C00592,2023-07-24 11:37:00,2023-07-24 11:53:00,16,Desktop,App,1,2023-07-24
SES0042228,C01241,2024-11-11 12:36:00,2024-11-11 13:24:00,48,Tablet,App,20,2024-11-11
SES0042229,C04712,2024-03-08 06:41:00,2024-03-08 07:46:00,65,Desktop,App,15,2024-03-08
SES0042230,C03130,2022-11-21 14:35:00,2022-11-21 15:00:00,25,Desktop,Web,19,2022-11-21
SES0042231,C05480,2023-06-09 01:37:00,2023-06-09 02:58:00,81,Mobile,Web,21,2023-06-09
SES0042232,C02353,2024-07-28 02:15:00,2024-07-28 02:42:00,27,Desktop,App,2,2024-07-28
SES0042233,C06165,2022-11-27 00:44:00,2022-11-27 01:59:00,75,Mobile,App,29,2022-11-27
SES0042234,C00308,2023-02-13 09:19:00,2023-02-13 09:55:00,36,Desktop,App,18,2023-02-13
SES0042235,C08708,2023-05-13 18:13:00,2023-05-13 18:27:00,14,Desktop,App,14,2023-05-13
SES0042236,C05039,2023-04-12 14:17:00,2023-04-12 14:57:00,40,Mobile,App,20,2023-04-12
SES0042237,C05451,2023-10-15 01:28:00,2023-10-15 01:58:00,30,Mobile,Web,3,2023-10-15
SES0042238,C09630,2024-05-30 14:40:00,2024-05-30 14:54:00,14,Desktop,App,11,2024-05-30
SES0042239,C07094,2024-06-01 08:14:00,2024-06-01 08:46:00,32,Desktop,Web,25,2024-06-01
SES0042240,C02030,2023-05-11 15:26:00,2023-05-11 16:53:00,87,Mobile,Web,30,2023-05-11
SES0042241,C08012,2023-11-11 05:07:00,2023-11-11 06:15:00,68,Mobile,App,25,2023-11-11
SES0042242,C00311,2023-05-06 04:28:00,2023-05-06 05:17:00,49,Mobile,App,1,2023-05-06
SES0042243,C01417,2022-07-30 19:04:00,2022-07-30 19:10:00,6,Desktop,Web,30,2022-07-30
SES0042244,C06878,2024-08-29 19:02:00,2024-08-29 20:10:00,68,Desktop,Web,6,2024-08-29
SES0042245,C08041,2023-02-09 15:53:00,2023-02-09 16:16:00,23,Tablet,Web,22,2023-02-09
SES0042246,C06054,2023-09-13 06:16:00,2023-09-13 06:42:00,26,Mobile,App,23,2023-09-13
SES0042247,C06996,2023-06-03 06:42:00,2023-06-03 08:00:00,78,Mobile,Web,2,2023-06-03
SES0042248,C03999,2022-03-31 04:31:00,2022-03-31 05:26:00,55,Desktop,Web,13,2022-03-31
SES0042249,C06647,2024-06-17 09:34:00,2024-06-17 10:00:00,26,Desktop,Web,6,2024-06-17
SES0042250,C08304,2023-06-01 06:20:00,2023-06-01 06:46:00,26,Mobile,Web,11,2023-06-01
SES0042251,C02717,2024-04-30 12:27:00,2024-04-30 12:39:00,12,Mobile,App,18,2024-04-30
SES0042252,C03615,2023-10-11 03:55:00,2023-10-11 04:31:00,36,Desktop,Web,22,2023-10-11
SES0042253,C03122,2022-04-04 08:33:00,2022-04-04 08:41:00,8,Desktop,Web,9,2022-04-04
SES0042254,C03433,2024-08-02 17:39:00,2024-08-02 17:55:00,16,Mobile,App,15,2024-08-02
SES0042255,C05434,2024-10-19 16:19:00,2024-10-19 16:42:00,23,Desktop,Web,15,2024-10-19
SES0042256,C00233,2022-12-18 16:06:00,2022-12-18 16:14:00,8,Mobile,App,16,2022-12-18
SES0042257,C08500,2022-09-11 01:59:00,2022-09-11 03:24:00,85,Mobile,Web,9,2022-09-11
SES0042258,C08481,2022-11-27 13:25:00,2022-11-27 14:31:00,66,Mobile,Web,17,2022-11-27
SES0042259,C08065,2024-04-15 02:53:00,2024-04-15 03:05:00,12,Mobile,App,27,2024-04-15
SES0042260,C00009,2023-04-15 20:16:00,2023-04-15 20:53:00,37,Mobile,App,23,2023-04-15
SES0042261,C08233,2024-06-21 22:23:00,2024-06-21 23:30:00,67,Mobile,Web,19,2024-06-21
SES0042262,C05506,2022-01-07 21:34:00,2022-01-07 22:39:00,65,Mobile,App,14,2022-01-07
SES0042263,C02340,2023-12-04 03:14:00,2023-12-04 04:30:00,76,Mobile,App,13,2023-12-04
SES0042264,C04845,2023-10-21 09:01:00,2023-10-21 09:37:00,36,Desktop,App,5,2023-10-21
SES0042265,C04986,2022-08-26 11:25:00,2022-08-26 12:08:00,43,Mobile,App,18,2022-08-26
SES0042266,C01378,2024-09-16 22:34:00,2024-09-16 23:50:00,76,Mobile,Web,26,2024-09-16
SES0042267,C00577,2022-12-10 13:48:00,2022-12-10 14:54:00,66,Mobile,App,6,2022-12-10
SES0042268,C03346,2023-09-16 02:56:00,2023-09-16 02:59:00,3,Desktop,App,4,2023-09-16
SES0042269,C08127,2022-04-19 08:11:00,2022-04-19 08:47:00,36,Mobile,Web,14,2022-04-19
SES0042270,C08420,2024-04-27 12:43:00,2024-04-27 13:29:00,46,Tablet,App,17,2024-04-27
SES0042271,C02824,2023-02-17 16:00:00,2023-02-17 16:50:00,50,Mobile,App,7,2023-02-17
SES0042272,C05784,2024-11-03 08:38:00,2024-11-03 09:26:00,48,Mobile,Web,25,2024-11-03
SES0042273,C02529,2023-03-15 12:36:00,2023-03-15 13:48:00,72,Desktop,App,3,2023-03-15
SES0042274,C04887,2024-05-14 12:02:00,2024-05-14 12:21:00,19,Mobile,Web,29,2024-05-14
SES0042275,C07244,2022-08-01 09:10:00,2022-08-01 09:35:00,25,Desktop,App,11,2022-08-01
SES0042276,C03417,2024-03-31 11:56:00,2024-03-31 12:58:00,62,Desktop,App,21,2024-03-31
SES0042277,C00544,2024-01-04 12:14:00,2024-01-04 12:36:00,22,Mobile,Web,27,2024-01-04
SES0042278,C06823,2023-05-28 13:20:00,2023-05-28 13:35:00,15,Mobile,App,2,2023-05-28
SES0042279,C04344,2024-08-23 18:37:00,2024-08-23 18:58:00,21,Mobile,App,20,2024-08-23
SES0042280,C01241,2022-04-23 17:17:00,2022-04-23 18:18:00,61,Desktop,App,11,2022-04-23
SES0042281,C06648,2024-12-14 21:39:00,2024-12-14 23:01:00,82,Desktop,App,9,2024-12-14
SES0042282,C00866,2022-12-25 05:11:00,2022-12-25 05:26:00,15,Mobile,Web,29,2022-12-25
SES0042283,C03539,2023-11-11 23:47:00,2023-11-12 00:42:00,55,Mobile,Web,4,2023-11-11
SES0042284,C08176,2023-07-26 16:56:00,2023-07-26 18:03:00,67,Mobile,Web,21,2023-07-26
SES0042285,C07814,2024-12-04 11:12:00,2024-12-04 12:09:00,57,Mobile,App,25,2024-12-04
SES0042286,C02235,2024-07-27 22:21:00,2024-07-27 22:24:00,3,Mobile,App,29,2024-07-27
SES0042287,C01441,2024-10-20 17:09:00,2024-10-20 18:38:00,89,Desktop,App,23,2024-10-20
SES0042288,C02908,2022-07-12 14:57:00,2022-07-12 15:36:00,39,Mobile,Web,17,2022-07-12
SES0042289,C01588,2022-03-09 15:13:00,2022-03-09 16:27:00,74,Desktop,Web,16,2022-03-09
SES0042290,C09950,2022-04-17 12:36:00,2022-04-17 13:08:00,32,Desktop,App,12,2022-04-17
SES0042291,C08878,2023-07-24 19:49:00,2023-07-24 20:41:00,52,Mobile,App,21,2023-07-24
SES0042292,C09914,2023-07-12 17:34:00,2023-07-12 19:00:00,86,Desktop,App,11,2023-07-12
SES0042293,C03456,2022-01-21 02:31:00,2022-01-21 03:02:00,31,Mobile,App,4,2022-01-21
SES0042294,C01602,2023-10-22 12:08:00,2023-10-22 13:27:00,79,Mobile,Web,13,2023-10-22
SES0042295,C09554,2022-10-22 00:11:00,2022-10-22 01:37:00,86,Mobile,Web,29,2022-10-22
SES0042296,C04673,2022-12-04 09:51:00,2022-12-04 10:07:00,16,Mobile,App,11,2022-12-04
SES0042297,C01859,2023-05-15 19:03:00,2023-05-15 20:00:00,57,Desktop,Web,28,2023-05-15
SES0042298,C06556,2022-03-25 02:12:00,2022-03-25 02:35:00,23,Mobile,Web,7,2022-03-25
SES0042299,C01250,2022-04-08 03:45:00,2022-04-08 04:05:00,20,Desktop,App,6,2022-04-08
SES0042300,C03516,2022-07-16 19:29:00,2022-07-16 20:58:00,89,Mobile,App,11,2022-07-16
SES0042301,C07171,2024-10-09 05:09:00,2024-10-09 05:32:00,23,Desktop,App,20,2024-10-09
SES0042302,C08487,2024-11-20 13:40:00,2024-11-20 15:06:00,86,Mobile,App,27,2024-11-20
SES0042303,C02647,2024-06-03 12:28:00,2024-06-03 12:48:00,20,Mobile,Web,16,2024-06-03
SES0042304,C01375,2023-11-07 20:32:00,2023-11-07 20:58:00,26,Tablet,Web,17,2023-11-07
SES0042305,C02486,2024-12-14 01:06:00,2024-12-14 01:25:00,19,Mobile,Web,7,2024-12-14
SES0042306,C02668,2022-12-28 02:40:00,2022-12-28 03:03:00,23,Desktop,App,20,2022-12-28
SES0042307,C09515,2023-03-21 10:00:00,2023-03-21 11:15:00,75,Mobile,App,30,2023-03-21
SES0042308,C09636,2023-06-12 23:24:00,2023-06-12 23:26:00,2,Tablet,App,9,2023-06-12
SES0042309,C05410,2023-09-06 07:06:00,2023-09-06 08:16:00,70,Desktop,App,27,2023-09-06
SES0042310,C00516,2024-01-29 07:29:00,2024-01-29 08:11:00,42,Mobile,App,26,2024-01-29
SES0042311,C02114,2023-12-21 19:37:00,2023-12-21 20:54:00,77,Desktop,App,8,2023-12-21
SES0042312,C04143,2024-11-09 08:52:00,2024-11-09 09:02:00,10,Mobile,App,6,2024-11-09
SES0042313,C07660,2023-09-05 15:10:00,2023-09-05 15:30:00,20,Desktop,App,30,2023-09-05
SES0042314,C00939,2024-11-10 14:09:00,2024-11-10 14:57:00,48,Desktop,App,23,2024-11-10
SES0042315,C06199,2024-09-22 05:30:00,2024-09-22 05:45:00,15,Mobile,Web,9,2024-09-22
SES0042316,C01587,2024-03-09 14:53:00,2024-03-09 16:20:00,87,Desktop,Web,2,2024-03-09
SES0042317,C06682,2024-08-19 03:12:00,2024-08-19 04:27:00,75,Tablet,Web,12,2024-08-19
SES0042318,C07050,2022-07-14 15:13:00,2022-07-14 15:45:00,32,Mobile,App,25,2022-07-14
SES0042319,C01805,2024-07-07 04:11:00,2024-07-07 04:22:00,11,Desktop,App,11,2024-07-07
SES0042320,C07080,2022-06-13 20:15:00,2022-06-13 21:42:00,87,Mobile,App,6,2022-06-13
SES0042321,C08233,2024-12-19 12:20:00,2024-12-19 12:34:00,14,Mobile,App,7,2024-12-19
SES0042322,C01351,2022-04-26 02:41:00,2022-04-26 03:27:00,46,Mobile,App,18,2022-04-26
SES0042323,C09710,2023-07-09 09:24:00,2023-07-09 10:37:00,73,Mobile,App,30,2023-07-09
SES0042324,C01707,2022-01-16 23:13:00,2022-01-16 23:51:00,38,Mobile,App,2,2022-01-16
SES0042325,C03324,2023-09-23 18:25:00,2023-09-23 18:30:00,5,Mobile,Web,1,2023-09-23
SES0042326,C01680,2024-08-10 02:24:00,2024-08-10 02:49:00,25,Mobile,App,27,2024-08-10
SES0042327,C07500,2022-05-13 06:21:00,2022-05-13 06:58:00,37,Desktop,App,18,2022-05-13
SES0042328,C06495,2024-03-29 09:20:00,2024-03-29 10:25:00,65,Desktop,Web,15,2024-03-29
SES0042329,C03926,2024-12-18 20:20:00,2024-12-18 21:04:00,44,Mobile,Web,27,2024-12-18
SES0042330,C07652,2023-07-01 13:49:00,2023-07-01 14:22:00,33,Mobile,App,4,2023-07-01
SES0042331,C09267,2022-09-04 01:10:00,2022-09-04 02:39:00,89,Mobile,App,8,2022-09-04
SES0042332,C06733,2023-03-23 00:31:00,2023-03-23 00:51:00,20,Mobile,App,7,2023-03-23
SES0042333,C06762,2023-01-14 02:40:00,2023-01-14 04:07:00,87,Desktop,App,22,2023-01-14
SES0042334,C06760,2023-07-12 09:21:00,2023-07-12 10:46:00,85,Tablet,App,18,2023-07-12
SES0042335,C04391,2022-11-10 23:25:00,2022-11-11 00:10:00,45,Desktop,App,8,2022-11-10
SES0042336,C02149,2022-10-17 07:37:00,2022-10-17 09:05:00,88,Mobile,Web,8,2022-10-17
SES0042337,C03411,2024-04-04 06:15:00,2024-04-04 07:13:00,58,Desktop,App,20,2024-04-04
SES0042338,C02829,2023-04-25 17:50:00,2023-04-25 18:13:00,23,Desktop,App,23,2023-04-25
SES0042339,C09248,2023-09-08 15:28:00,2023-09-08 16:03:00,35,Mobile,App,21,2023-09-08
SES0042340,C09293,2024-01-18 22:00:00,2024-01-18 22:48:00,48,Mobile,Web,28,2024-01-18
SES0042341,C06461,2024-05-23 10:30:00,2024-05-23 10:38:00,8,Mobile,App,22,2024-05-23
SES0042342,C09877,2023-08-30 13:06:00,2023-08-30 13:41:00,35,Mobile,Web,2,2023-08-30
SES0042343,C06811,2022-01-06 08:04:00,2022-01-06 08:17:00,13,Desktop,Web,9,2022-01-06
SES0042344,C03396,2023-06-27 05:09:00,2023-06-27 06:29:00,80,Mobile,App,13,2023-06-27
SES0042345,C00962,2023-11-22 05:55:00,2023-11-22 06:11:00,16,Mobile,Web,3,2023-11-22
SES0042346,C01597,2022-11-09 09:33:00,2022-11-09 10:03:00,30,Mobile,Web,10,2022-11-09
SES0042347,C01452,2024-12-25 18:04:00,2024-12-25 18:46:00,42,Mobile,Web,27,2024-12-25
SES0042348,C04056,2023-01-11 03:45:00,2023-01-11 04:24:00,39,Desktop,App,4,2023-01-11
SES0042349,C05312,2022-08-10 16:07:00,2022-08-10 17:07:00,60,Desktop,Web,8,2022-08-10
SES0042350,C00610,2024-09-17 18:10:00,2024-09-17 19:31:00,81,Mobile,Web,23,2024-09-17
SES0042351,C02312,2023-11-07 05:33:00,2023-11-07 06:16:00,43,Mobile,Web,9,2023-11-07
SES0042352,C06339,2023-11-26 10:13:00,2023-11-26 10:26:00,13,Mobile,Web,6,2023-11-26
SES0042353,C05660,2022-06-27 04:25:00,2022-06-27 05:06:00,41,Mobile,App,11,2022-06-27
SES0042354,C03995,2022-04-08 05:14:00,2022-04-08 06:42:00,88,Mobile,Web,2,2022-04-08
SES0042355,C01271,2023-05-01 10:05:00,2023-05-01 10:59:00,54,Desktop,App,29,2023-05-01
SES0042356,C00673,2022-01-25 02:41:00,2022-01-25 03:08:00,27,Mobile,App,26,2022-01-25
SES0042357,C02201,2024-01-24 21:05:00,2024-01-24 22:00:00,55,Mobile,App,20,2024-01-24
SES0042358,C02706,2022-03-09 01:54:00,2022-03-09 01:57:00,3,Desktop,App,20,2022-03-09
SES0042359,C02042,2022-11-26 22:04:00,2022-11-26 22:32:00,28,Mobile,App,6,2022-11-26
SES0042360,C08143,2023-01-05 21:16:00,2023-01-05 22:11:00,55,Mobile,App,29,2023-01-05
SES0042361,C02295,2024-01-02 01:48:00,2024-01-02 03:14:00,86,Tablet,App,11,2024-01-02
SES0042362,C08755,2023-03-19 11:21:00,2023-03-19 12:17:00,56,Desktop,Web,13,2023-03-19
SES0042363,C03832,2022-03-01 02:49:00,2022-03-01 03:27:00,38,Desktop,App,20,2022-03-01
SES0042364,C06024,2022-08-07 11:15:00,2022-08-07 12:16:00,61,Tablet,Web,9,2022-08-07
SES0042365,C07366,2022-10-23 14:36:00,2022-10-23 15:43:00,67,Desktop,App,18,2022-10-23
SES0042366,C06821,2022-07-31 04:21:00,2022-07-31 05:23:00,62,Desktop,App,30,2022-07-31
SES0042367,C06621,2024-03-29 10:19:00,2024-03-29 11:31:00,72,Mobile,App,29,2024-03-29
SES0042368,C09313,2023-12-02 20:04:00,2023-12-02 21:05:00,61,Mobile,Web,30,2023-12-02
SES0042369,C04702,2023-02-23 07:58:00,2023-02-23 09:25:00,87,Desktop,App,19,2023-02-23
SES0042370,C01026,2023-07-26 07:41:00,2023-07-26 08:02:00,21,Desktop,App,15,2023-07-26
SES0042371,C02149,2024-05-10 02:58:00,2024-05-10 03:16:00,18,Tablet,App,22,2024-05-10
SES0042372,C09959,2024-04-04 10:40:00,2024-04-04 11:14:00,34,Mobile,App,3,2024-04-04
SES0042373,C07068,2022-03-24 06:49:00,2022-03-24 07:20:00,31,Desktop,App,26,2022-03-24
SES0042374,C09151,2024-08-01 00:28:00,2024-08-01 01:16:00,48,Desktop,App,29,2024-08-01
SES0042375,C06931,2023-08-03 09:01:00,2023-08-03 09:04:00,3,Mobile,App,1,2023-08-03
SES0042376,C03047,2022-06-23 01:53:00,2022-06-23 03:06:00,73,Mobile,Web,19,2022-06-23
SES0042377,C04485,2024-10-27 11:32:00,2024-10-27 12:02:00,30,Desktop,App,20,2024-10-27
SES0042378,C09121,2024-01-09 14:21:00,2024-01-09 14:32:00,11,Mobile,Web,8,2024-01-09
SES0042379,C09575,2022-02-26 07:54:00,2022-02-26 08:35:00,41,Desktop,App,4,2022-02-26
SES0042380,C07220,2024-12-31 22:52:00,2024-12-31 23:32:00,40,Mobile,App,28,2024-12-31
SES0042381,C00394,2022-07-14 07:12:00,2022-07-14 07:34:00,22,Mobile,Web,8,2022-07-14
SES0042382,C07891,2023-02-10 22:01:00,2023-02-10 23:18:00,77,Mobile,App,2,2023-02-10
SES0042383,C05264,2024-12-30 19:43:00,2024-12-30 20:20:00,37,Desktop,App,8,2024-12-30
SES0042384,C06018,2023-06-16 13:49:00,2023-06-16 13:51:00,2,Mobile,Web,6,2023-06-16
SES0042385,C07364,2024-09-10 18:02:00,2024-09-10 19:08:00,66,Mobile,App,9,2024-09-10
SES0042386,C06937,2022-06-05 00:18:00,2022-06-05 01:13:00,55,Mobile,Web,30,2022-06-05
SES0042387,C05098,2023-12-08 04:22:00,2023-12-08 04:52:00,30,Mobile,Web,5,2023-12-08
SES0042388,C01893,2024-03-23 19:38:00,2024-03-23 20:13:00,35,Desktop,App,24,2024-03-23
SES0042389,C04317,2022-06-26 05:06:00,2022-06-26 06:28:00,82,Mobile,App,20,2022-06-26
SES0042390,C07963,2024-12-22 11:33:00,2024-12-22 12:27:00,54,Mobile,App,30,2024-12-22
SES0042391,C08320,2022-06-24 09:22:00,2022-06-24 09:30:00,8,Mobile,App,24,2022-06-24
SES0042392,C03477,2022-02-01 20:36:00,2022-02-01 21:29:00,53,Mobile,App,7,2022-02-01
SES0042393,C04511,2022-02-25 07:19:00,2022-02-25 08:31:00,72,Mobile,App,4,2022-02-25
SES0042394,C09556,2024-01-14 17:20:00,2024-01-14 17:33:00,13,Mobile,Web,26,2024-01-14
SES0042395,C03035,2024-11-26 02:14:00,2024-11-26 02:45:00,31,Mobile,Web,11,2024-11-26
SES0042396,C05812,2023-09-21 05:44:00,2023-09-21 07:01:00,77,Mobile,Web,19,2023-09-21
SES0042397,C07696,2023-02-26 12:02:00,2023-02-26 12:27:00,25,Mobile,Web,29,2023-02-26
SES0042398,C05572,2023-09-13 00:32:00,2023-09-13 01:01:00,29,Mobile,App,8,2023-09-13
SES0042399,C05283,2022-09-28 07:13:00,2022-09-28 08:30:00,77,Mobile,Web,9,2022-09-28
SES0042400,C09596,2024-02-04 06:18:00,2024-02-04 07:20:00,62,Mobile,Web,1,2024-02-04
SES0042401,C02886,2024-06-04 20:11:00,2024-06-04 21:33:00,82,Desktop,Web,25,2024-06-04
SES0042402,C08198,2024-12-05 18:19:00,2024-12-05 19:13:00,54,Mobile,Web,29,2024-12-05
SES0042403,C07278,2022-12-22 23:29:00,2022-12-23 00:51:00,82,Mobile,App,6,2022-12-22
SES0042404,C01231,2024-09-13 07:10:00,2024-09-13 08:39:00,89,Desktop,App,30,2024-09-13
SES0042405,C06085,2024-10-03 18:16:00,2024-10-03 19:05:00,49,Mobile,App,10,2024-10-03
SES0042406,C00572,2024-12-28 21:11:00,2024-12-28 21:53:00,42,Mobile,App,29,2024-12-28
SES0042407,C01365,2022-02-21 20:41:00,2022-02-21 21:37:00,56,Mobile,App,12,2022-02-21
SES0042408,C04434,2022-02-18 06:57:00,2022-02-18 07:04:00,7,Desktop,App,30,2022-02-18
SES0042409,C04411,2023-12-27 01:04:00,2023-12-27 02:13:00,69,Mobile,App,20,2023-12-27
SES0042410,C04814,2023-05-10 12:44:00,2023-05-10 13:39:00,55,Desktop,Web,24,2023-05-10
SES0042411,C05396,2022-04-12 07:15:00,2022-04-12 08:33:00,78,Mobile,App,9,2022-04-12
SES0042412,C02447,2022-12-28 16:47:00,2022-12-28 18:08:00,81,Desktop,Web,8,2022-12-28
SES0042413,C01269,2024-01-12 02:18:00,2024-01-12 02:32:00,14,Desktop,App,19,2024-01-12
SES0042414,C01448,2023-01-27 14:38:00,2023-01-27 15:50:00,72,Desktop,App,25,2023-01-27
SES0042415,C03583,2024-06-13 09:16:00,2024-06-13 10:32:00,76,Desktop,App,15,2024-06-13
SES0042416,C04532,2024-09-07 20:15:00,2024-09-07 20:26:00,11,Mobile,App,29,2024-09-07
SES0042417,C05351,2024-02-06 03:53:00,2024-02-06 04:54:00,61,Mobile,Web,16,2024-02-06
SES0042418,C09019,2023-06-10 21:29:00,2023-06-10 22:19:00,50,Desktop,Web,16,2023-06-10
SES0042419,C07536,2024-11-26 08:26:00,2024-11-26 09:06:00,40,Mobile,App,15,2024-11-26
SES0042420,C05195,2023-06-15 20:21:00,2023-06-15 20:53:00,32,Desktop,App,18,2023-06-15
SES0042421,C00642,2022-07-12 02:23:00,2022-07-12 03:38:00,75,Mobile,App,11,2022-07-12
SES0042422,C07981,2024-04-27 08:51:00,2024-04-27 09:10:00,19,Mobile,App,24,2024-04-27
SES0042423,C09924,2023-01-30 04:22:00,2023-01-30 05:08:00,46,Mobile,Web,25,2023-01-30
SES0042424,C02164,2023-04-25 04:12:00,2023-04-25 04:39:00,27,Desktop,App,12,2023-04-25
SES0042425,C00614,2024-10-15 19:43:00,2024-10-15 21:04:00,81,Mobile,App,21,2024-10-15
SES0042426,C07855,2024-09-25 08:11:00,2024-09-25 09:41:00,90,Mobile,Web,14,2024-09-25
SES0042427,C04245,2024-04-20 17:05:00,2024-04-20 17:25:00,20,Desktop,Web,10,2024-04-20
SES0042428,C09207,2024-11-16 02:45:00,2024-11-16 03:40:00,55,Tablet,App,13,2024-11-16
SES0042429,C03642,2024-09-15 09:30:00,2024-09-15 10:06:00,36,Mobile,App,5,2024-09-15
SES0042430,C09586,2022-01-29 17:33:00,2022-01-29 17:37:00,4,Mobile,App,8,2022-01-29
