review_id,customer_id,product_id,order_id,rating,review_text,review_date,sentiment_label,is_verified,helpful_votes
REV0022423,C03685,P04557,ORD0016889,3,Average quality. Nothing exceptional.,2023-07-25,Neutral,True,108
REV0022424,C07034,P04825,ORD0129128,4,Perfect for the occasion. Great value for money.,2023-07-26,Positive,False,133
REV0022425,C01494,P01154,ORD0095153,4,Loved the color and fabric. Will buy again.,2023-08-25,Positive,True,69
REV0022426,C00588,P04301,ORD0155854,5,"Excellent product, very happy with the quality!",2023-09-15,Positive,True,142
REV0022427,C03392,P02227,ORD0094232,4,Fast delivery and great fit. Highly recommend.,2022-11-26,Positive,True,1
REV0022428,C00990,P02067,ORD0190359,3,Decent product. Meets basic expectations.,2022-08-28,Neutral,False,97
REV0022429,C05197,P02434,ORD0061031,4,Fast delivery and great fit. Highly recommend.,2024-03-18,Positive,True,148
REV0022430,C08996,P00221,ORD0134725,2,Color faded after first wash. Not as shown in picture.,2022-10-08,Negative,True,43
REV0022431,C03118,P01974,ORD0199801,4,"Amazing product, exactly as described.",2022-12-22,Positive,False,4
REV0022432,C00031,P00313,ORD0141573,1,Product quality is very poor. Not worth the price.,2022-02-17,Negative,True,106
REV0022433,C05454,P04214,ORD0114374,2,Product quality is very poor. Not worth the price.,2024-05-22,Negative,True,123
REV0022434,C02359,P01912,ORD0098119,2,Color faded after first wash. Not as shown in picture.,2022-06-09,Negative,True,35
REV0022435,C08291,P01568,ORD0180285,5,Perfect for the occasion. Great value for money.,2024-01-08,Positive,True,133
REV0022436,C07508,P04998,ORD0003721,3,Material is fine but delivery was slow.,2024-10-27,Neutral,False,77
REV0022437,C08849,P01836,ORD0027096,5,Fast delivery and great fit. Highly recommend.,2023-12-04,Positive,False,82
REV0022438,C01291,P01352,ORD0109772,4,Perfect for the occasion. Great value for money.,2022-05-28,Positive,True,136
REV0022439,C00595,P02486,ORD0160692,2,Received a damaged product. Requesting refund.,2024-04-26,Negative,False,94
REV0022440,C01115,P03655,ORD0164465,5,"Excellent product, very happy with the quality!",2022-07-03,Positive,True,150
REV0022441,C04989,P00378,ORD0121849,4,"Excellent product, very happy with the quality!",2022-09-03,Positive,True,117
REV0022442,C09584,P04919,ORD0074347,4,Loved the color and fabric. Will buy again.,2022-12-20,Positive,True,67
REV0022443,C02281,P01834,ORD0028711,5,"Excellent product, very happy with the quality!",2023-11-28,Positive,True,43
REV0022444,C07711,P02458,ORD0148183,4,"Excellent product, very happy with the quality!",2024-08-29,Positive,True,101
REV0022445,C07197,P03675,ORD0094785,5,Loved the color and fabric. Will buy again.,2022-10-29,Positive,False,99
REV0022446,C04223,P00413,ORD0025989,4,Loved the color and fabric. Will buy again.,2023-03-21,Positive,False,73
REV0022447,C01822,P02045,ORD0198181,5,Loved the color and fabric. Will buy again.,2024-01-15,Positive,True,36
REV0022448,C05200,P02666,ORD0147476,1,Wrong size delivered. Very disappointed.,2024-07-12,Negative,True,130
REV0022449,C02192,P00307,ORD0029126,2,Color faded after first wash. Not as shown in picture.,2022-02-15,Negative,False,126
REV0022450,C07849,P01334,ORD0122275,4,"Excellent product, very happy with the quality!",2022-10-19,Positive,True,44
REV0022451,C05484,P01925,ORD0150200,5,Fast delivery and great fit. Highly recommend.,2022-11-09,Positive,True,91
REV0022452,C08327,P04230,ORD0190219,4,Loved the color and fabric. Will buy again.,2023-06-01,Positive,True,100
REV0022453,C08881,P02550,ORD0162491,5,Fast delivery and great fit. Highly recommend.,2022-03-14,Positive,True,117
REV0022454,C09826,P02309,ORD0113094,5,"Amazing product, exactly as described.",2023-11-26,Positive,True,68
REV0022455,C08197,P03502,ORD0085256,2,Received a damaged product. Requesting refund.,2023-09-15,Negative,True,79
REV0022456,C06781,P02893,ORD0132104,4,Loved the color and fabric. Will buy again.,2024-12-18,Positive,True,62
REV0022457,C03154,P01674,ORD0136055,1,Product quality is very poor. Not worth the price.,2022-08-15,Negative,True,83
REV0022458,C06895,P01240,ORD0048374,4,Loved the color and fabric. Will buy again.,2023-10-29,Positive,True,10
REV0022459,C04514,P00109,ORD0073142,1,Wrong size delivered. Very disappointed.,2024-02-22,Negative,True,62
REV0022460,C06988,P02435,ORD0035673,3,Average quality. Nothing exceptional.,2024-01-25,Neutral,False,53
REV0022461,C00721,P03994,ORD0151337,4,Perfect for the occasion. Great value for money.,2023-06-15,Positive,True,34
REV0022462,C05508,P01462,ORD0067732,5,Perfect for the occasion. Great value for money.,2024-11-20,Positive,True,128
REV0022463,C09676,P00043,ORD0044737,2,The stitching came off after one wash.,2023-10-21,Negative,False,55
REV0022464,C07979,P03648,ORD0058361,1,Wrong size delivered. Very disappointed.,2022-02-16,Negative,False,28
REV0022465,C02767,P03165,ORD0127763,5,Fast delivery and great fit. Highly recommend.,2022-12-29,Positive,True,79
REV0022466,C02081,P02493,ORD0119918,4,Fast delivery and great fit. Highly recommend.,2023-09-14,Positive,True,71
REV0022467,C07008,P00111,ORD0198177,4,Fast delivery and great fit. Highly recommend.,2023-05-20,Positive,False,65
REV0022468,C01555,P02531,ORD0104013,5,Perfect for the occasion. Great value for money.,2024-10-26,Positive,True,41
REV0022469,C05088,P04191,ORD0114825,3,Material is fine but delivery was slow.,2024-06-20,Neutral,False,136
REV0022470,C00141,P03687,ORD0009525,5,Perfect for the occasion. Great value for money.,2022-09-09,Positive,True,80
REV0022471,C05377,P00436,ORD0131165,5,Fast delivery and great fit. Highly recommend.,2024-12-09,Positive,True,140
REV0022472,C01049,P02660,ORD0085664,5,Fast delivery and great fit. Highly recommend.,2022-09-27,Positive,True,128
REV0022473,C08080,P02403,ORD0092420,4,"Amazing product, exactly as described.",2022-08-29,Positive,True,41
REV0022474,C09677,P00439,ORD0155633,5,Fast delivery and great fit. Highly recommend.,2023-05-07,Positive,False,103
REV0022475,C03417,P03571,ORD0104259,4,"Excellent product, very happy with the quality!",2024-06-26,Positive,False,89
REV0022476,C03034,P03054,ORD0027822,4,Fast delivery and great fit. Highly recommend.,2023-12-06,Positive,False,23
REV0022477,C06067,P03402,ORD0092124,4,"Amazing product, exactly as described.",2023-07-19,Positive,True,78
REV0022478,C07941,P04419,ORD0161950,5,"Amazing product, exactly as described.",2024-04-09,Positive,False,116
REV0022479,C02166,P01717,ORD0191655,5,Fast delivery and great fit. Highly recommend.,2024-01-07,Positive,True,28
REV0022480,C07682,P00371,ORD0087112,3,Average quality. Nothing exceptional.,2023-07-24,Neutral,True,44
REV0022481,C06560,P02954,ORD0037286,3,Average quality. Nothing exceptional.,2024-06-16,Neutral,True,35
REV0022482,C07495,P04030,ORD0067766,5,"Excellent product, very happy with the quality!",2022-10-29,Positive,True,36
REV0022483,C06808,P00818,ORD0091157,2,Received a damaged product. Requesting refund.,2023-04-20,Negative,False,62
REV0022484,C07687,P00264,ORD0023471,5,"Excellent product, very happy with the quality!",2023-01-25,Positive,False,129
REV0022485,C08291,P01122,ORD0062259,3,Decent product. Meets basic expectations.,2023-02-05,Neutral,True,11
REV0022486,C09766,P04525,ORD0097952,5,Fast delivery and great fit. Highly recommend.,2022-12-29,Positive,False,15
REV0022487,C03570,P03677,ORD0035935,5,"Excellent product, very happy with the quality!",2023-01-10,Positive,False,73
REV0022488,C04267,P03677,ORD0094059,2,Received a damaged product. Requesting refund.,2024-04-25,Negative,False,32
REV0022489,C00118,P03520,ORD0084763,4,Loved the color and fabric. Will buy again.,2024-06-08,Positive,True,19
REV0022490,C03119,P02977,ORD0123906,5,Loved the color and fabric. Will buy again.,2022-03-10,Positive,True,104
REV0022491,C01816,P00743,ORD0146346,4,Fast delivery and great fit. Highly recommend.,2022-06-06,Positive,True,119
REV0022492,C01163,P02712,ORD0151372,3,Okay for the price. Could be better.,2022-03-20,Neutral,True,29
REV0022493,C03109,P02032,ORD0163224,5,Loved the color and fabric. Will buy again.,2022-08-31,Positive,False,55
REV0022494,C06835,P03037,ORD0181150,5,"Amazing product, exactly as described.",2022-06-10,Positive,True,35
REV0022495,C05763,P00399,ORD0005563,4,Fast delivery and great fit. Highly recommend.,2024-12-20,Positive,True,98
REV0022496,C09350,P03765,ORD0093645,5,Fast delivery and great fit. Highly recommend.,2024-03-04,Positive,True,37
REV0022497,C01254,P00253,ORD0038529,5,Perfect for the occasion. Great value for money.,2024-01-02,Positive,True,26
REV0022498,C05492,P02040,ORD0170706,4,Fast delivery and great fit. Highly recommend.,2022-08-03,Positive,False,37
REV0022499,C09079,P02286,ORD0085654,5,"Excellent product, very happy with the quality!",2022-09-15,Positive,True,148
REV0022500,C06611,P02176,ORD0086414,4,Fast delivery and great fit. Highly recommend.,2023-10-06,Positive,True,101
REV0022501,C05361,P00994,ORD0024135,5,Perfect for the occasion. Great value for money.,2024-12-15,Positive,True,75
REV0022502,C09704,P01309,ORD0098108,5,"Amazing product, exactly as described.",2024-11-12,Positive,True,32
REV0022503,C06852,P04776,ORD0159630,1,Product quality is very poor. Not worth the price.,2024-02-26,Negative,False,79
REV0022504,C03029,P03784,ORD0008790,5,"Amazing product, exactly as described.",2022-10-13,Positive,True,131
REV0022505,C07756,P02493,ORD0153036,3,Material is fine but delivery was slow.,2022-09-01,Neutral,False,110
REV0022506,C03572,P04577,ORD0010813,2,Color faded after first wash. Not as shown in picture.,2022-02-25,Negative,True,98
REV0022507,C08901,P03818,ORD0196727,2,Wrong size delivered. Very disappointed.,2024-06-13,Negative,False,86
REV0022508,C03000,P01107,ORD0158156,4,"Excellent product, very happy with the quality!",2022-11-02,Positive,True,106
REV0022509,C02256,P01344,ORD0096379,2,Product quality is very poor. Not worth the price.,2023-02-02,Negative,True,134
REV0022510,C00533,P03358,ORD0107521,5,"Excellent product, very happy with the quality!",2022-07-27,Positive,True,34
REV0022511,C01425,P03599,ORD0130752,5,"Excellent product, very happy with the quality!",2022-09-20,Positive,True,121
REV0022512,C02007,P04312,ORD0079174,2,Wrong size delivered. Very disappointed.,2024-03-24,Negative,True,124
REV0022513,C03245,P03197,ORD0017072,5,Fast delivery and great fit. Highly recommend.,2024-05-06,Positive,True,60
REV0022514,C08246,P04850,ORD0129491,5,Loved the color and fabric. Will buy again.,2024-05-24,Positive,True,135
REV0022515,C00679,P02918,ORD0080761,5,"Excellent product, very happy with the quality!",2023-07-29,Positive,True,24
REV0022516,C05413,P01129,ORD0044065,5,"Amazing product, exactly as described.",2023-04-04,Positive,True,11
REV0022517,C08582,P01415,ORD0129262,5,Fast delivery and great fit. Highly recommend.,2023-05-08,Positive,False,116
REV0022518,C08139,P03738,ORD0122883,3,Decent product. Meets basic expectations.,2024-04-02,Neutral,True,104
REV0022519,C07820,P00004,ORD0177295,5,"Amazing product, exactly as described.",2024-06-23,Positive,True,88
REV0022520,C01572,P00261,ORD0179781,5,Loved the color and fabric. Will buy again.,2023-06-01,Positive,True,9
REV0022521,C07369,P01007,ORD0094887,2,Color faded after first wash. Not as shown in picture.,2024-09-27,Negative,True,85
REV0022522,C04598,P02456,ORD0197780,5,"Amazing product, exactly as described.",2022-10-01,Positive,False,40
REV0022523,C03651,P02793,ORD0038174,5,Perfect for the occasion. Great value for money.,2024-12-04,Positive,True,63
REV0022524,C06581,P04057,ORD0190980,5,Fast delivery and great fit. Highly recommend.,2022-05-04,Positive,False,145
REV0022525,C03504,P00644,ORD0191859,5,Perfect for the occasion. Great value for money.,2024-10-02,Positive,False,101
REV0022526,C07195,P03045,ORD0086079,5,"Amazing product, exactly as described.",2024-09-16,Positive,True,31
REV0022527,C00891,P03324,ORD0131658,5,Perfect for the occasion. Great value for money.,2022-09-17,Positive,True,131
REV0022528,C03847,P01247,ORD0073647,3,Average quality. Nothing exceptional.,2023-01-06,Neutral,True,133
REV0022529,C01049,P01357,ORD0141895,5,Perfect for the occasion. Great value for money.,2022-05-14,Positive,True,113
REV0022530,C04983,P00891,ORD0087283,5,Fast delivery and great fit. Highly recommend.,2023-07-02,Positive,False,126
REV0022531,C07899,P00062,ORD0140932,5,Loved the color and fabric. Will buy again.,2023-08-19,Positive,True,35
REV0022532,C05547,P03545,ORD0038927,5,"Amazing product, exactly as described.",2024-05-29,Positive,True,71
REV0022533,C05049,P01092,ORD0141277,5,Loved the color and fabric. Will buy again.,2024-05-14,Positive,True,29
REV0022534,C02284,P01908,ORD0041372,2,The stitching came off after one wash.,2022-05-07,Negative,True,42
REV0022535,C09113,P04726,ORD0183137,4,Loved the color and fabric. Will buy again.,2022-03-11,Positive,True,137
REV0022536,C02157,P00583,ORD0057536,5,Fast delivery and great fit. Highly recommend.,2023-04-17,Positive,True,64
REV0022537,C04281,P00989,ORD0142200,3,Okay for the price. Could be better.,2022-07-27,Neutral,True,100
REV0022538,C05444,P03260,ORD0051295,5,"Excellent product, very happy with the quality!",2024-03-14,Positive,True,12
REV0022539,C03716,P01873,ORD0110006,4,Fast delivery and great fit. Highly recommend.,2022-12-16,Positive,True,48
REV0022540,C05297,P01832,ORD0125600,2,Color faded after first wash. Not as shown in picture.,2023-11-01,Negative,True,128
REV0022541,C07819,P04707,ORD0014519,3,Okay for the price. Could be better.,2024-05-31,Neutral,True,68
REV0022542,C01652,P01971,ORD0160400,2,The stitching came off after one wash.,2022-02-19,Negative,False,5
REV0022543,C09728,P03543,ORD0135526,3,Okay for the price. Could be better.,2022-09-26,Neutral,True,135
REV0022544,C01588,P04278,ORD0024011,3,Material is fine but delivery was slow.,2022-10-20,Neutral,True,31
REV0022545,C08152,P00266,ORD0048257,4,Loved the color and fabric. Will buy again.,2023-02-25,Positive,True,106
REV0022546,C07915,P02645,ORD0174779,5,"Excellent product, very happy with the quality!",2024-10-29,Positive,True,28
REV0022547,C02677,P02635,ORD0198889,5,Fast delivery and great fit. Highly recommend.,2024-03-16,Positive,True,49
REV0022548,C06695,P04038,ORD0038684,5,"Amazing product, exactly as described.",2023-10-06,Positive,True,26
REV0022549,C05149,P01973,ORD0190333,3,Okay for the price. Could be better.,2023-09-29,Neutral,True,36
REV0022550,C08273,P03330,ORD0131772,4,Fast delivery and great fit. Highly recommend.,2024-08-08,Positive,False,62
REV0022551,C08204,P04474,ORD0130299,1,Wrong size delivered. Very disappointed.,2024-02-27,Negative,False,66
REV0022552,C08977,P04326,ORD0121408,3,Average quality. Nothing exceptional.,2022-10-11,Neutral,True,54
REV0022553,C08697,P02161,ORD0149318,4,"Amazing product, exactly as described.",2022-02-03,Positive,False,120
REV0022554,C07370,P01145,ORD0026064,2,Product quality is very poor. Not worth the price.,2023-07-14,Negative,False,126
REV0022555,C08442,P03975,ORD0115191,5,"Excellent product, very happy with the quality!",2024-09-25,Positive,True,43
REV0022556,C05653,P04814,ORD0000147,4,"Excellent product, very happy with the quality!",2023-02-12,Positive,True,52
REV0022557,C08072,P00783,ORD0059669,3,Average quality. Nothing exceptional.,2024-04-08,Neutral,True,39
REV0022558,C00405,P03954,ORD0047030,4,"Excellent product, very happy with the quality!",2024-09-05,Positive,False,124
REV0022559,C09019,P00314,ORD0056391,4,Fast delivery and great fit. Highly recommend.,2022-12-19,Positive,True,50
REV0022560,C09325,P03523,ORD0155056,4,Loved the color and fabric. Will buy again.,2024-04-20,Positive,True,129
REV0022561,C00167,P03007,ORD0094491,4,Loved the color and fabric. Will buy again.,2024-07-19,Positive,True,65
REV0022562,C02833,P01803,ORD0026633,4,"Excellent product, very happy with the quality!",2024-11-09,Positive,True,19
REV0022563,C00955,P03738,ORD0002719,5,"Amazing product, exactly as described.",2022-10-11,Positive,True,60
REV0022564,C01195,P00648,ORD0092248,5,Loved the color and fabric. Will buy again.,2022-03-19,Positive,True,82
REV0022565,C03465,P02350,ORD0034996,2,The stitching came off after one wash.,2022-12-06,Negative,True,136
REV0022566,C00744,P03814,ORD0105075,4,"Amazing product, exactly as described.",2024-11-28,Positive,True,119
REV0022567,C08459,P04743,ORD0010747,4,Perfect for the occasion. Great value for money.,2023-11-18,Positive,True,39
REV0022568,C09686,P03259,ORD0002836,3,Material is fine but delivery was slow.,2024-09-11,Neutral,True,142
