promo_id,product_id,promo_type,discount_pct,channel,target_segment,start_date,end_date,budget,is_active
PR004068,P01438,BOGO,0.09,Offline,Seasonal Buyer,2023-07-24,2023-08-05,67271,True
PR004069,P03323,Percentage Off,0.23,Both,Seasonal Buyer,2022-02-06,2022-02-09,408461,False
PR004070,P00893,Flat Discount,0.39,Online,Impulse Buyer,2022-04-28,2022-05-16,215126,False
PR004071,P00997,BOGO,0.13,Online,Impulse Buyer,2023-10-16,2023-10-17,176993,True
PR004072,P02561,Flat Discount,0.21,Online,Fashion Enthusiast,2023-09-11,2023-09-12,151224,False
PR004073,P03782,Bundle,0.49,Online,Family Shopper,2022-06-24,2022-07-05,234084,True
PR004074,P00749,BOGO,0.19,Both,Luxury Shopper,2024-12-01,2024-12-02,267305,True
PR004075,P02429,Flat Discount,0.22,Offline,Luxury Shopper,2023-08-29,2023-09-10,131353,True
PR004076,P01183,Percentage Off,0.32,Online,Brand Loyalist,2022-03-29,2022-04-10,196561,True
PR004077,P00724,Flat Discount,0.1,Online,Working Professional,2023-01-21,2023-02-14,499924,True
PR004078,P03949,Bundle,0.4,Online,Impulse Buyer,2024-07-25,2024-08-17,400382,True
PR004079,P00639,Free Shipping,0.2,Online,Budget Shopper,2022-05-25,2022-06-09,303468,True
PR004080,P03690,BOGO,0.53,Both,Budget Shopper,2024-04-29,2024-05-29,393898,False
PR004081,P00677,Cashback,0.29,Both,Impulse Buyer,2022-08-27,2022-09-12,464097,False
PR004082,P04024,Cashback,0.14,Both,Budget Shopper,2022-08-23,2022-08-24,143519,False
PR004083,P02889,Percentage Off,0.08,Offline,Luxury Shopper,2022-02-22,2022-03-15,361841,True
PR004084,P01069,Percentage Off,0.14,Online,Student,2022-11-09,2022-11-22,355907,True
PR004085,P01577,BOGO,0.17,Both,Fashion Enthusiast,2022-07-16,2022-07-23,254871,False
PR004086,P01576,BOGO,0.2,Online,Brand Loyalist,2022-06-30,2022-07-19,114594,True
PR004087,P03709,BOGO,0.28,Offline,Family Shopper,2023-12-09,2023-12-26,438695,False
PR004088,P00303,Percentage Off,0.56,Both,Luxury Shopper,2023-06-22,2023-07-04,176117,True
PR004089,P01033,Bundle,0.24,Online,Frequent Buyer,2022-02-08,2022-03-08,257901,True
PR004090,P02834,BOGO,0.43,Both,Seasonal Buyer,2022-04-08,2022-04-15,449544,False
PR004091,P04445,BOGO,0.27,Both,Student,2024-04-06,2024-04-10,298178,False
PR004092,P04144,Flat Discount,0.55,Both,Student,2023-09-04,2023-09-18,406961,False
PR004093,P02052,Flat Discount,0.47,Both,Fashion Enthusiast,2022-12-08,2022-12-24,198729,False
PR004094,P02043,Flat Discount,0.3,Offline,Frequent Buyer,2024-08-15,2024-08-16,245201,False
PR004095,P00031,Cashback,0.34,Online,Frequent Buyer,2022-12-31,2023-01-21,226535,False
PR004096,P01423,Free Shipping,0.24,Online,Family Shopper,2023-02-12,2023-03-09,449531,False
PR004097,P02992,BOGO,0.09,Both,Impulse Buyer,2023-11-04,2023-12-03,89847,True
PR004098,P03328,BOGO,0.33,Online,Brand Loyalist,2023-04-15,2023-05-06,293481,False
PR004099,P00080,Cashback,0.25,Offline,Working Professional,2022-01-29,2022-02-17,190639,False
PR004100,P04611,Flat Discount,0.39,Online,Impulse Buyer,2024-10-12,2024-11-10,479341,True
PR004101,P00768,Flat Discount,0.15,Both,Brand Loyalist,2024-08-03,2024-08-26,40324,False
PR004102,P02324,Flat Discount,0.37,Online,Frequent Buyer,2022-07-16,2022-08-12,305043,True
PR004103,P02954,Cashback,0.09,Both,Fashion Enthusiast,2022-12-11,2023-01-01,338316,False
PR004104,P01564,BOGO,0.25,Online,Working Professional,2023-05-01,2023-05-02,247874,False
PR004105,P04863,Percentage Off,0.46,Both,Impulse Buyer,2022-01-16,2022-02-13,151496,False
PR004106,P04139,Percentage Off,0.36,Online,Frequent Buyer,2022-09-26,2022-10-03,396159,True
PR004107,P02762,Flat Discount,0.34,Both,Seasonal Buyer,2024-01-13,2024-02-02,102625,False
PR004108,P00965,BOGO,0.17,Both,Fashion Enthusiast,2022-08-28,2022-09-14,234606,True
PR004109,P03698,Flat Discount,0.54,Both,Frequent Buyer,2022-01-03,2022-02-01,483151,True
PR004110,P04335,Free Shipping,0.55,Offline,Student,2022-08-16,2022-09-03,25249,True
PR004111,P01111,Cashback,0.1,Offline,Student,2024-03-18,2024-04-13,459655,True
PR004112,P00107,Flat Discount,0.39,Offline,Budget Shopper,2022-08-14,2022-08-27,140655,False
PR004113,P00120,Cashback,0.39,Both,Budget Shopper,2023-04-26,2023-05-09,183568,True
PR004114,P00120,Cashback,0.17,Online,Brand Loyalist,2023-07-19,2023-07-28,166096,True
PR004115,P04427,Free Shipping,0.09,Online,Seasonal Buyer,2024-01-25,2024-01-27,50168,False
PR004116,P00637,Bundle,0.37,Offline,Brand Loyalist,2022-12-08,2022-12-18,439691,False
PR004117,P00688,Percentage Off,0.14,Online,Working Professional,2023-10-18,2023-10-28,86055,True
PR004118,P00528,Bundle,0.09,Offline,Fashion Enthusiast,2024-06-27,2024-07-10,493929,False
PR004119,P01940,Bundle,0.1,Offline,Frequent Buyer,2024-10-08,2024-10-15,72408,False
PR004120,P03881,BOGO,0.36,Online,Fashion Enthusiast,2022-11-04,2022-11-12,451799,False
PR004121,P04046,Flat Discount,0.14,Both,Brand Loyalist,2024-03-25,2024-03-31,169149,False
PR004122,P01226,Free Shipping,0.34,Online,Frequent Buyer,2022-03-01,2022-03-30,442773,False
PR004123,P00428,Bundle,0.38,Both,Working Professional,2024-12-30,2025-01-25,127262,False
PR004124,P00920,Free Shipping,0.39,Both,Student,2023-08-24,2023-09-01,481930,False
PR004125,P01212,Free Shipping,0.48,Offline,Student,2023-04-10,2023-04-29,356100,False
PR004126,P00656,Flat Discount,0.37,Both,Fashion Enthusiast,2023-08-11,2023-09-03,162381,False
PR004127,P03805,Bundle,0.17,Online,Family Shopper,2023-10-24,2023-11-16,455203,True
PR004128,P00583,Flat Discount,0.32,Offline,Frequent Buyer,2022-02-09,2022-03-05,101741,True
PR004129,P03689,Flat Discount,0.15,Online,Frequent Buyer,2023-04-08,2023-04-21,398784,True
PR004130,P02342,BOGO,0.47,Offline,Seasonal Buyer,2022-05-03,2022-05-24,312461,True
PR004131,P00365,Free Shipping,0.12,Offline,Family Shopper,2023-10-19,2023-10-30,38222,False
PR004132,P00795,Percentage Off,0.18,Online,Seasonal Buyer,2023-12-12,2024-01-08,416385,True
PR004133,P02625,Cashback,0.4,Online,Luxury Shopper,2024-12-18,2024-12-28,207072,True
PR004134,P02995,Cashback,0.45,Offline,Impulse Buyer,2024-10-02,2024-10-11,470663,False
PR004135,P03232,Flat Discount,0.19,Both,Budget Shopper,2023-02-24,2023-03-24,109711,True
PR004136,P00677,Flat Discount,0.41,Offline,Impulse Buyer,2023-11-10,2023-11-26,425913,False
PR004137,P04592,Percentage Off,0.59,Online,Brand Loyalist,2024-06-12,2024-07-04,310453,True
PR004138,P04458,BOGO,0.35,Offline,Frequent Buyer,2023-12-18,2023-12-26,402922,True
PR004139,P01695,Flat Discount,0.53,Offline,Frequent Buyer,2022-06-29,2022-07-21,198570,False
PR004140,P00075,Bundle,0.12,Offline,Student,2023-09-16,2023-10-07,331097,True
PR004141,P03863,Bundle,0.31,Online,Fashion Enthusiast,2023-05-03,2023-05-12,90795,True
PR004142,P04192,Percentage Off,0.44,Online,Frequent Buyer,2023-05-05,2023-05-14,374832,True
PR004143,P01795,Percentage Off,0.27,Online,Brand Loyalist,2023-03-02,2023-03-03,449487,False
PR004144,P04858,Flat Discount,0.54,Both,Frequent Buyer,2024-08-28,2024-09-22,431229,True
PR004145,P02772,Percentage Off,0.46,Both,Budget Shopper,2022-09-01,2022-09-25,183955,True
PR004146,P01699,Bundle,0.1,Online,Luxury Shopper,2022-10-23,2022-11-17,410712,False
PR004147,P02799,Bundle,0.15,Offline,Seasonal Buyer,2023-11-02,2023-11-17,168960,True
PR004148,P03658,BOGO,0.26,Both,Luxury Shopper,2024-11-14,2024-11-22,349679,True
PR004149,P02775,Cashback,0.52,Both,Working Professional,2024-03-02,2024-03-14,392292,True
PR004150,P02251,Bundle,0.16,Both,Fashion Enthusiast,2022-02-07,2022-02-13,470295,False
PR004151,P03669,Cashback,0.24,Online,Impulse Buyer,2022-12-30,2023-01-03,70574,True
PR004152,P01221,Free Shipping,0.57,Both,Luxury Shopper,2023-10-16,2023-11-10,294109,True
PR004153,P01986,BOGO,0.36,Offline,Working Professional,2022-04-01,2022-04-06,425766,False
PR004154,P00837,Cashback,0.15,Both,Family Shopper,2022-03-21,2022-04-08,201652,True
PR004155,P01031,Percentage Off,0.23,Offline,Frequent Buyer,2024-02-11,2024-02-24,323726,True
PR004156,P00555,Flat Discount,0.33,Offline,Frequent Buyer,2022-01-08,2022-01-21,339505,False
PR004157,P04248,Percentage Off,0.28,Both,Family Shopper,2023-06-18,2023-07-13,75322,False
PR004158,P03081,Percentage Off,0.56,Offline,Budget Shopper,2022-06-02,2022-06-20,195259,True
PR004159,P00124,Percentage Off,0.55,Online,Student,2022-08-17,2022-08-31,115263,False
PR004160,P03333,Bundle,0.47,Online,Budget Shopper,2024-05-09,2024-05-10,21072,False
PR004161,P03376,Cashback,0.48,Online,Luxury Shopper,2024-02-04,2024-02-17,447519,True
PR004162,P00413,Bundle,0.46,Online,Seasonal Buyer,2022-10-31,2022-11-17,159539,False
PR004163,P00314,Flat Discount,0.31,Offline,Brand Loyalist,2024-10-15,2024-11-02,158932,True
PR004164,P01356,BOGO,0.42,Online,Fashion Enthusiast,2024-02-11,2024-03-01,310858,True
PR004165,P00750,Bundle,0.47,Online,Frequent Buyer,2023-02-07,2023-02-08,96615,True
PR004166,P00654,BOGO,0.33,Both,Student,2022-11-11,2022-11-15,40170,True
PR004167,P03756,Bundle,0.34,Offline,Working Professional,2024-08-23,2024-09-02,125963,True
PR004168,P01134,Bundle,0.38,Both,Student,2024-12-13,2024-12-29,455610,False
PR004169,P01325,Cashback,0.28,Both,Student,2022-04-24,2022-05-18,297856,False
PR004170,P03147,Bundle,0.49,Both,Brand Loyalist,2023-11-06,2023-11-29,424159,True
PR004171,P04659,BOGO,0.48,Online,Frequent Buyer,2024-08-28,2024-09-07,53626,True
PR004172,P02529,Bundle,0.57,Offline,Luxury Shopper,2024-04-03,2024-04-05,443703,False
PR004173,P04315,Cashback,0.26,Offline,Family Shopper,2023-10-22,2023-11-04,48249,False
PR004174,P03618,Flat Discount,0.49,Both,Brand Loyalist,2024-12-23,2025-01-12,92450,True
PR004175,P00887,Flat Discount,0.3,Both,Frequent Buyer,2023-02-15,2023-03-16,176288,False
PR004176,P04936,Free Shipping,0.15,Offline,Brand Loyalist,2024-10-16,2024-10-24,141735,True
PR004177,P04713,Percentage Off,0.13,Offline,Student,2024-03-29,2024-04-23,210008,True
PR004178,P03809,Bundle,0.16,Offline,Luxury Shopper,2023-10-25,2023-11-07,327068,False
PR004179,P02199,Flat Discount,0.49,Online,Frequent Buyer,2024-05-21,2024-05-31,359419,False
PR004180,P01466,Bundle,0.47,Online,Family Shopper,2023-07-13,2023-07-31,312975,False
PR004181,P00459,Bundle,0.6,Offline,Working Professional,2022-05-30,2022-06-02,224950,False
PR004182,P01525,Cashback,0.53,Offline,Frequent Buyer,2023-03-19,2023-04-10,415007,False
PR004183,P00024,Cashback,0.45,Online,Frequent Buyer,2024-02-16,2024-03-04,187736,False
PR004184,P02031,Free Shipping,0.24,Both,Fashion Enthusiast,2022-06-01,2022-06-25,310806,False
PR004185,P01598,Bundle,0.15,Online,Luxury Shopper,2024-10-12,2024-10-19,260567,False
PR004186,P04421,Bundle,0.33,Online,Budget Shopper,2024-10-08,2024-10-19,69834,False
PR004187,P01166,Cashback,0.26,Offline,Student,2024-05-28,2024-06-02,455497,True
PR004188,P03115,Bundle,0.23,Online,Budget Shopper,2022-05-26,2022-06-16,366362,False
PR004189,P04451,Cashback,0.15,Online,Student,2024-03-27,2024-04-06,199261,False
PR004190,P04289,Flat Discount,0.54,Offline,Seasonal Buyer,2023-03-30,2023-04-10,439476,True
PR004191,P03892,Percentage Off,0.57,Both,Working Professional,2022-10-20,2022-11-10,73082,True
PR004192,P02487,Bundle,0.22,Online,Frequent Buyer,2022-01-28,2022-02-20,307162,False
PR004193,P01273,Flat Discount,0.06,Online,Family Shopper,2024-10-19,2024-10-30,381436,True
PR004194,P00270,Cashback,0.51,Both,Brand Loyalist,2024-11-18,2024-12-15,181135,False
PR004195,P03744,Bundle,0.07,Offline,Frequent Buyer,2024-09-13,2024-09-16,88211,True
PR004196,P02672,BOGO,0.18,Offline,Budget Shopper,2023-05-05,2023-05-17,376950,True
PR004197,P02077,Bundle,0.24,Online,Family Shopper,2022-12-21,2023-01-16,477944,False
PR004198,P02508,Flat Discount,0.35,Both,Brand Loyalist,2024-05-28,2024-06-19,268130,False
PR004199,P03560,Percentage Off,0.18,Online,Impulse Buyer,2022-11-15,2022-11-24,190357,False
PR004200,P02982,Free Shipping,0.35,Both,Brand Loyalist,2024-05-03,2024-05-16,241497,True
PR004201,P02692,Percentage Off,0.19,Both,Luxury Shopper,2023-05-03,2023-05-10,11725,False
PR004202,P03788,Cashback,0.07,Offline,Working Professional,2024-02-27,2024-03-18,193107,True
PR004203,P01533,BOGO,0.18,Online,Fashion Enthusiast,2022-01-15,2022-01-23,490325,True
PR004204,P03110,Free Shipping,0.32,Offline,Luxury Shopper,2023-05-24,2023-06-10,181336,False
PR004205,P02661,Cashback,0.42,Both,Budget Shopper,2024-11-25,2024-12-06,232945,False
PR004206,P02616,Flat Discount,0.55,Offline,Impulse Buyer,2024-12-25,2025-01-16,331646,True
PR004207,P01816,Flat Discount,0.25,Online,Budget Shopper,2023-11-18,2023-12-10,100172,True
PR004208,P03237,Flat Discount,0.07,Online,Frequent Buyer,2022-04-02,2022-05-02,493032,False
PR004209,P00986,Free Shipping,0.47,Offline,Working Professional,2022-09-05,2022-09-22,243000,False
PR004210,P00258,Flat Discount,0.3,Both,Seasonal Buyer,2024-10-11,2024-10-29,153787,False
PR004211,P02797,BOGO,0.49,Online,Impulse Buyer,2023-03-11,2023-03-18,484132,False
PR004212,P02193,Flat Discount,0.06,Both,Luxury Shopper,2023-04-04,2023-04-17,246137,True
PR004213,P03623,Flat Discount,0.08,Offline,Student,2022-09-05,2022-09-15,372578,True
PR004214,P02779,BOGO,0.12,Both,Frequent Buyer,2022-02-15,2022-03-02,437718,False
PR004215,P02425,Free Shipping,0.56,Online,Budget Shopper,2024-12-01,2024-12-09,419676,False
PR004216,P01525,Percentage Off,0.58,Online,Student,2024-12-25,2025-01-02,78860,True
PR004217,P04349,Percentage Off,0.1,Offline,Working Professional,2022-12-05,2022-12-08,124876,False
PR004218,P04209,Cashback,0.07,Offline,Luxury Shopper,2023-10-26,2023-11-05,24998,False
PR004219,P04089,Cashback,0.31,Offline,Working Professional,2024-11-10,2024-12-02,442594,False
PR004220,P02959,Free Shipping,0.26,Online,Budget Shopper,2023-08-31,2023-09-08,209782,False
PR004221,P03640,Percentage Off,0.28,Both,Impulse Buyer,2023-11-29,2023-12-09,72446,True
PR004222,P01959,Bundle,0.35,Online,Working Professional,2022-05-16,2022-05-24,121258,False
PR004223,P03504,Flat Discount,0.09,Both,Luxury Shopper,2023-12-04,2023-12-06,205957,False
PR004224,P03608,Bundle,0.32,Offline,Seasonal Buyer,2023-02-11,2023-02-18,468548,False
PR004225,P03309,Percentage Off,0.49,Online,Impulse Buyer,2024-07-19,2024-08-15,414365,False
PR004226,P02213,Bundle,0.59,Online,Fashion Enthusiast,2023-02-09,2023-03-01,309475,True
PR004227,P02470,Percentage Off,0.15,Offline,Seasonal Buyer,2023-10-11,2023-10-23,247027,True
PR004228,P03630,Flat Discount,0.19,Both,Luxury Shopper,2023-10-21,2023-10-27,484455,True
PR004229,P00808,Free Shipping,0.14,Offline,Fashion Enthusiast,2023-10-11,2023-11-02,397884,False
PR004230,P04886,Flat Discount,0.36,Both,Working Professional,2023-08-17,2023-09-05,364270,True
PR004231,P00070,Free Shipping,0.23,Offline,Working Professional,2024-10-12,2024-11-02,102493,True
PR004232,P03613,BOGO,0.19,Both,Brand Loyalist,2022-12-03,2022-12-21,101110,True
PR004233,P00380,Bundle,0.13,Online,Working Professional,2024-02-11,2024-03-08,52838,True
PR004234,P02068,Free Shipping,0.26,Online,Impulse Buyer,2022-01-07,2022-01-25,390164,False
PR004235,P00647,Cashback,0.23,Both,Frequent Buyer,2024-04-07,2024-05-01,157945,True
PR004236,P00150,BOGO,0.56,Offline,Fashion Enthusiast,2024-01-11,2024-01-18,432090,False
PR004237,P02437,Free Shipping,0.3,Online,Brand Loyalist,2023-04-20,2023-04-29,95349,True
PR004238,P01546,Percentage Off,0.19,Both,Working Professional,2024-03-09,2024-03-27,22567,False
PR004239,P04025,Free Shipping,0.24,Online,Frequent Buyer,2023-07-05,2023-07-07,487921,False
PR004240,P00399,Flat Discount,0.54,Online,Fashion Enthusiast,2024-01-17,2024-01-30,92883,False
PR004241,P04383,Free Shipping,0.17,Online,Family Shopper,2023-12-17,2023-12-30,128206,False
PR004242,P02660,BOGO,0.58,Online,Family Shopper,2023-09-09,2023-10-07,383562,False
PR004243,P01887,Free Shipping,0.31,Both,Budget Shopper,2024-05-24,2024-06-12,25917,True
PR004244,P01935,Bundle,0.25,Offline,Family Shopper,2024-09-28,2024-10-23,247815,True
PR004245,P04234,Cashback,0.51,Both,Seasonal Buyer,2023-07-03,2023-07-04,69447,True
PR004246,P03271,Flat Discount,0.2,Offline,Seasonal Buyer,2022-08-07,2022-08-17,173862,False
PR004247,P00427,Free Shipping,0.09,Offline,Student,2022-03-13,2022-04-03,455737,False
PR004248,P01255,Free Shipping,0.59,Online,Impulse Buyer,2024-07-25,2024-08-11,216847,True
PR004249,P04263,Cashback,0.36,Both,Frequent Buyer,2024-03-25,2024-04-06,323826,True
PR004250,P02364,Bundle,0.2,Both,Frequent Buyer,2023-02-07,2023-02-24,125690,False
PR004251,P03575,Cashback,0.48,Both,Budget Shopper,2024-07-25,2024-08-13,314139,False
PR004252,P02524,Bundle,0.42,Both,Impulse Buyer,2024-10-30,2024-11-03,250545,True
PR004253,P01911,Bundle,0.6,Offline,Luxury Shopper,2023-01-01,2023-01-28,475901,False
PR004254,P00866,BOGO,0.47,Both,Seasonal Buyer,2024-05-28,2024-06-11,268251,False
PR004255,P04923,BOGO,0.47,Offline,Fashion Enthusiast,2024-08-31,2024-09-29,448866,False
PR004256,P04123,Flat Discount,0.19,Both,Budget Shopper,2022-09-10,2022-09-14,123477,False
PR004257,P01790,Free Shipping,0.12,Both,Working Professional,2023-07-12,2023-07-20,298600,True
PR004258,P03036,BOGO,0.07,Offline,Fashion Enthusiast,2023-10-01,2023-10-24,188362,False
PR004259,P02859,Percentage Off,0.15,Offline,Working Professional,2023-12-03,2023-12-26,370297,False
PR004260,P01055,Flat Discount,0.16,Both,Student,2022-05-06,2022-05-22,295757,False
PR004261,P01763,Cashback,0.21,Online,Working Professional,2022-04-25,2022-04-29,476648,False
PR004262,P00611,Percentage Off,0.08,Online,Family Shopper,2022-05-04,2022-05-20,142672,True
PR004263,P01101,Bundle,0.27,Both,Working Professional,2022-12-12,2023-01-08,449983,False
PR004264,P04915,Free Shipping,0.54,Offline,Budget Shopper,2022-08-16,2022-08-27,455966,True
PR004265,P00278,BOGO,0.47,Offline,Budget Shopper,2022-10-29,2022-11-08,146474,False
PR004266,P01965,Percentage Off,0.18,Online,Brand Loyalist,2022-10-22,2022-11-01,297714,True
PR004267,P01642,Bundle,0.32,Online,Family Shopper,2023-01-22,2023-02-13,119569,False
PR004268,P01627,Percentage Off,0.4,Online,Student,2023-12-12,2024-01-06,339914,False
PR004269,P03085,Percentage Off,0.19,Offline,Budget Shopper,2023-05-20,2023-06-16,23572,True
PR004270,P02708,Cashback,0.35,Offline,Working Professional,2024-12-08,2024-12-10,419606,False
PR004271,P03322,Percentage Off,0.4,Online,Fashion Enthusiast,2024-11-06,2024-11-20,240363,True
PR004272,P01372,Free Shipping,0.1,Online,Frequent Buyer,2024-01-13,2024-02-09,482237,False
PR004273,P02782,Flat Discount,0.52,Online,Impulse Buyer,2024-04-08,2024-04-29,450120,False
PR004274,P04156,BOGO,0.17,Offline,Budget Shopper,2022-05-10,2022-06-08,476359,False
PR004275,P04853,Flat Discount,0.44,Offline,Impulse Buyer,2022-09-02,2022-09-23,441912,False
PR004276,P02133,Percentage Off,0.15,Both,Seasonal Buyer,2022-05-06,2022-05-30,482286,True
PR004277,P04103,Cashback,0.38,Offline,Impulse Buyer,2022-04-13,2022-04-17,341180,False
PR004278,P04200,Free Shipping,0.36,Offline,Fashion Enthusiast,2023-12-14,2024-01-06,112859,False
PR004279,P03505,Free Shipping,0.55,Online,Impulse Buyer,2023-04-28,2023-05-28,210564,True
PR004280,P01758,BOGO,0.34,Both,Impulse Buyer,2024-04-12,2024-04-22,276173,True
PR004281,P03787,Flat Discount,0.21,Both,Budget Shopper,2022-04-04,2022-04-12,355626,True
PR004282,P00842,Free Shipping,0.28,Offline,Seasonal Buyer,2022-02-20,2022-02-28,333999,False
PR004283,P00552,Percentage Off,0.58,Both,Working Professional,2022-03-25,2022-03-28,190828,False
PR004284,P01529,BOGO,0.59,Offline,Brand Loyalist,2023-12-15,2023-12-18,62629,True
PR004285,P04216,Free Shipping,0.4,Offline,Budget Shopper,2024-10-07,2024-10-25,367040,False
PR004286,P03398,Flat Discount,0.2,Both,Working Professional,2022-08-19,2022-09-04,163403,False
PR004287,P02382,Cashback,0.13,Both,Brand Loyalist,2024-03-05,2024-03-09,358133,False
PR004288,P03842,Cashback,0.55,Both,Brand Loyalist,2024-11-12,2024-12-12,370275,False
PR004289,P02502,BOGO,0.13,Both,Frequent Buyer,2023-12-18,2024-01-03,264347,True
PR004290,P02015,Bundle,0.48,Both,Luxury Shopper,2023-04-12,2023-04-14,162834,False
PR004291,P04266,Bundle,0.52,Both,Working Professional,2023-10-10,2023-11-06,436810,False
PR004292,P02154,Free Shipping,0.19,Offline,Luxury Shopper,2023-07-25,2023-08-08,19766,False
PR004293,P04737,Free Shipping,0.59,Both,Seasonal Buyer,2022-03-09,2022-03-11,173711,True
PR004294,P04744,Free Shipping,0.14,Both,Brand Loyalist,2024-01-17,2024-02-04,469846,True
PR004295,P00655,Flat Discount,0.3,Online,Fashion Enthusiast,2024-06-14,2024-07-01,211972,False
PR004296,P01988,Cashback,0.09,Online,Luxury Shopper,2022-09-11,2022-10-06,403893,False
PR004297,P02176,Bundle,0.44,Online,Luxury Shopper,2023-02-13,2023-02-16,200026,False
PR004298,P04493,Flat Discount,0.47,Offline,Seasonal Buyer,2023-03-14,2023-04-07,473485,True
