search_id,customer_id,query_text,timestamp,results_count,clicked_product_id,converted
SR0013161,C03850,party wear dress,2023-06-15 23:35:00,251,P04281,False
SR0013162,C05200,winter jacket,2023-02-17 17:52:00,177,,True
SR0013163,C05234,running shoes,2024-11-19 09:46:00,181,P01388,False
SR0013164,C09852,office wear,2022-04-21 08:24:00,51,P00597,False
SR0013165,C06074,winter jacket,2022-04-11 00:25:00,76,P02768,False
SR0013166,C02703,crop top,2024-02-02 09:44:00,58,P03470,False
SR0013167,C08064,joggers mens,2022-07-09 20:43:00,181,P01193,False
SR0013168,C06375,silk saree,2022-03-04 22:20:00,322,P00818,False
SR0013169,C07393,party wear dress,2023-06-07 12:04:00,117,P04146,False
SR0013170,C01001,summer kurta,2023-01-14 13:50:00,195,P01899,False
SR0013171,C06513,black dress,2022-05-16 04:51:00,109,P00467,False
SR0013172,C06864,summer kurta,2022-05-30 17:59:00,450,,False
SR0013173,C03878,party wear dress,2023-07-13 09:23:00,322,P02382,False
SR0013174,C06818,sneakers white,2023-06-08 10:52:00,26,P01923,False
SR0013175,C03159,silk saree,2024-08-11 01:52:00,172,P04504,True
SR0013176,C03446,maxi dress,2022-10-07 10:17:00,43,P01599,False
SR0013177,C09136,running shoes,2022-11-16 01:26:00,445,P00464,True
SR0013178,C01305,party wear dress,2022-08-01 14:41:00,363,,False
SR0013179,C00928,casual jeans,2023-02-28 16:51:00,58,P00343,True
SR0013180,C06627,joggers mens,2022-02-23 15:36:00,42,,True
SR0013181,C07098,handbag red,2023-03-16 21:21:00,290,,True
SR0013182,C00199,winter jacket,2022-06-24 18:21:00,234,P00752,True
SR0013183,C07324,printed kurti,2023-09-16 20:47:00,152,P03940,False
SR0013184,C08665,office wear,2024-01-08 17:34:00,61,P02349,False
SR0013185,C01370,anarkali suit,2022-08-31 02:49:00,340,P04627,False
SR0013186,C07758,party wear dress,2024-10-18 15:01:00,417,P03158,False
SR0013187,C00937,ethnic wear women,2023-04-14 07:58:00,15,P03067,False
SR0013188,C04283,formal shirt men,2023-06-24 17:57:00,230,P01855,False
SR0013189,C06403,anarkali suit,2024-01-14 06:34:00,450,P01595,False
SR0013190,C01244,gym wear,2023-08-10 06:39:00,396,P01544,False
SR0013191,C04628,gym wear,2022-06-16 15:30:00,335,P01910,True
SR0013192,C02435,black dress,2022-01-08 18:33:00,438,P04942,False
SR0013193,C05504,denim jacket,2022-09-21 01:07:00,113,P03686,False
SR0013194,C03126,running shoes,2022-09-03 06:41:00,449,P00266,False
SR0013195,C03472,joggers mens,2023-11-09 05:08:00,496,P01109,False
SR0013196,C06694,sneakers white,2024-02-01 07:30:00,486,,False
SR0013197,C04079,running shoes,2022-08-19 10:31:00,96,P03204,False
SR0013198,C09306,winter jacket,2022-12-02 03:31:00,81,P03899,False
SR0013199,C07530,winter jacket,2023-06-06 18:24:00,345,P01359,False
SR0013200,C04254,silk saree,2022-11-01 01:50:00,24,P00131,False
SR0013201,C07899,silk saree,2022-08-08 23:26:00,357,,False
SR0013202,C05768,handbag red,2024-08-29 12:32:00,364,P03227,False
SR0013203,C05775,running shoes,2022-01-28 04:01:00,9,P00984,False
SR0013204,C09173,formal shirt men,2024-03-01 16:19:00,479,P03678,True
SR0013205,C01738,palazzo pants,2024-10-25 05:27:00,483,,False
SR0013206,C08045,denim jacket,2023-09-12 17:35:00,31,P03375,False
SR0013207,C01765,palazzo pants,2023-06-11 09:10:00,192,P04508,False
SR0013208,C07136,maxi dress,2022-10-01 11:43:00,267,P02182,False
SR0013209,C04041,winter jacket,2024-07-19 15:22:00,384,P01670,False
SR0013210,C00241,ethnic wear women,2022-05-29 21:56:00,109,P02449,True
SR0013211,C08387,black dress,2023-03-02 10:38:00,466,P02034,False
SR0013212,C05685,running shoes,2024-01-04 18:05:00,276,P02200,False
SR0013213,C07738,printed kurti,2024-06-03 18:39:00,459,,False
SR0013214,C00706,summer kurta,2023-07-16 01:47:00,248,P01050,False
SR0013215,C08708,sneakers white,2023-02-28 10:30:00,186,P02082,False
SR0013216,C03461,printed kurti,2023-10-04 19:29:00,225,,False
SR0013217,C00189,ethnic wear women,2023-05-03 01:16:00,334,,False
SR0013218,C04293,running shoes,2023-04-12 04:02:00,439,P01561,False
SR0013219,C02507,denim jacket,2022-09-05 20:40:00,354,,True
SR0013220,C02431,summer kurta,2022-09-22 11:54:00,320,,False
SR0013221,C01553,handbag red,2023-05-12 18:44:00,495,,False
SR0013222,C09959,joggers mens,2023-02-23 11:17:00,456,P04540,True
SR0013223,C01375,crop top,2024-06-03 05:12:00,205,P02918,False
SR0013224,C08486,party wear dress,2023-10-29 13:02:00,185,P01581,False
SR0013225,C09986,summer kurta,2022-03-04 16:23:00,464,P04790,False
SR0013226,C07317,winter jacket,2022-07-20 15:02:00,97,,False
SR0013227,C09539,casual jeans,2024-07-03 21:36:00,409,P00604,True
SR0013228,C09631,ethnic wear women,2023-12-10 23:05:00,21,P01134,False
SR0013229,C01449,sneakers white,2023-07-15 03:58:00,427,P00836,False
SR0013230,C09017,party wear dress,2022-02-04 01:15:00,297,P03370,True
SR0013231,C09199,black dress,2023-07-25 01:52:00,233,,True
SR0013232,C06842,ethnic wear women,2023-10-06 05:56:00,343,P03826,False
SR0013233,C06379,crop top,2024-12-20 23:53:00,381,,False
SR0013234,C08442,casual jeans,2023-03-13 00:26:00,204,P03235,True
SR0013235,C07611,silk saree,2022-06-19 10:23:00,247,P00363,False
SR0013236,C06870,winter jacket,2024-07-27 20:18:00,494,,True
SR0013237,C05619,summer kurta,2024-05-28 03:59:00,120,P01606,False
SR0013238,C07892,party wear dress,2022-05-08 05:05:00,89,P03912,False
SR0013239,C07099,printed kurti,2023-04-14 14:47:00,437,,False
SR0013240,C00722,sneakers white,2024-01-12 09:34:00,193,,False
SR0013241,C03494,denim jacket,2022-07-27 12:24:00,273,P03468,True
SR0013242,C07087,palazzo pants,2024-02-01 07:58:00,387,,True
SR0013243,C05387,printed kurti,2023-05-15 21:49:00,216,,True
SR0013244,C01120,formal shirt men,2024-04-13 15:38:00,41,P04518,True
SR0013245,C01991,printed kurti,2023-05-23 09:56:00,72,P02758,False
SR0013246,C09347,sneakers white,2024-07-02 12:27:00,275,,False
SR0013247,C01585,party wear dress,2024-06-17 13:07:00,159,P04742,False
SR0013248,C00873,crop top,2023-07-17 10:00:00,160,P02323,False
SR0013249,C04756,denim jacket,2023-07-22 22:58:00,416,,False
SR0013250,C00734,palazzo pants,2022-03-06 04:38:00,324,P03357,False
SR0013251,C09701,anarkali suit,2024-07-10 07:17:00,3,P02305,False
SR0013252,C02237,joggers mens,2023-08-01 22:33:00,454,P01662,True
SR0013253,C04919,casual jeans,2024-04-18 00:07:00,372,P01216,True
SR0013254,C01690,silk saree,2023-08-21 10:27:00,341,P01954,False
SR0013255,C08199,crop top,2023-07-20 13:42:00,489,P02388,True
SR0013256,C00087,summer kurta,2023-09-16 14:30:00,493,P00481,False
SR0013257,C03019,black dress,2024-03-15 08:30:00,165,,False
SR0013258,C05147,ethnic wear women,2024-06-04 22:28:00,117,,True
SR0013259,C01428,office wear,2023-11-14 16:57:00,64,P01821,True
SR0013260,C09148,palazzo pants,2022-07-11 14:08:00,284,P04339,False
SR0013261,C01335,winter jacket,2024-12-13 16:13:00,465,P03915,True
SR0013262,C05044,printed kurti,2023-11-16 19:55:00,11,P03966,False
SR0013263,C07791,formal shirt men,2022-02-09 23:09:00,139,P03607,False
SR0013264,C09998,winter jacket,2023-07-06 20:04:00,4,,False
SR0013265,C06055,printed kurti,2022-03-01 15:41:00,174,P04153,False
SR0013266,C02673,party wear dress,2022-08-09 02:57:00,64,,False
SR0013267,C03320,maxi dress,2023-04-29 22:50:00,417,P02030,False
SR0013268,C00327,ethnic wear women,2023-11-25 05:36:00,354,P04070,False
SR0013269,C00216,office wear,2023-05-05 23:35:00,280,,False
SR0013270,C01121,handbag red,2022-12-05 21:54:00,121,,False
SR0013271,C00398,casual jeans,2023-10-29 12:21:00,339,P02180,True
SR0013272,C06493,printed kurti,2024-12-10 06:46:00,276,P03843,False
SR0013273,C05868,winter jacket,2022-12-26 19:01:00,223,P03407,False
SR0013274,C01842,black dress,2024-09-10 08:13:00,430,,False
SR0013275,C05507,summer kurta,2022-01-07 18:49:00,355,,False
SR0013276,C08480,printed kurti,2022-07-14 17:04:00,416,P01013,False
SR0013277,C01671,palazzo pants,2024-10-21 19:05:00,96,P03207,False
SR0013278,C08032,formal shirt men,2023-05-16 05:12:00,56,P00350,False
SR0013279,C02511,maxi dress,2024-09-15 13:22:00,307,,False
SR0013280,C00977,handbag red,2022-08-10 20:02:00,68,P04684,False
SR0013281,C00124,winter jacket,2023-10-10 22:51:00,263,,False
SR0013282,C01889,party wear dress,2024-04-02 12:25:00,97,P00206,False
SR0013283,C02931,joggers mens,2022-03-06 03:01:00,160,,True
SR0013284,C06701,summer kurta,2024-08-28 19:44:00,470,P02223,False
SR0013285,C06399,casual jeans,2022-08-21 21:45:00,246,P03075,False
SR0013286,C05138,black dress,2024-05-27 12:29:00,375,,False
SR0013287,C02179,winter jacket,2023-10-06 03:03:00,292,,True
SR0013288,C04134,black dress,2022-12-12 13:49:00,257,P04786,False
SR0013289,C04701,party wear dress,2022-09-10 18:04:00,319,,False
SR0013290,C04411,winter jacket,2024-05-21 00:47:00,284,,False
SR0013291,C03180,summer kurta,2022-10-01 16:42:00,8,,False
SR0013292,C06109,denim jacket,2023-03-27 04:18:00,116,P00209,False
SR0013293,C04904,office wear,2023-03-22 20:04:00,481,P04056,True
SR0013294,C04911,crop top,2023-06-10 07:02:00,302,,False
SR0013295,C02350,maxi dress,2022-07-25 07:10:00,89,P01874,False
SR0013296,C09121,maxi dress,2024-06-18 01:41:00,181,,False
SR0013297,C05136,joggers mens,2023-09-12 15:21:00,25,,False
SR0013298,C05908,gym wear,2024-09-25 10:06:00,316,P03512,False
SR0013299,C05228,handbag red,2024-07-29 23:41:00,167,,False
SR0013300,C08396,office wear,2024-11-20 17:09:00,33,P03708,False
SR0013301,C07626,crop top,2023-11-27 22:30:00,283,,False
SR0013302,C09805,black dress,2023-10-05 08:13:00,176,P04620,False
SR0013303,C03073,formal shirt men,2023-12-07 13:45:00,258,,False
SR0013304,C03014,ethnic wear women,2024-07-02 05:34:00,121,,False
SR0013305,C07671,gym wear,2023-01-08 05:20:00,109,P03140,False
SR0013306,C07673,anarkali suit,2023-08-13 11:39:00,121,,True
SR0013307,C02418,maxi dress,2022-07-13 04:57:00,414,,True
SR0013308,C03966,formal shirt men,2023-07-18 06:56:00,373,P02895,False
SR0013309,C08430,handbag red,2024-09-20 05:51:00,316,P04545,False
SR0013310,C00882,casual jeans,2022-09-20 17:38:00,487,P03615,False
SR0013311,C08555,party wear dress,2023-12-22 12:24:00,3,,False
SR0013312,C09951,black dress,2023-10-06 20:10:00,11,P01070,True
SR0013313,C00557,denim jacket,2024-09-21 03:48:00,451,,True
SR0013314,C04419,running shoes,2024-08-29 23:44:00,167,P00386,False
SR0013315,C03784,summer kurta,2024-06-12 08:09:00,9,,False
SR0013316,C06763,office wear,2022-01-31 04:26:00,168,P04850,True
SR0013317,C04477,joggers mens,2024-04-27 00:15:00,468,,False
SR0013318,C06313,black dress,2023-01-15 01:07:00,174,,False
SR0013319,C00542,black dress,2022-10-20 08:49:00,389,,False
SR0013320,C09657,summer kurta,2024-06-01 08:04:00,3,P03532,True
SR0013321,C03982,anarkali suit,2023-09-02 23:43:00,396,P04392,True
SR0013322,C06571,summer kurta,2022-09-17 09:37:00,38,P04893,False
SR0013323,C09134,summer kurta,2022-05-31 23:01:00,407,P00635,False
SR0013324,C08538,summer kurta,2023-06-05 13:26:00,295,,False
SR0013325,C06940,anarkali suit,2022-06-18 04:58:00,121,P03983,False
SR0013326,C02101,handbag red,2022-08-01 01:12:00,206,,False
SR0013327,C00794,summer kurta,2022-05-12 03:22:00,251,,True
SR0013328,C07098,formal shirt men,2022-01-25 07:57:00,336,P01216,False
SR0013329,C06475,formal shirt men,2022-12-31 15:34:00,341,,False
SR0013330,C02857,maxi dress,2024-07-20 13:11:00,138,P00200,False
SR0013331,C05426,printed kurti,2024-03-03 11:22:00,434,,False
SR0013332,C07760,formal shirt men,2023-07-04 14:54:00,27,P02544,False
SR0013333,C08816,palazzo pants,2023-04-07 10:47:00,4,P03939,False
SR0013334,C01290,black dress,2022-09-26 12:23:00,198,,False
SR0013335,C01972,printed kurti,2023-09-22 19:31:00,26,P02898,False
SR0013336,C06558,maxi dress,2024-05-31 00:08:00,330,P01563,False
SR0013337,C09078,party wear dress,2022-07-24 15:19:00,446,P02950,True
SR0013338,C09215,printed kurti,2023-11-21 10:56:00,423,,False
SR0013339,C01923,ethnic wear women,2022-12-13 21:30:00,290,,False
SR0013340,C07776,party wear dress,2022-05-05 17:49:00,276,P02898,False
SR0013341,C02484,casual jeans,2024-12-22 15:46:00,452,,True
SR0013342,C03674,handbag red,2024-01-27 20:16:00,56,,False
SR0013343,C03101,summer kurta,2022-07-10 14:01:00,440,P04878,True
SR0013344,C05082,denim jacket,2023-07-30 23:49:00,307,P04871,False
SR0013345,C08580,office wear,2023-01-14 12:16:00,262,,False
SR0013346,C07775,joggers mens,2024-07-24 01:31:00,83,,False
SR0013347,C05816,summer kurta,2024-02-19 04:22:00,158,P02714,False
SR0013348,C04125,black dress,2023-06-27 07:56:00,485,P04987,True
SR0013349,C04533,casual jeans,2024-01-01 05:33:00,225,P03479,True
SR0013350,C07663,formal shirt men,2023-02-06 13:48:00,359,P04805,False
SR0013351,C06812,party wear dress,2022-10-06 12:27:00,231,P02193,False
SR0013352,C04100,formal shirt men,2023-01-30 16:10:00,34,P02988,False
SR0013353,C06327,crop top,2023-11-20 22:27:00,299,P04555,False
SR0013354,C03952,joggers mens,2024-02-21 14:49:00,142,P02331,False
SR0013355,C09955,handbag red,2024-05-12 17:57:00,22,,False
SR0013356,C06796,printed kurti,2024-11-24 01:40:00,260,P01416,True
SR0013357,C03145,denim jacket,2022-03-05 09:15:00,185,P04400,False
SR0013358,C01374,casual jeans,2024-03-30 04:22:00,159,P01064,False
SR0013359,C05796,formal shirt men,2023-11-13 07:38:00,12,,False
SR0013360,C00371,running shoes,2022-05-26 13:38:00,381,,False
SR0013361,C05206,ethnic wear women,2024-01-27 00:38:00,243,P03615,False
SR0013362,C02102,casual jeans,2023-06-30 04:43:00,363,P04863,True
SR0013363,C01565,denim jacket,2024-08-15 17:39:00,6,P03766,False
SR0013364,C05930,black dress,2024-02-16 04:25:00,330,P03434,False
SR0013365,C03549,denim jacket,2022-01-25 04:27:00,378,P02481,False
SR0013366,C08832,summer kurta,2022-09-29 17:32:00,320,P02778,True
SR0013367,C03808,crop top,2022-01-05 01:23:00,137,,False
SR0013368,C02947,printed kurti,2022-10-17 01:44:00,353,,False
SR0013369,C02029,printed kurti,2024-10-19 13:41:00,74,,False
SR0013370,C02319,joggers mens,2022-08-29 01:56:00,436,P00194,False
SR0013371,C01771,gym wear,2023-06-22 12:42:00,324,P02717,False
SR0013372,C09645,crop top,2023-12-20 04:29:00,360,P03838,False
SR0013373,C05564,summer kurta,2023-06-19 23:31:00,472,P01280,True
SR0013374,C09854,maxi dress,2023-08-17 22:24:00,430,,False
SR0013375,C03432,gym wear,2022-03-06 23:08:00,456,P02016,False
SR0013376,C07232,denim jacket,2022-07-19 21:12:00,351,P00517,False
SR0013377,C08102,maxi dress,2023-05-08 05:36:00,485,P02884,False
SR0013378,C08069,joggers mens,2024-03-29 00:06:00,131,,False
SR0013379,C02246,palazzo pants,2022-04-21 06:09:00,452,P02602,True
SR0013380,C00954,party wear dress,2022-04-30 03:58:00,298,P03014,False
SR0013381,C06529,printed kurti,2024-09-22 04:10:00,263,P00144,False
SR0013382,C05937,crop top,2023-08-16 03:22:00,480,P02026,False
SR0013383,C03890,anarkali suit,2023-06-14 06:29:00,246,P00008,False
SR0013384,C07133,crop top,2024-05-09 10:54:00,467,,False
SR0013385,C01395,palazzo pants,2022-04-04 00:27:00,290,,False
SR0013386,C09683,crop top,2024-04-28 11:00:00,171,,False
SR0013387,C09588,sneakers white,2023-01-23 17:25:00,175,P02175,False
SR0013388,C08627,denim jacket,2023-05-09 21:55:00,227,P01437,False
SR0013389,C09309,crop top,2024-09-15 08:31:00,151,,False
SR0013390,C00963,maxi dress,2022-05-28 11:22:00,266,P01429,False
SR0013391,C05988,denim jacket,2022-08-20 01:28:00,169,P03098,False
SR0013392,C01367,denim jacket,2023-03-22 16:35:00,112,P02865,False
SR0013393,C02373,anarkali suit,2024-05-10 15:24:00,115,,False
SR0013394,C05179,ethnic wear women,2022-11-22 12:15:00,399,P00447,False
SR0013395,C00579,crop top,2024-10-13 14:56:00,271,P04991,False
SR0013396,C06855,joggers mens,2022-10-09 12:24:00,483,P03171,False
SR0013397,C05905,ethnic wear women,2022-06-16 09:12:00,480,,False
SR0013398,C07699,anarkali suit,2024-01-24 17:23:00,254,P00840,True
SR0013399,C05692,silk saree,2023-10-03 09:07:00,409,P02947,False
SR0013400,C05578,sneakers white,2022-02-02 16:01:00,276,P02557,False
SR0013401,C02015,handbag red,2024-03-23 04:11:00,443,P00836,True
SR0013402,C08098,party wear dress,2023-06-04 13:01:00,398,P01519,True
SR0013403,C01442,crop top,2024-08-29 02:21:00,26,,False
SR0013404,C04326,maxi dress,2023-03-03 23:46:00,77,P01021,False
SR0013405,C07779,joggers mens,2022-10-21 10:56:00,270,P00232,False
SR0013406,C08475,crop top,2023-07-29 05:13:00,265,P04478,False
SR0013407,C01157,party wear dress,2022-08-15 00:00:00,85,,False
SR0013408,C04088,sneakers white,2023-12-27 00:34:00,239,P04133,False
SR0013409,C02161,palazzo pants,2022-01-29 00:17:00,359,P02464,False
SR0013410,C04456,winter jacket,2022-04-29 02:29:00,486,P04624,False
SR0013411,C07598,running shoes,2022-06-01 08:14:00,172,P04024,False
SR0013412,C06645,formal shirt men,2024-04-20 18:17:00,421,P02680,False
SR0013413,C01099,casual jeans,2022-07-03 05:24:00,27,P02672,False
SR0013414,C06832,casual jeans,2022-12-01 19:36:00,170,P03706,False
SR0013415,C04462,sneakers white,2024-05-21 08:31:00,347,,True
SR0013416,C00986,sneakers white,2022-11-28 11:06:00,165,P00279,False
SR0013417,C03692,office wear,2022-02-17 12:24:00,246,,False
SR0013418,C01325,joggers mens,2022-12-11 10:30:00,101,,False
SR0013419,C07755,party wear dress,2023-04-06 23:18:00,138,P04246,False
SR0013420,C07203,maxi dress,2022-03-03 16:22:00,304,P01534,True
SR0013421,C01041,sneakers white,2023-04-09 13:26:00,20,P00453,False
SR0013422,C03200,party wear dress,2023-04-18 21:15:00,344,P02021,False
SR0013423,C05000,party wear dress,2023-05-24 20:06:00,78,,False
SR0013424,C05994,palazzo pants,2023-07-18 10:01:00,25,P02811,False
SR0013425,C01045,black dress,2023-01-09 23:18:00,277,P01756,False
SR0013426,C09864,formal shirt men,2023-11-01 05:35:00,18,,False
SR0013427,C09647,ethnic wear women,2023-05-26 18:44:00,213,P03498,False
SR0013428,C04438,summer kurta,2024-07-24 01:50:00,19,P03267,False
SR0013429,C05446,anarkali suit,2022-01-06 21:03:00,170,P04908,False
SR0013430,C05703,joggers mens,2023-06-08 05:49:00,120,,False
SR0013431,C00111,joggers mens,2022-09-20 02:04:00,384,P01378,False
SR0013432,C03825,sneakers white,2023-06-06 21:08:00,491,P03043,False
SR0013433,C04621,black dress,2022-08-23 09:29:00,217,,False
SR0013434,C04939,black dress,2022-12-24 11:45:00,186,,False
SR0013435,C04661,crop top,2022-03-11 19:20:00,128,P02494,True
SR0013436,C04046,joggers mens,2023-02-10 08:00:00,65,,True
SR0013437,C05636,ethnic wear women,2023-01-18 04:55:00,0,P00948,True
SR0013438,C00076,gym wear,2022-11-12 09:16:00,223,P01491,False
SR0013439,C03603,anarkali suit,2022-10-18 20:32:00,379,P02986,False
SR0013440,C01179,crop top,2023-08-07 14:15:00,195,P01832,False
SR0013441,C08414,palazzo pants,2024-11-04 03:59:00,446,P01262,False
SR0013442,C02273,office wear,2023-04-10 02:43:00,258,P01338,False
SR0013443,C06834,casual jeans,2024-10-09 01:18:00,46,,False
SR0013444,C07571,silk saree,2023-07-22 17:56:00,430,P00619,False
SR0013445,C06177,palazzo pants,2024-04-27 05:46:00,221,P00970,True
SR0013446,C02828,party wear dress,2023-04-07 10:00:00,199,,True
SR0013447,C05732,winter jacket,2022-06-24 03:28:00,98,,False
SR0013448,C06157,handbag red,2022-12-20 01:15:00,141,,False
SR0013449,C02402,palazzo pants,2024-06-07 21:26:00,328,P01991,False
SR0013450,C05031,sneakers white,2023-06-24 02:29:00,97,P03816,False
SR0013451,C06127,anarkali suit,2022-05-16 14:15:00,126,P03477,False
SR0013452,C04727,gym wear,2022-12-02 01:57:00,439,P00659,True
SR0013453,C07389,running shoes,2022-06-17 10:05:00,349,P03319,False
SR0013454,C03382,sneakers white,2023-03-13 08:59:00,180,P02226,False
SR0013455,C03245,ethnic wear women,2022-02-07 07:45:00,240,P04463,False
SR0013456,C03439,gym wear,2023-10-28 11:40:00,447,,False
SR0013457,C01624,printed kurti,2023-08-28 07:42:00,422,P03850,False
SR0013458,C01260,sneakers white,2024-10-21 02:36:00,389,P00469,False
SR0013459,C06385,winter jacket,2023-09-28 00:53:00,142,P00981,False
SR0013460,C09640,casual jeans,2022-04-27 22:17:00,470,P04995,False
SR0013461,C03142,joggers mens,2023-07-22 22:03:00,256,,True
SR0013462,C02806,ethnic wear women,2024-09-05 15:11:00,379,P03615,False
SR0013463,C00435,casual jeans,2024-11-11 22:03:00,264,P04045,False
