inventory_id,product_id,store_id,warehouse_id,location_type,stock_qty,reorder_point,max_stock,days_on_hand,last_updated
INV003800,P03281,,W002,warehouse,39,67,335,13.0,2024-02-23
INV003801,P01167,S0067,,store,160,61,305,8.4,2024-09-12
INV003802,P01764,,W019,warehouse,243,61,305,17.4,2024-06-18
INV003803,P01492,S0110,,store,126,31,155,42.0,2024-07-31
INV003804,P00903,,W019,warehouse,111,38,190,11.1,2024-10-16
INV003805,P02529,,W010,warehouse,165,33,165,18.3,2024-05-02
INV003806,P04719,,W009,warehouse,440,59,295,73.3,2024-01-08
INV003807,P01556,S0111,,store,238,66,330,14.0,2024-11-02
INV003808,P04015,,W012,warehouse,389,61,305,38.9,2024-04-15
INV003809,P02145,S0101,,store,39,100,500,2.2,2024-12-03
INV003810,P00530,,W006,warehouse,384,53,265,29.5,2024-11-15
INV003811,P03843,S0006,,store,458,97,485,25.4,2024-12-10
INV003812,P01614,S0120,,store,465,75,375,46.5,2024-04-21
INV003813,P01991,S0116,,store,65,41,205,4.6,2024-08-04
INV003814,P00167,S0112,,store,318,37,185,26.5,2024-03-22
INV003815,P04131,,W014,warehouse,122,81,405,12.2,2024-03-23
INV003816,P03407,,W011,warehouse,195,34,170,13.0,2024-09-25
INV003817,P04872,,W027,warehouse,225,48,240,25.0,2024-10-28
INV003818,P02823,,W016,warehouse,40,56,280,2.4,2024-09-08
INV003819,P04923,S0067,,store,82,57,285,7.5,2024-07-28
INV003820,P01334,S0119,,store,401,49,245,21.1,2024-04-12
INV003821,P02317,S0086,,store,14,92,460,4.7,2024-06-05
INV003822,P02073,,W027,warehouse,57,41,205,7.1,2024-04-13
INV003823,P04433,S0023,,store,37,78,390,2.1,2024-07-10
INV003824,P01821,S0145,,store,72,54,270,3.8,2024-08-25
INV003825,P04530,,W022,warehouse,406,21,105,36.9,2024-04-14
INV003826,P02534,S0115,,store,409,73,365,37.2,2024-04-03
INV003827,P00451,,W020,warehouse,335,72,360,167.5,2024-02-18
INV003828,P01740,S0118,,store,278,49,245,23.2,2024-06-27
INV003829,P04536,,W006,warehouse,99,87,435,12.4,2024-03-15
INV003830,P04874,,W025,warehouse,56,59,295,6.2,2024-06-15
INV003831,P00227,S0054,,store,66,73,365,7.3,2024-05-27
INV003832,P01248,S0085,,store,495,92,460,45.0,2024-10-02
INV003833,P01808,S0073,,store,91,50,250,11.4,2024-12-03
INV003834,P04774,S0119,,store,331,43,215,22.1,2024-01-09
INV003835,P03655,S0047,,store,472,66,330,78.7,2024-10-14
INV003836,P00932,S0058,,store,32,67,335,3.2,2024-12-27
INV003837,P01047,,W020,warehouse,271,43,215,30.1,2024-02-07
INV003838,P04877,S0078,,store,233,29,145,16.6,2024-12-15
INV003839,P04522,,W012,warehouse,55,67,335,7.9,2024-01-15
INV003840,P04367,S0052,,store,117,36,180,16.7,2024-06-13
INV003841,P04453,S0123,,store,393,60,300,21.8,2024-07-05
INV003842,P04749,S0059,,store,351,55,275,31.9,2024-03-30
INV003843,P04558,S0089,,store,252,40,200,18.0,2024-11-01
INV003844,P01453,,W018,warehouse,26,97,485,2.2,2024-09-11
INV003845,P02236,S0103,,store,287,55,275,15.9,2024-08-17
INV003846,P03575,S0018,,store,459,93,465,30.6,2024-03-06
INV003847,P04594,S0122,,store,447,58,290,63.9,2024-05-27
INV003848,P00678,S0074,,store,410,33,165,51.2,2024-01-01
INV003849,P03640,,W011,warehouse,412,35,175,31.7,2024-01-20
INV003850,P04715,S0136,,store,155,44,220,22.1,2024-03-19
INV003851,P01236,S0054,,store,279,27,135,25.4,2024-11-03
INV003852,P03452,S0004,,store,452,53,265,45.2,2024-02-14
INV003853,P02371,,W006,warehouse,331,23,115,47.3,2024-06-30
INV003854,P04902,,W027,warehouse,21,59,295,3.0,2024-02-24
INV003855,P04869,S0117,,store,78,60,300,5.6,2024-12-14
INV003856,P00036,S0100,,store,281,23,115,23.4,2024-06-22
INV003857,P04852,,W030,warehouse,481,24,120,34.4,2024-08-01
INV003858,P01434,S0049,,store,76,58,290,5.1,2024-09-10
INV003859,P03808,S0032,,store,431,45,225,25.4,2024-02-13
INV003860,P01684,,W025,warehouse,318,60,300,21.2,2024-04-29
INV003861,P02077,,W018,warehouse,401,50,250,23.6,2024-10-28
INV003862,P03685,S0005,,store,342,20,100,38.0,2024-08-23
INV003863,P02481,,W019,warehouse,289,78,390,144.5,2024-08-20
INV003864,P00590,,W010,warehouse,116,46,230,38.7,2024-06-17
INV003865,P03909,S0111,,store,273,50,250,34.1,2024-03-06
INV003866,P00075,,W014,warehouse,147,28,140,73.5,2024-11-10
INV003867,P02766,,W019,warehouse,290,89,445,24.2,2024-01-10
INV003868,P02792,,W011,warehouse,343,49,245,18.1,2024-11-28
INV003869,P02069,S0050,,store,264,90,450,15.5,2024-06-11
INV003870,P00448,,W009,warehouse,404,67,335,101.0,2024-03-02
INV003871,P02756,S0026,,store,301,98,490,20.1,2024-05-13
INV003872,P00293,S0038,,store,405,28,140,25.3,2024-09-27
INV003873,P00321,,W011,warehouse,378,51,255,94.5,2024-05-28
INV003874,P00702,,W011,warehouse,57,39,195,2.9,2024-08-24
INV003875,P02142,S0037,,store,482,46,230,24.1,2024-08-02
INV003876,P04983,S0089,,store,65,60,300,8.1,2024-04-08
INV003877,P00073,,W030,warehouse,243,96,480,12.8,2024-04-25
INV003878,P00403,S0121,,store,26,75,375,2.6,2024-09-19
INV003879,P03709,,W012,warehouse,85,42,210,17.0,2024-12-04
INV003880,P01267,,W009,warehouse,211,32,160,26.4,2024-06-24
INV003881,P02684,S0098,,store,432,26,130,33.2,2024-02-22
INV003882,P02853,,W024,warehouse,73,50,250,9.1,2024-06-12
INV003883,P03176,S0131,,store,153,94,470,12.8,2024-02-13
INV003884,P02773,,W007,warehouse,151,89,445,7.9,2024-11-02
INV003885,P03604,,W029,warehouse,69,34,170,9.9,2024-08-17
INV003886,P01086,,W018,warehouse,186,81,405,93.0,2024-10-25
INV003887,P04528,S0120,,store,345,80,400,86.2,2024-08-10
INV003888,P04450,S0016,,store,134,49,245,12.2,2024-04-13
INV003889,P00003,S0044,,store,456,94,470,57.0,2024-08-18
INV003890,P04404,,W001,warehouse,409,42,210,21.5,2024-02-21
INV003891,P03444,S0068,,store,33,46,230,1.8,2024-12-16
INV003892,P04471,,W022,warehouse,394,23,115,21.9,2024-02-17
INV003893,P04216,S0090,,store,51,97,485,3.0,2024-01-29
INV003894,P00443,S0077,,store,499,45,225,62.4,2024-03-19
INV003895,P02441,S0032,,store,387,50,250,55.3,2024-10-25
INV003896,P04033,,W015,warehouse,27,68,340,2.1,2024-05-21
INV003897,P03326,S0026,,store,24,31,155,1.7,2024-12-27
INV003898,P00254,,W007,warehouse,336,99,495,112.0,2024-06-28
INV003899,P00211,S0034,,store,115,43,215,28.8,2024-06-11
INV003900,P04493,S0083,,store,104,76,380,9.5,2024-06-05
INV003901,P02531,S0060,,store,474,38,190,36.5,2024-02-23
INV003902,P01959,,W012,warehouse,401,51,255,22.3,2024-11-29
INV003903,P02528,S0090,,store,175,98,490,10.9,2024-06-02
INV003904,P02253,S0094,,store,481,35,175,34.4,2024-03-07
INV003905,P03167,S0065,,store,156,43,215,15.6,2024-09-07
INV003906,P00211,S0063,,store,250,59,295,62.5,2024-06-13
INV003907,P00785,S0055,,store,107,30,150,9.7,2024-03-04
INV003908,P01361,,W021,warehouse,118,92,460,8.4,2024-12-07
INV003909,P03403,,W022,warehouse,31,88,440,7.8,2024-03-27
INV003910,P03599,S0108,,store,212,81,405,16.3,2024-04-21
INV003911,P03790,S0109,,store,157,51,255,8.7,2024-01-08
INV003912,P03759,S0005,,store,364,33,165,40.4,2024-07-23
INV003913,P00292,S0126,,store,331,28,140,36.8,2024-02-07
INV003914,P04709,S0150,,store,122,49,245,7.2,2024-04-04
INV003915,P03986,,W007,warehouse,355,31,155,19.7,2024-07-02
INV003916,P02180,S0134,,store,211,60,300,105.5,2024-04-22
INV003917,P04736,S0125,,store,107,94,470,11.9,2024-03-29
INV003918,P00036,,W020,warehouse,482,85,425,32.1,2024-04-04
INV003919,P03916,,W023,warehouse,149,72,360,9.3,2024-02-18
INV003920,P01861,,W002,warehouse,175,75,375,10.9,2024-04-09
INV003921,P00427,S0014,,store,167,78,390,167.0,2024-04-26
INV003922,P00974,,W030,warehouse,283,53,265,70.8,2024-09-15
INV003923,P01135,,W011,warehouse,434,56,280,108.5,2024-09-16
INV003924,P00102,,W010,warehouse,343,33,165,24.5,2024-07-06
INV003925,P02850,S0149,,store,300,72,360,50.0,2024-02-09
INV003926,P03080,S0102,,store,80,74,370,5.0,2024-12-28
INV003927,P01324,S0032,,store,343,95,475,343.0,2024-10-10
INV003928,P04020,,W016,warehouse,87,86,430,8.7,2024-08-14
INV003929,P03056,S0024,,store,496,27,135,41.3,2024-09-07
INV003930,P03841,,W025,warehouse,261,49,245,29.0,2024-08-21
INV003931,P03302,S0055,,store,162,54,270,18.0,2024-05-25
INV003932,P03134,,W023,warehouse,255,38,190,17.0,2024-02-19
INV003933,P03433,,W013,warehouse,276,43,215,138.0,2024-09-22
INV003934,P02601,,W005,warehouse,462,96,480,24.3,2024-01-25
INV003935,P03310,,W021,warehouse,44,61,305,2.4,2024-08-26
INV003936,P03490,S0114,,store,16,21,105,16.0,2024-10-30
INV003937,P03215,S0026,,store,194,70,350,21.6,2024-09-29
INV003938,P01801,,W003,warehouse,267,69,345,16.7,2024-12-08
INV003939,P04979,S0052,,store,119,73,365,17.0,2024-06-06
INV003940,P01928,,W019,warehouse,479,93,465,47.9,2024-01-04
INV003941,P04876,S0012,,store,264,94,470,52.8,2024-04-15
INV003942,P01686,,W024,warehouse,190,26,130,19.0,2024-04-16
INV003943,P02272,S0015,,store,162,31,155,14.7,2024-09-01
INV003944,P00162,S0063,,store,251,44,220,13.9,2024-03-18
INV003945,P03620,,W012,warehouse,438,46,230,31.3,2024-10-10
INV003946,P02687,,W009,warehouse,247,51,255,61.8,2024-09-06
INV003947,P03778,S0021,,store,138,51,255,9.9,2024-10-07
INV003948,P00695,,W001,warehouse,441,69,345,27.6,2024-06-19
INV003949,P04234,,W023,warehouse,21,66,330,2.6,2024-09-19
INV003950,P00762,,W023,warehouse,418,97,485,23.2,2024-01-08
INV003951,P00156,S0100,,store,76,85,425,4.0,2024-02-07
INV003952,P04516,,W029,warehouse,110,91,455,6.5,2024-02-19
INV003953,P04577,,W022,warehouse,25,52,260,2.8,2024-04-29
INV003954,P03678,,W002,warehouse,329,86,430,17.3,2024-02-08
INV003955,P03700,S0129,,store,222,62,310,14.8,2024-12-29
INV003956,P02715,,W001,warehouse,118,90,450,10.7,2024-11-17
INV003957,P04742,,W018,warehouse,1,86,430,0.1,2024-04-24
INV003958,P03650,S0139,,store,140,33,165,11.7,2024-04-10
INV003959,P04218,,W009,warehouse,430,22,110,39.1,2024-11-26
INV003960,P03170,S0089,,store,207,27,135,10.3,2024-11-11
INV003961,P04082,,W029,warehouse,339,47,235,21.2,2024-08-07
INV003962,P03918,S0025,,store,304,70,350,101.3,2024-12-20
INV003963,P01830,,W017,warehouse,306,44,220,23.5,2024-09-03
INV003964,P03275,S0131,,store,366,54,270,18.3,2024-06-14
INV003965,P03465,,W013,warehouse,454,60,300,75.7,2024-12-08
INV003966,P03585,,W025,warehouse,38,55,275,12.7,2024-03-23
INV003967,P00241,,W012,warehouse,210,91,455,210.0,2024-09-14
INV003968,P04725,,W005,warehouse,251,66,330,15.7,2024-08-04
INV003969,P02448,S0138,,store,471,47,235,42.8,2024-04-11
INV003970,P01578,S0138,,store,258,40,200,13.6,2024-07-13
INV003971,P02688,,W005,warehouse,392,36,180,98.0,2024-05-21
INV003972,P00311,S0028,,store,249,24,120,15.6,2024-03-08
INV003973,P02959,S0134,,store,284,39,195,28.4,2024-12-23
INV003974,P01706,S0077,,store,305,66,330,16.9,2024-08-24
INV003975,P01832,,W020,warehouse,290,86,430,58.0,2024-08-27
INV003976,P04063,S0149,,store,60,59,295,7.5,2024-12-17
INV003977,P02004,,W021,warehouse,369,79,395,19.4,2024-08-06
INV003978,P00812,,W006,warehouse,171,82,410,15.5,2024-11-06
INV003979,P03486,,W003,warehouse,33,83,415,2.2,2024-06-05
INV003980,P04441,S0052,,store,438,71,355,25.8,2024-08-20
INV003981,P00616,S0011,,store,1,20,100,1.0,2024-10-07
INV003982,P04872,S0073,,store,292,85,425,22.5,2024-03-04
INV003983,P01121,S0022,,store,166,88,440,16.6,2024-10-26
INV003984,P04748,S0014,,store,461,95,475,32.9,2024-01-02
INV003985,P00454,S0115,,store,18,84,420,2.6,2024-03-30
INV003986,P01530,S0048,,store,479,66,330,43.5,2024-12-23
INV003987,P04381,,W028,warehouse,289,98,490,17.0,2024-01-13
INV003988,P03783,,W030,warehouse,410,43,215,41.0,2024-08-11
INV003989,P02836,S0111,,store,238,54,270,14.0,2024-12-29
INV003990,P02862,S0123,,store,357,70,350,89.2,2024-05-04
INV003991,P04786,,W027,warehouse,144,78,390,8.5,2024-02-15
INV003992,P01848,S0017,,store,359,87,435,359.0,2024-09-02
INV003993,P00340,S0018,,store,174,93,465,58.0,2024-12-02
INV003994,P01665,S0089,,store,225,55,275,11.2,2024-12-03
INV003995,P02811,S0105,,store,130,49,245,32.5,2024-11-14
INV003996,P01954,S0146,,store,452,48,240,56.5,2024-07-29
INV003997,P02361,,W005,warehouse,152,92,460,21.7,2024-09-06
INV003998,P04118,S0085,,store,356,36,180,22.2,2024-08-30
INV003999,P00673,S0061,,store,296,35,175,18.5,2024-05-12
INV004000,P00721,,W005,warehouse,364,82,410,60.7,2024-05-30
INV004001,P02064,,W007,warehouse,109,34,170,54.5,2024-12-12
INV004002,P01314,S0019,,store,282,88,440,25.6,2024-05-03
INV004003,P03652,,W020,warehouse,453,50,250,32.4,2024-09-06
INV004004,P00785,S0070,,store,377,24,120,26.9,2024-05-27
INV004005,P01705,S0115,,store,428,94,470,22.5,2024-11-14
INV004006,P02960,S0149,,store,43,31,155,2.1,2024-12-07
INV004007,P03833,S0104,,store,373,79,395,21.9,2024-10-28
INV004008,P02355,,W023,warehouse,180,83,415,60.0,2024-07-19
INV004009,P02668,,W006,warehouse,274,37,185,54.8,2024-09-19
INV004010,P00321,S0107,,store,13,22,110,1.1,2024-04-28
INV004011,P02915,S0142,,store,325,90,450,32.5,2024-12-22
INV004012,P02175,S0098,,store,148,37,185,16.4,2024-06-16
INV004013,P02964,,W022,warehouse,448,74,370,74.7,2024-04-19
INV004014,P04292,,W009,warehouse,373,27,135,19.6,2024-10-25
INV004015,P00691,,W004,warehouse,64,85,425,4.0,2024-07-08
INV004016,P02616,S0065,,store,194,32,160,38.8,2024-08-18
INV004017,P03469,S0004,,store,58,50,250,4.5,2024-06-15
INV004018,P00820,S0061,,store,150,38,190,10.7,2024-06-14
INV004019,P01771,S0022,,store,35,84,420,2.1,2024-08-22
INV004020,P00921,S0051,,store,372,83,415,21.9,2024-01-13
INV004021,P01549,,W021,warehouse,465,60,300,29.1,2024-04-30
INV004022,P00637,S0104,,store,20,25,125,1.0,2024-06-29
INV004023,P02961,S0036,,store,215,40,200,21.5,2024-06-29
INV004024,P00136,,W007,warehouse,225,76,380,28.1,2024-10-11
INV004025,P02492,,W027,warehouse,45,83,415,2.4,2024-11-21
INV004026,P00066,,W015,warehouse,351,31,155,117.0,2024-03-05
INV004027,P02454,,W026,warehouse,36,93,465,2.1,2024-12-24
INV004028,P04584,,W026,warehouse,19,35,175,1.4,2024-11-19
INV004029,P01808,S0031,,store,121,88,440,6.4,2024-08-29
INV004030,P01060,,W023,warehouse,306,28,140,20.4,2024-02-23
INV004031,P01771,,W003,warehouse,29,55,275,14.5,2024-02-23
INV004032,P01608,S0006,,store,149,24,120,18.6,2024-12-08
INV004033,P02696,,W010,warehouse,312,51,255,104.0,2024-08-07
INV004034,P02406,S0058,,store,275,78,390,21.2,2024-03-27
INV004035,P03712,,W006,warehouse,146,40,200,8.1,2024-08-15
INV004036,P04842,S0085,,store,428,60,300,142.7,2024-02-03
INV004037,P04341,S0132,,store,253,62,310,42.2,2024-10-30
INV004038,P02113,S0145,,store,174,50,250,8.7,2024-03-02
INV004039,P03622,S0123,,store,265,96,480,265.0,2024-06-12
INV004040,P02517,,W030,warehouse,90,24,120,30.0,2024-11-16
INV004041,P02928,S0057,,store,241,37,185,24.1,2024-11-16
INV004042,P00911,S0129,,store,316,62,310,26.3,2024-06-03
INV004043,P01682,S0128,,store,389,72,360,389.0,2024-10-21
INV004044,P04005,,W023,warehouse,308,80,400,102.7,2024-02-05
INV004045,P02150,S0048,,store,269,63,315,89.7,2024-10-03
INV004046,P01828,S0148,,store,492,55,275,49.2,2024-10-12
INV004047,P02069,S0067,,store,31,95,475,6.2,2024-07-01
INV004048,P00397,S0014,,store,117,30,150,6.9,2024-07-13
INV004049,P04845,S0103,,store,121,63,315,8.1,2024-09-20
INV004050,P02281,S0096,,store,482,96,480,28.4,2024-11-28
INV004051,P04065,,W019,warehouse,182,82,410,30.3,2024-08-16
INV004052,P03299,S0074,,store,240,90,450,16.0,2024-01-22
INV004053,P01990,S0019,,store,368,31,155,18.4,2024-02-29
INV004054,P04761,S0003,,store,82,22,110,16.4,2024-07-02
INV004055,P01430,,W008,warehouse,75,70,350,10.7,2024-01-01
INV004056,P00262,,W010,warehouse,28,74,370,5.6,2024-08-28
INV004057,P02410,S0083,,store,397,68,340,198.5,2024-12-30
INV004058,P01552,S0052,,store,439,51,255,87.8,2024-12-21
INV004059,P03795,S0012,,store,254,33,165,63.5,2024-10-26
INV004060,P03358,S0148,,store,167,50,250,23.9,2024-03-31
INV004061,P00113,S0011,,store,126,48,240,14.0,2024-01-31
INV004062,P01952,S0108,,store,271,30,150,54.2,2024-03-11
INV004063,P01083,,W002,warehouse,404,66,330,57.7,2024-06-30
INV004064,P02133,,W001,warehouse,332,94,470,27.7,2024-07-05
INV004065,P04802,S0142,,store,51,73,365,6.4,2024-03-04
INV004066,P02195,S0094,,store,419,45,225,20.9,2024-03-30
INV004067,P00690,S0055,,store,235,75,375,18.1,2024-11-28
INV004068,P04492,,W005,warehouse,375,98,490,22.1,2024-01-23
INV004069,P00984,,W012,warehouse,173,75,375,8.7,2024-11-27
INV004070,P02131,S0089,,store,282,81,405,20.1,2024-07-17
INV004071,P01860,,W029,warehouse,245,22,110,40.8,2024-05-08
INV004072,P04484,,W025,warehouse,388,42,210,24.2,2024-09-17
INV004073,P04651,,W026,warehouse,241,97,485,12.7,2024-10-31
INV004074,P02449,S0018,,store,228,62,310,114.0,2024-07-03
INV004075,P00649,,W027,warehouse,137,100,500,9.8,2024-06-27
INV004076,P02195,S0004,,store,341,92,460,42.6,2024-05-19
INV004077,P04882,,W023,warehouse,380,49,245,126.7,2024-10-20
INV004078,P00309,S0065,,store,409,76,380,102.2,2024-11-08
INV004079,P00768,,W017,warehouse,325,33,165,27.1,2024-05-12
INV004080,P01876,S0129,,store,172,99,495,14.3,2024-10-16
INV004081,P04406,S0048,,store,379,88,440,31.6,2024-12-26
INV004082,P01024,S0149,,store,194,50,250,16.2,2024-02-18
INV004083,P01721,,W010,warehouse,236,42,210,18.2,2024-01-15
INV004084,P01337,,W026,warehouse,42,39,195,42.0,2024-06-22
INV004085,P04989,,W008,warehouse,465,34,170,66.4,2024-05-13
INV004086,P04129,,W022,warehouse,205,23,115,20.5,2024-06-27
INV004087,P03920,,W002,warehouse,78,53,265,3.9,2024-02-19
INV004088,P02294,,W006,warehouse,247,71,355,14.5,2024-06-16
INV004089,P04741,S0103,,store,311,40,200,311.0,2024-11-10
INV004090,P04308,S0132,,store,197,27,135,39.4,2024-12-14
INV004091,P00872,S0007,,store,398,90,450,20.9,2024-03-04
INV004092,P04215,,W008,warehouse,341,36,180,113.7,2024-11-08
INV004093,P03784,S0002,,store,345,66,330,115.0,2024-08-07
INV004094,P00681,,W011,warehouse,488,90,450,28.7,2024-01-28
INV004095,P04516,,W020,warehouse,419,32,160,32.2,2024-05-10
INV004096,P02543,,W025,warehouse,15,30,150,1.1,2024-07-16
INV004097,P04527,S0053,,store,442,71,355,26.0,2024-03-08
INV004098,P00037,,W009,warehouse,463,23,115,23.1,2024-11-27
INV004099,P00344,,W006,warehouse,339,79,395,24.2,2024-01-06
INV004100,P04755,S0109,,store,234,96,480,13.8,2024-08-07
INV004101,P03272,S0015,,store,350,92,460,58.3,2024-11-26
INV004102,P02237,,W016,warehouse,441,46,230,33.9,2024-04-22
INV004103,P03117,,W027,warehouse,60,91,455,8.6,2024-05-12
INV004104,P03931,S0080,,store,342,91,455,17.1,2024-08-16
INV004105,P03548,,W026,warehouse,167,25,125,9.8,2024-07-20
INV004106,P02675,S0063,,store,134,28,140,7.1,2024-10-05
INV004107,P00270,S0136,,store,9,42,210,1.5,2024-05-07
INV004108,P01576,S0131,,store,101,29,145,7.2,2024-01-06
INV004109,P02437,,W017,warehouse,395,85,425,28.2,2024-10-21
INV004110,P01361,S0097,,store,457,96,480,41.5,2024-11-14
INV004111,P01265,S0038,,store,55,96,480,27.5,2024-12-26
INV004112,P01689,,W028,warehouse,291,45,225,18.2,2024-12-17
INV004113,P03215,,W006,warehouse,345,76,380,20.3,2024-09-14
INV004114,P02268,,W020,warehouse,459,98,490,25.5,2024-02-13
INV004115,P00780,S0120,,store,204,94,470,22.7,2024-07-04
INV004116,P00686,,W030,warehouse,147,51,255,13.4,2024-09-28
INV004117,P03722,S0118,,store,240,41,205,15.0,2024-12-26
INV004118,P02805,S0010,,store,69,52,260,34.5,2024-07-13
INV004119,P01939,S0022,,store,166,65,325,166.0,2024-07-05
INV004120,P00714,S0026,,store,220,91,455,20.0,2024-07-21
INV004121,P04602,,W003,warehouse,337,74,370,24.1,2024-05-26
INV004122,P04121,S0043,,store,123,58,290,30.8,2024-11-04
INV004123,P01543,,W021,warehouse,62,60,300,20.7,2024-10-01
INV004124,P03948,S0097,,store,443,58,290,24.6,2024-07-10
INV004125,P03733,,W028,warehouse,379,23,115,126.3,2024-10-25
INV004126,P03897,S0096,,store,35,37,185,11.7,2024-12-17
INV004127,P00172,,W015,warehouse,432,82,410,72.0,2024-10-12
INV004128,P04309,,W014,warehouse,359,90,450,179.5,2024-07-03
INV004129,P03003,,W016,warehouse,77,52,260,15.4,2024-03-23
INV004130,P04897,S0082,,store,456,88,440,152.0,2024-11-11
INV004131,P01980,S0094,,store,126,98,490,42.0,2024-12-30
INV004132,P02504,S0081,,store,411,50,250,29.4,2024-01-17
INV004133,P00513,S0089,,store,288,28,140,36.0,2024-02-08
INV004134,P00448,S0134,,store,307,41,205,307.0,2024-09-08
INV004135,P01281,S0003,,store,377,91,455,377.0,2024-12-12
INV004136,P03971,S0097,,store,275,21,105,275.0,2024-07-04
INV004137,P03282,,W021,warehouse,192,82,410,10.7,2024-05-19
INV004138,P03042,,W026,warehouse,469,72,360,469.0,2024-10-14
INV004139,P01799,S0066,,store,54,47,235,4.5,2024-06-07
INV004140,P00693,,W023,warehouse,278,37,185,27.8,2024-03-23
INV004141,P02968,S0133,,store,500,57,285,62.5,2024-07-25
INV004142,P02462,S0149,,store,262,64,320,52.4,2024-04-05
INV004143,P00555,,W006,warehouse,282,75,375,15.7,2024-02-04
INV004144,P04979,S0136,,store,414,42,210,24.4,2024-09-04
INV004145,P02662,,W005,warehouse,103,84,420,10.3,2024-07-07
INV004146,P01259,S0088,,store,348,91,455,26.8,2024-11-03
INV004147,P00232,S0036,,store,494,93,465,26.0,2024-08-17
INV004148,P01081,S0046,,store,461,48,240,51.2,2024-12-22
INV004149,P02043,,W007,warehouse,284,59,295,18.9,2024-12-05
INV004150,P03377,S0121,,store,378,65,325,25.2,2024-11-17
INV004151,P04584,,W013,warehouse,282,78,390,23.5,2024-04-27
INV004152,P01930,,W023,warehouse,227,64,320,16.2,2024-09-15
INV004153,P02458,S0143,,store,65,41,205,3.4,2024-07-08
INV004154,P01561,S0066,,store,368,26,130,92.0,2024-12-30
INV004155,P00423,S0105,,store,19,21,105,1.4,2024-10-05
INV004156,P02561,S0074,,store,294,48,240,49.0,2024-11-17
INV004157,P02283,S0137,,store,245,48,240,245.0,2024-02-09
INV004158,P04971,S0127,,store,448,87,435,40.7,2024-03-28
INV004159,P03557,,W023,warehouse,170,88,440,56.7,2024-03-12
INV004160,P00355,S0054,,store,253,31,155,253.0,2024-11-01
INV004161,P01992,S0080,,store,463,22,110,77.2,2024-05-29
INV004162,P04269,S0078,,store,4,58,290,0.3,2024-05-06
INV004163,P00700,S0064,,store,186,29,145,62.0,2024-01-17
INV004164,P03758,,W024,warehouse,283,39,195,35.4,2024-12-17
INV004165,P02340,S0063,,store,341,92,460,34.1,2024-12-21
