ticket_id,customer_id,order_id,category,priority,description,status,channel,created_at,resolved_at,agent_id,csat_score
TKT007976,C07390,ORD0087697,Product Quality,Medium,Discount coupon not applied.,Resolved,WhatsApp,2024-11-06 02:00:00,2024-11-10 17:00:00,E02095,4.0
TKT007977,C03888,ORD0124915,Order Issue,High,Product is damaged.,Resolved,WhatsApp,2022-04-27 15:00:00,2022-04-28 17:00:00,E01313,5.0
TKT007978,C00728,ORD0107730,Return & Refund,Medium,The size I received is different from what I ordered.,Resolved,Chat,2022-02-07 06:00:00,2022-02-09 18:00:00,E00788,
TKT007979,C08894,ORD0053733,Size Exchange,Low,My payment was deducted but order not confirmed.,Closed,WhatsApp,2022-01-30 03:00:00,2022-02-01 11:00:00,E00418,3.0
TKT007980,C04925,ORD0154777,Product Quality,High,The product quality is very poor.,Escalated,Phone,2023-03-14 02:00:00,2023-03-14 14:00:00,E00073,4.0
TKT007981,C05252,ORD0084499,Product Quality,Low,My payment was deducted but order not confirmed.,In Progress,Chat,2022-12-07 12:00:00,2022-12-10 04:00:00,E02163,4.0
TKT007982,C05880,ORD0006669,Wrong Item,Medium,The size I received is different from what I ordered.,Resolved,Chat,2022-10-15 08:00:00,2022-10-16 21:00:00,E00187,5.0
TKT007983,C07655,ORD0098669,Product Quality,Low,The product quality is very poor.,In Progress,WhatsApp,2024-01-24 11:00:00,2024-01-25 03:00:00,E01629,1.0
TKT007984,C02368,ORD0145095,Delivery Delay,Low,My order has not arrived yet.,Resolved,Email,2022-06-07 02:00:00,2022-06-08 11:00:00,E01505,5.0
TKT007985,C07796,ORD0078796,Product Quality,Low,The product quality is very poor.,Escalated,Chat,2022-04-19 04:00:00,2022-04-21 05:00:00,E01311,
TKT007986,C02733,ORD0089613,Delivery Delay,Medium,Discount coupon not applied.,Closed,Chat,2023-08-09 13:00:00,2023-08-12 04:00:00,E00980,2.0
TKT007987,C02221,ORD0072541,Delivery Delay,Medium,Delivery is delayed.,Resolved,Chat,2022-07-04 04:00:00,2022-07-07 08:00:00,E00950,3.0
TKT007988,C01423,ORD0110925,Product Quality,Low,The product quality is very poor.,Resolved,Chat,2022-11-13 20:00:00,2022-11-16 02:00:00,E00824,3.0
TKT007989,C07741,ORD0149021,Product Quality,Medium,I want to return the item.,In Progress,Phone,2022-07-13 04:00:00,2022-07-17 02:00:00,E02493,4.0
TKT007990,C07535,ORD0040426,Product Quality,Low,Discount coupon not applied.,In Progress,WhatsApp,2022-07-19 14:00:00,2022-07-21 19:00:00,E01431,4.0
TKT007991,C07873,ORD0094311,Payment Problem,Medium,Product is damaged.,In Progress,Chat,2023-03-01 09:00:00,2023-03-01 22:00:00,E01789,2.0
TKT007992,C00263,ORD0159879,Delivery Delay,Medium,The size I received is different from what I ordered.,Resolved,Email,2024-01-29 02:00:00,2024-01-30 17:00:00,E02121,
TKT007993,C07567,ORD0100835,Order Issue,Low,The size I received is different from what I ordered.,Resolved,Phone,2024-12-14 11:00:00,2024-12-15 17:00:00,E00665,2.0
TKT007994,C09037,ORD0028862,Order Issue,Medium,The size I received is different from what I ordered.,Closed,Phone,2023-08-12 13:00:00,2023-08-13 10:00:00,E02271,
TKT007995,C07917,ORD0058525,Account Issue,Medium,Product is damaged.,Resolved,Chat,2023-04-03 23:00:00,2023-04-04 14:00:00,E01293,5.0
TKT007996,C04536,ORD0087123,Product Quality,Medium,Product is damaged.,Resolved,Chat,2023-12-17 18:00:00,2023-12-18 10:00:00,E00265,4.0
TKT007997,C08818,ORD0010840,Delivery Delay,Critical,I want to return the item.,Resolved,WhatsApp,2023-11-11 01:00:00,2023-11-12 15:00:00,E00849,5.0
TKT007998,C02198,ORD0104005,Order Issue,Medium,The product quality is very poor.,Closed,Phone,2023-12-29 14:00:00,2023-12-30 22:00:00,E02426,1.0
TKT007999,C06396,ORD0186553,Return & Refund,Low,I need help with my account login.,Resolved,WhatsApp,2023-12-31 09:00:00,2024-01-01 17:00:00,E00081,3.0
TKT008000,C01589,ORD0088089,Return & Refund,Medium,Discount coupon not applied.,Closed,Email,2024-06-27 10:00:00,2024-07-01 02:00:00,E00881,4.0
TKT008001,C05866,ORD0168784,Size Exchange,High,I want to return the item.,Closed,Phone,2022-08-07 07:00:00,2022-08-08 12:00:00,E01066,4.0
TKT008002,C07659,ORD0068426,Order Issue,High,Discount coupon not applied.,Open,Chat,2023-03-15 10:00:00,2023-03-18 11:00:00,E01189,
TKT008003,C09998,ORD0018138,Account Issue,Low,I received the wrong product.,Resolved,Email,2023-07-27 02:00:00,2023-07-31 12:00:00,E00467,
TKT008004,C01271,ORD0075575,Order Issue,Medium,I want to return the item.,Resolved,Chat,2023-03-17 03:00:00,2023-03-18 09:00:00,E01437,4.0
TKT008005,C05695,ORD0076590,Payment Problem,Critical,Delivery is delayed.,Closed,Phone,2024-07-13 18:00:00,2024-07-17 09:00:00,E00229,5.0
TKT008006,C05855,ORD0162114,Delivery Delay,Low,I want to return the item.,Resolved,Chat,2022-10-13 20:00:00,2022-10-15 15:00:00,E02148,5.0
TKT008007,C09084,ORD0163220,Wrong Item,Medium,Product is damaged.,In Progress,Email,2023-09-13 08:00:00,2023-09-18 06:00:00,E02264,5.0
TKT008008,C08163,ORD0125211,Product Quality,Low,Product is damaged.,Closed,WhatsApp,2023-11-17 02:00:00,2023-11-20 18:00:00,E01890,
TKT008009,C08862,ORD0070715,Account Issue,High,The product quality is very poor.,Resolved,Email,2022-03-08 00:00:00,2022-03-08 11:00:00,E02222,
TKT008010,C09550,ORD0149955,Wrong Item,Low,My payment was deducted but order not confirmed.,Resolved,WhatsApp,2022-08-02 04:00:00,2022-08-06 22:00:00,E00127,2.0
TKT008011,C05534,ORD0064200,Payment Problem,Medium,I want to return the item.,Resolved,Phone,2022-05-31 08:00:00,2022-06-05 07:00:00,E01252,2.0
TKT008012,C05727,ORD0113397,Payment Problem,High,The product quality is very poor.,Resolved,WhatsApp,2024-01-02 03:00:00,2024-01-04 00:00:00,E00959,2.0
TKT008013,C04278,ORD0141446,Payment Problem,High,I want to return the item.,Resolved,Email,2023-03-18 19:00:00,2023-03-20 13:00:00,E01684,4.0
TKT008014,C07011,ORD0149783,Order Issue,Medium,I need help with my account login.,Open,WhatsApp,2023-06-02 11:00:00,2023-06-07 11:00:00,E00773,4.0
TKT008015,C02910,ORD0113917,Account Issue,Medium,Discount coupon not applied.,Open,Email,2023-08-24 09:00:00,2023-08-28 18:00:00,E01697,3.0
TKT008016,C03228,ORD0023338,Account Issue,Medium,Discount coupon not applied.,Resolved,Email,2023-06-01 13:00:00,2023-06-03 18:00:00,E00822,
TKT008017,C05400,ORD0000015,Delivery Delay,Medium,The product quality is very poor.,Resolved,Chat,2023-09-24 21:00:00,2023-09-26 14:00:00,E01008,
TKT008018,C01125,ORD0098241,Payment Problem,High,The size I received is different from what I ordered.,Resolved,WhatsApp,2022-10-31 23:00:00,2022-11-01 03:00:00,E00367,
TKT008019,C08954,ORD0157040,Wrong Item,Low,Product is damaged.,In Progress,Chat,2023-06-14 12:00:00,2023-06-18 15:00:00,E01368,4.0
TKT008020,C01711,ORD0132657,Wrong Item,Low,I need help with my account login.,Resolved,WhatsApp,2024-09-15 10:00:00,2024-09-17 00:00:00,E00395,3.0
TKT008021,C07902,ORD0130322,Product Quality,Low,Delivery is delayed.,Resolved,WhatsApp,2022-12-16 15:00:00,2022-12-20 01:00:00,E00924,3.0
TKT008022,C04852,ORD0110284,Account Issue,Medium,I received the wrong product.,Escalated,Chat,2023-01-22 03:00:00,2023-01-26 23:00:00,E00851,
TKT008023,C06505,ORD0018031,Size Exchange,Medium,Delivery is delayed.,Resolved,WhatsApp,2022-09-26 12:00:00,2022-09-27 17:00:00,E01976,4.0
TKT008024,C04328,ORD0106602,Size Exchange,Critical,I need help with my account login.,Resolved,Email,2022-03-14 23:00:00,2022-03-17 14:00:00,E00930,4.0
TKT008025,C05189,ORD0103915,Wrong Item,High,My payment was deducted but order not confirmed.,In Progress,WhatsApp,2022-04-09 00:00:00,2022-04-13 02:00:00,E02139,
TKT008026,C07434,ORD0048842,Return & Refund,Critical,Delivery is delayed.,Resolved,Chat,2023-10-03 19:00:00,2023-10-08 07:00:00,E00670,5.0
TKT008027,C05975,ORD0133211,Return & Refund,Medium,Delivery is delayed.,In Progress,Email,2023-01-10 13:00:00,2023-01-13 13:00:00,E00097,5.0
TKT008028,C06773,ORD0050335,Return & Refund,High,Product is damaged.,Resolved,Email,2022-05-29 20:00:00,2022-05-31 20:00:00,E00169,4.0
TKT008029,C07563,ORD0134287,Product Quality,High,The product quality is very poor.,Closed,Email,2024-02-08 19:00:00,2024-02-10 06:00:00,E02007,5.0
TKT008030,C03845,ORD0134807,Return & Refund,High,My payment was deducted but order not confirmed.,In Progress,WhatsApp,2022-09-29 17:00:00,2022-10-02 23:00:00,E01450,
TKT008031,C07874,ORD0194134,Delivery Delay,Low,I need help with my account login.,Closed,Email,2022-04-27 21:00:00,2022-05-02 01:00:00,E01283,4.0
TKT008032,C01942,ORD0163052,Wrong Item,Low,The size I received is different from what I ordered.,Resolved,Phone,2023-03-16 05:00:00,2023-03-18 23:00:00,E01039,3.0
TKT008033,C09214,ORD0061912,Size Exchange,High,I need help with my account login.,Closed,Email,2023-12-16 01:00:00,2023-12-19 17:00:00,E02362,
TKT008034,C08467,ORD0076702,Return & Refund,Medium,I need help with my account login.,Resolved,Email,2022-02-27 01:00:00,2022-03-02 21:00:00,E01153,5.0
TKT008035,C07403,ORD0170747,Account Issue,High,My order has not arrived yet.,Open,Email,2022-09-09 04:00:00,2022-09-11 04:00:00,E02144,
TKT008036,C05074,ORD0126769,Order Issue,High,I received the wrong product.,Resolved,Phone,2023-11-12 10:00:00,2023-11-14 06:00:00,E01978,4.0
TKT008037,C00751,ORD0115195,Payment Problem,High,Delivery is delayed.,In Progress,Phone,2024-01-11 02:00:00,2024-01-13 20:00:00,E02219,
TKT008038,C00513,ORD0077426,Delivery Delay,Low,Delivery is delayed.,Resolved,Email,2022-03-23 08:00:00,2022-03-26 05:00:00,E01490,4.0
TKT008039,C03299,ORD0024639,Return & Refund,Low,The product quality is very poor.,Open,Chat,2023-12-15 16:00:00,2023-12-20 08:00:00,E00359,3.0
TKT008040,C00120,ORD0010285,Size Exchange,Low,The product quality is very poor.,Closed,Chat,2023-01-21 06:00:00,2023-01-23 00:00:00,E01189,5.0
TKT008041,C01475,ORD0134425,Wrong Item,High,The product quality is very poor.,Closed,Chat,2023-03-05 05:00:00,2023-03-08 01:00:00,E00681,
TKT008042,C03018,ORD0151249,Return & Refund,High,The product quality is very poor.,Resolved,WhatsApp,2023-09-03 23:00:00,2023-09-04 06:00:00,E00437,4.0
TKT008043,C02235,ORD0096354,Wrong Item,High,My payment was deducted but order not confirmed.,Closed,Email,2023-01-15 03:00:00,2023-01-18 17:00:00,E00166,
TKT008044,C07535,ORD0150161,Size Exchange,Critical,The size I received is different from what I ordered.,Resolved,Phone,2024-10-18 22:00:00,2024-10-19 10:00:00,E02133,4.0
TKT008045,C09657,ORD0172213,Order Issue,Low,The product quality is very poor.,Closed,Phone,2024-06-22 21:00:00,2024-06-25 13:00:00,E00845,3.0
TKT008046,C09228,ORD0091834,Product Quality,Low,Product is damaged.,Closed,WhatsApp,2023-07-13 22:00:00,2023-07-14 17:00:00,E00326,3.0
TKT008047,C06654,ORD0092961,Size Exchange,High,Product is damaged.,Escalated,Chat,2024-01-27 07:00:00,2024-02-01 03:00:00,E02310,4.0
TKT008048,C05740,ORD0062836,Account Issue,Low,I received the wrong product.,Resolved,WhatsApp,2023-06-10 08:00:00,2023-06-10 09:00:00,E01402,
TKT008049,C06010,ORD0182793,Account Issue,Low,I need help with my account login.,Resolved,Chat,2023-09-09 13:00:00,2023-09-10 02:00:00,E00964,4.0
TKT008050,C05242,ORD0194104,Payment Problem,Medium,The size I received is different from what I ordered.,Resolved,Chat,2024-02-27 18:00:00,2024-03-01 19:00:00,E00360,5.0
TKT008051,C03287,ORD0016145,Account Issue,Critical,The product quality is very poor.,Resolved,Email,2022-08-01 08:00:00,2022-08-03 11:00:00,E02220,
TKT008052,C05173,ORD0143226,Size Exchange,Medium,The product quality is very poor.,Resolved,WhatsApp,2024-02-21 13:00:00,2024-02-23 01:00:00,E01460,5.0
TKT008053,C07531,ORD0160190,Payment Problem,High,Delivery is delayed.,Resolved,Chat,2023-10-20 01:00:00,2023-10-23 21:00:00,E01713,4.0
TKT008054,C08153,ORD0154620,Payment Problem,Medium,I want to return the item.,Resolved,Phone,2023-06-19 03:00:00,2023-06-23 17:00:00,E02449,5.0
TKT008055,C01628,ORD0198058,Product Quality,Medium,I received the wrong product.,Resolved,WhatsApp,2023-02-18 11:00:00,2023-02-19 06:00:00,E00876,4.0
TKT008056,C07103,ORD0085806,Delivery Delay,Medium,Delivery is delayed.,Resolved,Chat,2024-01-30 01:00:00,2024-02-02 22:00:00,E02318,2.0
TKT008057,C04207,ORD0161993,Payment Problem,Medium,Discount coupon not applied.,Closed,WhatsApp,2024-12-18 09:00:00,2024-12-21 16:00:00,E02262,2.0
TKT008058,C07111,ORD0115222,Product Quality,High,I received the wrong product.,Escalated,WhatsApp,2024-11-05 18:00:00,2024-11-07 01:00:00,E00291,4.0
TKT008059,C08643,ORD0094617,Return & Refund,Medium,I want to return the item.,Escalated,Phone,2024-03-15 15:00:00,2024-03-19 17:00:00,E01690,5.0
TKT008060,C05853,ORD0092900,Order Issue,Medium,I received the wrong product.,In Progress,WhatsApp,2023-05-28 21:00:00,2023-05-30 07:00:00,E00858,5.0
TKT008061,C09461,ORD0126282,Order Issue,Low,Product is damaged.,Closed,Phone,2022-02-13 21:00:00,2022-02-16 22:00:00,E00322,
TKT008062,C05448,ORD0182017,Wrong Item,High,The product quality is very poor.,Resolved,Chat,2023-09-16 15:00:00,2023-09-18 06:00:00,E02010,4.0
TKT008063,C02959,ORD0002855,Size Exchange,Medium,Discount coupon not applied.,Resolved,Chat,2023-06-05 06:00:00,2023-06-06 14:00:00,E00204,5.0
TKT008064,C09679,ORD0146127,Size Exchange,High,My order has not arrived yet.,Open,WhatsApp,2022-09-30 12:00:00,2022-10-03 15:00:00,E00870,4.0
TKT008065,C04669,ORD0145954,Wrong Item,High,My payment was deducted but order not confirmed.,Closed,Chat,2023-06-02 11:00:00,2023-06-05 19:00:00,E02394,2.0
TKT008066,C08217,ORD0014626,Return & Refund,Low,I need help with my account login.,In Progress,WhatsApp,2024-12-04 18:00:00,2024-12-05 02:00:00,E01909,1.0
TKT008067,C09506,ORD0093015,Delivery Delay,Low,I want to return the item.,Resolved,WhatsApp,2023-02-13 11:00:00,2023-02-17 14:00:00,E02150,
TKT008068,C01878,ORD0024949,Delivery Delay,Critical,Delivery is delayed.,Closed,WhatsApp,2022-12-01 22:00:00,2022-12-02 06:00:00,E01736,
TKT008069,C06070,ORD0012760,Return & Refund,High,My order has not arrived yet.,Closed,Email,2024-09-04 04:00:00,2024-09-06 10:00:00,E01179,
TKT008070,C09161,ORD0116569,Wrong Item,Medium,I need help with my account login.,Resolved,Email,2022-02-25 08:00:00,2022-03-02 04:00:00,E00880,
TKT008071,C03531,ORD0143447,Return & Refund,Medium,The product quality is very poor.,Resolved,Email,2023-06-22 01:00:00,2023-06-24 08:00:00,E01748,1.0
TKT008072,C08706,ORD0020674,Size Exchange,Medium,I want to return the item.,Resolved,WhatsApp,2023-09-05 09:00:00,2023-09-06 20:00:00,E02153,5.0
TKT008073,C05864,ORD0141409,Payment Problem,Medium,My order has not arrived yet.,Resolved,Phone,2022-03-06 01:00:00,2022-03-07 19:00:00,E01957,
TKT008074,C06270,ORD0141441,Account Issue,Critical,Discount coupon not applied.,Resolved,Email,2022-09-12 11:00:00,2022-09-15 20:00:00,E00135,
TKT008075,C01011,ORD0163267,Account Issue,High,The product quality is very poor.,Resolved,Email,2024-04-07 06:00:00,2024-04-08 21:00:00,E00825,2.0
TKT008076,C02326,ORD0000155,Payment Problem,Medium,I want to return the item.,Escalated,WhatsApp,2024-12-09 03:00:00,2024-12-10 15:00:00,E00274,2.0
TKT008077,C03686,ORD0126085,Product Quality,Medium,Product is damaged.,Resolved,WhatsApp,2022-11-16 13:00:00,2022-11-21 08:00:00,E02159,2.0
TKT008078,C03563,ORD0028047,Order Issue,High,I received the wrong product.,Resolved,Phone,2022-10-10 19:00:00,2022-10-12 00:00:00,E00287,
TKT008079,C00760,ORD0120578,Return & Refund,Critical,Product is damaged.,Open,WhatsApp,2023-03-02 07:00:00,2023-03-05 18:00:00,E01312,2.0
TKT008080,C08631,ORD0041805,Product Quality,Medium,I want to return the item.,Resolved,Phone,2023-07-09 03:00:00,2023-07-11 00:00:00,E00712,
TKT008081,C08571,ORD0043853,Order Issue,Critical,I want to return the item.,Closed,WhatsApp,2022-04-07 23:00:00,2022-04-11 01:00:00,E00197,4.0
TKT008082,C07746,ORD0001124,Delivery Delay,Low,The product quality is very poor.,In Progress,WhatsApp,2024-01-02 23:00:00,2024-01-03 22:00:00,E01899,3.0
TKT008083,C05595,ORD0076573,Order Issue,Medium,The product quality is very poor.,Escalated,Phone,2022-02-03 06:00:00,2022-02-03 13:00:00,E01941,3.0
TKT008084,C04737,ORD0045853,Order Issue,Critical,My order has not arrived yet.,Resolved,Phone,2024-10-02 18:00:00,2024-10-05 19:00:00,E00427,3.0
TKT008085,C07568,ORD0196712,Wrong Item,Medium,Discount coupon not applied.,Closed,Phone,2023-01-25 21:00:00,2023-01-30 05:00:00,E00447,4.0
TKT008086,C09888,ORD0161999,Product Quality,Critical,My order has not arrived yet.,Resolved,Email,2022-09-01 02:00:00,2022-09-05 08:00:00,E01793,4.0
TKT008087,C05915,ORD0023807,Product Quality,High,I want to return the item.,In Progress,Chat,2022-12-07 05:00:00,2022-12-07 18:00:00,E00737,3.0
TKT008088,C09768,ORD0113821,Payment Problem,Medium,I want to return the item.,Open,Phone,2024-08-05 05:00:00,2024-08-07 11:00:00,E00527,
TKT008089,C08467,ORD0169873,Payment Problem,Low,I need help with my account login.,Open,Chat,2023-05-28 19:00:00,2023-05-31 21:00:00,E01643,5.0
TKT008090,C08729,ORD0059108,Return & Refund,High,The product quality is very poor.,In Progress,Phone,2024-11-18 13:00:00,2024-11-21 11:00:00,E00274,
TKT008091,C04364,ORD0040515,Wrong Item,Medium,I need help with my account login.,Open,Email,2023-04-28 15:00:00,2023-05-02 19:00:00,E00179,3.0
TKT008092,C08469,ORD0128202,Return & Refund,High,My order has not arrived yet.,Resolved,WhatsApp,2023-07-10 01:00:00,2023-07-13 08:00:00,E00856,
TKT008093,C05698,ORD0170440,Size Exchange,Medium,Product is damaged.,Resolved,Phone,2022-07-19 16:00:00,2022-07-23 15:00:00,E00208,3.0
TKT008094,C06622,ORD0109708,Delivery Delay,Medium,The product quality is very poor.,Closed,Email,2024-02-18 03:00:00,2024-02-21 17:00:00,E00544,4.0
TKT008095,C03545,ORD0197266,Payment Problem,High,Discount coupon not applied.,Closed,Email,2022-08-12 17:00:00,2022-08-15 11:00:00,E01499,
TKT008096,C08966,ORD0034869,Account Issue,High,My payment was deducted but order not confirmed.,Resolved,Email,2023-06-13 12:00:00,2023-06-13 17:00:00,E01061,5.0
TKT008097,C02321,ORD0035647,Order Issue,Medium,I received the wrong product.,Closed,Chat,2023-01-07 09:00:00,2023-01-10 16:00:00,E00779,4.0
TKT008098,C05689,ORD0138740,Order Issue,Medium,My payment was deducted but order not confirmed.,Open,WhatsApp,2024-11-26 10:00:00,2024-11-27 14:00:00,E00389,5.0
TKT008099,C02624,ORD0024803,Delivery Delay,Low,My order has not arrived yet.,In Progress,Phone,2023-02-22 04:00:00,2023-02-22 18:00:00,E00039,
TKT008100,C01599,ORD0062748,Account Issue,Low,Delivery is delayed.,Resolved,Email,2022-09-23 22:00:00,2022-09-28 04:00:00,E01802,4.0
TKT008101,C09354,ORD0113235,Size Exchange,Medium,Product is damaged.,Escalated,Chat,2023-05-21 16:00:00,2023-05-22 23:00:00,E00652,
TKT008102,C07851,ORD0094618,Product Quality,Low,The product quality is very poor.,Resolved,Email,2023-01-15 00:00:00,2023-01-18 18:00:00,E02089,5.0
TKT008103,C06797,ORD0131842,Product Quality,Critical,I need help with my account login.,In Progress,Email,2023-12-03 16:00:00,2023-12-07 06:00:00,E02428,
TKT008104,C03098,ORD0158820,Return & Refund,Low,I need help with my account login.,Resolved,Chat,2024-03-13 18:00:00,2024-03-16 20:00:00,E01794,4.0
TKT008105,C09585,ORD0151168,Delivery Delay,Low,The size I received is different from what I ordered.,Resolved,WhatsApp,2023-07-02 23:00:00,2023-07-04 19:00:00,E01261,3.0
TKT008106,C04267,ORD0070379,Order Issue,Low,Delivery is delayed.,In Progress,Phone,2022-08-27 10:00:00,2022-08-31 20:00:00,E00579,
TKT008107,C00681,ORD0146067,Return & Refund,High,Delivery is delayed.,Closed,Phone,2024-03-14 20:00:00,2024-03-15 19:00:00,E01266,
TKT008108,C01877,ORD0143333,Return & Refund,Critical,Delivery is delayed.,In Progress,WhatsApp,2024-03-08 06:00:00,2024-03-08 18:00:00,E01559,3.0
TKT008109,C09740,ORD0135856,Wrong Item,Medium,I want to return the item.,Closed,Email,2022-06-13 22:00:00,2022-06-16 09:00:00,E01023,
TKT008110,C08791,ORD0107802,Payment Problem,Low,Discount coupon not applied.,Resolved,Phone,2024-11-23 07:00:00,2024-11-24 00:00:00,E00785,
