order_id,customer_id,product_id,store_id,quantity,unit_price,total_amount,order_date,estimated_delivery,actual_delivery,status,delivery_city,shipping_fee
ORD0057994,C01530,P00425,,3,2655,7965,2024-03-07,2024-03-16,2024-03-21,Delivered,Pune,0
ORD0057995,C02811,P00201,S0022,3,5879,17637,2023-07-17,2023-07-25,2023-07-28,Returned,Lucknow,99
ORD0057996,C08162,P04930,S0037,2,1975,3950,2024-12-15,2024-12-19,2024-12-23,Delivered,Kolkata,99
ORD0057997,C03078,P03243,S0070,1,6781,6781,2023-03-14,2023-03-23,2023-03-22,Delivered,Kochi,0
ORD0057998,C04142,P04581,S0134,1,2482,2482,2022-12-16,2022-12-23,2022-12-26,Delivered,Vadodara,0
ORD0057999,C02022,P02014,S0064,2,3093,6186,2024-08-28,2024-09-04,2024-09-09,Delivered,Indore,49
ORD0058000,C02260,P04358,S0069,2,1304,2608,2023-03-07,2023-03-13,2023-03-12,Delivered,Chennai,49
ORD0058001,C04383,P01084,S0141,1,4348,4348,2024-08-20,2024-08-29,2024-08-30,Delivered,Chennai,49
ORD0058002,C03209,P00812,S0065,3,4033,12099,2022-08-22,2022-08-31,2022-09-05,Delivered,Indore,99
ORD0058003,C00972,P03067,S0069,3,1357,4071,2024-05-30,2024-06-09,2024-06-13,Delivered,Chennai,49
ORD0058004,C03375,P01856,S0133,2,2924,5848,2023-07-10,2023-07-16,2023-07-20,Delivered,Ahmedabad,49
ORD0058005,C01554,P00723,S0117,3,3556,10668,2022-10-12,2022-10-18,2022-10-20,Cancelled,Ahmedabad,49
ORD0058006,C05316,P02450,S0130,3,4775,14325,2024-07-11,2024-07-13,2024-07-16,Delivered,Delhi,99
ORD0058007,C03591,P03573,S0009,1,4137,4137,2024-05-05,2024-05-08,2024-05-10,Delivered,Bengaluru,49
ORD0058008,C09804,P01856,S0111,3,2924,8772,2022-12-17,2022-12-24,2022-12-29,Confirmed,Ludhiana,99
ORD0058009,C02034,P04060,S0050,1,286,286,2022-10-24,2022-10-30,2022-11-02,Delivered,Vadodara,0
ORD0058010,C06196,P04628,S0021,1,4260,4260,2023-06-01,2023-06-10,2023-06-13,Confirmed,Nagpur,99
ORD0058011,C05280,P02200,S0002,3,5079,15237,2023-01-17,2023-01-22,2023-01-21,Delivered,Ahmedabad,0
ORD0058012,C07699,P00984,S0138,2,3035,6070,2023-05-30,2023-06-08,2023-06-13,Placed,Kochi,0
ORD0058013,C00143,P01609,S0055,1,707,707,2023-11-09,2023-11-12,2023-11-12,Delivered,Chennai,0
ORD0058014,C02297,P00431,S0086,1,1771,1771,2023-02-23,2023-03-05,2023-03-09,Shipped,Ludhiana,0
ORD0058015,C07055,P04683,S0053,2,729,1458,2022-04-02,2022-04-11,2022-04-12,Delivered,Ludhiana,0
ORD0058016,C09503,P01624,S0063,1,231,231,2022-05-08,2022-05-15,2022-05-19,Delivered,Kochi,0
ORD0058017,C07249,P02429,S0092,2,535,1070,2023-02-08,2023-02-14,2023-02-19,Returned,Mumbai,0
ORD0058018,C06221,P00637,S0059,1,6126,6126,2023-10-11,2023-10-20,2023-10-25,Shipped,Surat,0
ORD0058019,C06176,P02413,S0110,2,4498,8996,2022-07-25,2022-08-03,2022-08-05,Delivered,Ludhiana,0
ORD0058020,C09669,P04367,S0091,3,1683,5049,2023-09-03,2023-09-12,2023-09-16,Delivered,Kolkata,0
ORD0058021,C09726,P03644,S0084,1,737,737,2022-07-09,2022-07-16,2022-07-20,Delivered,Ahmedabad,99
ORD0058022,C04433,P00769,S0025,1,1691,1691,2024-07-04,2024-07-14,2024-07-18,Delivered,Ludhiana,49
ORD0058023,C01996,P04432,S0100,1,1649,1649,2023-02-25,2023-03-04,2023-03-03,Confirmed,Lucknow,0
ORD0058024,C04651,P02426,S0024,3,411,1233,2022-10-07,2022-10-09,2022-10-14,Delivered,Surat,49
ORD0058025,C06723,P04819,S0148,3,4706,14118,2023-10-18,2023-10-24,2023-10-24,Delivered,Ludhiana,99
ORD0058026,C06271,P03522,S0034,1,2171,2171,2022-02-22,2022-03-02,2022-03-05,Delivered,Indore,99
ORD0058027,C01305,P00791,S0087,2,145,290,2022-08-13,2022-08-17,2022-08-17,Delivered,Hyderabad,0
ORD0058028,C03395,P00908,S0026,3,864,2592,2024-09-11,2024-09-20,2024-09-21,Delivered,Lucknow,49
ORD0058029,C03307,P00579,S0119,1,818,818,2022-01-09,2022-01-18,2022-01-21,Placed,Ahmedabad,0
ORD0058030,C05275,P03977,S0124,1,10646,10646,2023-11-24,2023-12-03,2023-12-04,Delivered,Lucknow,0
ORD0058031,C05912,P00653,S0108,2,4020,8040,2023-05-27,2023-06-06,2023-06-09,Shipped,Vadodara,49
ORD0058032,C03240,P02452,S0070,2,2769,5538,2024-08-24,2024-08-30,2024-08-29,Delivered,Bengaluru,0
ORD0058033,C03564,P03291,S0018,2,4959,9918,2024-11-13,2024-11-18,2024-11-23,Delivered,Lucknow,99
ORD0058034,C07721,P00017,S0089,2,6480,12960,2022-03-30,2022-04-02,2022-04-03,Cancelled,Bengaluru,99
ORD0058035,C06578,P04029,S0041,1,2275,2275,2022-07-31,2022-08-03,2022-08-03,Delivered,Bhopal,0
ORD0058036,C03098,P00423,S0143,2,1530,3060,2023-03-29,2023-04-05,2023-04-04,Shipped,Bengaluru,0
ORD0058037,C00152,P04206,S0121,2,1524,3048,2024-08-18,2024-08-28,2024-08-27,Confirmed,Vadodara,49
ORD0058038,C06581,P00580,S0111,3,3770,11310,2024-04-16,2024-04-22,2024-04-22,Confirmed,Chandigarh,99
ORD0058039,C00680,P02575,S0017,2,4034,8068,2022-05-12,2022-05-15,2022-05-15,Delivered,Ahmedabad,0
ORD0058040,C05257,P02624,S0038,3,2064,6192,2024-10-14,2024-10-16,2024-10-15,Confirmed,Mumbai,0
ORD0058041,C01914,P04387,S0144,3,7026,21078,2023-05-17,2023-05-25,2023-05-29,Delivered,Delhi,0
ORD0058042,C02059,P03391,S0030,2,10448,20896,2023-06-21,2023-06-26,2023-06-27,Delivered,Patna,49
ORD0058043,C02998,P00530,S0010,2,5536,11072,2023-06-24,2023-07-04,2023-07-06,Delivered,Surat,99
ORD0058044,C07749,P04902,S0138,1,2000,2000,2024-04-23,2024-04-30,2024-04-29,Delivered,Ahmedabad,0
ORD0058045,C08190,P03716,S0020,2,7787,15574,2024-02-26,2024-03-01,2024-03-05,Placed,Delhi,0
ORD0058046,C09207,P00528,S0070,1,955,955,2023-05-26,2023-05-31,2023-05-31,Delivered,Chennai,49
ORD0058047,C07843,P03129,S0105,3,427,1281,2022-05-06,2022-05-16,2022-05-21,Delivered,Vadodara,99
ORD0058048,C05607,P03408,S0112,3,1863,5589,2024-08-27,2024-09-05,2024-09-10,Shipped,Ludhiana,0
ORD0058049,C01426,P00326,S0115,3,4744,14232,2023-07-15,2023-07-23,2023-07-22,Delivered,Pune,0
ORD0058050,C07141,P04439,S0069,1,113,113,2022-09-12,2022-09-16,2022-09-21,Delivered,Pune,0
ORD0058051,C02611,P04970,S0034,3,3622,10866,2023-05-26,2023-06-03,2023-06-06,Cancelled,Agra,99
ORD0058052,C06931,P04344,S0126,3,3600,10800,2022-07-07,2022-07-17,2022-07-18,Confirmed,Agra,0
ORD0058053,C01577,P04221,S0112,1,1620,1620,2024-01-27,2024-01-31,2024-02-01,Delivered,Agra,0
ORD0058054,C09894,P02191,S0119,3,2419,7257,2022-01-01,2022-01-04,2022-01-07,Delivered,Lucknow,0
ORD0058055,C04933,P02285,S0017,2,6846,13692,2023-03-28,2023-04-02,2023-04-02,Delivered,Indore,0
ORD0058056,C09551,P02513,S0142,1,6905,6905,2024-12-05,2024-12-12,2024-12-15,Delivered,Bengaluru,0
ORD0058057,C07805,P04464,S0015,2,187,374,2023-05-25,2023-05-27,2023-05-31,Cancelled,Kochi,99
ORD0058058,C03671,P02640,S0004,1,4423,4423,2023-04-12,2023-04-22,2023-04-25,Delivered,Surat,0
ORD0058059,C04735,P01125,S0027,1,3274,3274,2022-05-11,2022-05-14,2022-05-18,Shipped,Patna,0
ORD0058060,C06037,P00792,S0142,2,5191,10382,2023-03-04,2023-03-11,2023-03-15,Delivered,Pune,99
ORD0058061,C01267,P02662,S0073,1,1406,1406,2023-02-16,2023-02-22,2023-02-21,Delivered,Agra,0
ORD0058062,C06415,P00220,S0139,2,1783,3566,2023-12-13,2023-12-18,2023-12-22,Delivered,Bhopal,0
ORD0058063,C09745,P03297,S0020,3,472,1416,2024-08-24,2024-08-26,2024-08-25,Shipped,Bengaluru,0
ORD0058064,C01980,P00079,S0122,1,12296,12296,2024-01-06,2024-01-10,2024-01-12,Cancelled,Indore,0
ORD0058065,C07781,P03669,S0071,3,3526,10578,2024-08-19,2024-08-23,2024-08-24,Shipped,Bengaluru,0
ORD0058066,C03256,P03946,S0048,2,2211,4422,2022-12-18,2022-12-25,2022-12-27,Delivered,Ludhiana,49
ORD0058067,C02534,P01960,S0058,1,718,718,2023-08-21,2023-08-30,2023-08-31,Delivered,Bhopal,49
ORD0058068,C04666,P02511,S0051,1,168,168,2023-06-03,2023-06-05,2023-06-07,Delivered,Ahmedabad,0
ORD0058069,C01832,P01717,S0127,3,6153,18459,2024-03-24,2024-04-01,2024-04-02,Shipped,Ahmedabad,49
ORD0058070,C08353,P04410,S0098,2,4754,9508,2023-10-13,2023-10-22,2023-10-21,Delivered,Vadodara,49
ORD0058071,C08540,P04079,S0133,3,1675,5025,2023-05-23,2023-05-31,2023-05-31,Delivered,Delhi,49
ORD0058072,C09250,P01192,S0109,2,389,778,2022-08-20,2022-08-22,2022-08-22,Shipped,Chandigarh,0
ORD0058073,C02384,P02445,S0073,3,418,1254,2023-05-04,2023-05-11,2023-05-14,Delivered,Chennai,49
ORD0058074,C09824,P02565,S0126,3,1952,5856,2024-04-23,2024-04-26,2024-04-29,Delivered,Delhi,99
ORD0058075,C08824,P03102,S0007,2,2743,5486,2024-05-13,2024-05-21,2024-05-20,Delivered,Delhi,99
ORD0058076,C00732,P03105,S0079,1,13787,13787,2024-12-23,2024-12-26,2024-12-29,Delivered,Surat,0
ORD0058077,C04063,P02592,S0084,2,13892,27784,2024-12-01,2024-12-05,2024-12-09,Delivered,Hyderabad,0
ORD0058078,C02009,P03211,S0043,1,3978,3978,2022-01-21,2022-01-25,2022-01-30,Delivered,Delhi,0
ORD0058079,C05031,P00427,S0039,1,1583,1583,2023-03-01,2023-03-03,2023-03-05,Shipped,Surat,0
ORD0058080,C05544,P03732,S0105,2,9441,18882,2022-09-19,2022-09-21,2022-09-20,Delivered,Lucknow,0
ORD0058081,C08526,P03918,S0067,2,3321,6642,2022-01-10,2022-01-19,2022-01-18,Confirmed,Kochi,0
ORD0058082,C07317,P00200,S0066,3,2431,7293,2022-10-28,2022-11-05,2022-11-06,Delivered,Lucknow,0
ORD0058083,C01100,P00160,S0049,2,5243,10486,2023-07-14,2023-07-18,2023-07-17,Returned,Surat,0
ORD0058084,C09206,P00689,S0028,1,1155,1155,2023-03-01,2023-03-07,2023-03-12,Shipped,Jaipur,0
ORD0058085,C01118,P04991,S0021,2,1560,3120,2023-09-12,2023-09-16,2023-09-16,Delivered,Indore,99
ORD0058086,C04882,P00377,S0015,2,5331,10662,2024-10-06,2024-10-16,2024-10-17,Shipped,Pune,49
ORD0058087,C09365,P04795,S0028,1,6527,6527,2022-05-23,2022-06-02,2022-06-01,Delivered,Chandigarh,0
ORD0058088,C04486,P02773,S0049,1,1379,1379,2024-03-03,2024-03-13,2024-03-14,Delivered,Ahmedabad,0
ORD0058089,C09128,P01901,S0079,1,565,565,2022-05-13,2022-05-21,2022-05-22,Delivered,Chandigarh,0
ORD0058090,C00001,P04340,S0079,1,8934,8934,2022-01-27,2022-02-05,2022-02-04,Delivered,Indore,0
ORD0058091,C00463,P04122,S0062,3,3501,10503,2023-07-28,2023-07-30,2023-07-30,Delivered,Lucknow,0
ORD0058092,C03735,P01834,S0122,1,8439,8439,2022-02-04,2022-02-07,2022-02-12,Delivered,Jaipur,49
ORD0058093,C01493,P01911,S0119,1,457,457,2023-02-20,2023-03-02,2023-03-05,Delivered,Patna,0
ORD0058094,C09682,P03865,S0009,1,492,492,2024-10-25,2024-11-04,2024-11-03,Delivered,Surat,99
ORD0058095,C07397,P00330,S0036,3,4889,14667,2023-12-16,2023-12-25,2023-12-27,Delivered,Chennai,0
ORD0058096,C05112,P01904,S0018,2,3499,6998,2024-06-04,2024-06-11,2024-06-12,Delivered,Chennai,0
ORD0058097,C02885,P03893,S0047,1,4453,4453,2023-12-21,2023-12-30,2024-01-01,Confirmed,Patna,49
ORD0058098,C05461,P04275,S0073,2,4600,9200,2023-11-28,2023-12-07,2023-12-10,Shipped,Ludhiana,49
ORD0058099,C01873,P03129,S0140,2,427,854,2022-08-27,2022-09-05,2022-09-10,Delivered,Chennai,0
ORD0058100,C09003,P01296,S0067,2,2646,5292,2023-04-21,2023-04-30,2023-05-01,Delivered,Surat,99
ORD0058101,C07932,P00854,S0078,2,7563,15126,2023-10-19,2023-10-27,2023-10-31,Delivered,Nagpur,0
ORD0058102,C08322,P03439,S0091,3,679,2037,2023-11-16,2023-11-23,2023-11-23,Delivered,Bhopal,0
ORD0058103,C03367,P04295,S0027,2,1654,3308,2024-02-02,2024-02-06,2024-02-09,Delivered,Bengaluru,0
ORD0058104,C03195,P04714,S0050,3,4261,12783,2024-05-20,2024-05-23,2024-05-25,Delivered,Indore,0
ORD0058105,C08354,P00880,S0072,3,2115,6345,2023-08-18,2023-08-22,2023-08-23,Delivered,Surat,49
ORD0058106,C00797,P01380,S0075,2,4656,9312,2023-11-29,2023-12-01,2023-11-30,Returned,Nagpur,0
ORD0058107,C04885,P01096,S0104,2,12181,24362,2024-12-13,2024-12-22,2024-12-27,Delivered,Vadodara,49
ORD0058108,C06887,P01274,S0118,3,4180,12540,2023-09-16,2023-09-23,2023-09-26,Delivered,Jaipur,49
ORD0058109,C07919,P02517,S0021,3,4855,14565,2023-11-22,2023-11-28,2023-11-27,Shipped,Pune,0
ORD0058110,C03997,P02156,S0094,3,3198,9594,2023-02-25,2023-03-03,2023-03-05,Delivered,Patna,0
ORD0058111,C04532,P03541,S0100,2,3324,6648,2023-05-08,2023-05-16,2023-05-15,Confirmed,Kolkata,49
ORD0058112,C08318,P02300,S0054,2,975,1950,2023-11-13,2023-11-23,2023-11-23,Shipped,Lucknow,0
ORD0058113,C02769,P02923,S0124,2,630,1260,2024-01-24,2024-01-29,2024-02-02,Delivered,Hyderabad,0
ORD0058114,C08266,P02629,S0061,1,3597,3597,2024-04-24,2024-04-30,2024-04-29,Delivered,Surat,99
ORD0058115,C01991,P01507,S0116,2,4775,9550,2023-04-12,2023-04-20,2023-04-19,Delivered,Bhopal,0
ORD0058116,C03343,P02056,S0079,1,4156,4156,2022-06-13,2022-06-22,2022-06-24,Delivered,Chandigarh,49
ORD0058117,C07460,P02078,S0123,2,3775,7550,2023-03-24,2023-03-28,2023-03-28,Delivered,Chandigarh,99
ORD0058118,C08160,P03489,S0095,3,1629,4887,2023-09-25,2023-10-03,2023-10-02,Confirmed,Ahmedabad,0
ORD0058119,C03854,P03742,S0053,3,1777,5331,2022-08-15,2022-08-24,2022-08-23,Delivered,Pune,0
ORD0058120,C02383,P00648,S0034,3,2331,6993,2024-12-16,2024-12-25,2024-12-25,Delivered,Chandigarh,99
ORD0058121,C01650,P04293,S0137,1,4437,4437,2022-08-09,2022-08-18,2022-08-19,Delivered,Kolkata,0
ORD0058122,C04898,P00289,S0077,3,1772,5316,2023-11-03,2023-11-09,2023-11-11,Delivered,Lucknow,0
ORD0058123,C04748,P04742,S0022,2,7867,15734,2024-02-09,2024-02-12,2024-02-13,Delivered,Delhi,0
ORD0058124,C03468,P04756,S0108,1,4618,4618,2022-01-31,2022-02-10,2022-02-11,Delivered,Ahmedabad,0
ORD0058125,C02522,P01252,S0097,3,3788,11364,2022-08-12,2022-08-14,2022-08-15,Delivered,Ahmedabad,0
ORD0058126,C09836,P00353,S0040,3,4986,14958,2024-07-14,2024-07-23,2024-07-27,Delivered,Bengaluru,0
ORD0058127,C02837,P01696,S0027,2,174,348,2024-03-11,2024-03-20,2024-03-21,Shipped,Surat,0
ORD0058128,C06184,P02058,S0057,2,227,454,2024-06-21,2024-06-25,2024-06-29,Shipped,Hyderabad,0
ORD0058129,C04936,P02322,S0142,2,6044,12088,2024-03-02,2024-03-12,2024-03-12,Delivered,Mumbai,49
ORD0058130,C01476,P03050,S0116,3,12173,36519,2023-12-13,2023-12-16,2023-12-15,Delivered,Surat,0
ORD0058131,C01824,P03359,S0113,2,4493,8986,2023-11-08,2023-11-14,2023-11-19,Delivered,Surat,49
ORD0058132,C04636,P01066,S0131,2,7458,14916,2022-04-26,2022-04-30,2022-05-05,Shipped,Nagpur,49
ORD0058133,C07558,P01559,S0141,2,6762,13524,2022-06-19,2022-06-21,2022-06-22,Cancelled,Surat,49
ORD0058134,C01762,P03597,S0028,1,561,561,2023-04-04,2023-04-12,2023-04-14,Delivered,Ahmedabad,49
ORD0058135,C06392,P03802,S0101,1,4584,4584,2024-04-12,2024-04-20,2024-04-22,Delivered,Kolkata,0
ORD0058136,C09357,P02158,S0061,1,3293,3293,2023-06-19,2023-06-21,2023-06-26,Returned,Kochi,49
ORD0058137,C02826,P01587,S0076,2,3192,6384,2022-01-24,2022-02-03,2022-02-03,Returned,Indore,49
ORD0058138,C02830,P02198,S0077,3,3896,11688,2024-12-04,2024-12-06,2024-12-06,Delivered,Surat,0
ORD0058139,C06599,P03903,S0006,2,875,1750,2024-06-23,2024-07-03,2024-07-06,Delivered,Pune,49
ORD0058140,C00433,P03573,S0026,1,4137,4137,2023-01-31,2023-02-04,2023-02-03,Cancelled,Bhopal,0
ORD0058141,C03122,P01717,S0139,3,6153,18459,2024-12-16,2024-12-25,2024-12-28,Delivered,Surat,0
ORD0058142,C00440,P01481,S0066,1,4209,4209,2024-05-14,2024-05-22,2024-05-22,Delivered,Chandigarh,0
ORD0058143,C01407,P03952,S0108,2,2441,4882,2023-11-15,2023-11-19,2023-11-19,Delivered,Bengaluru,0
ORD0058144,C04016,P02466,S0091,3,5209,15627,2023-11-02,2023-11-11,2023-11-13,Shipped,Ludhiana,99
ORD0058145,C05696,P00441,S0085,3,11936,35808,2022-12-02,2022-12-10,2022-12-13,Delivered,Chennai,99
ORD0058146,C00904,P01288,S0080,1,1566,1566,2022-01-10,2022-01-12,2022-01-15,Delivered,Delhi,0
ORD0058147,C03933,P02690,S0105,2,8384,16768,2022-08-03,2022-08-09,2022-08-11,Shipped,Lucknow,0
ORD0058148,C05808,P00467,S0038,1,692,692,2023-01-31,2023-02-05,2023-02-06,Delivered,Lucknow,0
ORD0058149,C06908,P04320,S0150,3,489,1467,2022-07-27,2022-08-02,2022-08-05,Delivered,Bengaluru,49
ORD0058150,C07675,P02722,S0008,2,1798,3596,2024-05-20,2024-05-29,2024-06-01,Delivered,Mumbai,0
ORD0058151,C06821,P04128,S0148,1,3753,3753,2023-11-09,2023-11-17,2023-11-16,Returned,Delhi,0
ORD0058152,C09051,P03444,S0112,3,11443,34329,2023-11-21,2023-11-23,2023-11-28,Delivered,Hyderabad,49
ORD0058153,C08331,P03755,S0143,1,645,645,2024-08-28,2024-09-01,2024-09-04,Delivered,Hyderabad,0
ORD0058154,C03375,P01600,S0055,1,4209,4209,2024-07-23,2024-07-26,2024-07-30,Delivered,Jaipur,49
ORD0058155,C04858,P00042,S0026,3,1596,4788,2023-06-09,2023-06-17,2023-06-19,Delivered,Vadodara,0
ORD0058156,C03449,P02632,S0082,2,4921,9842,2023-07-24,2023-08-03,2023-08-08,Delivered,Vadodara,99
ORD0058157,C01151,P03495,S0031,3,518,1554,2023-03-25,2023-03-28,2023-03-28,Delivered,Hyderabad,0
ORD0058158,C07937,P01392,S0145,1,11895,11895,2022-07-05,2022-07-15,2022-07-18,Shipped,Ahmedabad,0
ORD0058159,C03218,P00152,S0039,3,7180,21540,2022-02-26,2022-03-08,2022-03-07,Delivered,Bhopal,0
ORD0058160,C07750,P03399,S0137,1,13995,13995,2024-07-05,2024-07-11,2024-07-16,Delivered,Hyderabad,49
ORD0058161,C01812,P04553,S0059,3,2954,8862,2024-12-01,2024-12-08,2024-12-07,Delivered,Indore,0
ORD0058162,C07963,P04218,S0146,3,6115,18345,2023-10-09,2023-10-16,2023-10-16,Delivered,Ahmedabad,0
ORD0058163,C01200,P02562,S0028,3,5570,16710,2024-12-21,2024-12-27,2024-12-30,Shipped,Mumbai,99
ORD0058164,C06312,P04960,S0134,1,2406,2406,2024-01-29,2024-02-07,2024-02-06,Confirmed,Mumbai,49
ORD0058165,C08961,P00793,S0076,1,3766,3766,2022-09-03,2022-09-13,2022-09-18,Shipped,Surat,99
ORD0058166,C03057,P04477,S0128,1,1463,1463,2022-04-12,2022-04-20,2022-04-24,Placed,Nagpur,0
ORD0058167,C09149,P04093,S0116,2,1594,3188,2022-03-02,2022-03-07,2022-03-06,Delivered,Chandigarh,0
ORD0058168,C05320,P04993,S0105,1,2759,2759,2023-06-12,2023-06-16,2023-06-18,Delivered,Indore,49
ORD0058169,C03333,P00717,S0089,3,3849,11547,2023-03-05,2023-03-09,2023-03-09,Delivered,Mumbai,0
ORD0058170,C06956,P02922,S0119,2,10335,20670,2023-01-25,2023-01-30,2023-02-02,Delivered,Ahmedabad,0
ORD0058171,C07858,P02740,S0097,1,11805,11805,2022-10-02,2022-10-04,2022-10-07,Confirmed,Chandigarh,99
ORD0058172,C09557,P02049,S0055,2,12107,24214,2023-08-14,2023-08-24,2023-08-29,Delivered,Pune,0
ORD0058173,C03393,P00062,S0008,2,1710,3420,2024-11-06,2024-11-10,2024-11-11,Delivered,Mumbai,0
ORD0058174,C00874,P01998,S0148,2,3088,6176,2024-05-21,2024-05-31,2024-06-04,Delivered,Agra,0
ORD0058175,C03831,P02506,S0055,3,1317,3951,2024-08-24,2024-08-27,2024-08-29,Delivered,Pune,0
ORD0058176,C03510,P02887,S0041,3,1364,4092,2022-01-10,2022-01-17,2022-01-18,Delivered,Hyderabad,0
ORD0058177,C08940,P02285,S0100,2,6846,13692,2024-12-23,2024-12-28,2024-12-29,Delivered,Delhi,49
ORD0058178,C00013,P03353,S0021,2,507,1014,2023-08-06,2023-08-16,2023-08-18,Shipped,Agra,99
ORD0058179,C03951,P01847,S0122,2,2059,4118,2024-10-29,2024-11-04,2024-11-07,Delivered,Bhopal,0
ORD0058180,C05407,P03564,S0034,1,879,879,2022-07-03,2022-07-06,2022-07-09,Returned,Kochi,0
ORD0058181,C01684,P04174,S0054,3,2464,7392,2024-01-06,2024-01-14,2024-01-18,Delivered,Mumbai,0
ORD0058182,C07423,P02267,S0127,1,5044,5044,2024-05-19,2024-05-21,2024-05-24,Delivered,Indore,49
ORD0058183,C01344,P01686,S0062,1,4944,4944,2024-10-19,2024-10-29,2024-10-28,Delivered,Bhopal,0
ORD0058184,C07346,P03513,S0043,2,1603,3206,2022-06-03,2022-06-07,2022-06-11,Delivered,Bengaluru,49
ORD0058185,C07257,P02754,S0019,1,1001,1001,2023-08-22,2023-08-24,2023-08-26,Cancelled,Mumbai,0
ORD0058186,C06106,P04066,S0054,2,2196,4392,2023-01-31,2023-02-05,2023-02-04,Returned,Kochi,99
ORD0058187,C05126,P03697,S0126,1,4085,4085,2023-04-20,2023-04-25,2023-04-27,Delivered,Chandigarh,49
ORD0058188,C03075,P01041,S0016,1,1147,1147,2023-08-05,2023-08-10,2023-08-10,Returned,Bengaluru,0
ORD0058189,C09417,P03086,S0131,2,419,838,2024-12-23,2024-12-26,2024-12-26,Delivered,Pune,49
ORD0058190,C04852,P01669,S0021,2,4599,9198,2022-11-21,2022-11-28,2022-11-27,Delivered,Agra,49
ORD0058191,C01303,P01530,S0098,3,3392,10176,2022-12-17,2022-12-22,2022-12-26,Delivered,Chennai,99
ORD0058192,C08773,P04865,S0087,1,1914,1914,2024-01-10,2024-01-14,2024-01-16,Delivered,Vadodara,49
ORD0058193,C09619,P03277,S0067,2,533,1066,2023-02-15,2023-02-22,2023-02-23,Delivered,Kolkata,49
ORD0058194,C05556,P02777,S0053,3,2715,8145,2022-11-27,2022-12-06,2022-12-06,Delivered,Bengaluru,49
ORD0058195,C00171,P01043,S0088,2,3153,6306,2023-05-10,2023-05-13,2023-05-14,Delivered,Vadodara,49
ORD0058196,C03913,P02561,S0075,1,4378,4378,2022-07-07,2022-07-11,2022-07-11,Confirmed,Chennai,49
ORD0058197,C04148,P00495,S0084,1,806,806,2023-04-17,2023-04-27,2023-04-26,Confirmed,Chennai,99
ORD0058198,C00889,P00012,S0009,3,3754,11262,2022-02-02,2022-02-12,2022-02-11,Delivered,Lucknow,0
ORD0058199,C05940,P02170,S0133,1,1091,1091,2022-06-11,2022-06-15,2022-06-17,Cancelled,Hyderabad,0
ORD0058200,C05415,P03007,S0128,2,1279,2558,2022-12-23,2022-12-25,2022-12-24,Cancelled,Chennai,0
ORD0058201,C02302,P00886,S0022,3,1043,3129,2022-03-04,2022-03-13,2022-03-12,Delivered,Nagpur,49
ORD0058202,C04573,P01215,S0078,1,280,280,2024-09-25,2024-10-01,2024-10-03,Returned,Jaipur,49
ORD0058203,C07539,P03318,S0138,1,253,253,2023-09-24,2023-09-30,2023-10-01,Delivered,Pune,0
ORD0058204,C01881,P04496,S0148,3,5496,16488,2024-12-21,2024-12-30,2025-01-02,Delivered,Jaipur,49
ORD0058205,C06688,P01553,S0094,2,703,1406,2023-10-02,2023-10-10,2023-10-14,Returned,Ludhiana,49
ORD0058206,C09916,P01346,S0024,1,13848,13848,2024-09-04,2024-09-10,2024-09-11,Cancelled,Agra,49
ORD0058207,C01234,P02020,S0112,1,2516,2516,2022-08-04,2022-08-07,2022-08-10,Delivered,Ahmedabad,0
ORD0058208,C01645,P01809,S0002,3,7805,23415,2022-12-15,2022-12-24,2022-12-28,Delivered,Kochi,0
ORD0058209,C01013,P01152,S0050,2,2443,4886,2024-04-03,2024-04-10,2024-04-14,Delivered,Kolkata,0
ORD0058210,C05690,P00884,S0059,1,4577,4577,2022-12-03,2022-12-12,2022-12-16,Delivered,Patna,49
ORD0058211,C07354,P03416,S0134,2,7704,15408,2024-09-30,2024-10-07,2024-10-10,Cancelled,Ahmedabad,0
ORD0058212,C06020,P01884,S0026,3,5702,17106,2022-04-24,2022-04-29,2022-05-01,Cancelled,Indore,49
ORD0058213,C04273,P03480,S0079,2,351,702,2024-10-28,2024-11-01,2024-11-03,Delivered,Pune,0
ORD0058214,C07211,P01500,S0110,2,228,456,2022-08-31,2022-09-02,2022-09-02,Delivered,Chennai,49
ORD0058215,C01342,P00776,S0007,3,1833,5499,2022-10-09,2022-10-12,2022-10-11,Delivered,Nagpur,0
ORD0058216,C05148,P00711,S0123,1,3011,3011,2024-06-03,2024-06-09,2024-06-08,Delivered,Bhopal,99
ORD0058217,C05560,P01162,S0101,3,4534,13602,2022-07-22,2022-08-01,2022-08-06,Shipped,Agra,99
ORD0058218,C01043,P02110,S0071,3,10572,31716,2023-12-22,2023-12-25,2023-12-24,Delivered,Pune,0
ORD0058219,C01494,P02996,S0076,3,402,1206,2023-05-30,2023-06-02,2023-06-03,Delivered,Chandigarh,0
ORD0058220,C00482,P04532,S0132,2,646,1292,2023-10-09,2023-10-12,2023-10-14,Delivered,Hyderabad,0
ORD0058221,C06616,P04938,S0044,1,2219,2219,2023-12-08,2023-12-14,2023-12-14,Delivered,Ludhiana,0
ORD0058222,C03768,P03382,S0142,1,8129,8129,2023-05-19,2023-05-23,2023-05-26,Returned,Indore,0
ORD0058223,C07234,P02861,S0043,3,469,1407,2024-04-15,2024-04-17,2024-04-21,Delivered,Nagpur,0
