return_id,order_id,customer_id,product_id,reason,return_date,refund_amount,status
RET011025,ORD0193162,C09070,P00782,Defective Product,2023-09-30,1366.41,Refunded
RET011026,ORD0030586,C07776,P03361,Quality Issue,2022-10-23,12012.49,Picked Up
RET011027,ORD0195684,C01063,P01888,Duplicate Order,2024-12-15,25033.67,Refunded
RET011028,ORD0110715,C03549,P03857,Defective Product,2024-06-12,3432.75,Refunded
RET011029,ORD0059398,C00528,P02329,Better Price Found,2023-04-27,3809.3,Approved
RET011030,ORD0143538,C04673,P02175,Changed Mind,2024-05-09,31815.87,Refunded
RET011031,ORD0038806,C00129,P01752,Not as Described,2023-01-13,9207.91,Refunded
RET011032,ORD0132773,C02630,P01494,Defective Product,2023-05-25,1392.59,Refunded
RET011033,ORD0171408,C06216,P04922,Duplicate Order,2022-12-31,679.2,Approved
RET011034,ORD0192073,C04335,P01264,Not as Described,2023-03-13,1669.29,Refunded
RET011035,ORD0022488,C01259,P01769,Wrong Size,2023-03-26,8001.8,Refunded
RET011036,ORD0004961,C07232,P02064,Quality Issue,2024-09-08,10724.45,Refunded
RET011037,ORD0059742,C01444,P04846,Wrong Item Delivered,2022-01-16,12660.57,Picked Up
RET011038,ORD0023797,C05533,P04394,Not as Described,2024-09-06,1892.53,Refunded
RET011039,ORD0133380,C00774,P04824,Not as Described,2024-08-05,7514.51,Approved
RET011040,ORD0032886,C08738,P01725,Changed Mind,2024-10-04,15150.19,Refunded
RET011041,ORD0071746,C00257,P03368,Quality Issue,2023-02-11,1431.43,Picked Up
RET011042,ORD0106740,C07938,P02952,Not as Described,2024-10-14,739.8,Approved
RET011043,ORD0016781,C08437,P00898,Wrong Size,2023-12-22,10432.83,Refunded
RET011044,ORD0174694,C08547,P03958,Changed Mind,2024-10-11,14332.34,Rejected
RET011045,ORD0099282,C08846,P01569,Quality Issue,2023-06-29,1599.54,Approved
RET011046,ORD0172563,C00016,P02952,Quality Issue,2022-03-07,1886.49,Approved
RET011047,ORD0183326,C07562,P00022,Changed Mind,2022-09-04,2550.41,Requested
RET011048,ORD0112698,C02909,P01376,Better Price Found,2023-12-19,10963.17,Refunded
RET011049,ORD0190791,C01400,P04151,Better Price Found,2024-04-25,2423.9,Picked Up
RET011050,ORD0149689,C00473,P01516,Quality Issue,2023-06-23,4896.53,Approved
RET011051,ORD0105127,C04512,P02933,Quality Issue,2023-09-04,19148.6,Refunded
RET011052,ORD0162978,C00458,P03051,Not as Described,2023-08-15,6501.07,Approved
RET011053,ORD0100803,C06910,P02974,Not as Described,2023-10-22,634.94,Picked Up
RET011054,ORD0089457,C05771,P03193,Wrong Item Delivered,2022-02-27,7423.59,Refunded
RET011055,ORD0041862,C08833,P02876,Wrong Item Delivered,2024-02-28,6857.96,Requested
RET011056,ORD0120154,C04458,P04198,Not as Described,2025-01-05,21723.46,Refunded
RET011057,ORD0197449,C08400,P01709,Wrong Item Delivered,2023-12-31,3235.39,Refunded
RET011058,ORD0010196,C09357,P02737,Better Price Found,2022-03-28,17703.94,Refunded
RET011059,ORD0083688,C02753,P02575,Defective Product,2022-06-08,7244.73,Picked Up
RET011060,ORD0012803,C00249,P02867,Defective Product,2022-03-05,21881.36,Picked Up
RET011061,ORD0182899,C07650,P04326,Wrong Item Delivered,2024-10-31,6371.47,Requested
RET011062,ORD0049677,C07011,P01089,Wrong Size,2023-04-22,1060.99,Refunded
RET011063,ORD0129920,C00885,P02455,Wrong Size,2024-01-24,17466.52,Refunded
RET011064,ORD0110195,C05589,P02444,Defective Product,2023-04-22,10953.6,Refunded
RET011065,ORD0062602,C04207,P03679,Wrong Item Delivered,2023-05-11,24829.79,Approved
RET011066,ORD0079138,C07451,P03416,Wrong Item Delivered,2022-12-04,6205.15,Refunded
RET011067,ORD0061331,C08513,P01277,Not as Described,2023-07-10,2921.81,Approved
RET011068,ORD0094676,C04935,P02260,Changed Mind,2022-02-16,1803.29,Refunded
RET011069,ORD0062534,C03447,P00970,Wrong Item Delivered,2022-02-13,952.8,Rejected
RET011070,ORD0010746,C06661,P00655,Changed Mind,2024-11-06,966.64,Approved
RET011071,ORD0008894,C07058,P00965,Quality Issue,2024-01-24,3106.05,Refunded
RET011072,ORD0061305,C03997,P04634,Better Price Found,2024-03-23,11670.83,Approved
RET011073,ORD0055098,C01458,P00603,Not as Described,2022-11-09,8598.05,Refunded
RET011074,ORD0031677,C07482,P01090,Not as Described,2022-02-27,6154.62,Refunded
RET011075,ORD0059918,C04849,P01526,Changed Mind,2024-12-07,6903.86,Refunded
RET011076,ORD0002388,C03079,P00352,Wrong Item Delivered,2024-03-09,2433.3,Refunded
RET011077,ORD0114875,C00201,P00941,Duplicate Order,2024-07-06,1259.42,Picked Up
RET011078,ORD0113262,C07219,P00081,Wrong Size,2022-12-12,3964.68,Refunded
RET011079,ORD0065090,C07619,P03656,Better Price Found,2022-08-04,3658.91,Approved
RET011080,ORD0120596,C04843,P02790,Defective Product,2023-11-13,3587.52,Refunded
RET011081,ORD0025332,C00599,P03019,Better Price Found,2022-09-19,960.98,Picked Up
RET011082,ORD0079795,C03770,P03794,Wrong Item Delivered,2023-07-05,2292.11,Requested
RET011083,ORD0145634,C00103,P02891,Duplicate Order,2023-03-22,1345.08,Refunded
RET011084,ORD0145565,C09323,P02957,Quality Issue,2024-09-06,1734.19,Approved
RET011085,ORD0143358,C03379,P00140,Wrong Item Delivered,2023-01-02,1927.93,Approved
RET011086,ORD0055594,C02335,P00670,Wrong Size,2023-10-02,8476.62,Approved
RET011087,ORD0101486,C04453,P04338,Quality Issue,2024-11-06,2001.23,Refunded
RET011088,ORD0100623,C02970,P04644,Quality Issue,2023-04-29,1689.61,Refunded
RET011089,ORD0045281,C01071,P04862,Not as Described,2024-01-24,1799.03,Requested
RET011090,ORD0113670,C03357,P01535,Wrong Size,2022-02-13,2362.39,Requested
RET011091,ORD0152587,C09493,P01508,Not as Described,2024-02-25,7359.67,Refunded
RET011092,ORD0104887,C01914,P00898,Changed Mind,2023-05-10,11216.35,Picked Up
RET011093,ORD0063654,C07530,P00192,Defective Product,2024-08-08,458.33,Refunded
RET011094,ORD0108943,C05291,P02165,Better Price Found,2022-11-12,3397.21,Refunded
RET011095,ORD0166124,C00288,P04426,Wrong Item Delivered,2022-04-30,229.8,Refunded
RET011096,ORD0102127,C07800,P00738,Defective Product,2022-08-19,11707.37,Approved
RET011097,ORD0174206,C08050,P01187,Duplicate Order,2023-03-21,3085.03,Approved
RET011098,ORD0171770,C08200,P00046,Wrong Item Delivered,2024-02-27,8094.44,Requested
RET011099,ORD0045379,C04388,P02788,Not as Described,2022-05-14,1778.49,Rejected
RET011100,ORD0154760,C04976,P04331,Wrong Size,2024-12-25,1038.4,Approved
RET011101,ORD0181305,C06456,P00191,Quality Issue,2023-10-15,1555.74,Refunded
RET011102,ORD0122880,C06734,P03192,Duplicate Order,2022-09-08,382.94,Picked Up
RET011103,ORD0133009,C05199,P02332,Better Price Found,2022-07-28,710.95,Refunded
RET011104,ORD0149189,C01229,P01310,Wrong Size,2022-02-06,4563.55,Refunded
RET011105,ORD0092203,C08625,P03795,Wrong Item Delivered,2022-08-17,1642.51,Requested
RET011106,ORD0118033,C08094,P04341,Wrong Item Delivered,2023-08-06,11625.4,Rejected
RET011107,ORD0076555,C08666,P01226,Quality Issue,2022-07-01,27345.88,Refunded
RET011108,ORD0085407,C06306,P02432,Wrong Size,2024-08-03,2888.25,Refunded
RET011109,ORD0058668,C08445,P01060,Not as Described,2023-02-20,5664.85,Refunded
RET011110,ORD0188970,C09694,P00654,Quality Issue,2023-04-30,1385.48,Rejected
RET011111,ORD0118916,C02342,P00755,Quality Issue,2022-03-21,5643.86,Approved
RET011112,ORD0193514,C04571,P00682,Wrong Item Delivered,2023-09-08,11622.41,Refunded
RET011113,ORD0183660,C08663,P01325,Not as Described,2022-10-18,4585.38,Refunded
RET011114,ORD0154840,C01797,P00384,Changed Mind,2022-10-25,11494.51,Refunded
RET011115,ORD0168165,C03572,P04227,Wrong Size,2024-11-23,1243.68,Refunded
RET011116,ORD0177859,C05738,P00969,Wrong Item Delivered,2024-03-08,7889.46,Refunded
RET011117,ORD0087682,C03264,P03585,Not as Described,2022-02-03,2977.49,Approved
RET011118,ORD0126858,C08040,P00523,Changed Mind,2023-06-08,3553.17,Picked Up
RET011119,ORD0184587,C02643,P02975,Changed Mind,2023-04-29,3414.21,Requested
RET011120,ORD0120685,C06955,P02856,Defective Product,2024-10-06,20839.63,Requested
RET011121,ORD0135313,C01672,P04742,Wrong Item Delivered,2023-02-16,7310.55,Requested
RET011122,ORD0017763,C00932,P02284,Duplicate Order,2022-02-17,3703.63,Refunded
RET011123,ORD0148113,C02628,P03732,Changed Mind,2022-12-09,8745.16,Requested
RET011124,ORD0075345,C09382,P02877,Wrong Item Delivered,2023-06-19,7311.37,Refunded
RET011125,ORD0177841,C07982,P01846,Wrong Size,2022-06-30,7023.95,Refunded
RET011126,ORD0030801,C08684,P00968,Wrong Item Delivered,2024-02-24,16556.89,Refunded
RET011127,ORD0037037,C02651,P03669,Wrong Size,2022-11-20,3244.87,Approved
RET011128,ORD0192593,C05729,P01977,Wrong Size,2023-08-20,10135.4,Refunded
RET011129,ORD0042529,C01496,P02694,Better Price Found,2024-04-12,2580.51,Picked Up
RET011130,ORD0025954,C06470,P04659,Wrong Size,2023-03-18,9236.18,Approved
RET011131,ORD0079860,C03769,P04473,Better Price Found,2022-02-14,8852.22,Approved
RET011132,ORD0134501,C09724,P02238,Not as Described,2023-03-05,1044.56,Refunded
RET011133,ORD0174083,C06235,P02799,Wrong Item Delivered,2024-05-06,7927.59,Refunded
RET011134,ORD0003664,C05810,P00497,Not as Described,2023-07-04,3905.0,Refunded
RET011135,ORD0132356,C09512,P02092,Not as Described,2022-05-07,5816.48,Picked Up
RET011136,ORD0053160,C03000,P04467,Better Price Found,2023-09-29,1486.82,Approved
RET011137,ORD0009218,C02621,P00923,Duplicate Order,2023-01-31,1077.29,Approved
RET011138,ORD0050741,C01703,P02298,Better Price Found,2024-11-06,1356.83,Picked Up
RET011139,ORD0031204,C02766,P02273,Duplicate Order,2022-04-16,723.01,Requested
RET011140,ORD0187153,C03690,P04805,Defective Product,2023-02-09,12440.97,Approved
RET011141,ORD0075747,C00138,P00848,Defective Product,2024-12-09,8864.31,Refunded
RET011142,ORD0008863,C05370,P03677,Changed Mind,2023-03-28,839.99,Refunded
RET011143,ORD0176681,C00495,P02825,Not as Described,2022-07-12,21120.02,Picked Up
RET011144,ORD0145982,C07859,P04680,Duplicate Order,2024-10-10,5739.81,Approved
RET011145,ORD0099259,C01884,P04005,Quality Issue,2022-01-31,8864.73,Picked Up
RET011146,ORD0158347,C01182,P01505,Quality Issue,2024-06-18,3363.36,Picked Up
RET011147,ORD0028403,C06734,P02140,Better Price Found,2022-04-05,2055.65,Refunded
RET011148,ORD0079237,C05230,P00664,Duplicate Order,2023-05-29,30956.44,Approved
RET011149,ORD0158119,C07060,P04658,Wrong Item Delivered,2022-06-02,4963.96,Picked Up
RET011150,ORD0195792,C00377,P02271,Duplicate Order,2022-01-31,8623.01,Approved
RET011151,ORD0025951,C08288,P00023,Defective Product,2022-06-24,4649.12,Refunded
RET011152,ORD0070962,C02964,P04921,Changed Mind,2022-07-03,13108.01,Refunded
RET011153,ORD0093037,C04834,P02699,Not as Described,2022-03-04,7218.08,Refunded
RET011154,ORD0121854,C04594,P01367,Not as Described,2022-02-01,14212.96,Refunded
RET011155,ORD0191021,C09489,P02547,Wrong Size,2022-05-24,1931.86,Approved
RET011156,ORD0119112,C02149,P04861,Better Price Found,2022-07-14,5588.73,Picked Up
RET011157,ORD0094706,C09393,P00446,Defective Product,2024-09-25,1943.91,Rejected
RET011158,ORD0153437,C03737,P03375,Wrong Size,2024-07-01,1383.99,Refunded
RET011159,ORD0032505,C02391,P00711,Defective Product,2023-02-01,5627.18,Refunded
RET011160,ORD0060492,C07663,P03848,Quality Issue,2024-08-10,5333.43,Refunded
RET011161,ORD0182371,C07768,P01122,Changed Mind,2022-06-15,3584.97,Requested
RET011162,ORD0025232,C08782,P03906,Changed Mind,2023-06-08,4260.99,Refunded
RET011163,ORD0192516,C09082,P00477,Better Price Found,2023-02-03,5749.86,Refunded
RET011164,ORD0067273,C03439,P04954,Changed Mind,2024-11-15,11658.06,Refunded
RET011165,ORD0095380,C02391,P03022,Not as Described,2024-08-31,2404.29,Picked Up
RET011166,ORD0116085,C02168,P02723,Better Price Found,2023-01-21,31578.2,Refunded
RET011167,ORD0027580,C02147,P01293,Wrong Item Delivered,2024-01-18,6261.79,Approved
RET011168,ORD0096740,C04645,P01834,Quality Issue,2024-08-25,16051.71,Refunded
RET011169,ORD0195134,C06058,P01660,Quality Issue,2024-05-20,1815.6,Requested
RET011170,ORD0187603,C00257,P00853,Duplicate Order,2024-05-12,14377.34,Picked Up
RET011171,ORD0115608,C02794,P03345,Not as Described,2023-05-05,2381.24,Refunded
RET011172,ORD0153777,C09563,P04714,Duplicate Order,2024-09-08,10542.66,Refunded
RET011173,ORD0112750,C03874,P00224,Defective Product,2024-01-24,575.42,Refunded
RET011174,ORD0191604,C02557,P00687,Defective Product,2022-05-30,3267.22,Refunded
RET011175,ORD0005787,C07020,P03900,Defective Product,2024-12-18,10136.28,Refunded
RET011176,ORD0101968,C00096,P00076,Quality Issue,2024-02-01,6020.99,Refunded
RET011177,ORD0196755,C03315,P03135,Changed Mind,2023-06-06,8944.51,Refunded
RET011178,ORD0083732,C03432,P04368,Wrong Item Delivered,2022-02-14,1479.15,Approved
RET011179,ORD0076975,C00688,P00476,Better Price Found,2024-11-10,3626.17,Approved
RET011180,ORD0028216,C09950,P04046,Duplicate Order,2023-02-15,5362.35,Requested
RET011181,ORD0167908,C09503,P00560,Wrong Size,2023-07-09,1426.31,Refunded
RET011182,ORD0198965,C09120,P02758,Changed Mind,2024-12-27,4719.38,Approved
RET011183,ORD0029513,C01407,P00783,Changed Mind,2022-04-27,2929.24,Refunded
RET011184,ORD0188307,C05790,P02168,Quality Issue,2022-08-31,14161.72,Requested
RET011185,ORD0056272,C09804,P04513,Defective Product,2024-10-09,922.35,Picked Up
RET011186,ORD0027557,C09903,P02371,Changed Mind,2023-06-17,14688.23,Approved
RET011187,ORD0006917,C07216,P00850,Wrong Item Delivered,2024-08-08,8834.28,Picked Up
RET011188,ORD0185110,C00578,P04797,Better Price Found,2023-11-23,13254.11,Refunded
RET011189,ORD0017907,C07440,P01073,Quality Issue,2024-02-09,1840.36,Refunded
RET011190,ORD0142145,C08533,P04426,Duplicate Order,2024-10-26,403.98,Approved
RET011191,ORD0060412,C02754,P01325,Better Price Found,2023-07-03,2498.35,Rejected
RET011192,ORD0054872,C00059,P02807,Wrong Size,2022-09-17,22170.83,Refunded
RET011193,ORD0114332,C06654,P02258,Changed Mind,2022-09-25,403.87,Refunded
RET011194,ORD0185161,C04995,P01610,Duplicate Order,2024-05-19,9059.35,Approved
RET011195,ORD0167833,C08599,P02115,Quality Issue,2023-02-09,11104.76,Picked Up
RET011196,ORD0159955,C06741,P00496,Duplicate Order,2022-04-13,9440.42,Approved
RET011197,ORD0177796,C05174,P01315,Changed Mind,2024-02-18,189.54,Refunded
RET011198,ORD0006810,C08071,P04537,Wrong Item Delivered,2024-11-15,15300.38,Approved
RET011199,ORD0011673,C00297,P04482,Defective Product,2022-08-29,20172.6,Refunded
RET011200,ORD0178451,C01133,P04335,Wrong Item Delivered,2022-01-27,2260.04,Approved
RET011201,ORD0180604,C08819,P01011,Wrong Size,2022-09-24,7402.63,Refunded
RET011202,ORD0164105,C07006,P04887,Quality Issue,2024-05-19,1202.42,Picked Up
RET011203,ORD0135734,C09081,P03417,Wrong Size,2022-05-11,620.5,Requested
RET011204,ORD0061253,C07197,P01977,Wrong Item Delivered,2024-10-26,13426.01,Picked Up
RET011205,ORD0031233,C00215,P00543,Better Price Found,2023-03-27,2207.96,Approved
RET011206,ORD0043348,C04309,P01876,Duplicate Order,2024-12-01,3398.26,Refunded
RET011207,ORD0118991,C06297,P04224,Changed Mind,2023-09-08,3246.39,Picked Up
RET011208,ORD0177661,C06458,P04272,Better Price Found,2022-05-22,4273.36,Approved
RET011209,ORD0166361,C06883,P01970,Quality Issue,2023-12-28,697.13,Refunded
RET011210,ORD0108996,C01823,P04896,Defective Product,2024-04-16,6335.41,Requested
RET011211,ORD0138754,C06830,P01647,Changed Mind,2023-11-18,905.54,Requested
RET011212,ORD0149655,C07173,P00232,Wrong Item Delivered,2022-08-27,1377.95,Refunded
RET011213,ORD0096442,C06121,P02039,Defective Product,2023-05-01,3463.65,Approved
RET011214,ORD0155954,C00579,P00914,Quality Issue,2023-09-26,5615.16,Refunded
RET011215,ORD0098624,C06295,P00281,Wrong Size,2022-07-07,267.78,Approved
RET011216,ORD0190292,C01290,P01138,Changed Mind,2023-03-14,2009.75,Approved
RET011217,ORD0082269,C02711,P00195,Better Price Found,2024-12-19,7622.04,Approved
RET011218,ORD0012799,C06319,P02346,Not as Described,2022-12-27,8634.97,Refunded
RET011219,ORD0011061,C01158,P00534,Quality Issue,2022-06-20,5016.01,Picked Up
RET011220,ORD0052362,C05725,P00717,Quality Issue,2023-08-03,7203.05,Refunded
RET011221,ORD0005280,C02970,P01716,Quality Issue,2024-05-30,732.88,Refunded
RET011222,ORD0157588,C07361,P01199,Quality Issue,2022-06-27,5018.2,Requested
RET011223,ORD0052800,C05111,P03455,Wrong Item Delivered,2022-07-19,3013.96,Refunded
RET011224,ORD0146093,C09060,P00724,Wrong Size,2024-08-29,699.18,Refunded
RET011225,ORD0130214,C01591,P03524,Changed Mind,2023-03-05,4570.47,Requested
RET011226,ORD0046754,C06828,P02871,Not as Described,2023-11-25,6640.41,Rejected
RET011227,ORD0191540,C07065,P00704,Better Price Found,2023-02-12,7202.52,Refunded
RET011228,ORD0156149,C04856,P00598,Changed Mind,2022-11-08,8183.21,Requested
RET011229,ORD0045292,C06502,P03882,Changed Mind,2022-07-10,2975.34,Refunded
RET011230,ORD0058312,C07619,P04015,Not as Described,2023-10-28,5738.18,Refunded
RET011231,ORD0178958,C03519,P01928,Wrong Size,2023-03-28,1677.53,Refunded
RET011232,ORD0074906,C04121,P03114,Not as Described,2023-05-29,21193.82,Approved
RET011233,ORD0095757,C03134,P03613,Changed Mind,2023-05-28,3268.97,Refunded
RET011234,ORD0051078,C01332,P01761,Changed Mind,2024-08-25,16153.76,Requested
RET011235,ORD0078260,C04629,P00317,Defective Product,2023-06-07,465.91,Refunded
RET011236,ORD0164858,C08844,P01865,Wrong Item Delivered,2023-01-23,5606.68,Refunded
RET011237,ORD0105731,C02023,P00828,Changed Mind,2023-05-14,1002.83,Refunded
RET011238,ORD0013605,C01742,P04322,Quality Issue,2024-09-19,6709.99,Refunded
RET011239,ORD0060126,C09182,P01788,Duplicate Order,2024-02-07,2351.68,Picked Up
RET011240,ORD0056553,C04666,P01098,Not as Described,2022-08-27,2596.64,Refunded
RET011241,ORD0152614,C06285,P02053,Duplicate Order,2022-03-06,6948.98,Refunded
RET011242,ORD0061030,C01306,P00710,Wrong Item Delivered,2023-04-15,5613.61,Picked Up
RET011243,ORD0107617,C04167,P03661,Not as Described,2023-04-04,9475.5,Requested
RET011244,ORD0172846,C04883,P04994,Better Price Found,2024-04-08,1303.42,Refunded
RET011245,ORD0124983,C08820,P00689,Duplicate Order,2024-05-22,1950.01,Picked Up
RET011246,ORD0174501,C01668,P04640,Changed Mind,2022-04-13,1044.11,Picked Up
RET011247,ORD0126965,C03111,P04654,Better Price Found,2022-02-10,11722.24,Approved
RET011248,ORD0150728,C02419,P03719,Wrong Item Delivered,2023-02-14,17290.36,Refunded
RET011249,ORD0137809,C07539,P04419,Wrong Size,2022-04-29,234.88,Requested
RET011250,ORD0036715,C07211,P02708,Not as Described,2023-11-30,4480.87,Picked Up
RET011251,ORD0024955,C05522,P04553,Defective Product,2022-12-07,2767.81,Refunded
RET011252,ORD0154469,C00094,P03106,Better Price Found,2023-09-03,7859.69,Picked Up
RET011253,ORD0182685,C04463,P02168,Duplicate Order,2024-11-11,8049.38,Requested
RET011254,ORD0194951,C09303,P03574,Wrong Size,2022-05-05,3908.79,Approved
RET011255,ORD0054423,C01157,P00604,Quality Issue,2023-12-20,2470.38,Approved
RET011256,ORD0107892,C09096,P04663,Wrong Item Delivered,2023-01-11,6810.85,Refunded
RET011257,ORD0077763,C03838,P03410,Not as Described,2022-02-08,383.63,Picked Up
RET011258,ORD0116300,C05101,P03154,Duplicate Order,2024-07-25,312.22,Rejected
RET011259,ORD0168803,C03811,P02980,Better Price Found,2022-09-01,2947.88,Approved
RET011260,ORD0090890,C04185,P02722,Changed Mind,2024-09-24,4316.93,Refunded
RET011261,ORD0006234,C01815,P04933,Quality Issue,2023-12-07,10851.34,Approved
RET011262,ORD0072337,C09014,P04983,Wrong Size,2024-01-08,4323.33,Refunded
RET011263,ORD0095234,C09338,P03115,Wrong Size,2024-07-06,9891.29,Refunded
RET011264,ORD0025211,C02523,P00395,Wrong Size,2023-06-27,18459.65,Picked Up
RET011265,ORD0077366,C00806,P03374,Wrong Size,2024-11-07,12125.72,Picked Up
RET011266,ORD0189868,C08773,P03230,Wrong Size,2023-06-23,2705.81,Refunded
RET011267,ORD0041807,C00832,P04775,Quality Issue,2023-08-09,2482.5,Rejected
RET011268,ORD0036916,C05591,P04969,Not as Described,2023-07-03,32461.95,Picked Up
RET011269,ORD0014573,C09224,P02860,Duplicate Order,2022-07-20,4692.65,Refunded
RET011270,ORD0166087,C00562,P03637,Quality Issue,2023-09-10,11306.57,Picked Up
RET011271,ORD0167676,C02858,P02051,Wrong Item Delivered,2024-02-24,1621.28,Refunded
RET011272,ORD0104925,C00453,P02171,Quality Issue,2023-01-09,1059.11,Picked Up
RET011273,ORD0004040,C03564,P03495,Not as Described,2023-08-16,1412.81,Refunded
RET011274,ORD0041070,C04446,P03783,Wrong Item Delivered,2024-12-22,4644.29,Refunded
