shipment_id,order_id,supplier_id,warehouse_id,product_id,quantity,ship_date,expected_arrival,actual_arrival,status,carrier,freight_cost,delay_days
SHP014291,ORD0089937,SUP0212,W021,P02128,1,2022-06-08,2022-06-21,2022-06-23,Delivered,Ekart,299.43,2
SHP014292,ORD0019891,SUP0249,W002,P00861,2,2023-12-24,2024-01-03,2024-01-08,Delivered,Blue Dart,382.65,5
SHP014293,ORD0191885,SUP0093,W030,P00744,1,2023-01-25,2023-01-28,2023-01-27,Delivered,Ekart,433.22,-1
SHP014294,ORD0040019,SUP0087,W016,P04757,3,2023-04-11,2023-04-19,2023-04-17,Delivered,Shadowfax,243.39,-2
SHP014295,ORD0196406,SUP0342,W013,P03404,2,2023-07-20,2023-07-30,2023-08-02,In Transit,Blue Dart,144.95,3
SHP014296,ORD0173014,SUP0310,W023,P01422,2,2024-12-08,2024-12-22,2024-12-26,Delivered,Ekart,109.63,4
SHP014297,ORD0002110,SUP0368,W008,P01587,1,2023-11-26,2023-12-06,2023-12-11,Delivered,Delhivery,283.94,5
SHP014298,ORD0143041,SUP0134,W016,P03618,3,2022-01-28,2022-02-02,2022-02-04,Delayed,Ekart,107.11,2
SHP014299,ORD0063842,SUP0306,W003,P04341,2,2024-04-30,2024-05-02,2024-05-04,Delivered,Delhivery,362.42,2
SHP014300,ORD0198261,SUP0357,W004,P00089,2,2024-05-12,2024-05-20,2024-05-22,Delivered,Shadowfax,252.6,2
SHP014301,ORD0155995,SUP0233,W001,P04209,3,2022-12-11,2022-12-18,2022-12-21,Delivered,Blue Dart,158.31,3
SHP014302,ORD0076712,SUP0281,W003,P04035,3,2024-01-05,2024-01-19,2024-01-19,Delivered,DTDC,338.82,0
SHP014303,ORD0065814,SUP0101,W010,P01427,2,2022-12-12,2022-12-26,2022-12-24,Delivered,Ekart,218.64,-2
SHP014304,ORD0014372,SUP0333,W030,P00626,2,2024-02-05,2024-02-19,2024-02-22,Delayed,Blue Dart,77.2,3
SHP014305,ORD0012225,SUP0234,W018,P01013,2,2022-05-23,2022-05-26,2022-05-30,Delivered,Ekart,424.22,4
SHP014306,ORD0181116,SUP0024,W019,P00376,1,2024-12-21,2024-12-31,2024-12-29,Delivered,Delhivery,282.03,-2
SHP014307,ORD0171888,SUP0323,W007,P03725,1,2023-03-25,2023-04-06,2023-04-07,Delivered,Blue Dart,176.92,1
SHP014308,ORD0149415,SUP0377,W009,P02726,3,2022-10-27,2022-11-06,2022-11-08,Delivered,Blue Dart,138.77,2
SHP014309,ORD0144581,SUP0201,W022,P00876,2,2024-06-24,2024-06-28,2024-07-03,Delivered,Shadowfax,76.84,5
SHP014310,ORD0102937,SUP0151,W026,P03230,1,2022-06-02,2022-06-07,2022-06-08,Delivered,Ekart,353.85,1
SHP014311,ORD0106191,SUP0025,W005,P01367,2,2022-03-22,2022-03-24,2022-03-28,Delivered,Blue Dart,250.11,4
SHP014312,ORD0103021,SUP0275,W020,P01868,1,2024-07-07,2024-07-18,2024-07-19,In Transit,Blue Dart,150.83,1
SHP014313,ORD0039093,SUP0018,W003,P01852,3,2024-10-06,2024-10-17,2024-10-17,Delivered,Shadowfax,379.51,0
SHP014314,ORD0161546,SUP0317,W007,P01262,1,2022-05-27,2022-06-02,2022-05-31,Delivered,Delhivery,348.4,-2
SHP014315,ORD0196293,SUP0187,W007,P02871,1,2024-04-22,2024-04-24,2024-04-27,Delivered,Delhivery,354.72,3
SHP014316,ORD0166707,SUP0331,W014,P04641,3,2023-01-30,2023-02-02,2023-02-07,Delivered,DTDC,434.16,5
SHP014317,ORD0181912,SUP0138,W019,P01783,3,2023-10-11,2023-10-13,2023-10-14,Lost,Ekart,309.78,1
SHP014318,ORD0129026,SUP0216,W011,P01051,2,2024-03-23,2024-03-25,2024-03-27,Delivered,Blue Dart,216.88,2
SHP014319,ORD0194402,SUP0330,W018,P02702,3,2023-07-07,2023-07-10,2023-07-15,Delivered,Delhivery,465.25,5
SHP014320,ORD0006629,SUP0259,W024,P00453,1,2022-05-20,2022-05-29,2022-06-02,Delivered,DTDC,118.6,4
SHP014321,ORD0092622,SUP0232,W007,P04899,2,2023-06-23,2023-07-01,2023-07-05,Delivered,Blue Dart,173.84,4
SHP014322,ORD0184262,SUP0303,W029,P04932,3,2022-10-25,2022-10-28,2022-10-27,Delivered,DTDC,139.08,-1
SHP014323,ORD0080783,SUP0271,W018,P00059,3,2023-06-22,2023-07-03,2023-07-01,In Transit,DTDC,496.73,-2
SHP014324,ORD0066126,SUP0179,W001,P00449,1,2023-03-07,2023-03-20,2023-03-25,Delivered,DTDC,108.5,5
SHP014325,ORD0003592,SUP0330,W019,P04684,1,2022-06-22,2022-06-29,2022-07-04,Delivered,Blue Dart,363.82,5
SHP014326,ORD0092199,SUP0331,W008,P04660,2,2024-02-10,2024-02-24,2024-02-23,Delivered,Ekart,322.25,-1
SHP014327,ORD0021447,SUP0035,W016,P00866,1,2022-01-29,2022-02-03,2022-02-03,In Transit,Shadowfax,426.38,0
SHP014328,ORD0188658,SUP0120,W015,P03076,2,2022-07-17,2022-07-31,2022-08-03,Delivered,Blue Dart,216.3,3
SHP014329,ORD0022597,SUP0203,W023,P00151,3,2024-01-01,2024-01-04,2024-01-04,Delivered,Shadowfax,60.99,0
SHP014330,ORD0115688,SUP0041,W014,P03643,1,2022-12-29,2023-01-11,2023-01-13,In Transit,Blue Dart,479.97,2
SHP014331,ORD0033941,SUP0028,W021,P02969,1,2022-01-27,2022-01-31,2022-01-29,Delivered,Delhivery,349.14,-2
SHP014332,ORD0148829,SUP0049,W014,P00330,2,2023-04-29,2023-05-07,2023-05-09,Delivered,Delhivery,368.76,2
SHP014333,ORD0080265,SUP0167,W027,P01825,1,2022-07-19,2022-08-02,2022-08-01,Delivered,Delhivery,281.25,-1
SHP014334,ORD0188307,SUP0074,W021,P02168,2,2022-08-30,2022-09-06,2022-09-11,Delivered,DTDC,63.34,5
SHP014335,ORD0077539,SUP0007,W023,P00189,3,2022-12-25,2023-01-07,2023-01-07,Delivered,Ekart,255.0,0
SHP014336,ORD0127370,SUP0355,W003,P04221,1,2024-08-11,2024-08-13,2024-08-18,Delivered,DTDC,344.4,5
SHP014337,ORD0133957,SUP0091,W021,P03062,2,2024-07-22,2024-08-05,2024-08-08,Delivered,Shadowfax,255.17,3
SHP014338,ORD0104893,SUP0137,W015,P03075,1,2024-01-07,2024-01-14,2024-01-17,Delivered,Shadowfax,240.46,3
SHP014339,ORD0179104,SUP0214,W014,P00162,3,2022-04-09,2022-04-13,2022-04-13,Delivered,DTDC,228.17,0
SHP014340,ORD0138178,SUP0271,W018,P00596,3,2023-08-24,2023-09-02,2023-09-06,Delivered,Ekart,150.29,4
SHP014341,ORD0012431,SUP0071,W002,P01067,2,2022-11-10,2022-11-19,2022-11-24,Delivered,Blue Dart,283.85,5
SHP014342,ORD0122584,SUP0386,W023,P02204,3,2024-03-27,2024-04-08,2024-04-11,Delayed,DTDC,168.2,3
SHP014343,ORD0148963,SUP0211,W011,P02067,1,2022-03-10,2022-03-20,2022-03-18,Delivered,Shadowfax,420.08,-2
SHP014344,ORD0100842,SUP0249,W021,P00709,1,2024-07-07,2024-07-20,2024-07-21,Delivered,DTDC,199.18,1
SHP014345,ORD0031109,SUP0346,W028,P01764,2,2022-12-15,2022-12-26,2022-12-28,In Transit,DTDC,196.51,2
SHP014346,ORD0192477,SUP0393,W001,P03499,2,2023-04-25,2023-05-04,2023-05-08,Delivered,Delhivery,470.39,4
SHP014347,ORD0038654,SUP0168,W009,P02304,1,2023-04-03,2023-04-07,2023-04-11,Delivered,Ekart,277.89,4
SHP014348,ORD0080466,SUP0271,W005,P04503,1,2023-05-06,2023-05-20,2023-05-18,Delivered,Shadowfax,140.81,-2
SHP014349,ORD0142620,SUP0136,W013,P04758,2,2022-03-21,2022-03-29,2022-04-02,Delivered,Delhivery,422.27,4
SHP014350,ORD0070971,SUP0078,W023,P03406,1,2024-12-20,2025-01-04,2025-01-04,Delivered,Blue Dart,397.77,0
SHP014351,ORD0110127,SUP0243,W023,P01592,3,2023-09-01,2023-09-07,2023-09-09,Delivered,Delhivery,338.33,2
SHP014352,ORD0082846,SUP0326,W027,P02225,3,2023-12-05,2023-12-17,2023-12-20,Delivered,Blue Dart,191.0,3
SHP014353,ORD0124746,SUP0072,W010,P03463,1,2024-09-16,2024-09-30,2024-10-04,Delivered,Delhivery,60.54,4
SHP014354,ORD0018043,SUP0354,W004,P00018,2,2023-08-11,2023-08-15,2023-08-18,Delivered,DTDC,404.14,3
SHP014355,ORD0197932,SUP0083,W003,P00664,2,2024-03-04,2024-03-12,2024-03-13,Delivered,DTDC,85.96,1
SHP014356,ORD0062532,SUP0081,W028,P01224,1,2023-03-11,2023-03-24,2023-03-25,Delayed,Ekart,108.37,1
SHP014357,ORD0009699,SUP0102,W012,P02566,3,2022-08-13,2022-08-25,2022-08-30,In Transit,Shadowfax,398.66,5
SHP014358,ORD0153247,SUP0353,W021,P03230,1,2023-09-03,2023-09-18,2023-09-21,In Transit,Delhivery,316.54,3
SHP014359,ORD0144157,SUP0162,W007,P01429,3,2023-07-19,2023-07-28,2023-07-30,Delivered,Blue Dart,313.73,2
SHP014360,ORD0046009,SUP0266,W028,P01783,3,2022-06-03,2022-06-06,2022-06-06,In Transit,Shadowfax,113.2,0
SHP014361,ORD0155810,SUP0341,W015,P01405,3,2024-03-08,2024-03-15,2024-03-16,In Transit,DTDC,329.01,1
SHP014362,ORD0176802,SUP0399,W027,P04556,3,2022-03-31,2022-04-12,2022-04-12,Delivered,DTDC,82.36,0
SHP014363,ORD0117950,SUP0197,W005,P03306,3,2024-06-04,2024-06-14,2024-06-19,Delivered,Shadowfax,472.67,5
SHP014364,ORD0128892,SUP0266,W021,P04642,2,2024-04-05,2024-04-12,2024-04-14,In Transit,Blue Dart,68.54,2
SHP014365,ORD0082008,SUP0212,W011,P04224,1,2023-07-05,2023-07-11,2023-07-13,Delivered,Blue Dart,285.02,2
SHP014366,ORD0110100,SUP0184,W004,P02811,2,2024-06-13,2024-06-28,2024-06-26,Delivered,DTDC,192.41,-2
SHP014367,ORD0174602,SUP0315,W030,P02991,3,2022-12-14,2022-12-22,2022-12-22,Delivered,Blue Dart,402.51,0
SHP014368,ORD0034130,SUP0167,W005,P01072,2,2024-12-07,2024-12-13,2024-12-16,Delivered,DTDC,185.56,3
SHP014369,ORD0015629,SUP0391,W007,P01372,3,2023-08-03,2023-08-12,2023-08-13,Delivered,DTDC,149.54,1
SHP014370,ORD0172881,SUP0234,W027,P03537,3,2023-07-28,2023-07-31,2023-08-04,Delivered,Shadowfax,324.89,4
SHP014371,ORD0025553,SUP0374,W004,P04632,3,2024-06-24,2024-07-09,2024-07-08,Delivered,Blue Dart,297.18,-1
SHP014372,ORD0104593,SUP0301,W002,P03754,3,2024-04-06,2024-04-13,2024-04-11,Delivered,DTDC,329.43,-2
SHP014373,ORD0116155,SUP0273,W017,P01418,1,2024-04-07,2024-04-13,2024-04-13,Delivered,DTDC,322.82,0
SHP014374,ORD0191075,SUP0089,W001,P02350,1,2022-12-28,2023-01-02,2023-01-03,Delivered,Shadowfax,460.77,1
SHP014375,ORD0165616,SUP0177,W016,P02540,2,2022-01-27,2022-02-04,2022-02-02,Lost,Blue Dart,67.92,-2
SHP014376,ORD0121549,SUP0051,W018,P00165,2,2023-11-04,2023-11-13,2023-11-16,Delivered,Shadowfax,60.2,3
SHP014377,ORD0193980,SUP0167,W019,P04137,1,2024-12-02,2024-12-13,2024-12-12,Delivered,DTDC,191.09,-1
SHP014378,ORD0113480,SUP0090,W019,P04856,3,2024-03-07,2024-03-16,2024-03-14,Delivered,Ekart,188.73,-2
SHP014379,ORD0016475,SUP0194,W013,P00327,1,2022-10-12,2022-10-15,2022-10-16,Delivered,Shadowfax,141.64,1
SHP014380,ORD0132261,SUP0221,W014,P00988,3,2024-01-23,2024-02-06,2024-02-05,Delivered,Shadowfax,436.93,-1
SHP014381,ORD0147733,SUP0219,W008,P02198,1,2023-09-22,2023-10-02,2023-10-04,Delivered,DTDC,93.3,2
SHP014382,ORD0090588,SUP0041,W021,P03502,2,2023-12-22,2023-12-29,2024-01-01,In Transit,Ekart,435.33,3
SHP014383,ORD0140032,SUP0295,W022,P00396,2,2024-01-27,2024-02-09,2024-02-12,Delivered,Delhivery,121.82,3
SHP014384,ORD0069371,SUP0176,W025,P04767,1,2024-04-08,2024-04-10,2024-04-15,In Transit,Blue Dart,294.26,5
SHP014385,ORD0189966,SUP0103,W010,P02623,1,2024-05-25,2024-05-31,2024-06-01,Delivered,Delhivery,148.19,1
SHP014386,ORD0004766,SUP0097,W025,P01325,3,2023-07-30,2023-08-10,2023-08-14,In Transit,Shadowfax,130.26,4
SHP014387,ORD0042480,SUP0091,W028,P02183,2,2023-02-23,2023-03-10,2023-03-12,Delivered,Shadowfax,400.17,2
SHP014388,ORD0014945,SUP0295,W028,P02109,3,2023-08-30,2023-09-13,2023-09-14,Delivered,Shadowfax,325.63,1
SHP014389,ORD0128547,SUP0265,W009,P02977,2,2024-04-13,2024-04-16,2024-04-17,Delivered,DTDC,180.61,1
SHP014390,ORD0089199,SUP0396,W020,P03034,1,2022-06-08,2022-06-13,2022-06-12,Delivered,Blue Dart,77.41,-1
SHP014391,ORD0165229,SUP0109,W006,P01971,3,2023-02-07,2023-02-15,2023-02-20,Delivered,Shadowfax,181.12,5
SHP014392,ORD0030805,SUP0079,W026,P04629,2,2023-09-01,2023-09-06,2023-09-08,Delivered,Blue Dart,136.68,2
SHP014393,ORD0099332,SUP0174,W029,P04805,3,2023-04-01,2023-04-08,2023-04-12,Delivered,Blue Dart,261.69,4
SHP014394,ORD0193334,SUP0302,W029,P04515,3,2023-05-31,2023-06-04,2023-06-07,In Transit,Shadowfax,344.09,3
SHP014395,ORD0188307,SUP0320,W012,P02168,2,2022-08-30,2022-09-09,2022-09-13,Delivered,Delhivery,374.81,4
SHP014396,ORD0013168,SUP0359,W008,P04594,1,2023-03-14,2023-03-18,2023-03-19,In Transit,DTDC,495.59,1
SHP014397,ORD0017635,SUP0172,W013,P04674,2,2023-06-30,2023-07-02,2023-06-30,Delivered,Ekart,316.12,-2
SHP014398,ORD0128884,SUP0255,W029,P00927,3,2024-03-23,2024-04-07,2024-04-10,Delivered,Ekart,104.35,3
SHP014399,ORD0096513,SUP0145,W024,P01167,3,2023-05-10,2023-05-12,2023-05-10,Delivered,Ekart,289.74,-2
SHP014400,ORD0047395,SUP0036,W014,P01195,3,2023-10-13,2023-10-17,2023-10-17,Delivered,Ekart,312.68,0
SHP014401,ORD0063135,SUP0219,W021,P03179,3,2024-10-06,2024-10-12,2024-10-11,Delivered,Ekart,394.9,-1
SHP014402,ORD0073096,SUP0286,W012,P04622,1,2023-05-17,2023-05-28,2023-05-31,Delivered,Delhivery,417.18,3
SHP014403,ORD0016448,SUP0374,W026,P03216,1,2022-08-18,2022-08-27,2022-08-30,Delivered,Ekart,198.19,3
SHP014404,ORD0041014,SUP0111,W010,P02539,2,2024-04-07,2024-04-21,2024-04-24,Delivered,Blue Dart,440.69,3
SHP014405,ORD0168462,SUP0166,W006,P01085,2,2022-02-05,2022-02-07,2022-02-06,In Transit,Blue Dart,274.32,-1
SHP014406,ORD0118505,SUP0221,W024,P00633,2,2022-10-09,2022-10-21,2022-10-19,Delivered,Blue Dart,277.67,-2
SHP014407,ORD0083531,SUP0104,W014,P04907,2,2022-04-25,2022-04-28,2022-04-27,Delivered,Shadowfax,133.69,-1
SHP014408,ORD0094406,SUP0192,W027,P01464,1,2024-06-26,2024-07-11,2024-07-11,Delivered,DTDC,56.3,0
SHP014409,ORD0020354,SUP0238,W026,P00370,2,2023-11-26,2023-11-30,2023-12-02,In Transit,Delhivery,381.84,2
SHP014410,ORD0118401,SUP0029,W014,P00647,3,2023-03-25,2023-04-02,2023-04-03,Delivered,DTDC,86.31,1
SHP014411,ORD0019796,SUP0183,W018,P01852,1,2023-06-15,2023-06-20,2023-06-22,Delivered,Delhivery,399.62,2
SHP014412,ORD0188056,SUP0089,W010,P00010,2,2024-12-08,2024-12-10,2024-12-15,Delivered,Blue Dart,311.28,5
SHP014413,ORD0144048,SUP0049,W017,P02227,1,2022-01-04,2022-01-17,2022-01-19,Delivered,Ekart,263.31,2
SHP014414,ORD0010257,SUP0299,W004,P00223,1,2023-07-18,2023-07-28,2023-07-31,Delivered,Shadowfax,316.21,3
SHP014415,ORD0021836,SUP0393,W008,P03216,3,2024-07-18,2024-07-24,2024-07-26,Delivered,Blue Dart,450.52,2
SHP014416,ORD0119272,SUP0213,W001,P02233,2,2023-10-11,2023-10-13,2023-10-12,Delivered,Ekart,180.55,-1
SHP014417,ORD0110063,SUP0161,W004,P01331,1,2023-10-29,2023-11-10,2023-11-14,Delivered,Ekart,67.22,4
SHP014418,ORD0057648,SUP0353,W008,P03104,3,2022-06-30,2022-07-14,2022-07-13,Delivered,DTDC,123.0,-1
SHP014419,ORD0062265,SUP0042,W030,P03632,1,2022-10-14,2022-10-22,2022-10-26,Delivered,DTDC,347.44,4
SHP014420,ORD0132526,SUP0388,W019,P02602,1,2023-08-14,2023-08-20,2023-08-19,Delivered,Blue Dart,389.67,-1
SHP014421,ORD0083717,SUP0057,W009,P02277,2,2024-10-08,2024-10-22,2024-10-27,Delivered,Ekart,257.46,5
SHP014422,ORD0017394,SUP0030,W030,P04378,1,2022-10-26,2022-10-29,2022-10-30,Delayed,Ekart,391.24,1
SHP014423,ORD0072318,SUP0236,W013,P02353,2,2022-06-23,2022-07-04,2022-07-04,Delivered,Blue Dart,101.49,0
SHP014424,ORD0064190,SUP0017,W026,P01220,2,2024-02-24,2024-02-29,2024-03-04,Lost,Shadowfax,75.77,4
SHP014425,ORD0014721,SUP0385,W006,P02252,2,2022-04-26,2022-05-03,2022-05-02,Delivered,Blue Dart,446.42,-1
SHP014426,ORD0183261,SUP0063,W014,P04520,3,2024-04-24,2024-05-03,2024-05-04,Delivered,Shadowfax,348.17,1
SHP014427,ORD0154773,SUP0285,W003,P02497,1,2022-11-01,2022-11-08,2022-11-09,Delivered,Ekart,426.41,1
SHP014428,ORD0011784,SUP0224,W018,P03301,3,2024-08-25,2024-08-27,2024-08-27,Delivered,Shadowfax,390.88,0
SHP014429,ORD0001829,SUP0276,W010,P01837,1,2024-08-12,2024-08-26,2024-08-25,In Transit,Ekart,453.26,-1
SHP014430,ORD0077689,SUP0224,W027,P02694,2,2023-08-14,2023-08-19,2023-08-17,Delivered,Delhivery,479.71,-2
SHP014431,ORD0163407,SUP0157,W004,P02562,2,2023-01-25,2023-02-09,2023-02-14,Delivered,Ekart,317.6,5
SHP014432,ORD0164330,SUP0229,W026,P01200,3,2022-11-30,2022-12-14,2022-12-19,Delayed,Shadowfax,453.48,5
SHP014433,ORD0133375,SUP0388,W008,P01999,2,2022-02-08,2022-02-16,2022-02-18,Delivered,Shadowfax,128.51,2
SHP014434,ORD0197294,SUP0138,W016,P00482,2,2024-10-01,2024-10-15,2024-10-13,Delivered,Delhivery,466.9,-2
SHP014435,ORD0115493,SUP0233,W002,P02995,3,2022-04-18,2022-04-30,2022-04-29,Delivered,Shadowfax,374.93,-1
SHP014436,ORD0003068,SUP0057,W029,P02784,2,2023-05-16,2023-05-26,2023-05-29,Delivered,Shadowfax,339.04,3
SHP014437,ORD0090057,SUP0211,W010,P04024,1,2024-02-14,2024-02-24,2024-02-26,Delivered,Ekart,131.85,2
SHP014438,ORD0168633,SUP0349,W017,P00554,2,2022-01-03,2022-01-07,2022-01-11,In Transit,Blue Dart,368.28,4
SHP014439,ORD0163324,SUP0094,W024,P03062,2,2022-11-05,2022-11-19,2022-11-23,Delivered,Delhivery,252.34,4
SHP014440,ORD0188935,SUP0259,W004,P00250,1,2024-08-31,2024-09-06,2024-09-04,Delivered,Ekart,127.53,-2
SHP014441,ORD0178748,SUP0210,W029,P01956,1,2022-12-20,2023-01-02,2023-01-04,Delivered,Blue Dart,178.66,2
SHP014442,ORD0028830,SUP0396,W014,P01392,3,2023-09-26,2023-10-11,2023-10-09,Delivered,Shadowfax,434.22,-2
SHP014443,ORD0169889,SUP0357,W018,P03480,1,2022-07-09,2022-07-19,2022-07-19,Delivered,Blue Dart,247.26,0
SHP014444,ORD0161451,SUP0281,W021,P03279,1,2023-09-01,2023-09-07,2023-09-08,Delivered,Delhivery,287.6,1
SHP014445,ORD0149280,SUP0283,W004,P02927,1,2023-09-13,2023-09-27,2023-09-26,Delivered,Ekart,338.9,-1
SHP014446,ORD0100352,SUP0380,W013,P01444,2,2023-11-02,2023-11-16,2023-11-19,Delivered,DTDC,479.79,3
SHP014447,ORD0160288,SUP0011,W015,P00023,2,2022-01-18,2022-02-02,2022-02-05,Delivered,Ekart,219.18,3
SHP014448,ORD0126162,SUP0124,W027,P04642,3,2022-09-09,2022-09-22,2022-09-26,Delivered,Shadowfax,74.47,4
SHP014449,ORD0199721,SUP0036,W013,P00755,2,2024-01-10,2024-01-13,2024-01-16,Delayed,DTDC,433.06,3
SHP014450,ORD0192052,SUP0244,W010,P01151,2,2022-10-06,2022-10-18,2022-10-18,Delivered,DTDC,67.73,0
SHP014451,ORD0121963,SUP0044,W014,P01671,3,2022-05-21,2022-06-03,2022-06-02,Delivered,Delhivery,324.97,-1
SHP014452,ORD0032984,SUP0120,W015,P01501,2,2022-08-25,2022-09-07,2022-09-06,Delivered,Ekart,149.01,-1
SHP014453,ORD0066769,SUP0304,W003,P03009,3,2023-08-09,2023-08-23,2023-08-23,Delivered,Blue Dart,158.13,0
SHP014454,ORD0130841,SUP0375,W012,P00208,2,2024-04-24,2024-05-04,2024-05-04,Delivered,Delhivery,146.91,0
SHP014455,ORD0165082,SUP0232,W009,P03494,1,2022-01-10,2022-01-16,2022-01-19,In Transit,DTDC,483.91,3
SHP014456,ORD0024370,SUP0113,W030,P03964,2,2022-04-08,2022-04-23,2022-04-22,Delivered,Shadowfax,130.73,-1
SHP014457,ORD0133268,SUP0247,W001,P02585,3,2023-10-04,2023-10-07,2023-10-08,Delivered,Ekart,58.14,1
SHP014458,ORD0182886,SUP0060,W029,P01617,1,2024-10-24,2024-11-08,2024-11-08,Delivered,Ekart,405.69,0
SHP014459,ORD0091636,SUP0125,W003,P04818,3,2024-06-27,2024-07-04,2024-07-06,Delivered,Ekart,238.6,2
SHP014460,ORD0011510,SUP0073,W025,P04842,2,2024-02-21,2024-02-23,2024-02-22,Delivered,Shadowfax,123.43,-1
SHP014461,ORD0002334,SUP0278,W013,P03963,3,2023-08-27,2023-09-11,2023-09-11,Delivered,DTDC,239.65,0
SHP014462,ORD0065950,SUP0112,W007,P04344,3,2024-04-09,2024-04-22,2024-04-22,Delivered,Shadowfax,67.96,0
SHP014463,ORD0115178,SUP0234,W021,P02383,1,2023-12-05,2023-12-07,2023-12-12,Delivered,Delhivery,385.04,5
SHP014464,ORD0121545,SUP0156,W007,P04575,1,2022-03-07,2022-03-11,2022-03-11,Delivered,Ekart,153.92,0
SHP014465,ORD0003711,SUP0190,W020,P04457,2,2023-08-03,2023-08-11,2023-08-09,Delivered,Blue Dart,385.9,-2
SHP014466,ORD0153640,SUP0362,W026,P03051,3,2024-01-02,2024-01-08,2024-01-07,Delayed,Blue Dart,491.04,-1
SHP014467,ORD0004598,SUP0076,W005,P04034,1,2022-12-30,2023-01-05,2023-01-07,Delivered,Blue Dart,137.12,2
SHP014468,ORD0004563,SUP0259,W007,P04874,2,2022-06-11,2022-06-18,2022-06-18,Delivered,Shadowfax,105.74,0
SHP014469,ORD0029386,SUP0162,W019,P01187,1,2023-04-02,2023-04-16,2023-04-21,Delivered,DTDC,172.19,5
SHP014470,ORD0169209,SUP0321,W003,P04619,2,2023-04-02,2023-04-11,2023-04-12,Delivered,Blue Dart,427.1,1
SHP014471,ORD0022718,SUP0160,W014,P01087,3,2023-08-12,2023-08-16,2023-08-21,Delivered,Delhivery,446.49,5
SHP014472,ORD0089356,SUP0343,W026,P03808,3,2022-06-23,2022-07-04,2022-07-05,In Transit,Shadowfax,498.99,1
SHP014473,ORD0134086,SUP0381,W028,P02006,2,2024-09-20,2024-10-01,2024-10-02,Delivered,Delhivery,389.18,1
SHP014474,ORD0040169,SUP0383,W020,P01534,3,2023-10-09,2023-10-15,2023-10-15,Delivered,Shadowfax,147.16,0
SHP014475,ORD0022757,SUP0254,W026,P03719,3,2023-06-21,2023-06-30,2023-06-28,Delivered,Blue Dart,141.67,-2
SHP014476,ORD0084771,SUP0258,W021,P01494,3,2023-02-22,2023-03-06,2023-03-05,Delivered,Delhivery,239.79,-1
SHP014477,ORD0115531,SUP0094,W025,P01594,1,2024-11-08,2024-11-18,2024-11-20,Delivered,Delhivery,89.06,2
SHP014478,ORD0091763,SUP0048,W026,P00629,3,2022-07-07,2022-07-20,2022-07-25,Delivered,DTDC,295.79,5
SHP014479,ORD0146073,SUP0201,W028,P01016,3,2022-02-16,2022-02-26,2022-02-27,In Transit,Blue Dart,493.64,1
SHP014480,ORD0097455,SUP0195,W030,P01147,1,2022-08-22,2022-09-04,2022-09-04,Delivered,Delhivery,429.98,0
SHP014481,ORD0041483,SUP0337,W027,P02151,3,2022-04-26,2022-05-02,2022-05-05,Delivered,Shadowfax,436.02,3
SHP014482,ORD0129782,SUP0292,W006,P04135,3,2024-12-01,2024-12-10,2024-12-13,Delayed,Blue Dart,222.59,3
SHP014483,ORD0164774,SUP0029,W008,P01196,3,2022-09-04,2022-09-08,2022-09-12,Delivered,DTDC,483.1,4
SHP014484,ORD0134364,SUP0008,W007,P04491,1,2022-05-25,2022-06-04,2022-06-03,In Transit,Ekart,452.29,-1
SHP014485,ORD0184704,SUP0226,W022,P04176,2,2023-04-12,2023-04-19,2023-04-21,In Transit,DTDC,79.03,2
SHP014486,ORD0190621,SUP0017,W017,P02331,2,2024-12-14,2024-12-19,2024-12-23,Delivered,Shadowfax,296.29,4
SHP014487,ORD0084400,SUP0125,W014,P02661,1,2023-02-16,2023-02-28,2023-03-02,Delivered,Shadowfax,90.83,2
SHP014488,ORD0070380,SUP0323,W016,P01131,1,2022-12-30,2023-01-04,2023-01-08,In Transit,Ekart,81.97,4
SHP014489,ORD0078077,SUP0352,W013,P00832,3,2022-01-13,2022-01-21,2022-01-20,Delivered,Ekart,300.85,-1
SHP014490,ORD0075360,SUP0170,W016,P03658,1,2023-11-08,2023-11-22,2023-11-27,Delayed,DTDC,457.8,5
SHP014491,ORD0175022,SUP0290,W014,P00019,2,2023-06-04,2023-06-19,2023-06-22,Lost,Blue Dart,288.17,3
SHP014492,ORD0005334,SUP0365,W007,P04929,1,2022-06-04,2022-06-14,2022-06-18,Delivered,Blue Dart,364.45,4
SHP014493,ORD0193275,SUP0252,W022,P02053,1,2024-03-17,2024-03-28,2024-03-31,Delivered,Shadowfax,171.65,3
SHP014494,ORD0121942,SUP0371,W028,P03270,3,2023-09-11,2023-09-19,2023-09-21,Delivered,DTDC,194.76,2
SHP014495,ORD0139815,SUP0058,W027,P01511,3,2024-03-16,2024-03-19,2024-03-24,Delivered,Shadowfax,127.94,5
SHP014496,ORD0087601,SUP0039,W030,P00592,1,2023-10-10,2023-10-18,2023-10-17,Delivered,DTDC,145.79,-1
SHP014497,ORD0015319,SUP0309,W015,P00601,2,2022-04-02,2022-04-15,2022-04-20,Delivered,Shadowfax,216.39,5
SHP014498,ORD0196515,SUP0205,W014,P03333,2,2022-06-25,2022-07-08,2022-07-06,Delivered,Shadowfax,105.81,-2
SHP014499,ORD0121380,SUP0221,W008,P03522,3,2023-10-01,2023-10-14,2023-10-15,Delivered,Shadowfax,219.04,1
SHP014500,ORD0092608,SUP0256,W016,P00214,3,2024-05-01,2024-05-05,2024-05-07,Delivered,DTDC,307.02,2
