movement_id,inventory_id,from_location,to_location,quantity,movement_date,reason,approved_by
MV0009422,INV010319,W026,W017,143,2023-02-06,Replenishment,E01291
MV0009423,INV010426,W029,W025,124,2024-09-23,Return,E00677
MV0009424,INV016729,W004,W016,120,2022-02-20,Inter-store Transfer,E00577
MV0009425,INV018518,W004,W029,181,2023-03-31,Damage Write-off,E01672
MV0009426,INV006665,W024,W014,58,2022-03-27,Damage Write-off,E00634
MV0009427,INV012577,W027,W021,166,2022-05-18,Damage Write-off,E01421
MV0009428,INV021584,W008,W017,60,2023-02-13,Replenishment,E02474
MV0009429,INV008458,W027,W025,47,2022-05-06,Damage Write-off,E01469
MV0009430,INV006858,W024,W022,73,2022-12-31,Stocktake Adjustment,E01207
MV0009431,INV004169,W001,W015,168,2023-02-04,Inter-store Transfer,E00569
MV0009432,INV004608,W015,W029,126,2022-12-15,Damage Write-off,E01509
MV0009433,INV002193,W014,W018,68,2022-05-22,Return,E01653
MV0009434,INV019063,W006,W017,41,2022-08-22,Inter-store Transfer,E02306
MV0009435,INV019631,W021,W014,173,2022-11-17,Return,E01573
MV0009436,INV015273,W011,W004,162,2023-12-29,Return,E00092
MV0009437,INV014417,W008,W005,66,2023-03-14,Return,E01661
MV0009438,INV013536,W008,W018,118,2022-04-09,Inter-store Transfer,E01789
MV0009439,INV014555,W022,W004,162,2022-02-18,Damage Write-off,E00103
MV0009440,INV008496,W021,W016,155,2024-11-03,Damage Write-off,E01339
MV0009441,INV020417,W010,W012,42,2023-01-16,Return,E01909
MV0009442,INV001097,W004,W020,136,2022-01-14,Damage Write-off,E00285
MV0009443,INV021299,W018,W029,113,2024-09-26,Inter-store Transfer,E02340
MV0009444,INV004722,W021,W014,39,2024-08-08,Stocktake Adjustment,E01383
MV0009445,INV004427,W018,W006,57,2023-06-01,Return,E00577
MV0009446,INV006214,W025,W023,152,2022-07-25,Return,E01352
MV0009447,INV004164,W015,W015,28,2023-02-27,Return,E00677
MV0009448,INV006782,W010,W014,3,2024-10-19,Inter-store Transfer,E00193
MV0009449,INV022064,W001,W020,142,2022-10-21,Damage Write-off,E02173
MV0009450,INV018650,W009,W004,123,2023-09-16,Stocktake Adjustment,E02002
MV0009451,INV017449,W021,W005,172,2023-03-23,Return,E01649
MV0009452,INV007543,W020,W014,82,2024-09-22,Inter-store Transfer,E00284
MV0009453,INV008885,W009,W024,162,2023-06-24,Replenishment,E01127
MV0009454,INV017037,W015,W026,184,2023-01-09,Replenishment,E00590
MV0009455,INV001300,W023,W002,120,2023-05-11,Return,E01692
MV0009456,INV000784,W008,W025,175,2023-07-26,Replenishment,E02171
MV0009457,INV004885,W012,W018,113,2023-02-16,Replenishment,E01448
MV0009458,INV022663,W015,W010,29,2023-01-24,Stocktake Adjustment,E02288
MV0009459,INV009627,W002,W013,33,2024-08-19,Return,E00983
MV0009460,INV006033,W024,W028,122,2023-11-12,Damage Write-off,E01855
MV0009461,INV022886,W025,W025,93,2022-09-18,Stocktake Adjustment,E00408
MV0009462,INV022262,W030,W022,200,2024-04-05,Return,E01548
MV0009463,INV018492,W015,W021,127,2022-07-25,Inter-store Transfer,E01484
MV0009464,INV006520,W001,W013,33,2023-03-30,Replenishment,E00655
MV0009465,INV005354,W002,W030,49,2022-03-25,Return,E02324
MV0009466,INV024436,W002,W025,30,2024-08-05,Replenishment,E01691
MV0009467,INV022147,W006,W001,35,2023-12-22,Return,E01816
MV0009468,INV001865,W024,W006,165,2022-02-09,Stocktake Adjustment,E00802
MV0009469,INV018671,W025,W024,118,2024-02-28,Return,E02022
MV0009470,INV009177,W024,W015,58,2023-10-19,Damage Write-off,E00628
MV0009471,INV010220,W001,W020,161,2022-09-05,Damage Write-off,E02354
MV0009472,INV006845,W027,W016,175,2024-06-08,Stocktake Adjustment,E00984
MV0009473,INV013217,W021,W027,184,2023-06-03,Return,E00381
MV0009474,INV020149,W010,W005,149,2023-09-06,Return,E01870
MV0009475,INV011325,W028,W015,50,2022-03-03,Return,E01910
MV0009476,INV004207,W027,W006,188,2023-12-25,Inter-store Transfer,E01177
MV0009477,INV010718,W011,W007,83,2023-05-29,Stocktake Adjustment,E02346
MV0009478,INV012265,W026,W006,73,2023-02-01,Stocktake Adjustment,E00653
MV0009479,INV006320,W012,W030,198,2022-01-08,Stocktake Adjustment,E00174
MV0009480,INV007040,W017,W002,105,2023-01-29,Return,E00858
MV0009481,INV015718,W020,W010,158,2022-07-31,Replenishment,E00091
MV0009482,INV020289,W018,W007,96,2023-01-05,Replenishment,E02204
MV0009483,INV009508,W022,W003,165,2022-12-26,Return,E00990
MV0009484,INV014802,W018,W003,136,2022-10-05,Replenishment,E02158
MV0009485,INV003005,W016,W017,96,2023-03-20,Inter-store Transfer,E00428
MV0009486,INV003529,W020,W010,173,2023-09-15,Return,E01686
MV0009487,INV002609,W013,W001,133,2022-04-01,Damage Write-off,E02286
MV0009488,INV005331,W023,W011,71,2022-10-20,Damage Write-off,E01057
MV0009489,INV017943,W018,W026,121,2023-04-24,Damage Write-off,E00193
MV0009490,INV001159,W016,W007,9,2024-04-20,Damage Write-off,E00688
MV0009491,INV005154,W027,W021,11,2023-08-10,Return,E01437
MV0009492,INV015125,W004,W008,114,2024-10-17,Return,E01853
MV0009493,INV000963,W020,W020,48,2022-03-07,Return,E01091
MV0009494,INV015797,W016,W011,178,2022-11-24,Inter-store Transfer,E00174
MV0009495,INV012619,W008,W001,72,2022-01-06,Inter-store Transfer,E00090
MV0009496,INV007000,W012,W027,112,2022-09-07,Stocktake Adjustment,E02119
MV0009497,INV011860,W015,W015,28,2022-02-17,Damage Write-off,E01474
MV0009498,INV020466,W006,W030,161,2023-12-16,Replenishment,E02252
MV0009499,INV009956,W001,W017,116,2024-03-13,Inter-store Transfer,E01264
MV0009500,INV002201,W004,W030,186,2022-10-13,Inter-store Transfer,E01971
MV0009501,INV024170,W018,W008,56,2023-09-18,Stocktake Adjustment,E01640
MV0009502,INV007918,W011,W022,29,2023-07-02,Inter-store Transfer,E00697
MV0009503,INV008394,W016,W021,158,2024-05-14,Stocktake Adjustment,E01581
MV0009504,INV016995,W002,W025,171,2023-07-01,Damage Write-off,E02391
MV0009505,INV000039,W009,W023,65,2023-08-03,Inter-store Transfer,E00974
MV0009506,INV015312,W030,W016,80,2024-07-20,Replenishment,E00494
MV0009507,INV014987,W010,W016,157,2023-12-04,Stocktake Adjustment,E01188
MV0009508,INV005101,W007,W004,82,2023-01-23,Stocktake Adjustment,E00967
MV0009509,INV023371,W014,W020,108,2022-12-09,Stocktake Adjustment,E00321
MV0009510,INV000052,W030,W018,12,2024-11-21,Damage Write-off,E02100
MV0009511,INV022827,W015,W024,177,2024-03-01,Return,E02026
MV0009512,INV013815,W005,W002,50,2022-01-02,Damage Write-off,E01656
MV0009513,INV003221,W024,W007,148,2024-01-19,Stocktake Adjustment,E01051
MV0009514,INV022479,W002,W009,94,2022-03-24,Return,E00590
MV0009515,INV007343,W023,W021,152,2024-08-20,Replenishment,E02097
MV0009516,INV020383,W029,W014,190,2023-12-17,Damage Write-off,E01725
MV0009517,INV022514,W028,W015,76,2024-07-06,Stocktake Adjustment,E01023
MV0009518,INV021354,W027,W001,32,2023-03-06,Replenishment,E01264
MV0009519,INV004056,W030,W023,118,2023-12-23,Damage Write-off,E00062
MV0009520,INV008606,W026,W021,111,2024-02-15,Replenishment,E01054
MV0009521,INV024923,W016,W020,37,2022-06-22,Return,E00363
MV0009522,INV021284,W007,W007,107,2022-09-25,Return,E02096
MV0009523,INV011729,W010,W021,151,2024-11-17,Stocktake Adjustment,E00934
MV0009524,INV008195,W020,W014,82,2022-04-17,Stocktake Adjustment,E01790
MV0009525,INV023077,W030,W026,107,2023-03-11,Inter-store Transfer,E00134
MV0009526,INV012610,W020,W030,146,2024-04-01,Stocktake Adjustment,E00425
MV0009527,INV002641,W017,W023,185,2023-01-03,Damage Write-off,E02309
MV0009528,INV005673,W010,W027,155,2023-11-16,Replenishment,E00028
MV0009529,INV022715,W025,W028,26,2024-06-12,Inter-store Transfer,E02322
MV0009530,INV006729,W002,W020,132,2022-07-02,Inter-store Transfer,E02155
MV0009531,INV010150,W018,W021,182,2023-03-19,Damage Write-off,E00662
MV0009532,INV023174,W017,W016,127,2022-03-28,Damage Write-off,E01175
MV0009533,INV002637,W002,W007,141,2023-08-14,Replenishment,E01491
MV0009534,INV000923,W023,W021,170,2023-01-12,Stocktake Adjustment,E00355
MV0009535,INV014621,W016,W004,30,2022-02-01,Replenishment,E00088
MV0009536,INV006161,W010,W029,165,2022-01-18,Replenishment,E01128
MV0009537,INV000801,W002,W025,112,2024-07-16,Stocktake Adjustment,E02210
MV0009538,INV017205,W027,W023,114,2023-08-28,Stocktake Adjustment,E01671
MV0009539,INV015943,W009,W006,47,2024-07-17,Damage Write-off,E00069
MV0009540,INV001759,W025,W009,89,2023-08-03,Inter-store Transfer,E01892
MV0009541,INV017628,W019,W019,12,2022-03-17,Replenishment,E01756
MV0009542,INV001237,W011,W024,79,2023-05-19,Inter-store Transfer,E01681
MV0009543,INV000123,W023,W012,35,2022-10-05,Replenishment,E01397
MV0009544,INV011933,W013,W029,106,2024-11-14,Replenishment,E02028
MV0009545,INV020386,W012,W026,69,2023-04-16,Stocktake Adjustment,E00186
MV0009546,INV022761,W011,W018,99,2022-01-26,Return,E00889
MV0009547,INV021871,W019,W025,105,2023-09-11,Inter-store Transfer,E00839
MV0009548,INV012684,W009,W010,78,2022-08-16,Stocktake Adjustment,E02376
MV0009549,INV021393,W009,W022,166,2023-09-13,Return,E02121
MV0009550,INV011614,W028,W027,196,2022-07-26,Stocktake Adjustment,E01683
MV0009551,INV014538,W014,W030,96,2022-02-07,Replenishment,E00836
MV0009552,INV023393,W030,W002,22,2023-01-25,Return,E00534
MV0009553,INV004859,W025,W018,155,2022-07-18,Damage Write-off,E00342
MV0009554,INV017228,W022,W027,74,2024-10-16,Inter-store Transfer,E02105
MV0009555,INV002856,W005,W020,4,2022-07-28,Return,E02343
MV0009556,INV008400,W028,W028,148,2022-04-18,Damage Write-off,E01753
MV0009557,INV009113,W022,W003,155,2022-07-16,Inter-store Transfer,E01111
MV0009558,INV020407,W022,W011,50,2022-07-22,Inter-store Transfer,E02262
MV0009559,INV020962,W005,W009,176,2022-04-16,Replenishment,E01181
MV0009560,INV016090,W012,W028,40,2024-04-02,Return,E00647
MV0009561,INV023730,W003,W014,53,2024-09-26,Return,E00423
MV0009562,INV024725,W005,W020,39,2024-07-17,Return,E02403
MV0009563,INV022010,W006,W011,157,2022-05-14,Damage Write-off,E01450
MV0009564,INV018313,W026,W005,197,2023-07-16,Inter-store Transfer,E00176
MV0009565,INV019144,W018,W018,80,2023-08-01,Replenishment,E02053
MV0009566,INV000736,W022,W017,142,2024-07-31,Replenishment,E02220
MV0009567,INV002579,W024,W030,21,2022-11-19,Inter-store Transfer,E01697
MV0009568,INV022388,W027,W015,68,2022-06-01,Inter-store Transfer,E01744
MV0009569,INV010147,W001,W030,118,2023-08-30,Replenishment,E00520
MV0009570,INV006587,W003,W002,167,2024-04-01,Return,E00944
MV0009571,INV007208,W014,W009,110,2022-08-25,Stocktake Adjustment,E02173
MV0009572,INV020868,W007,W015,23,2023-03-09,Stocktake Adjustment,E02379
MV0009573,INV021685,W003,W007,197,2023-08-19,Return,E00827
MV0009574,INV008104,W011,W012,156,2022-01-16,Damage Write-off,E02403
MV0009575,INV021461,W023,W011,199,2022-03-06,Return,E00378
MV0009576,INV001876,W030,W009,127,2024-07-12,Stocktake Adjustment,E00694
MV0009577,INV004985,W025,W011,192,2023-04-18,Replenishment,E00704
MV0009578,INV006488,W025,W007,51,2023-01-20,Return,E01347
MV0009579,INV012214,W012,W028,156,2022-09-06,Damage Write-off,E00176
MV0009580,INV019858,W026,W018,199,2024-02-17,Inter-store Transfer,E00831
MV0009581,INV012585,W020,W027,192,2024-03-31,Damage Write-off,E01380
MV0009582,INV017990,W005,W009,189,2024-04-01,Stocktake Adjustment,E00303
MV0009583,INV024991,W016,W007,32,2022-02-13,Stocktake Adjustment,E00697
MV0009584,INV001066,W008,W012,171,2023-09-10,Damage Write-off,E01663
MV0009585,INV016689,W021,W003,159,2022-01-21,Inter-store Transfer,E02010
MV0009586,INV005827,W021,W005,98,2024-09-19,Replenishment,E01083
MV0009587,INV018857,W029,W022,95,2023-01-04,Inter-store Transfer,E01881
MV0009588,INV021082,W012,W029,33,2024-04-07,Damage Write-off,E01457
MV0009589,INV010582,W024,W025,33,2024-05-23,Inter-store Transfer,E01586
MV0009590,INV002896,W010,W020,100,2022-05-26,Inter-store Transfer,E02344
MV0009591,INV006841,W010,W001,127,2024-11-05,Inter-store Transfer,E01439
MV0009592,INV004017,W004,W003,91,2022-12-11,Replenishment,E01466
MV0009593,INV007063,W001,W016,117,2023-09-23,Damage Write-off,E01282
MV0009594,INV001506,W009,W020,8,2024-03-29,Return,E00862
MV0009595,INV020245,W003,W023,169,2024-08-18,Damage Write-off,E00304
MV0009596,INV018359,W026,W003,140,2024-12-08,Stocktake Adjustment,E02223
MV0009597,INV004928,W024,W012,12,2024-09-05,Inter-store Transfer,E00513
MV0009598,INV024080,W022,W015,159,2023-11-29,Return,E00507
MV0009599,INV012464,W012,W026,87,2024-03-24,Inter-store Transfer,E00948
MV0009600,INV011200,W023,W019,98,2024-02-05,Replenishment,E02380
MV0009601,INV006524,W022,W022,34,2022-05-19,Inter-store Transfer,E00826
MV0009602,INV023641,W010,W023,100,2022-08-01,Replenishment,E01168
MV0009603,INV007075,W022,W026,162,2024-08-24,Damage Write-off,E01755
MV0009604,INV002399,W025,W028,97,2023-02-03,Return,E00621
MV0009605,INV005167,W021,W023,49,2022-09-18,Stocktake Adjustment,E00624
MV0009606,INV006114,W008,W022,92,2022-12-15,Replenishment,E00209
MV0009607,INV011007,W002,W001,126,2022-03-06,Return,E00055
MV0009608,INV010767,W026,W029,79,2024-04-25,Stocktake Adjustment,E00278
MV0009609,INV007773,W015,W021,184,2024-08-31,Inter-store Transfer,E00253
MV0009610,INV023714,W026,W017,172,2022-11-21,Return,E01598
MV0009611,INV009143,W024,W027,56,2023-08-17,Inter-store Transfer,E02436
MV0009612,INV001475,W014,W012,92,2022-07-03,Inter-store Transfer,E01396
MV0009613,INV018263,W012,W028,32,2023-08-17,Inter-store Transfer,E02178
MV0009614,INV016211,W012,W024,114,2022-11-07,Return,E00696
MV0009615,INV019289,W020,W027,25,2023-11-25,Damage Write-off,E01525
MV0009616,INV008628,W023,W028,27,2023-12-15,Return,E00623
MV0009617,INV020786,W028,W007,102,2022-06-20,Stocktake Adjustment,E00972
MV0009618,INV010661,W016,W006,154,2023-01-07,Replenishment,E01730
MV0009619,INV008900,W002,W016,25,2023-07-17,Return,E00036
MV0009620,INV001074,W001,W023,113,2022-07-25,Return,E01415
MV0009621,INV022646,W011,W013,2,2023-02-23,Stocktake Adjustment,E00482
MV0009622,INV007891,W021,W025,148,2024-07-07,Damage Write-off,E00071
MV0009623,INV012493,W002,W012,174,2023-04-07,Damage Write-off,E01680
MV0009624,INV004362,W003,W011,157,2022-11-07,Damage Write-off,E02257
MV0009625,INV014369,W006,W019,171,2023-03-13,Replenishment,E00230
MV0009626,INV005693,W019,W026,28,2024-04-23,Replenishment,E00930
MV0009627,INV003409,W012,W028,71,2023-11-02,Damage Write-off,E00331
MV0009628,INV013024,W002,W024,94,2023-10-18,Inter-store Transfer,E00554
MV0009629,INV024927,W017,W014,118,2024-08-05,Return,E00982
MV0009630,INV022953,W029,W028,115,2024-08-29,Return,E00742
MV0009631,INV006343,W015,W030,14,2023-05-19,Replenishment,E01128
MV0009632,INV019857,W020,W013,20,2023-11-05,Return,E01014
MV0009633,INV013883,W018,W007,11,2022-09-21,Return,E01801
MV0009634,INV014601,W001,W009,13,2022-08-14,Stocktake Adjustment,E00281
MV0009635,INV024309,W011,W010,90,2024-10-20,Return,E00089
MV0009636,INV007483,W018,W020,68,2022-09-16,Inter-store Transfer,E01729
MV0009637,INV018657,W009,W002,118,2022-03-31,Stocktake Adjustment,E00398
MV0009638,INV001200,W030,W029,160,2023-07-13,Replenishment,E01570
MV0009639,INV004473,W001,W016,160,2022-04-24,Replenishment,E01848
MV0009640,INV020853,W004,W008,119,2023-01-14,Inter-store Transfer,E02105
MV0009641,INV002776,W029,W014,84,2023-02-23,Replenishment,E01466
MV0009642,INV006264,W006,W002,174,2023-05-16,Stocktake Adjustment,E02217
MV0009643,INV015935,W020,W027,91,2023-01-26,Replenishment,E01097
MV0009644,INV008912,W020,W026,65,2023-04-26,Damage Write-off,E01298
MV0009645,INV005384,W016,W018,60,2022-04-22,Stocktake Adjustment,E00593
MV0009646,INV015865,W018,W013,52,2022-12-01,Damage Write-off,E01173
MV0009647,INV000872,W020,W002,40,2023-08-17,Stocktake Adjustment,E00071
MV0009648,INV017674,W010,W023,160,2022-11-03,Damage Write-off,E00873
MV0009649,INV008879,W018,W013,65,2022-02-13,Damage Write-off,E02430
MV0009650,INV012151,W013,W009,123,2024-12-21,Damage Write-off,E01756
MV0009651,INV011740,W003,W022,76,2022-08-05,Replenishment,E01182
MV0009652,INV002761,W021,W027,133,2023-05-30,Replenishment,E01179
MV0009653,INV015155,W027,W014,91,2023-12-27,Stocktake Adjustment,E00224
MV0009654,INV020618,W022,W016,1,2023-07-24,Return,E00831
MV0009655,INV022416,W004,W016,24,2024-12-17,Inter-store Transfer,E00540
MV0009656,INV008942,W007,W015,93,2023-08-20,Return,E01295
MV0009657,INV024686,W016,W025,51,2022-01-12,Stocktake Adjustment,E01026
MV0009658,INV001582,W006,W019,122,2024-04-09,Replenishment,E01682
MV0009659,INV017946,W029,W011,120,2022-06-20,Inter-store Transfer,E00781
MV0009660,INV006343,W005,W019,43,2023-05-15,Replenishment,E00879
MV0009661,INV011865,W005,W020,82,2022-02-16,Inter-store Transfer,E02122
MV0009662,INV011062,W030,W027,151,2024-01-10,Return,E02437
MV0009663,INV012606,W007,W001,25,2024-12-28,Stocktake Adjustment,E01318
MV0009664,INV020388,W001,W021,93,2022-02-04,Replenishment,E00412
MV0009665,INV021532,W006,W023,168,2022-02-28,Return,E01361
MV0009666,INV010401,W022,W001,59,2023-04-01,Damage Write-off,E02333
MV0009667,INV019249,W003,W015,3,2022-11-16,Return,E01579
MV0009668,INV004538,W012,W023,81,2024-09-28,Damage Write-off,E02264
MV0009669,INV000750,W005,W017,98,2024-09-24,Inter-store Transfer,E02137
MV0009670,INV020337,W015,W024,144,2024-02-23,Stocktake Adjustment,E02281
MV0009671,INV011968,W021,W028,52,2023-01-28,Return,E02243
MV0009672,INV006884,W014,W026,87,2024-04-14,Replenishment,E01200
MV0009673,INV009930,W008,W013,97,2024-08-07,Replenishment,E01318
MV0009674,INV000170,W007,W024,185,2022-07-05,Stocktake Adjustment,E00074
MV0009675,INV006318,W015,W004,43,2024-12-25,Stocktake Adjustment,E00411
MV0009676,INV003642,W015,W028,96,2022-05-17,Return,E00971
MV0009677,INV002391,W005,W012,122,2022-07-19,Inter-store Transfer,E00797
MV0009678,INV004896,W020,W007,157,2024-02-07,Replenishment,E01954
MV0009679,INV011865,W027,W020,199,2024-11-14,Return,E00053
MV0009680,INV020211,W012,W013,50,2023-04-05,Inter-store Transfer,E00845
MV0009681,INV003332,W014,W009,158,2024-05-08,Damage Write-off,E01953
MV0009682,INV024540,W020,W004,111,2024-05-18,Inter-store Transfer,E01006
MV0009683,INV006183,W005,W023,56,2022-03-29,Stocktake Adjustment,E01138
MV0009684,INV016410,W007,W019,133,2023-08-03,Return,E00308
MV0009685,INV008558,W005,W018,149,2022-09-06,Return,E01279
MV0009686,INV018999,W011,W009,111,2023-07-26,Damage Write-off,E01719
MV0009687,INV021810,W001,W010,134,2024-04-19,Damage Write-off,E00654
MV0009688,INV007641,W011,W027,101,2023-05-13,Stocktake Adjustment,E02127
MV0009689,INV019930,W027,W001,162,2022-05-07,Replenishment,E00316
MV0009690,INV023533,W026,W014,17,2023-05-10,Inter-store Transfer,E01895
MV0009691,INV003057,W011,W025,89,2024-07-16,Return,E00935
MV0009692,INV004130,W006,W027,100,2022-05-05,Stocktake Adjustment,E01034
MV0009693,INV016131,W007,W027,15,2023-02-11,Replenishment,E01854
MV0009694,INV020407,W016,W011,90,2023-05-05,Inter-store Transfer,E00088
MV0009695,INV016492,W015,W013,55,2023-02-12,Inter-store Transfer,E02327
MV0009696,INV000798,W019,W023,190,2024-06-29,Replenishment,E00403
MV0009697,INV009503,W013,W023,41,2022-09-05,Return,E01288
MV0009698,INV010680,W027,W004,36,2023-05-10,Replenishment,E01878
MV0009699,INV001617,W027,W020,170,2023-02-04,Return,E00188
MV0009700,INV018456,W007,W021,95,2024-02-26,Inter-store Transfer,E02014
MV0009701,INV021255,W029,W013,159,2022-04-19,Inter-store Transfer,E01264
MV0009702,INV024240,W014,W011,27,2022-07-19,Return,E00156
MV0009703,INV013577,W020,W003,8,2023-12-21,Inter-store Transfer,E02403
MV0009704,INV002397,W011,W015,41,2024-07-25,Replenishment,E01495
MV0009705,INV000984,W023,W014,119,2023-01-23,Inter-store Transfer,E00455
MV0009706,INV013305,W017,W025,63,2023-10-22,Return,E00968
MV0009707,INV023993,W019,W008,170,2023-12-21,Return,E02230
MV0009708,INV013708,W013,W025,171,2022-01-30,Damage Write-off,E00057
MV0009709,INV003447,W009,W009,1,2023-04-18,Return,E00067
MV0009710,INV016203,W017,W014,21,2023-06-16,Replenishment,E01196
MV0009711,INV001048,W015,W028,70,2024-04-24,Return,E00112
MV0009712,INV017312,W026,W007,86,2023-01-29,Return,E00331
MV0009713,INV024534,W003,W019,126,2022-04-16,Stocktake Adjustment,E00841
MV0009714,INV012231,W005,W029,118,2023-02-06,Stocktake Adjustment,E02173
MV0009715,INV014538,W029,W019,85,2023-11-14,Stocktake Adjustment,E00465
MV0009716,INV001769,W016,W029,145,2023-08-12,Inter-store Transfer,E01796
MV0009717,INV014439,W030,W010,136,2022-12-24,Stocktake Adjustment,E01892
MV0009718,INV022007,W019,W009,91,2022-10-01,Return,E02268
MV0009719,INV012388,W026,W030,53,2022-09-30,Damage Write-off,E01995
MV0009720,INV020381,W021,W011,158,2022-12-02,Inter-store Transfer,E01501
