product_id,product_name,category,sub_category,brand,color,size,style_tag,season,price,mrp,cost_price,launch_date,is_active,supplier_id,weight_grams,margin_pct
P00680,True Blue Skirt Mint,Bottoms,Skirt,True Blue,Mustard,XS,bohemian,Winter,232,320.48,111.89,2022-09-22,True,SUP0270,192,51.77
P00681,FabIndia Blazer Orange,Outerwear,Blazer,FabIndia,Teal,Free Size,ethnic,Summer,13860,17282.55,6536.26,2022-08-04,True,SUP0347,833,52.84
P00682,Calvin Klein Salwar Suit Beige,Dresses,Salwar Suit,Calvin Klein,Olive,Free Size,minimalist,All Season,6235,7360.74,3490.75,2021-06-15,True,SUP0090,1776,44.01
P00683,Jack & Jones Sports Shoes Black,Footwear,Sports Shoes,Jack & Jones,Orange,XS,minimalist,Winter,5507,7030.96,2572.31,2024-03-14,False,SUP0240,1133,53.29
P00684,Zara Skirt Coral,Bottoms,Skirt,Zara,Red,M,party,Monsoon,2922,3919.94,1241.97,2021-03-05,False,SUP0188,1487,57.5
P00685,U.S. Polo Dupatta Maroon,Ethnic Wear,Dupatta,U.S. Polo,Navy,Free Size,ethnic,Monsoon,2016,2967.99,927.24,2021-02-04,True,SUP0224,379,54.01
P00686,Zara Track Pants Blue,Activewear,Track Pants,Zara,Grey,L,streetwear,Winter,4335,5675.37,1965.28,2021-12-26,True,SUP0325,1733,54.66
P00687,Aurelia Loafers Blue,Footwear,Loafers,Aurelia,Grey,L,luxury,Monsoon,3325,4390.59,1205.67,2021-03-31,True,SUP0130,1980,63.74
P00688,Numero Uno Dupatta Olive,Ethnic Wear,Dupatta,Numero Uno,Cream,XXL,minimalist,All Season,340,449.56,150.73,2022-09-14,True,SUP0320,754,55.67
P00689,True Blue Running Shoes White,Activewear,Running Shoes,True Blue,Mustard,M,luxury,Festive,1155,1691.19,496.61,2023-06-22,False,SUP0194,706,57.0
P00690,Jack & Jones Blazer Navy,Outerwear,Blazer,Jack & Jones,Blue,XL,bohemian,Monsoon,10664,15904.6,4301.03,2022-08-15,True,SUP0323,194,59.67
P00691,Aurelia Boxers Beige,Innerwear,Boxers,Aurelia,Mustard,L,bohemian,Monsoon,250,371.52,114.47,2021-11-09,True,SUP0253,122,54.21
P00692,Aurelia Coat Teal,Outerwear,Coat,Aurelia,Teal,M,bohemian,Festive,6332,7568.22,2283.19,2023-02-18,True,SUP0137,1621,63.94
P00693,Vero Moda Heels Coral,Footwear,Heels,Vero Moda,Maroon,M,formal,Monsoon,2324,2990.3,1345.83,2021-04-06,True,SUP0196,1352,42.09
P00694,Tommy Hilfiger Track Pants Olive,Activewear,Track Pants,Tommy Hilfiger,White,XS,bohemian,Summer,4866,6938.37,1940.49,2022-12-24,True,SUP0238,957,60.12
P00695,True Blue Joggers Black,Bottoms,Joggers,True Blue,Black,S,formal,Festive,2374,3311.13,1240.56,2021-05-11,True,SUP0043,268,47.74
P00696,Marks & Spencer Anarkali White,Ethnic Wear,Anarkali,Marks & Spencer,Green,Free Size,sporty,Winter,2715,3949.48,1313.99,2022-05-05,False,SUP0400,496,51.6
P00697,Nykaa Fashion Wallet Mint,Accessories,Wallet,Nykaa Fashion,Blue,S,office,Festive,2632,3864.02,1552.99,2023-08-31,True,SUP0142,397,41.0
P00698,Roadster Jeans Beige,Bottoms,Jeans,Roadster,Coral,XS,casual,Festive,3842,5043.54,2124.34,2020-05-17,True,SUP0289,903,44.71
P00699,Levis Compression Tights Cream,Activewear,Compression Tights,Levis,Orange,S,ethnic,Festive,4163,6205.36,1548.44,2021-09-07,True,SUP0296,1290,62.8
P00700,Mango Jeans Maroon,Bottoms,Jeans,Mango,Pink,XS,streetwear,Monsoon,979,1136.13,387.17,2021-11-16,True,SUP0106,757,60.45
P00701,Levis Watch Beige,Accessories,Watch,Levis,Black,S,bohemian,All Season,6068,7910.34,2579.23,2020-03-21,True,SUP0115,712,57.49
P00702,Puma Sports Shoes Purple,Footwear,Sports Shoes,Puma,Mustard,M,formal,Festive,1797,2578.04,950.43,2022-07-29,True,SUP0009,1817,47.11
P00703,Roadster Oxford Coral,Footwear,Oxford,Roadster,White,S,ethnic,All Season,4686,5955.87,2281.23,2023-10-08,True,SUP0190,1611,51.32
P00704,Cover Story Track Pants Orange,Activewear,Track Pants,Cover Story,Brown,M,minimalist,Festive,3804,4449.88,1721.36,2021-04-23,True,SUP0026,633,54.75
P00705,Pepe Jeans Lehenga Yellow,Dresses,Lehenga,Pepe Jeans,Orange,M,party,Festive,6741,8054.19,2704.45,2022-03-26,False,SUP0090,1179,59.88
P00706,Calvin Klein Briefs Yellow,Innerwear,Briefs,Calvin Klein,Maroon,XL,sporty,Winter,697,766.72,288.93,2021-12-02,True,SUP0089,1336,58.55
P00707,Jack & Jones Heels Mint,Footwear,Heels,Jack & Jones,Olive,XL,bohemian,Festive,5499,7905.02,2954.53,2023-03-04,False,SUP0109,1848,46.27
P00708,Only Flats Purple,Footwear,Flats,Only,Cream,XL,office,Festive,2442,3165.87,1365.86,2023-08-01,False,SUP0008,1032,44.07
P00709,AND Dhoti Navy,Ethnic Wear,Dhoti,AND,Navy,Free Size,office,Festive,3977,4619.86,1872.01,2020-05-11,True,SUP0171,880,52.93
P00710,Only Casual Dress Brown,Dresses,Casual Dress,Only,Orange,XL,minimalist,Summer,2088,2699.51,987.99,2023-09-16,False,SUP0357,1866,52.68
P00711,Van Heusen Crop Top Cream,Tops,Crop Top,Van Heusen,Cream,L,casual,Festive,3011,3787.25,1493.46,2024-02-28,True,SUP0369,620,50.4
P00712,Forever 21 Salwar Suit Red,Dresses,Salwar Suit,Forever 21,Pink,XXL,casual,Winter,9828,12760.18,4615.81,2021-09-04,True,SUP0160,1721,53.03
P00713,Libas Evening Gown Brown,Dresses,Evening Gown,Libas,Navy,XXL,minimalist,All Season,1592,1953.31,827.54,2020-04-12,True,SUP0213,1043,48.02
P00714,Global Desi Jewellery White,Accessories,Jewellery,Global Desi,Navy,S,sporty,All Season,3052,4197.93,1155.78,2024-03-24,True,SUP0336,1205,62.13
P00715,Here&Now Mini Dress Maroon,Dresses,Mini Dress,Here&Now,Beige,L,casual,All Season,5290,6692.7,2605.26,2020-06-05,True,SUP0002,459,50.75
P00716,The Souled Store Socks Olive,Innerwear,Socks,The Souled Store,Cream,Free Size,luxury,Summer,761,905.49,380.92,2022-06-28,True,SUP0029,398,49.94
P00717,Levis Polo Green,Tops,Polo,Levis,Brown,Free Size,party,Winter,3849,4350.57,1846.79,2023-09-07,True,SUP0034,1807,52.02
P00718,Roadster Gym Vest Cream,Activewear,Gym Vest,Roadster,Pink,Free Size,bohemian,All Season,2666,3685.97,1332.59,2023-07-29,True,SUP0003,181,50.02
P00719,True Blue Windbreaker Green,Outerwear,Windbreaker,True Blue,Orange,S,formal,Summer,8487,12222.88,3187.05,2023-10-28,True,SUP0070,592,62.45
P00720,W Mini Dress Red,Dresses,Mini Dress,W,Mustard,L,formal,Festive,972,1447.21,428.42,2021-03-03,True,SUP0250,1747,55.92
P00721,Only Running Shoes Coral,Activewear,Running Shoes,Only,Blue,XS,ethnic,Monsoon,4626,5772.14,1856.24,2022-09-06,True,SUP0064,1058,59.87
P00722,U.S. Polo Churidar Pink,Ethnic Wear,Churidar,U.S. Polo,Green,XXL,casual,Monsoon,2985,3690.19,1487.26,2023-01-22,True,SUP0351,948,50.18
P00723,Vero Moda Sneakers Green,Footwear,Sneakers,Vero Moda,Maroon,Free Size,formal,All Season,3556,4461.67,1998.96,2022-12-05,True,SUP0312,1752,43.79
P00724,Kazo Shorts Orange,Bottoms,Shorts,Kazo,Navy,L,casual,Summer,241,338.39,142.85,2023-02-10,True,SUP0203,1943,40.73
P00725,Allen Solly Sweatshirt Teal,Tops,Sweatshirt,Allen Solly,Yellow,XL,bohemian,Winter,2857,3913.23,1223.67,2020-02-05,True,SUP0251,1262,57.17
P00726,Myntra Compression Tights Pink,Activewear,Compression Tights,Myntra,Red,XXL,casual,Monsoon,3131,3797.33,1581.56,2020-12-11,True,SUP0192,1343,49.49
P00727,Only Jewellery Olive,Accessories,Jewellery,Only,Black,XXL,minimalist,Festive,1904,2362.43,978.75,2022-02-09,True,SUP0039,1108,48.6
P00728,Roadster Kurti Grey,Tops,Kurti,Roadster,Beige,M,formal,Monsoon,491,731.24,268.61,2020-04-30,True,SUP0395,769,45.29
P00729,Nykaa Fashion Flats Teal,Footwear,Flats,Nykaa Fashion,Mint,XS,party,Monsoon,2049,2452.94,766.05,2021-01-10,True,SUP0161,582,62.61
P00730,H&M Dupatta Orange,Ethnic Wear,Dupatta,H&M,Teal,S,sporty,Summer,1466,1807.05,552.13,2023-03-17,True,SUP0300,852,62.34
P00731,Cover Story Briefs Coral,Innerwear,Briefs,Cover Story,Pink,Free Size,party,Monsoon,778,962.25,426.88,2020-05-11,True,SUP0308,332,45.13
P00732,Nike Joggers Green,Bottoms,Joggers,Nike,Purple,XXL,formal,Festive,3112,3990.18,1210.87,2022-12-02,True,SUP0214,291,61.09
P00733,Uniqlo Oxford White,Footwear,Oxford,Uniqlo,Brown,L,ethnic,Winter,2498,2972.05,960.25,2020-07-24,True,SUP0294,1308,61.56
P00734,Myntra Sports Bra Black,Activewear,Sports Bra,Myntra,Beige,XL,minimalist,Monsoon,2832,3571.63,1127.07,2021-12-18,True,SUP0264,1942,60.2
P00735,Reebok Cap Olive,Accessories,Cap,Reebok,Grey,XXL,ethnic,Monsoon,1578,1740.51,580.78,2022-01-13,False,SUP0351,1853,63.2
P00736,Libas Mini Dress Blue,Dresses,Mini Dress,Libas,Black,L,office,Monsoon,2713,3845.99,1589.64,2023-04-11,True,SUP0311,1174,41.41
P00737,Nike Socks Beige,Innerwear,Socks,Nike,Navy,M,ethnic,Festive,353,510.63,123.61,2023-05-07,True,SUP0344,984,64.98
P00738,Mamaearth Flats Grey,Footwear,Flats,Mamaearth,Brown,XXL,formal,Monsoon,4146,5107.42,1585.3,2020-04-11,True,SUP0166,1848,61.76
P00739,AND Denim Jacket Orange,Outerwear,Denim Jacket,AND,Purple,Free Size,minimalist,Monsoon,9707,10982.79,5163.23,2023-07-12,False,SUP0309,153,46.81
P00740,Spykar Track Pants Mustard,Activewear,Track Pants,Spykar,Blue,XXL,minimalist,Festive,4097,4728.81,2120.99,2023-01-09,False,SUP0113,667,48.23
P00741,Nike Bra Cream,Innerwear,Bra,Nike,Mint,L,party,All Season,380,495.91,206.62,2024-05-02,True,SUP0019,1569,45.63
P00742,Kazo Sandals Coral,Footwear,Sandals,Kazo,Maroon,XXL,minimalist,Festive,3368,4676.56,1279.26,2022-07-16,True,SUP0005,313,62.02
P00743,Dressberry Joggers Brown,Bottoms,Joggers,Dressberry,Cream,M,streetwear,Summer,4821,6960.77,2523.35,2022-02-06,False,SUP0375,1852,47.66
P00744,Dressberry Briefs Grey,Innerwear,Briefs,Dressberry,Beige,Free Size,bohemian,Summer,303,451.25,106.76,2023-08-16,False,SUP0248,1849,64.77
P00745,Koovs Denim Jacket Mustard,Outerwear,Denim Jacket,Koovs,Brown,XL,bohemian,Summer,12047,16099.94,5545.44,2022-07-15,True,SUP0034,1203,53.97
P00746,Here&Now Dhoti Cream,Ethnic Wear,Dhoti,Here&Now,Coral,Free Size,luxury,Winter,4042,5968.46,2017.91,2020-03-10,True,SUP0093,1930,50.08
P00747,U.S. Polo Cap Mustard,Accessories,Cap,U.S. Polo,Maroon,XS,bohemian,Summer,3033,4372.69,1656.44,2021-04-06,True,SUP0194,309,45.39
P00748,Reebok Palazzo Beige,Bottoms,Palazzo,Reebok,Brown,M,casual,Summer,4761,5646.67,2810.14,2021-02-10,True,SUP0263,431,40.98
P00749,Myntra Skirt Pink,Bottoms,Skirt,Myntra,Teal,M,luxury,Festive,2248,2533.66,950.76,2023-05-09,True,SUP0386,484,57.71
P00750,Kazo Thermal Innerwear Navy,Innerwear,Thermal Innerwear,Kazo,Pink,XL,ethnic,Summer,798,1128.19,311.49,2022-03-29,True,SUP0185,1029,60.97
P00751,Calvin Klein Scarf Navy,Accessories,Scarf,Calvin Klein,Pink,Free Size,bohemian,All Season,1535,1948.3,694.84,2022-08-12,True,SUP0217,1964,54.73
P00752,Libas Windbreaker Mint,Outerwear,Windbreaker,Libas,Red,L,casual,Monsoon,12880,16999.85,6179.73,2024-05-18,True,SUP0040,1954,52.02
P00753,Spykar Cap Blue,Accessories,Cap,Spykar,Mint,L,bohemian,All Season,7369,8501.51,3463.74,2024-05-13,True,SUP0164,1353,53.0
P00754,Jack & Jones Socks Mustard,Innerwear,Socks,Jack & Jones,Beige,XXL,minimalist,Summer,597,745.45,214.59,2022-06-25,False,SUP0006,168,64.06
P00755,Puma Anarkali Red,Ethnic Wear,Anarkali,Puma,Orange,XS,bohemian,All Season,2861,3971.45,1377.7,2022-01-05,True,SUP0347,731,51.85
P00756,Biba Boxers Pink,Innerwear,Boxers,Biba,Red,XXL,casual,Summer,704,807.25,411.77,2021-10-13,True,SUP0388,1177,41.51
P00757,Mamaearth Kurta Mint,Ethnic Wear,Kurta,Mamaearth,Orange,L,bohemian,Monsoon,2207,2815.98,781.36,2023-05-13,True,SUP0195,1688,64.6
P00758,Blackberrys Lehenga White,Dresses,Lehenga,Blackberrys,Cream,XS,casual,All Season,2744,3018.68,1051.48,2023-04-05,True,SUP0010,383,61.68
P00759,Roadster Sweatshirt Mustard,Tops,Sweatshirt,Roadster,Green,XXL,streetwear,Winter,268,359.41,124.39,2022-02-03,True,SUP0269,1398,53.59
P00760,AND Skirt White,Bottoms,Skirt,AND,Mint,XXL,office,Festive,1028,1169.11,501.5,2020-12-06,True,SUP0096,1336,51.22
P00761,Roadster Boxers Cream,Innerwear,Boxers,Roadster,White,L,sporty,Winter,182,215.84,97.37,2023-10-22,False,SUP0168,439,46.5
P00762,Forever 21 Sneakers Beige,Footwear,Sneakers,Forever 21,Maroon,XS,party,Winter,5161,7496.52,2600.15,2023-01-09,True,SUP0059,1031,49.62
P00763,Puma Socks Black,Innerwear,Socks,Puma,Black,S,party,All Season,477,590.42,262.39,2020-11-05,True,SUP0044,796,44.99
P00764,Wrangler Thermal Innerwear Orange,Innerwear,Thermal Innerwear,Wrangler,Olive,XL,sporty,All Season,562,632.33,246.8,2023-11-21,True,SUP0357,575,56.09
P00765,Pepe Jeans Kurti Brown,Tops,Kurti,Pepe Jeans,Brown,L,ethnic,Winter,4384,5453.62,1753.48,2023-10-08,True,SUP0175,1791,60.0
P00766,Mamaearth Palazzo Green,Bottoms,Palazzo,Mamaearth,Coral,XXL,party,Monsoon,577,796.52,328.22,2021-06-03,True,SUP0103,395,43.12
P00767,Roadster Track Pants Yellow,Activewear,Track Pants,Roadster,Brown,XS,party,Summer,2147,3075.26,817.5,2021-02-21,True,SUP0312,367,61.92
P00768,Arrow Thermal Innerwear Orange,Innerwear,Thermal Innerwear,Arrow,Maroon,XXL,bohemian,Monsoon,295,411.46,144.86,2023-05-26,False,SUP0257,1237,50.89
P00769,Louis Philippe Running Shoes Mint,Activewear,Running Shoes,Louis Philippe,Yellow,XXL,office,Summer,1691,2369.83,600.19,2020-05-10,True,SUP0179,428,64.51
P00770,Louis Philippe Sandals Mustard,Footwear,Sandals,Louis Philippe,Orange,L,ethnic,Summer,4251,5243.1,1846.48,2023-01-28,True,SUP0376,219,56.56
P00771,Marks & Spencer Saree Pink,Dresses,Saree,Marks & Spencer,Grey,S,ethnic,All Season,9406,11635.04,4180.79,2020-11-26,True,SUP0181,985,55.55
P00772,Uniqlo Mini Dress White,Dresses,Mini Dress,Uniqlo,Black,Free Size,formal,Festive,2556,3000.49,1163.82,2023-10-30,True,SUP0366,685,54.47
P00773,Puma Flats Grey,Footwear,Flats,Puma,Green,XS,streetwear,Festive,798,1188.0,309.66,2021-03-18,True,SUP0108,1402,61.2
P00774,Puma Kurti Purple,Tops,Kurti,Puma,Purple,Free Size,formal,Festive,3363,4468.24,1805.11,2024-01-10,True,SUP0053,859,46.32
P00775,Dressberry Socks Maroon,Innerwear,Socks,Dressberry,Yellow,L,minimalist,Summer,254,305.24,145.94,2022-01-09,True,SUP0162,1564,42.54
P00776,The Souled Store Leggings Yellow,Bottoms,Leggings,The Souled Store,Pink,L,sporty,Winter,1833,2026.2,1059.25,2022-03-29,True,SUP0211,958,42.21
P00777,Marks & Spencer Sports Bra Grey,Activewear,Sports Bra,Marks & Spencer,Grey,XXL,casual,Summer,473,523.64,174.9,2022-04-25,True,SUP0300,497,63.02
P00778,Kazo Wallet Grey,Accessories,Wallet,Kazo,Pink,M,bohemian,Winter,4298,6324.26,2113.6,2024-01-31,True,SUP0231,1665,50.82
P00779,U.S. Polo Leggings Brown,Bottoms,Leggings,U.S. Polo,Red,XS,streetwear,All Season,467,638.01,233.93,2021-11-04,True,SUP0041,1326,49.91
P00780,Adidas Kurta Yellow,Ethnic Wear,Kurta,Adidas,Teal,Free Size,office,Winter,4647,5608.22,1758.45,2021-05-29,True,SUP0227,1157,62.16
P00781,Adidas Palazzo Orange,Bottoms,Palazzo,Adidas,Beige,Free Size,bohemian,Monsoon,1301,1484.53,475.9,2020-06-17,True,SUP0235,789,63.42
P00782,Here&Now Briefs Purple,Innerwear,Briefs,Here&Now,Black,XS,formal,Winter,782,959.33,466.2,2024-04-11,True,SUP0113,1476,40.38
P00783,FabIndia Heels Brown,Footwear,Heels,FabIndia,Maroon,XL,minimalist,Festive,3609,4741.89,1469.17,2024-03-12,True,SUP0110,1425,59.29
P00784,Tommy Hilfiger Puffer Jacket Coral,Outerwear,Puffer Jacket,Tommy Hilfiger,Grey,Free Size,party,Winter,11998,13326.82,6797.73,2021-06-04,True,SUP0226,499,43.34
P00785,Kazo Scarf Pink,Accessories,Scarf,Kazo,White,S,luxury,All Season,1491,1750.14,651.37,2021-09-27,True,SUP0307,278,56.31
P00786,Spykar Crop Top Mustard,Tops,Crop Top,Spykar,Cream,XXL,sporty,Festive,654,846.87,269.86,2020-08-19,False,SUP0306,469,58.74
P00787,Mamaearth Thermal Innerwear Teal,Innerwear,Thermal Innerwear,Mamaearth,Blue,Free Size,minimalist,Festive,558,627.08,234.45,2020-10-31,True,SUP0186,236,57.98
P00788,Kazo Anarkali Yellow,Ethnic Wear,Anarkali,Kazo,Mustard,L,ethnic,Summer,4279,6210.13,1524.44,2020-11-09,True,SUP0091,822,64.37
P00789,Here&Now Dhoti Orange,Ethnic Wear,Dhoti,Here&Now,Orange,XL,sporty,Winter,4680,5366.29,2007.11,2022-08-30,True,SUP0360,235,57.11
P00790,W Flats Purple,Footwear,Flats,W,Black,Free Size,ethnic,Summer,4140,5137.71,2041.32,2021-02-25,True,SUP0040,789,50.69
P00791,Spykar Thermal Innerwear Grey,Innerwear,Thermal Innerwear,Spykar,Black,XL,office,Winter,145,185.54,66.6,2021-07-21,True,SUP0281,1937,54.07
P00792,True Blue Watch Red,Accessories,Watch,True Blue,Teal,XS,casual,Winter,5191,7188.78,2362.66,2024-05-09,True,SUP0073,1451,54.49
P00793,Biba Dhoti Brown,Ethnic Wear,Dhoti,Biba,Orange,M,party,Monsoon,3766,4854.09,1958.0,2020-12-02,True,SUP0254,713,48.01
P00794,Dressberry Sneakers Brown,Footwear,Sneakers,Dressberry,Red,L,office,Summer,5260,6391.54,1905.4,2021-03-09,True,SUP0008,683,63.78
P00795,Lee Puffer Jacket Black,Outerwear,Puffer Jacket,Lee,Olive,Free Size,streetwear,All Season,7164,8442.32,3906.82,2020-05-11,True,SUP0227,1347,45.47
P00796,Biba Belt Coral,Accessories,Belt,Biba,Beige,XS,office,All Season,3875,5189.74,1660.53,2021-04-20,True,SUP0251,1101,57.15
P00797,Aurelia Bra Mustard,Innerwear,Bra,Aurelia,Blue,XS,luxury,All Season,407,452.97,226.77,2020-10-17,True,SUP0391,650,44.28
P00798,Myntra Oxford Black,Footwear,Oxford,Myntra,White,S,streetwear,Winter,608,705.58,320.02,2022-10-22,True,SUP0156,1905,47.37
P00799,Dressberry Boots Brown,Footwear,Boots,Dressberry,Navy,L,luxury,Summer,3705,4104.84,1811.44,2024-05-19,False,SUP0302,315,51.11
P00800,Vero Moda Anarkali Brown,Ethnic Wear,Anarkali,Vero Moda,Grey,XL,luxury,Winter,1601,2262.66,900.92,2022-12-12,True,SUP0188,107,43.73
P00801,Spykar Gym Vest Mustard,Activewear,Gym Vest,Spykar,Beige,M,office,Festive,4093,5445.9,1833.63,2020-01-03,True,SUP0221,387,55.2
P00802,Decathlon Tank Top Orange,Tops,Tank Top,Decathlon,Teal,XXL,luxury,Summer,3853,5635.88,1756.07,2021-12-14,True,SUP0209,965,54.42
P00803,Nykaa Fashion Windbreaker Coral,Outerwear,Windbreaker,Nykaa Fashion,Orange,XL,formal,All Season,1499,1928.75,758.73,2021-09-10,True,SUP0371,148,49.38
P00804,U.S. Polo Casual Dress Mustard,Dresses,Casual Dress,U.S. Polo,Teal,XL,party,All Season,4641,6015.88,1726.89,2021-12-09,True,SUP0233,1744,62.79
P00805,Blackberrys Gym Vest Teal,Activewear,Gym Vest,Blackberrys,Coral,L,ethnic,All Season,3356,4195.7,1799.95,2020-09-03,True,SUP0035,871,46.37
P00806,All About You Maxi Dress Beige,Dresses,Maxi Dress,All About You,Coral,Free Size,bohemian,Monsoon,8188,11579.14,2948.37,2021-05-01,True,SUP0337,731,63.99
P00807,Vero Moda Oxford Green,Footwear,Oxford,Vero Moda,Coral,XXL,streetwear,Festive,5039,7271.13,2763.16,2022-04-01,True,SUP0286,1931,45.16
P00808,Allen Solly T-Shirt White,Tops,T-Shirt,Allen Solly,Grey,S,party,Summer,859,1243.1,443.6,2023-10-14,True,SUP0346,1846,48.36
P00809,Blackberrys Lehenga Teal,Dresses,Lehenga,Blackberrys,Teal,XL,office,Summer,5687,6940.38,3216.97,2023-12-01,True,SUP0297,784,43.43
P00810,H&M Track Pants Pink,Activewear,Track Pants,H&M,Olive,XS,bohemian,All Season,4303,5708.58,2468.06,2020-02-06,True,SUP0323,622,42.64
P00811,Roadster Blouse Mint,Tops,Blouse,Roadster,Coral,M,formal,All Season,2581,3475.99,974.56,2021-12-04,False,SUP0078,817,62.24
P00812,Calvin Klein Track Pants Olive,Activewear,Track Pants,Calvin Klein,White,Free Size,minimalist,Winter,4033,4477.89,1562.23,2020-11-30,False,SUP0173,953,61.26
P00813,Van Heusen Sports Bra Grey,Activewear,Sports Bra,Van Heusen,Mint,M,formal,All Season,3019,4403.02,1346.04,2023-01-11,True,SUP0051,974,55.41
P00814,H&M Jeans Green,Bottoms,Jeans,H&M,Navy,M,luxury,Winter,3964,5233.18,1873.84,2021-02-20,True,SUP0039,459,52.73
P00815,Only Wallet Pink,Accessories,Wallet,Only,White,XL,formal,Monsoon,5930,7971.05,2928.28,2022-11-02,True,SUP0342,1748,50.62
P00816,Forever 21 Casual Dress Maroon,Dresses,Casual Dress,Forever 21,Teal,Free Size,party,All Season,9926,13407.89,3947.07,2021-04-11,True,SUP0009,568,60.24
P00817,W Saree Maroon,Dresses,Saree,W,Black,XS,sporty,Winter,7708,10009.36,4489.98,2023-03-07,True,SUP0096,1337,41.75
P00818,Myntra Tank Top Black,Tops,Tank Top,Myntra,Green,M,bohemian,Summer,1594,2356.28,599.59,2023-06-02,True,SUP0290,645,62.38
P00819,Blackberrys Oxford Green,Footwear,Oxford,Blackberrys,Red,XL,party,Summer,2785,3345.49,1185.59,2023-12-22,False,SUP0139,189,57.43
P00820,Allen Solly Watch Navy,Accessories,Watch,Allen Solly,Blue,S,minimalist,Winter,5580,6953.23,3114.01,2023-09-29,False,SUP0265,1411,44.19
P00821,W Sports Bra Pink,Activewear,Sports Bra,W,Yellow,XS,office,Winter,1510,1883.1,560.16,2021-05-03,True,SUP0038,801,62.9
P00822,All About You Kurta Green,Ethnic Wear,Kurta,All About You,Black,XS,formal,Monsoon,1760,2526.39,746.49,2021-02-24,True,SUP0313,1910,57.59
P00823,True Blue Socks Mustard,Innerwear,Socks,True Blue,Yellow,M,minimalist,Monsoon,774,893.5,387.27,2020-11-13,True,SUP0314,315,49.97
P00824,Tommy Hilfiger Blouse Coral,Tops,Blouse,Tommy Hilfiger,Maroon,S,party,Summer,1932,2535.83,1030.46,2023-08-14,True,SUP0276,1939,46.66
P00825,U.S. Polo T-Shirt Orange,Tops,T-Shirt,U.S. Polo,Teal,L,sporty,Winter,1140,1442.15,507.68,2023-09-25,True,SUP0053,288,55.47
P00826,AND Crop Top Cream,Tops,Crop Top,AND,Grey,S,party,Festive,296,354.76,165.3,2020-06-30,True,SUP0168,993,44.16
P00827,Allen Solly Socks Beige,Innerwear,Socks,Allen Solly,Grey,S,luxury,Winter,167,215.02,83.5,2023-08-24,True,SUP0191,1473,50.0
P00828,Tommy Hilfiger Compression Tights Blue,Activewear,Compression Tights,Tommy Hilfiger,Black,XS,luxury,All Season,1097,1344.85,525.9,2024-04-20,True,SUP0087,1165,52.06
P00829,Pepe Jeans Blazer Teal,Outerwear,Blazer,Pepe Jeans,Navy,L,luxury,Winter,1684,2222.73,771.74,2021-08-31,True,SUP0305,1762,54.17
P00830,Puma Tank Top Orange,Tops,Tank Top,Puma,Mustard,L,sporty,Festive,2325,3414.22,1043.79,2023-01-19,True,SUP0181,1655,55.11
P00831,AND T-Shirt Cream,Tops,T-Shirt,AND,Green,XXL,bohemian,All Season,2264,2762.75,1233.21,2021-12-28,True,SUP0163,532,45.53
P00832,Decathlon Sneakers Orange,Footwear,Sneakers,Decathlon,Black,XL,casual,All Season,3837,5286.29,2176.74,2024-01-13,True,SUP0070,1545,43.27
P00833,Bewakoof Sports Bra Pink,Activewear,Sports Bra,Bewakoof,Yellow,Free Size,casual,Festive,2751,3508.28,1189.18,2022-06-30,True,SUP0340,1804,56.77
P00834,AND Thermal Innerwear Coral,Innerwear,Thermal Innerwear,AND,Pink,XXL,formal,All Season,766,934.37,444.42,2022-09-01,False,SUP0215,339,41.98
P00835,Jack & Jones Sports Shoes Brown,Footwear,Sports Shoes,Jack & Jones,Teal,XL,party,Summer,1496,1784.22,827.74,2021-03-21,True,SUP0280,856,44.67
P00836,Van Heusen Anarkali Olive,Ethnic Wear,Anarkali,Van Heusen,Black,XS,casual,Festive,4904,6505.13,2261.01,2023-06-03,True,SUP0239,1066,53.89
P00837,Reebok Kurta Teal,Ethnic Wear,Kurta,Reebok,Maroon,Free Size,party,All Season,4724,5732.85,2439.81,2023-06-02,True,SUP0028,1987,48.35
P00838,Dressberry Running Shoes Blue,Activewear,Running Shoes,Dressberry,Red,S,streetwear,Winter,3982,5328.16,1651.82,2021-05-18,True,SUP0138,621,58.52
P00839,Reebok Watch Purple,Accessories,Watch,Reebok,Teal,XS,minimalist,Monsoon,606,791.17,314.16,2022-01-29,True,SUP0211,201,48.16
P00840,Louis Philippe Running Shoes Beige,Activewear,Running Shoes,Louis Philippe,Red,XS,party,Monsoon,2588,3740.64,1401.03,2020-06-08,True,SUP0046,447,45.86
