product_id,product_name,category,sub_category,brand,color,size,style_tag,season,price,mrp,cost_price,launch_date,is_active,supplier_id,weight_grams,margin_pct,total_qty_sold,total_revenue,avg_sale_price,avg_discount,n_transactions,online_share,avg_rating,review_count,pct_positive,pct_negative,return_count,total_stock,avg_days_on_hand,stockout_locations,return_rate,sell_through_rate,velocity_class,category_enc,sub_category_enc,brand_enc,season_enc,style_tag_enc,color_enc
P01261,Adidas Socks Olive,Innerwear,Socks,Adidas,Navy,XXL,streetwear,Winter,523,582.58,198.66,2024-01-31,False,SUP0305,1723,62.02,94,44646.51,515.0908928571429,0.06982142857142858,56,0.6607142857142857,4.045454545454546,22,81.81818181818183,9.090909090909092,12.0,1064.0,30.619999999999997,1.0,0.1277,0.0812,C,6,49,1,4,9,11
P01262,Louis Philippe Cap Yellow,Accessories,Cap,Louis Philippe,Navy,XS,ethnic,Summer,5538,6226.72,1994.21,2020-04-23,True,SUP0296,1999,63.99,87,467809.43,6248.344909090909,0.062,55,0.6727272727272727,3.6666666666666665,21,61.904761904761905,23.809523809523807,4.0,635.0,185.95,0.0,0.046,0.1205,C,0,8,25,3,2,11
P01263,Global Desi Belt White,Accessories,Belt,Global Desi,White,L,ethnic,Winter,2182,3151.33,1134.67,2020-12-13,True,SUP0083,1076,48.0,107,208617.04,1977.1565151515151,0.04893939393939394,66,0.6060606060606061,3.8076923076923075,26,69.23076923076923,19.230769230769234,10.0,1915.0,34.114285714285714,1.0,0.0935,0.0529,B,0,1,15,4,2,18
P01264,Mamaearth Socks Orange,Innerwear,Socks,Mamaearth,Beige,XS,office,All Season,566,680.16,261.49,2020-03-02,True,SUP0392,920,53.8,117,59192.75,533.9684615384615,0.06169230769230769,65,0.676923076923077,3.4074074074074074,27,48.148148148148145,22.22222222222222,11.0,1641.0,39.96666666666667,0.0,0.094,0.0666,A,6,49,26,0,6,0
P01265,Decathlon Lehenga Green,Dresses,Lehenga,Decathlon,Blue,M,bohemian,Monsoon,8010,10383.36,4350.49,2023-12-27,True,SUP0320,1932,45.69,85,580049.05,7024.927924528301,0.05415094339622642,53,0.6981132075471698,4.095238095238095,21,71.42857142857143,9.523809523809524,4.0,1594.0,51.720000000000006,1.0,0.0471,0.0506,C,3,31,11,2,0,2
P01266,Jack & Jones Sherwani Yellow,Ethnic Wear,Sherwani,Jack & Jones,Coral,L,formal,Festive,435,518.71,242.58,2021-03-01,True,SUP0285,1787,44.23,92,39066.21,465.30122807017545,0.05368421052631579,57,0.6140350877192983,3.235294117647059,17,35.294117647058826,29.411764705882355,6.0,1879.0,34.839999999999996,0.0,0.0652,0.0467,C,4,44,18,1,3,4
P01267,Peter England Trousers White,Bottoms,Trousers,Peter England,Yellow,XS,streetwear,Summer,3706,4562.28,1351.79,2023-05-02,True,SUP0164,383,63.52,98,300287.69,3532.8780701754386,0.04807017543859649,57,0.8070175438596491,3.6666666666666665,15,53.333333333333336,13.333333333333334,9.0,1108.0,33.224999999999994,0.0,0.0918,0.0813,B,2,58,35,3,9,19
P01268,Roadster Joggers Navy,Bottoms,Joggers,Roadster,Olive,L,ethnic,All Season,3481,4569.54,2058.05,2021-03-08,True,SUP0091,255,40.88,98,297218.03,3266.4681034482755,0.05706896551724138,58,0.5,3.739130434782609,23,60.86956521739131,13.043478260869565,21.0,1860.0,26.62857142857143,1.0,0.2143,0.0501,B,2,27,38,0,2,12
P01269,Only Mini Dress Cream,Dresses,Mini Dress,Only,Beige,XXL,streetwear,Festive,5776,6400.88,2071.11,2021-06-25,True,SUP0094,567,64.14,109,540113.04,5526.228,0.06483333333333334,60,0.7333333333333333,4.0588235294117645,17,76.47058823529412,11.76470588235294,6.0,1935.0,49.15,1.0,0.055,0.0533,A,3,34,33,1,9,0
P01270,FabIndia Shorts White,Bottoms,Shorts,FabIndia,Purple,Free Size,minimalist,Monsoon,3701,4605.18,1849.72,2023-08-15,False,SUP0174,285,50.02,103,361918.32,3752.838,0.0676923076923077,65,0.7230769230769231,4.0,17,76.47058823529412,23.52941176470588,10.0,1485.0,33.271428571428565,1.0,0.0971,0.0649,B,2,46,13,2,5,15
P01271,W Crop Top Coral,Tops,Crop Top,W,Black,M,streetwear,Summer,542,806.45,242.19,2021-09-11,True,SUP0339,1831,55.32,101,56998.44,556.2140322580644,0.05629032258064517,62,0.6290322580645161,4.0,15,80.0,13.333333333333334,8.0,178.0,14.5,0.0,0.0792,0.362,B,8,14,47,3,9,1
P01272,All About You Mini Dress Yellow,Dresses,Mini Dress,All About You,Mint,XS,party,Summer,6809,9496.04,3958.11,2020-05-21,True,SUP0343,1569,41.87,71,479008.66,7023.537254901961,0.04254901960784314,51,0.7450980392156863,4.142857142857143,21,80.95238095238095,9.523809523809524,7.0,1172.0,12.642857142857142,1.0,0.0986,0.0571,C,3,34,2,3,7,9
P01273,Jack & Jones Saree White,Dresses,Saree,Jack & Jones,Orange,M,formal,Monsoon,2184,3272.2,1247.05,2023-09-14,True,SUP0301,1435,42.9,90,170817.45,2156.5941379310348,0.06206896551724138,58,0.6206896551724138,3.857142857142857,21,71.42857142857143,19.047619047619047,7.0,345.0,28.45,0.0,0.0778,0.2069,C,3,42,18,2,3,13
P01274,Peter England Trousers Teal,Bottoms,Trousers,Peter England,Mustard,XL,casual,Monsoon,4180,5673.02,2090.73,2024-01-16,True,SUP0067,690,49.98,78,297109.18,3972.0733333333333,0.04822222222222222,45,0.6888888888888889,3.5625,16,50.0,18.75,7.0,1841.0,63.65,1.0,0.0897,0.0406,C,2,58,35,2,1,10
P01275,Decathlon Mini Dress Teal,Dresses,Mini Dress,Decathlon,Cream,XL,formal,Festive,2574,3470.51,1389.77,2022-05-06,True,SUP0184,857,46.01,78,190046.07,2619.817115384615,0.06076923076923077,52,0.7115384615384616,3.769230769230769,13,61.53846153846154,15.384615384615385,6.0,938.0,102.39999999999999,1.0,0.0769,0.0768,C,3,34,11,1,3,5
P01276,Libas Kurta Mustard,Ethnic Wear,Kurta,Libas,Navy,XXL,streetwear,Summer,3883,5677.77,1445.9,2020-05-15,True,SUP0270,616,62.76,124,425639.3,3862.532142857143,0.07300000000000001,70,0.7571428571428571,3.75,24,66.66666666666666,20.833333333333336,4.0,704.0,62.775,1.0,0.0323,0.1498,A,4,28,24,3,9,11
P01277,Libas Blouse Brown,Tops,Blouse,Libas,Red,XS,streetwear,Monsoon,1708,2361.63,971.54,2022-07-13,True,SUP0007,920,43.12,91,135536.32,1590.1280701754386,0.05017543859649123,57,0.7368421052631579,3.96,25,72.0,12.0,4.0,733.0,20.166666666666668,0.0,0.044,0.1104,C,8,3,24,2,9,16
P01278,Blackberrys Compression Tights Coral,Activewear,Compression Tights,Blackberrys,Navy,XL,formal,Monsoon,497,714.38,256.52,2022-08-05,False,SUP0124,1294,48.39,94,40967.46,492.02142857142854,0.08317460317460318,63,0.6190476190476191,3.5714285714285716,21,52.38095238095239,19.047619047619047,10.0,1487.0,41.86,0.0,0.1064,0.0595,C,1,13,8,2,3,11
P01279,True Blue Mini Dress Maroon,Dresses,Mini Dress,True Blue,Maroon,XL,streetwear,All Season,5774,8307.98,2971.36,2023-09-30,True,SUP0257,689,48.54,67,399663.02,5794.388222222222,0.062,45,0.6,4.125,16,75.0,12.5,7.0,1253.0,31.933333333333337,0.0,0.1045,0.0508,C,3,34,42,0,9,8
P01280,Jack & Jones Salwar Suit Navy,Dresses,Salwar Suit,Jack & Jones,Blue,S,office,Winter,3079,3895.76,1422.57,2021-06-26,True,SUP0298,1783,53.8,113,269023.7,2669.174126984127,0.07349206349206348,63,0.6984126984126984,3.85,20,70.0,15.0,15.0,513.0,31.299999999999997,0.0,0.1327,0.1805,A,3,40,18,4,6,2
P01281,Dressberry Windbreaker Orange,Outerwear,Windbreaker,Dressberry,Mustard,S,sporty,Summer,10217,12188.72,5475.8,2022-10-18,True,SUP0162,1884,46.41,92,876980.69,10013.256842105264,0.058771929824561406,57,0.6491228070175439,3.9444444444444446,18,72.22222222222221,5.555555555555555,6.0,1504.0,129.92000000000002,0.0,0.0652,0.0576,C,7,61,12,3,8,10
P01282,H&M Leggings Olive,Bottoms,Leggings,H&M,Cream,XS,streetwear,Monsoon,4330,5911.87,2291.92,2022-09-05,True,SUP0312,953,47.07,76,288112.58,4307.76085106383,0.07936170212765957,47,0.7446808510638298,4.133333333333334,15,73.33333333333333,0.0,3.0,633.0,18.6,0.0,0.0395,0.1072,C,2,30,16,2,9,5
P01283,Here&Now Gym Vest Mustard,Activewear,Gym Vest,Here&Now,Blue,L,streetwear,Monsoon,2483,3595.0,1360.71,2020-11-07,True,SUP0351,515,45.2,80,183532.57,2353.291176470588,0.0603921568627451,51,0.6862745098039216,3.5714285714285716,14,57.14285714285714,28.57142857142857,6.0,984.0,65.10000000000001,0.0,0.075,0.0752,C,1,20,17,2,9,2
P01284,Forever 21 Flats Pink,Footwear,Flats,Forever 21,Purple,L,sporty,Festive,2805,3910.25,1637.78,2020-08-28,True,SUP0130,773,41.61,100,259216.2,2744.7587719298244,0.05333333333333334,57,0.7192982456140351,3.727272727272727,22,72.72727272727273,22.727272727272727,9.0,1596.0,43.5375,1.0,0.09,0.059,B,5,19,14,1,8,15
P01285,Pepe Jeans Churidar Blue,Ethnic Wear,Churidar,Pepe Jeans,Green,S,minimalist,Winter,4858,5354.64,2755.14,2023-07-29,True,SUP0121,1859,43.29,107,494538.31,4826.54484375,0.0659375,64,0.625,3.590909090909091,22,63.63636363636363,27.27272727272727,0.0,2664.0,24.644444444444446,1.0,0.0,0.0386,B,4,11,34,4,5,6
P01286,Mamaearth Hoodie Yellow,Tops,Hoodie,Mamaearth,Orange,M,office,All Season,2352,3392.65,1111.72,2022-09-20,False,SUP0203,1797,52.73,73,162633.62,2471.0654,0.042800000000000005,50,0.64,3.611111111111111,18,61.111111111111114,22.22222222222222,14.0,268.0,38.3,0.0,0.1918,0.2141,C,8,23,26,0,6,13
P01287,Mamaearth Evening Gown Black,Dresses,Evening Gown,Mamaearth,Navy,Free Size,streetwear,Festive,7705,11336.81,2985.23,2020-03-02,False,SUP0137,987,61.26,96,617944.68,7056.31275862069,0.07327586206896551,58,0.6724137931034483,4.285714285714286,21,80.95238095238095,0.0,5.0,947.0,128.29999999999998,0.0,0.0521,0.092,B,3,18,26,1,9,11
P01288,Bewakoof Dhoti Coral,Ethnic Wear,Dhoti,Bewakoof,Teal,Free Size,minimalist,Winter,1566,1829.53,826.42,2024-01-07,True,SUP0271,1471,47.23,89,129039.98000000001,1574.126607142857,0.05946428571428571,56,0.7142857142857143,4.2,15,80.0,6.666666666666667,9.0,942.0,62.06666666666667,0.0,0.1011,0.0863,C,4,16,6,4,5,17
P01289,AND Blazer Yellow,Outerwear,Blazer,AND,Beige,S,formal,Festive,7191,10563.28,3140.78,2024-02-28,True,SUP0203,1195,56.32,84,594548.8,7194.968644067797,0.04864406779661017,59,0.576271186440678,3.875,24,66.66666666666666,12.5,6.0,829.0,56.36666666666667,0.0,0.0714,0.092,C,7,2,0,1,3,0
P01290,Koovs Salwar Suit Black,Dresses,Salwar Suit,Koovs,Blue,XXL,formal,Summer,4433,6230.1,2070.16,2023-09-09,True,SUP0075,363,53.3,117,484925.42,4462.634545454545,0.053636363636363635,66,0.6515151515151515,4.137931034482759,29,75.86206896551724,17.24137931034483,7.0,2025.0,39.75714285714286,0.0,0.0598,0.0546,A,3,40,20,3,3,2
P01291,Mamaearth Denim Jacket Teal,Outerwear,Denim Jacket,Mamaearth,Purple,Free Size,bohemian,Summer,9239,13291.66,4529.03,2024-04-22,True,SUP0227,1565,50.98,84,719606.74,9733.466949152544,0.06847457627118644,59,0.6610169491525424,3.8181818181818183,22,68.18181818181817,18.181818181818183,1.0,1217.0,37.35,0.0,0.0119,0.0646,C,7,15,26,3,0,15
P01292,Tommy Hilfiger Briefs Blue,Innerwear,Briefs,Tommy Hilfiger,Orange,XXL,minimalist,Monsoon,170,195.13,87.78,2020-11-21,True,SUP0042,1495,48.36,82,12074.99,156.99703703703705,0.07666666666666666,54,0.7222222222222222,3.5625,16,50.0,12.5,8.0,884.0,20.3,0.0,0.0976,0.0849,C,6,7,41,2,5,13
P01293,Jack & Jones Boots Purple,Footwear,Boots,Jack & Jones,Blue,L,formal,Monsoon,3887,4777.38,2242.11,2021-04-19,True,SUP0202,1408,42.32,122,453763.19,4094.727777777778,0.059027777777777776,72,0.6527777777777778,4.1,30,76.66666666666667,3.3333333333333335,7.0,2041.0,51.833333333333336,0.0,0.0574,0.0564,A,5,4,18,2,3,2
P01294,Tommy Hilfiger Shirt Cream,Tops,Shirt,Tommy Hilfiger,White,L,bohemian,Monsoon,808,986.25,399.78,2024-03-16,True,SUP0193,1622,50.52,104,74310.76,745.3568571428572,0.061000000000000006,70,0.6428571428571429,4.391304347826087,23,82.6086956521739,8.695652173913043,11.0,1005.0,16.95,1.0,0.1058,0.0938,B,8,45,41,2,0,18
P01295,Tommy Hilfiger Lehenga Navy,Dresses,Lehenga,Tommy Hilfiger,Grey,M,party,Festive,817,1030.24,384.0,2024-04-21,True,SUP0372,1976,53.0,84,67033.81,895.5538775510204,0.06857142857142857,49,0.5918367346938775,3.642857142857143,14,71.42857142857143,14.285714285714285,1.0,583.0,50.900000000000006,0.0,0.0119,0.1259,C,3,31,41,1,7,7
P01296,Louis Philippe Compression Tights Yellow,Activewear,Compression Tights,Louis Philippe,Yellow,M,minimalist,Monsoon,2646,3027.56,1168.31,2021-10-17,True,SUP0234,1472,55.85,97,207107.58,2291.038309859155,0.05352112676056338,71,0.676056338028169,4.444444444444445,27,85.18518518518519,3.7037037037037033,5.0,339.0,59.25,0.0,0.0515,0.2225,B,1,13,25,2,5,19
P01297,Myntra Trousers Orange,Bottoms,Trousers,Myntra,Teal,Free Size,minimalist,Winter,1100,1333.65,553.15,2022-06-17,True,SUP0050,1378,49.71,86,88227.26,1109.8892156862744,0.06352941176470589,51,0.6666666666666666,3.8666666666666667,15,66.66666666666666,20.0,14.0,2984.0,42.836363636363636,1.0,0.1628,0.028,C,2,58,29,4,5,17
P01298,U.S. Polo Jacket Brown,Outerwear,Jacket,U.S. Polo,Olive,M,casual,Monsoon,8050,10432.33,4409.35,2022-09-03,True,SUP0055,510,45.23,99,654666.04,7126.279538461538,0.06584615384615385,65,0.8769230769230769,4.466666666666667,15,100.0,0.0,2.0,997.0,74.05,2.0,0.0202,0.0903,B,7,24,43,2,1,12
P01299,U.S. Polo Palazzo Orange,Bottoms,Palazzo,U.S. Polo,White,XS,ethnic,Festive,2209,2835.6,1080.17,2021-02-11,True,SUP0073,168,51.1,97,193615.92,2162.1648333333333,0.073,60,0.7333333333333333,3.7857142857142856,14,71.42857142857143,14.285714285714285,6.0,1527.0,32.63333333333333,0.0,0.0619,0.0597,B,2,36,43,1,2,18
P01300,Pepe Jeans Shirt Orange,Tops,Shirt,Pepe Jeans,Olive,L,formal,Winter,2844,3770.66,1675.78,2020-10-02,True,SUP0152,1936,41.08,117,283901.87,2627.148611111111,0.07027777777777777,72,0.7361111111111112,4.117647058823529,34,79.41176470588235,14.705882352941178,6.0,943.0,42.233333333333334,0.0,0.0513,0.1104,A,8,45,34,4,3,12
P01301,Roadster Windbreaker Mint,Outerwear,Windbreaker,Roadster,Cream,L,sporty,Monsoon,6331,8142.69,3509.78,2022-10-31,False,SUP0086,864,44.56,93,525999.0,6299.45109375,0.07578125000000001,64,0.484375,4.130434782608695,23,78.26086956521739,4.3478260869565215,3.0,916.0,60.06666666666667,1.0,0.0323,0.0922,C,7,61,38,2,8,5
P01302,Arrow Dupatta Red,Ethnic Wear,Dupatta,Arrow,Maroon,Free Size,party,All Season,4941,6256.73,2741.47,2020-02-25,True,SUP0001,663,44.52,98,413077.62,4725.118870967742,0.05870967741935484,62,0.6290322580645161,3.347826086956522,23,56.52173913043478,30.434782608695656,3.0,901.0,31.2,0.0,0.0306,0.0981,B,4,17,4,0,7,8
P01303,Van Heusen Bra Beige,Innerwear,Bra,Van Heusen,Blue,Free Size,streetwear,Monsoon,644,953.14,299.02,2021-04-08,True,SUP0134,763,53.57,90,58316.0,693.66515625,0.07390625,64,0.71875,4.045454545454546,22,77.27272727272727,9.090909090909092,2.0,947.0,11.383333333333333,2.0,0.0222,0.0868,C,6,6,45,2,9,2
P01304,Roadster Maxi Dress Brown,Dresses,Maxi Dress,Roadster,Navy,Free Size,bohemian,Monsoon,1517,1788.84,662.78,2021-03-22,True,SUP0044,1066,56.31,100,121457.5,1422.26375,0.08142857142857142,56,0.7321428571428571,3.90625,32,75.0,9.375,11.0,1768.0,34.28333333333333,0.0,0.11,0.0535,B,3,33,38,2,0,11
P01305,Mango Bra Red,Innerwear,Bra,Mango,Beige,XXL,sporty,Monsoon,136,199.04,66.68,2022-03-27,True,SUP0388,1526,50.97,86,10597.96,144.24018867924528,0.07207547169811321,53,0.7169811320754716,3.903225806451613,31,67.74193548387096,12.903225806451612,13.0,544.0,74.14999999999999,0.0,0.1512,0.1365,C,6,6,27,2,8,0
P01306,W Compression Tights Purple,Activewear,Compression Tights,W,Blue,S,office,Winter,2063,2639.23,1161.69,2022-02-12,True,SUP0189,308,43.69,84,161828.52,1970.4475471698113,0.0369811320754717,53,0.6415094339622641,4.294117647058823,17,94.11764705882352,0.0,5.0,1025.0,33.81666666666666,1.0,0.0595,0.0757,C,1,13,47,4,6,2
P01307,Kazo Scarf Blue,Accessories,Scarf,Kazo,Red,XXL,party,Festive,2314,2722.21,993.83,2022-01-02,True,SUP0031,1714,57.05,92,191860.32,2144.3292592592593,0.04518518518518518,54,0.6851851851851852,4.066666666666666,15,66.66666666666666,6.666666666666667,5.0,1125.0,22.5,0.0,0.0543,0.0756,C,0,43,19,1,7,16
P01308,Levis Thermal Innerwear Olive,Innerwear,Thermal Innerwear,Levis,Olive,L,ethnic,Monsoon,523,762.4,213.87,2022-02-06,True,SUP0236,837,59.11,117,52004.44,515.3428787878787,0.05787878787878788,66,0.6818181818181818,4.142857142857143,14,71.42857142857143,0.0,8.0,1670.0,34.06666666666667,0.0,0.0684,0.0655,A,6,56,23,2,2,12
P01309,Vero Moda Windbreaker Yellow,Outerwear,Windbreaker,Vero Moda,Red,S,luxury,Festive,6270,8067.94,2725.19,2022-09-30,False,SUP0344,545,56.54,114,651336.28,6196.090579710145,0.07115942028985507,69,0.6376811594202898,4.05,20,80.0,15.0,3.0,372.0,7.433333333333334,1.0,0.0263,0.2346,A,7,61,46,1,4,16
P01310,Roadster Puffer Jacket Red,Outerwear,Puffer Jacket,Roadster,Maroon,XS,sporty,Monsoon,4893,7137.89,2934.49,2023-07-14,True,SUP0042,312,40.03,86,415806.07,5068.080357142857,0.07339285714285715,56,0.7321428571428571,4.095238095238095,21,76.19047619047619,4.761904761904762,8.0,2151.0,37.475,1.0,0.093,0.0384,C,7,38,38,2,8,8
P01311,FabIndia Blazer Mint,Outerwear,Blazer,FabIndia,Coral,XXL,bohemian,Summer,7318,8582.4,3296.85,2021-08-29,True,SUP0370,648,54.95,105,693347.9400000001,7106.807391304348,0.06710144927536232,69,0.6521739130434783,4.2592592592592595,27,88.88888888888889,7.4074074074074066,10.0,1074.0,60.06,0.0,0.0952,0.0891,B,7,2,13,3,0,4
P01312,The Souled Store Salwar Suit Beige,Dresses,Salwar Suit,The Souled Store,Orange,Free Size,bohemian,Summer,10737,14163.16,5689.73,2020-07-15,True,SUP0202,592,47.01,85,843161.25,10848.849827586208,0.06793103448275863,58,0.7068965517241379,3.9166666666666665,24,70.83333333333334,12.5,8.0,1238.0,21.51666666666667,1.0,0.0941,0.0642,C,3,40,40,3,0,13
P01313,Cover Story Skirt Red,Bottoms,Skirt,Cover Story,Orange,M,sporty,Winter,4896,6335.38,2218.59,2023-04-01,True,SUP0039,605,54.69,83,364956.83999999997,4827.253076923077,0.05096153846153846,52,0.8076923076923077,3.875,16,75.0,12.5,5.0,850.0,43.06666666666666,0.0,0.0602,0.089,C,2,47,10,4,8,13
P01314,The Souled Store Dupatta White,Ethnic Wear,Dupatta,The Souled Store,Olive,S,streetwear,Festive,3993,5808.04,1452.17,2020-12-05,True,SUP0189,1631,63.63,104,392416.67,3833.5563076923077,0.06092307692307692,65,0.6307692307692307,4.176470588235294,17,82.35294117647058,0.0,11.0,640.0,26.55,0.0,0.1058,0.1398,B,4,17,40,1,9,12
P01315,Pepe Jeans Thermal Innerwear Mustard,Innerwear,Thermal Innerwear,Pepe Jeans,White,L,casual,Summer,213,289.24,80.36,2023-06-07,True,SUP0147,1815,62.27,100,16122.220000000001,171.73370967741934,0.05161290322580645,62,0.5967741935483871,3.5,14,57.14285714285714,35.714285714285715,13.0,2302.0,28.690000000000005,2.0,0.13,0.0416,B,6,56,34,3,1,18
P01316,FabIndia Sneakers Teal,Footwear,Sneakers,FabIndia,Cream,XXL,office,Winter,4591,6364.93,2643.02,2021-12-24,True,SUP0005,1091,42.43,102,483067.65,4958.5165625,0.0559375,64,0.734375,4.384615384615385,26,88.46153846153845,3.8461538461538463,8.0,899.0,82.35,0.0,0.0784,0.1019,B,5,48,13,4,6,5
P01317,Kazo Boxers Grey,Innerwear,Boxers,Kazo,Olive,XL,party,Summer,576,774.51,231.98,2020-09-21,True,SUP0057,1343,59.73,132,65559.06,576.4128358208955,0.08149253731343284,67,0.6865671641791045,3.8095238095238093,21,66.66666666666666,19.047619047619047,3.0,1922.0,203.52,0.0,0.0227,0.0643,A,6,5,19,3,7,12
P01318,U.S. Polo Churidar Mint,Ethnic Wear,Churidar,U.S. Polo,Mint,XS,party,Festive,2843,3317.37,1473.67,2020-08-29,True,SUP0286,152,48.16,97,264138.26,2893.210819672131,0.06295081967213115,61,0.7213114754098361,4.294117647058823,17,82.35294117647058,0.0,7.0,572.0,23.96666666666667,0.0,0.0722,0.145,B,4,11,43,1,7,9
P01319,U.S. Polo Hoodie Black,Tops,Hoodie,U.S. Polo,Red,XS,casual,All Season,4249,5720.03,1969.65,2023-04-08,True,SUP0343,277,53.64,70,261496.8,3956.286666666667,0.04645833333333333,48,0.6666666666666666,4.25,12,83.33333333333334,16.666666666666664,8.0,1179.0,30.7,2.0,0.1143,0.056,C,8,23,43,0,1,16
P01320,Numero Uno Salwar Suit Brown,Dresses,Salwar Suit,Numero Uno,Coral,Free Size,bohemian,All Season,8435,12554.28,4620.1,2022-06-01,True,SUP0022,847,45.23,90,870590.63,10221.843833333334,0.03966666666666666,60,0.7333333333333333,3.6,25,68.0,20.0,18.0,1360.0,34.56666666666667,0.0,0.2,0.0621,C,3,40,31,0,0,4
P01321,True Blue Bra Grey,Innerwear,Bra,True Blue,Purple,XL,bohemian,Festive,556,780.68,285.78,2022-12-11,True,SUP0330,478,48.6,88,33090.06,391.64469387755105,0.052653061224489796,49,0.7755102040816326,3.875,16,68.75,25.0,16.0,782.0,22.7,1.0,0.1818,0.1011,C,6,6,42,1,0,15
P01322,Reebok Sports Shoes Navy,Footwear,Sports Shoes,Reebok,Olive,L,minimalist,Monsoon,4955,7367.92,2544.05,2020-01-23,True,SUP0187,611,48.66,107,500117.3,4948.374444444445,0.06444444444444446,63,0.6349206349206349,4.045454545454546,22,68.18181818181817,4.545454545454546,16.0,966.0,33.325,0.0,0.1495,0.0997,B,5,51,37,2,5,12
P01323,Here&Now Hoodie Grey,Tops,Hoodie,Here&Now,Red,L,streetwear,Festive,4133,4588.24,2215.68,2020-01-29,True,SUP0108,912,46.39,90,358789.27,4370.483559322034,0.07745762711864407,59,0.5084745762711864,3.789473684210526,19,73.68421052631578,21.052631578947366,7.0,752.0,21.7,2.0,0.0778,0.1069,C,8,23,17,1,9,16
P01324,Biba Sunglasses Teal,Accessories,Sunglasses,Biba,Pink,XXL,formal,Festive,2369,2786.4,1018.73,2023-03-19,True,SUP0029,498,57.0,84,177842.26,2289.5058620689656,0.055689655172413796,58,0.6551724137931034,3.740740740740741,27,70.37037037037037,18.51851851851852,4.0,3086.0,81.42,0.0,0.0476,0.0265,C,0,52,7,1,3,14
P01325,LIFE Saree Black,Dresses,Saree,LIFE,Teal,Free Size,sporty,All Season,2806,3436.35,1206.58,2021-10-14,False,SUP0343,996,57.0,70,160594.47,2382.5325641025643,0.06205128205128205,39,0.6923076923076923,4.230769230769231,13,76.92307692307693,0.0,9.0,2607.0,82.44,1.0,0.1286,0.0261,C,3,42,21,0,8,17
P01326,Wrangler Salwar Suit Orange,Dresses,Salwar Suit,Wrangler,Yellow,Free Size,party,Festive,9618,10919.09,3676.38,2021-11-23,True,SUP0345,806,61.78,108,975251.5,9327.000303030303,0.05136363636363637,66,0.6818181818181818,3.8421052631578947,19,68.42105263157895,15.789473684210526,7.0,932.0,39.160000000000004,1.0,0.0648,0.1038,B,3,40,48,1,7,19
P01327,Mamaearth Crop Top Mustard,Tops,Crop Top,Mamaearth,Yellow,XS,streetwear,All Season,4284,4790.12,2472.63,2020-10-26,True,SUP0252,1703,42.28,92,359411.51,4098.864901960784,0.058823529411764705,51,0.8431372549019608,3.9166666666666665,24,70.83333333333334,12.5,4.0,1419.0,36.06,1.0,0.0435,0.0609,C,8,14,26,0,9,19
P01328,Forever 21 Casual Dress Cream,Dresses,Casual Dress,Forever 21,Pink,XL,formal,Monsoon,2616,2964.42,1317.53,2022-03-09,True,SUP0174,1431,49.64,92,250153.25,2711.788214285714,0.03982142857142857,56,0.5357142857142857,4.277777777777778,18,83.33333333333334,5.555555555555555,7.0,1411.0,25.924999999999997,0.0,0.0761,0.0612,C,3,9,14,2,3,14
P01329,Roadster Gym Vest Navy,Activewear,Gym Vest,Roadster,Coral,M,party,Winter,4769,5845.64,2219.25,2024-03-25,True,SUP0237,1574,53.47,112,453152.48,4408.165633802817,0.0547887323943662,71,0.5915492957746479,3.96,25,80.0,20.0,4.0,1276.0,45.86,0.0,0.0357,0.0807,A,1,20,38,4,7,4
