promo_id,product_id,promo_type,discount_pct,channel,target_segment,start_date,end_date,budget,is_active,duration_days
PR001743,P02327,Flat Discount,0.48,Offline,Impulse Buyer,2022-01-28,2022-02-03,247827,False,6
PR001744,P01620,Free Shipping,0.05,Online,Frequent Buyer,2023-12-04,2023-12-14,425349,True,10
PR001745,P01745,Flat Discount,0.28,Both,Fashion Enthusiast,2023-09-16,2023-10-12,90574,True,26
PR001746,P00898,Free Shipping,0.15,Both,Brand Loyalist,2024-03-28,2024-04-16,457462,False,19
PR001747,P04404,BOGO,0.4,Offline,Family Shopper,2023-12-30,2024-01-19,466638,False,20
PR001748,P04171,Bundle,0.24,Offline,Budget Shopper,2022-08-12,2022-08-25,77704,True,13
PR001749,P03551,Percentage Off,0.36,Offline,Fashion Enthusiast,2023-10-14,2023-10-21,410757,False,7
PR001750,P03256,BOGO,0.2,Online,Working Professional,2023-05-13,2023-06-03,485157,True,21
PR001751,P00124,Cashback,0.35,Online,Seasonal Buyer,2022-01-07,2022-01-27,316727,True,20
PR001752,P02331,Percentage Off,0.47,Offline,Frequent Buyer,2022-05-19,2022-06-12,370482,True,24
PR001753,P03952,BOGO,0.26,Online,Fashion Enthusiast,2022-07-26,2022-08-02,225672,False,7
PR001754,P01575,Cashback,0.09,Online,Budget Shopper,2023-04-12,2023-04-27,64074,False,15
PR001755,P02875,Bundle,0.39,Both,Student,2024-02-02,2024-02-03,142444,False,1
PR001756,P04951,Cashback,0.27,Both,Luxury Shopper,2023-07-13,2023-07-19,489557,False,6
PR001757,P04502,Percentage Off,0.07,Online,Luxury Shopper,2023-04-04,2023-04-12,482268,False,8
PR001758,P02062,Cashback,0.11,Online,Budget Shopper,2023-10-27,2023-10-28,481454,True,1
PR001759,P00062,Percentage Off,0.36,Both,Working Professional,2024-05-09,2024-05-26,355183,True,17
PR001760,P03518,Percentage Off,0.41,Both,Frequent Buyer,2024-01-06,2024-01-10,325659,False,4
PR001761,P00290,Flat Discount,0.18,Online,Family Shopper,2023-06-08,2023-06-29,142593,False,21
PR001762,P02625,Cashback,0.33,Online,Family Shopper,2023-05-29,2023-06-13,148660,False,15
PR001763,P04396,Flat Discount,0.45,Online,Luxury Shopper,2022-09-07,2022-09-16,348817,False,9
PR001764,P01221,Cashback,0.44,Offline,Student,2023-11-02,2023-11-27,485537,True,25
PR001765,P01884,Cashback,0.48,Offline,Frequent Buyer,2023-12-01,2023-12-02,19038,False,1
PR001766,P01740,Percentage Off,0.31,Online,Luxury Shopper,2024-10-26,2024-11-23,474213,False,28
PR001767,P03159,Cashback,0.57,Offline,Luxury Shopper,2024-04-27,2024-05-14,470069,True,17
PR001768,P01528,Cashback,0.29,Online,Impulse Buyer,2022-10-02,2022-10-06,254606,False,4
PR001769,P01613,Bundle,0.33,Online,Fashion Enthusiast,2024-05-31,2024-06-18,365382,False,18
PR001770,P03167,Bundle,0.31,Offline,Luxury Shopper,2023-01-11,2023-01-25,403166,True,14
PR001771,P02796,BOGO,0.15,Offline,Brand Loyalist,2022-05-02,2022-06-01,34301,True,30
PR001772,P01506,Cashback,0.28,Online,Frequent Buyer,2024-09-24,2024-09-30,163089,True,6
PR001773,P03847,Free Shipping,0.55,Both,Brand Loyalist,2024-12-16,2024-12-25,366765,False,9
PR001774,P03068,BOGO,0.58,Offline,Fashion Enthusiast,2023-11-26,2023-12-07,306868,True,11
PR001775,P01317,Flat Discount,0.34,Offline,Working Professional,2022-09-23,2022-10-04,354938,False,11
PR001776,P02077,Percentage Off,0.33,Offline,Working Professional,2023-03-22,2023-04-14,184928,False,23
PR001777,P03578,Free Shipping,0.51,Offline,Working Professional,2024-07-01,2024-07-02,32581,True,1
PR001778,P04269,Flat Discount,0.38,Online,Frequent Buyer,2022-03-13,2022-04-08,295524,False,26
PR001779,P04656,Cashback,0.34,Online,Frequent Buyer,2023-01-10,2023-01-13,374372,False,3
PR001780,P04804,Flat Discount,0.08,Online,Fashion Enthusiast,2023-11-09,2023-12-06,65296,False,27
PR001781,P03282,Percentage Off,0.12,Both,Impulse Buyer,2022-10-06,2022-10-31,444604,True,25
PR001782,P02666,Cashback,0.23,Both,Family Shopper,2024-03-10,2024-04-07,111309,True,28
PR001783,P01063,Free Shipping,0.2,Both,Brand Loyalist,2023-04-16,2023-04-20,436402,True,4
PR001784,P02299,Bundle,0.25,Online,Impulse Buyer,2022-12-06,2022-12-13,36252,False,7
PR001785,P00786,Cashback,0.08,Offline,Frequent Buyer,2022-06-14,2022-06-17,469945,False,3
PR001786,P04904,Cashback,0.58,Online,Fashion Enthusiast,2023-02-25,2023-03-13,78453,False,16
PR001787,P00778,Percentage Off,0.49,Both,Student,2023-07-16,2023-07-24,435861,False,8
PR001788,P03444,BOGO,0.58,Online,Fashion Enthusiast,2023-12-30,2024-01-08,98686,True,9
PR001789,P00237,Cashback,0.19,Offline,Student,2024-07-30,2024-08-26,26011,True,27
PR001790,P01840,Free Shipping,0.5,Offline,Luxury Shopper,2023-07-24,2023-08-09,361264,False,16
PR001791,P01928,Bundle,0.22,Both,Frequent Buyer,2024-05-01,2024-05-10,132661,True,9
PR001792,P03668,Bundle,0.16,Offline,Brand Loyalist,2023-11-09,2023-12-03,494101,True,24
PR001793,P04694,Percentage Off,0.39,Offline,Working Professional,2023-03-17,2023-03-29,197688,False,12
PR001794,P02819,Cashback,0.52,Online,Budget Shopper,2022-11-27,2022-11-29,148425,False,2
PR001795,P04677,Bundle,0.4,Both,Budget Shopper,2022-01-15,2022-01-16,405589,True,1
PR001796,P04658,Bundle,0.31,Online,Impulse Buyer,2023-10-13,2023-10-16,269830,False,3
PR001797,P04795,Cashback,0.37,Online,Frequent Buyer,2024-08-17,2024-09-11,240087,False,25
PR001798,P00951,Cashback,0.16,Both,Budget Shopper,2024-04-18,2024-05-06,467723,False,18
PR001799,P00056,Bundle,0.51,Both,Budget Shopper,2022-12-07,2022-12-25,28380,True,18
PR001800,P00004,Percentage Off,0.47,Offline,Fashion Enthusiast,2023-05-27,2023-06-18,148475,False,22
PR001801,P01122,Free Shipping,0.36,Both,Brand Loyalist,2022-10-11,2022-10-30,160070,True,19
PR001802,P01436,Percentage Off,0.11,Online,Luxury Shopper,2024-08-20,2024-09-08,437105,True,19
PR001803,P00063,Flat Discount,0.58,Both,Brand Loyalist,2022-11-22,2022-12-12,310389,True,20
PR001804,P00630,Flat Discount,0.51,Online,Luxury Shopper,2023-05-12,2023-06-08,307729,True,27
PR001805,P04455,Bundle,0.21,Offline,Frequent Buyer,2024-07-01,2024-07-11,164618,True,10
PR001806,P03202,Free Shipping,0.28,Online,Seasonal Buyer,2022-02-02,2022-03-04,92065,True,30
PR001807,P02656,Flat Discount,0.25,Both,Family Shopper,2024-07-21,2024-08-13,236375,True,23
PR001808,P04003,Bundle,0.51,Both,Frequent Buyer,2023-07-06,2023-07-23,79144,False,17
PR001809,P02806,Free Shipping,0.32,Online,Student,2023-06-20,2023-07-06,428875,False,16
PR001810,P04468,Percentage Off,0.37,Both,Luxury Shopper,2022-10-28,2022-11-03,363117,False,6
PR001811,P01486,Flat Discount,0.59,Online,Family Shopper,2022-10-31,2022-11-15,232127,True,15
PR001812,P00857,Cashback,0.35,Offline,Working Professional,2024-08-25,2024-08-30,261691,False,5
PR001813,P03483,Free Shipping,0.07,Offline,Family Shopper,2024-12-09,2024-12-12,120027,True,3
PR001814,P03516,Cashback,0.19,Online,Seasonal Buyer,2024-10-25,2024-10-27,145176,False,2
PR001815,P04769,Bundle,0.54,Offline,Brand Loyalist,2023-05-07,2023-05-24,208371,False,17
PR001816,P04163,Bundle,0.38,Online,Budget Shopper,2022-10-20,2022-10-29,478334,True,9
PR001817,P02049,Free Shipping,0.29,Offline,Brand Loyalist,2022-03-04,2022-03-31,121696,True,27
PR001818,P00183,Bundle,0.09,Online,Seasonal Buyer,2023-04-09,2023-04-20,488077,False,11
PR001819,P04865,Cashback,0.23,Online,Frequent Buyer,2022-05-10,2022-05-20,381807,False,10
PR001820,P00853,Cashback,0.48,Both,Luxury Shopper,2022-03-14,2022-04-04,303021,False,21
PR001821,P04579,Percentage Off,0.47,Online,Luxury Shopper,2024-12-25,2025-01-15,469862,False,21
PR001822,P03050,Free Shipping,0.26,Both,Family Shopper,2024-10-16,2024-10-30,369894,False,14
PR001823,P00248,Bundle,0.43,Both,Working Professional,2023-12-17,2023-12-23,449721,True,6
PR001824,P00846,BOGO,0.31,Online,Frequent Buyer,2022-12-08,2022-12-23,365210,False,15
PR001825,P04992,Cashback,0.37,Online,Seasonal Buyer,2022-05-22,2022-06-03,482877,True,12
PR001826,P01502,Cashback,0.59,Offline,Working Professional,2023-08-25,2023-08-28,57841,True,3
PR001827,P00518,Flat Discount,0.08,Both,Student,2022-11-18,2022-11-29,315192,False,11
PR001828,P00957,Flat Discount,0.06,Online,Fashion Enthusiast,2023-06-03,2023-06-21,254835,False,18
PR001829,P04393,BOGO,0.45,Online,Student,2023-08-03,2023-08-04,321413,False,1
PR001830,P04473,Free Shipping,0.26,Online,Seasonal Buyer,2022-11-08,2022-11-26,285250,True,18
PR001831,P03044,Flat Discount,0.59,Both,Budget Shopper,2024-02-27,2024-03-21,44142,True,23
PR001832,P02414,Flat Discount,0.56,Both,Student,2023-06-19,2023-06-21,176849,True,2
PR001833,P03452,Bundle,0.18,Offline,Fashion Enthusiast,2023-03-04,2023-03-16,473773,False,12
PR001834,P03149,Free Shipping,0.06,Both,Fashion Enthusiast,2022-04-09,2022-05-02,123086,False,23
PR001835,P00699,Cashback,0.36,Online,Brand Loyalist,2024-01-13,2024-02-05,426581,False,23
PR001836,P04864,Free Shipping,0.2,Online,Family Shopper,2024-12-23,2024-12-29,216229,True,6
PR001837,P02091,Flat Discount,0.37,Both,Impulse Buyer,2023-05-23,2023-05-25,46775,False,2
PR001838,P02182,Cashback,0.41,Online,Fashion Enthusiast,2022-04-14,2022-05-13,119898,True,29
PR001839,P00626,Free Shipping,0.5,Offline,Fashion Enthusiast,2023-02-24,2023-02-26,352097,False,2
PR001840,P03281,Cashback,0.55,Offline,Working Professional,2024-12-13,2025-01-12,395612,False,30
PR001841,P02527,Bundle,0.1,Online,Luxury Shopper,2022-05-27,2022-06-18,330247,False,22
PR001842,P01959,Cashback,0.16,Online,Budget Shopper,2023-06-15,2023-06-19,414744,True,4
PR001843,P00318,Flat Discount,0.08,Both,Frequent Buyer,2024-11-03,2024-11-18,138466,True,15
PR001844,P00253,Flat Discount,0.38,Both,Student,2022-12-10,2022-12-25,203139,False,15
PR001845,P01661,Percentage Off,0.07,Offline,Seasonal Buyer,2022-05-11,2022-05-24,472697,False,13
PR001846,P00752,Cashback,0.26,Online,Frequent Buyer,2022-01-15,2022-02-04,109076,False,20
PR001847,P04812,Percentage Off,0.13,Both,Working Professional,2024-10-17,2024-11-16,258315,False,30
PR001848,P01719,Cashback,0.17,Offline,Seasonal Buyer,2023-09-11,2023-09-27,401950,True,16
PR001849,P04093,BOGO,0.14,Both,Seasonal Buyer,2022-08-08,2022-08-29,405958,False,21
PR001850,P00978,Bundle,0.1,Both,Student,2024-01-21,2024-01-26,68367,False,5
PR001851,P03393,Flat Discount,0.43,Online,Working Professional,2024-08-19,2024-09-04,89629,True,16
PR001852,P01544,BOGO,0.52,Online,Fashion Enthusiast,2022-06-28,2022-06-30,351476,True,2
PR001853,P00126,Bundle,0.21,Offline,Fashion Enthusiast,2024-11-27,2024-11-28,352941,False,1
PR001854,P01824,Cashback,0.51,Offline,Seasonal Buyer,2023-05-31,2023-06-27,240797,False,27
PR001855,P01614,Bundle,0.32,Offline,Student,2024-09-06,2024-09-07,489749,True,1
PR001856,P04731,Cashback,0.49,Both,Student,2024-10-05,2024-10-07,83217,False,2
PR001857,P03565,Flat Discount,0.38,Both,Brand Loyalist,2022-11-27,2022-11-28,482710,False,1
PR001858,P03496,BOGO,0.17,Both,Family Shopper,2022-01-15,2022-02-11,376462,True,27
PR001859,P03899,Percentage Off,0.26,Offline,Seasonal Buyer,2024-06-18,2024-07-05,260805,True,17
PR001860,P02259,BOGO,0.05,Offline,Student,2023-05-10,2023-05-24,57531,True,14
PR001861,P03213,Flat Discount,0.19,Offline,Student,2023-03-29,2023-04-08,128113,True,10
PR001862,P03382,BOGO,0.6,Online,Family Shopper,2022-03-07,2022-03-31,418855,True,24
PR001863,P02927,BOGO,0.26,Offline,Working Professional,2024-12-22,2025-01-19,395304,True,28
PR001864,P04590,Free Shipping,0.59,Online,Brand Loyalist,2023-07-02,2023-07-03,30217,True,1
PR001865,P04885,Flat Discount,0.3,Offline,Seasonal Buyer,2024-08-09,2024-09-03,324993,False,25
PR001866,P01205,BOGO,0.33,Offline,Brand Loyalist,2024-06-12,2024-07-04,404288,True,22
PR001867,P01438,Cashback,0.59,Both,Budget Shopper,2024-12-04,2024-12-23,364693,False,19
PR001868,P03487,Bundle,0.09,Online,Budget Shopper,2022-12-08,2022-12-24,96664,False,16
PR001869,P04607,BOGO,0.1,Offline,Brand Loyalist,2022-11-01,2022-11-29,165018,False,28
PR001870,P01865,Bundle,0.42,Online,Working Professional,2023-07-20,2023-08-14,422883,False,25
PR001871,P03118,Flat Discount,0.17,Online,Working Professional,2023-04-20,2023-05-14,114249,False,24
PR001872,P02967,BOGO,0.15,Offline,Frequent Buyer,2023-01-06,2023-01-26,261691,True,20
PR001873,P01358,Free Shipping,0.37,Online,Student,2023-06-12,2023-06-14,54762,False,2
PR001874,P03300,Flat Discount,0.29,Offline,Working Professional,2024-11-29,2024-12-20,116870,False,21
PR001875,P03632,Free Shipping,0.42,Offline,Fashion Enthusiast,2023-11-20,2023-12-05,255709,False,15
PR001876,P02278,Percentage Off,0.43,Both,Student,2022-10-29,2022-11-16,202736,True,18
PR001877,P03890,Percentage Off,0.12,Both,Student,2024-03-07,2024-03-30,200677,False,23
PR001878,P01728,Flat Discount,0.25,Online,Brand Loyalist,2022-01-31,2022-02-03,107517,False,3
PR001879,P00161,BOGO,0.28,Offline,Family Shopper,2023-10-23,2023-10-29,114152,False,6
PR001880,P03042,Bundle,0.48,Offline,Luxury Shopper,2023-09-26,2023-10-06,156801,True,10
PR001881,P02758,Percentage Off,0.49,Offline,Family Shopper,2023-11-01,2023-11-02,170373,False,1
PR001882,P01439,Percentage Off,0.53,Both,Family Shopper,2024-11-02,2024-11-18,30355,False,16
PR001883,P04613,Cashback,0.51,Offline,Brand Loyalist,2024-12-15,2024-12-30,362441,True,15
PR001884,P04043,Percentage Off,0.59,Both,Luxury Shopper,2023-11-05,2023-12-05,218320,False,30
PR001885,P04281,Percentage Off,0.21,Online,Working Professional,2024-03-28,2024-04-27,53258,True,30
PR001886,P02948,Flat Discount,0.13,Online,Fashion Enthusiast,2024-11-06,2024-11-18,491435,True,12
PR001887,P00817,Free Shipping,0.15,Both,Luxury Shopper,2023-11-14,2023-12-12,247686,False,28
PR001888,P00400,Cashback,0.26,Offline,Frequent Buyer,2022-11-16,2022-12-14,142394,False,28
PR001889,P03989,Free Shipping,0.58,Offline,Budget Shopper,2023-11-14,2023-11-28,73511,False,14
PR001890,P00453,BOGO,0.27,Both,Student,2024-08-06,2024-08-19,473630,False,13
PR001891,P04279,Percentage Off,0.29,Online,Fashion Enthusiast,2023-02-05,2023-02-24,150945,False,19
PR001892,P01935,Percentage Off,0.16,Online,Seasonal Buyer,2024-11-07,2024-11-15,81768,False,8
PR001893,P03542,Flat Discount,0.2,Both,Brand Loyalist,2023-09-20,2023-09-22,250748,False,2
PR001894,P00765,Cashback,0.3,Online,Frequent Buyer,2023-08-10,2023-08-31,173498,True,21
PR001895,P03885,Cashback,0.06,Both,Brand Loyalist,2023-10-01,2023-10-11,463952,True,10
PR001896,P00712,Percentage Off,0.11,Offline,Working Professional,2023-02-11,2023-02-21,320039,True,10
PR001897,P02956,Cashback,0.19,Online,Family Shopper,2024-06-04,2024-06-22,493762,False,18
PR001898,P02039,Free Shipping,0.44,Both,Working Professional,2022-07-21,2022-08-09,474247,False,19
PR001899,P01559,BOGO,0.32,Both,Seasonal Buyer,2022-12-10,2022-12-15,66005,True,5
PR001900,P04970,Bundle,0.1,Online,Family Shopper,2023-01-14,2023-02-01,70430,False,18
PR001901,P00984,Cashback,0.37,Offline,Impulse Buyer,2023-02-18,2023-03-18,36484,False,28
PR001902,P00088,BOGO,0.48,Offline,Student,2024-06-26,2024-07-25,207704,False,29
PR001903,P03980,Cashback,0.5,Offline,Budget Shopper,2024-08-22,2024-08-27,339395,True,5
PR001904,P01196,Percentage Off,0.4,Online,Impulse Buyer,2022-10-16,2022-11-05,382055,False,20
PR001905,P04456,Cashback,0.44,Offline,Budget Shopper,2023-07-14,2023-07-17,266626,True,3
PR001906,P03871,Flat Discount,0.33,Both,Working Professional,2022-12-04,2022-12-28,457262,False,24
PR001907,P00061,Cashback,0.54,Online,Seasonal Buyer,2022-05-03,2022-05-10,308812,True,7
PR001908,P04708,Free Shipping,0.35,Both,Fashion Enthusiast,2024-09-28,2024-10-12,89257,False,14
PR001909,P03630,Bundle,0.23,Both,Student,2023-02-25,2023-02-26,143636,False,1
PR001910,P02221,Free Shipping,0.39,Both,Impulse Buyer,2024-02-23,2024-03-07,218969,False,13
PR001911,P01094,Cashback,0.31,Online,Working Professional,2023-08-23,2023-09-09,294960,True,17
PR001912,P04493,Bundle,0.3,Offline,Brand Loyalist,2022-09-22,2022-10-16,119708,False,24
PR001913,P04681,Free Shipping,0.14,Both,Family Shopper,2024-10-23,2024-11-21,256546,False,29
PR001914,P01800,Percentage Off,0.22,Offline,Fashion Enthusiast,2022-07-11,2022-07-30,231727,False,19
PR001915,P01230,BOGO,0.45,Offline,Luxury Shopper,2023-02-10,2023-02-23,60697,False,13
PR001916,P01730,Cashback,0.29,Both,Student,2023-01-08,2023-01-27,322454,False,19
PR001917,P01952,Bundle,0.48,Offline,Seasonal Buyer,2022-01-19,2022-02-15,19770,True,27
PR001918,P01802,Percentage Off,0.32,Both,Family Shopper,2023-01-01,2023-01-25,312928,False,24
PR001919,P01097,Cashback,0.59,Offline,Fashion Enthusiast,2024-07-27,2024-08-22,485790,True,26
PR001920,P01873,Free Shipping,0.3,Online,Impulse Buyer,2023-02-26,2023-03-02,493945,False,4
PR001921,P02220,Percentage Off,0.24,Online,Impulse Buyer,2022-12-03,2022-12-15,343510,True,12
PR001922,P01964,Flat Discount,0.55,Both,Brand Loyalist,2024-02-14,2024-02-23,388570,False,9
PR001923,P00657,Flat Discount,0.39,Offline,Impulse Buyer,2024-11-26,2024-12-09,201368,True,13
PR001924,P02910,Flat Discount,0.49,Both,Student,2023-10-29,2023-11-12,60493,True,14
PR001925,P02548,Bundle,0.13,Online,Frequent Buyer,2024-06-19,2024-06-30,305945,True,11
PR001926,P00338,Free Shipping,0.26,Both,Student,2022-08-06,2022-08-11,115497,True,5
PR001927,P00535,BOGO,0.17,Both,Family Shopper,2024-10-28,2024-11-10,30163,True,13
PR001928,P00273,Percentage Off,0.23,Both,Impulse Buyer,2022-11-28,2022-11-29,279387,False,1
PR001929,P00138,Cashback,0.59,Online,Frequent Buyer,2023-12-28,2024-01-22,375452,True,25
PR001930,P03995,Free Shipping,0.58,Online,Brand Loyalist,2022-04-02,2022-04-18,130896,True,16
PR001931,P03554,Cashback,0.35,Online,Impulse Buyer,2024-03-09,2024-04-03,259610,False,25
PR001932,P01592,Bundle,0.07,Both,Frequent Buyer,2024-09-11,2024-10-01,321170,True,20
PR001933,P03828,Cashback,0.22,Both,Frequent Buyer,2022-02-19,2022-03-18,498236,True,27
PR001934,P03969,Cashback,0.09,Both,Luxury Shopper,2022-11-08,2022-11-27,475922,False,19
PR001935,P00355,Bundle,0.51,Both,Luxury Shopper,2022-12-21,2023-01-07,206988,True,17
PR001936,P03524,Flat Discount,0.5,Both,Family Shopper,2022-08-21,2022-09-10,16102,False,20
PR001937,P01525,Percentage Off,0.18,Offline,Impulse Buyer,2022-11-17,2022-11-30,155077,False,13
PR001938,P04658,Cashback,0.51,Both,Student,2024-08-17,2024-08-20,499338,True,3
PR001939,P04566,Cashback,0.29,Online,Family Shopper,2022-09-08,2022-10-04,366652,False,26
PR001940,P03253,Cashback,0.53,Offline,Luxury Shopper,2022-01-29,2022-02-15,241590,False,17
PR001941,P02809,Free Shipping,0.51,Online,Frequent Buyer,2023-10-19,2023-11-08,430066,False,20
PR001942,P00268,BOGO,0.18,Offline,Budget Shopper,2022-03-04,2022-03-19,236232,False,15
PR001943,P04253,BOGO,0.09,Both,Working Professional,2022-10-12,2022-11-02,77382,True,21
PR001944,P03432,Flat Discount,0.46,Both,Family Shopper,2022-09-03,2022-09-25,403462,True,22
PR001945,P04209,Percentage Off,0.34,Online,Impulse Buyer,2024-01-28,2024-01-31,198054,False,3
PR001946,P03802,Bundle,0.56,Both,Student,2023-12-25,2024-01-21,318921,True,27
PR001947,P00375,Flat Discount,0.43,Both,Fashion Enthusiast,2022-02-14,2022-02-26,467517,True,12
PR001948,P03564,Flat Discount,0.53,Both,Luxury Shopper,2024-07-22,2024-08-17,482420,True,26
PR001949,P01315,Cashback,0.53,Offline,Luxury Shopper,2023-07-19,2023-07-22,374816,False,3
PR001950,P04760,Free Shipping,0.5,Offline,Working Professional,2022-02-21,2022-03-12,498915,False,19
PR001951,P04074,Flat Discount,0.41,Online,Brand Loyalist,2022-05-19,2022-06-13,66604,True,25
PR001952,P03409,Cashback,0.27,Both,Seasonal Buyer,2022-08-04,2022-08-06,334597,True,2
PR001953,P03520,Flat Discount,0.11,Online,Luxury Shopper,2024-01-28,2024-02-16,411808,True,19
PR001954,P04821,Cashback,0.08,Offline,Fashion Enthusiast,2022-01-08,2022-02-02,416104,True,25
PR001955,P00166,BOGO,0.19,Online,Budget Shopper,2024-06-13,2024-07-08,10122,False,25
PR001956,P04304,Bundle,0.2,Online,Brand Loyalist,2022-09-07,2022-09-28,454625,False,21
PR001957,P03564,Percentage Off,0.27,Both,Frequent Buyer,2022-06-02,2022-06-22,492905,True,20
PR001958,P03287,Flat Discount,0.47,Both,Fashion Enthusiast,2022-10-29,2022-11-19,483022,True,21
PR001959,P00437,Cashback,0.55,Online,Frequent Buyer,2024-12-21,2024-12-31,166640,True,10
PR001960,P02350,Free Shipping,0.53,Both,Luxury Shopper,2023-01-25,2023-02-02,354400,False,8
PR001961,P01955,Bundle,0.42,Both,Fashion Enthusiast,2022-04-15,2022-05-09,21992,True,24
PR001962,P00949,Percentage Off,0.43,Offline,Impulse Buyer,2024-10-17,2024-11-12,313195,True,26
PR001963,P00580,Percentage Off,0.46,Online,Brand Loyalist,2022-08-06,2022-09-02,149505,True,27
PR001964,P03890,Cashback,0.38,Offline,Working Professional,2023-06-22,2023-07-17,152824,True,25
PR001965,P01013,Cashback,0.18,Both,Student,2024-10-21,2024-11-20,27855,True,30
PR001966,P01247,Cashback,0.18,Online,Impulse Buyer,2024-07-08,2024-07-22,374916,False,14
PR001967,P00354,Free Shipping,0.15,Offline,Family Shopper,2023-08-25,2023-09-23,281865,True,29
PR001968,P01790,BOGO,0.24,Online,Student,2024-10-25,2024-11-18,479887,False,24
