cart_id,customer_id,product_id,quantity,added_at,status
CART0030738,C09191,P00685,3,2024-07-05 03:00:00,Purchased
CART0030739,C08343,P01486,3,2022-10-03 19:00:00,Abandoned
CART0030740,C04426,P01453,3,2022-03-01 00:00:00,Abandoned
CART0030741,C05175,P00783,3,2024-12-19 20:00:00,Abandoned
CART0030742,C04750,P00577,3,2022-12-04 18:00:00,Abandoned
CART0030743,C01518,P02205,2,2023-07-22 10:00:00,Purchased
CART0030744,C07148,P00986,2,2023-12-04 14:00:00,Purchased
CART0030745,C03104,P01463,1,2023-01-09 19:00:00,Abandoned
CART0030746,C01654,P01682,3,2023-01-14 12:00:00,Abandoned
CART0030747,C08261,P01647,1,2022-03-13 05:00:00,Expired
CART0030748,C05885,P04849,2,2022-03-07 10:00:00,Purchased
CART0030749,C08751,P02525,3,2024-09-30 04:00:00,Abandoned
CART0030750,C01612,P03254,2,2023-01-14 20:00:00,Abandoned
CART0030751,C06283,P04643,3,2024-03-25 07:00:00,Purchased
CART0030752,C07172,P00509,3,2022-03-03 06:00:00,Abandoned
CART0030753,C08930,P00119,1,2022-04-10 12:00:00,Abandoned
CART0030754,C08922,P00351,3,2023-11-26 00:00:00,Abandoned
CART0030755,C09120,P01790,2,2023-11-16 04:00:00,Purchased
CART0030756,C06062,P02025,2,2022-07-09 09:00:00,Abandoned
CART0030757,C04548,P03164,4,2024-11-10 04:00:00,Purchased
CART0030758,C07458,P04454,4,2023-07-18 23:00:00,Purchased
CART0030759,C03498,P00425,3,2024-07-29 09:00:00,Purchased
CART0030760,C05626,P03709,1,2024-09-18 06:00:00,Active
CART0030761,C00126,P04000,2,2022-11-14 13:00:00,Expired
CART0030762,C05050,P03928,3,2023-05-23 13:00:00,Purchased
CART0030763,C00728,P04782,3,2023-06-12 10:00:00,Purchased
CART0030764,C02531,P02834,3,2023-01-01 07:00:00,Purchased
CART0030765,C03241,P00148,4,2023-08-21 13:00:00,Purchased
CART0030766,C09811,P00094,2,2024-08-13 21:00:00,Purchased
CART0030767,C00755,P01329,4,2024-10-02 12:00:00,Purchased
CART0030768,C09641,P03286,2,2023-11-22 23:00:00,Purchased
CART0030769,C04999,P04767,1,2022-04-27 17:00:00,Active
CART0030770,C01907,P03188,4,2022-05-26 11:00:00,Active
CART0030771,C04417,P02506,2,2024-04-17 07:00:00,Abandoned
CART0030772,C03307,P01565,4,2023-12-21 19:00:00,Abandoned
CART0030773,C00747,P02864,4,2024-05-23 08:00:00,Purchased
CART0030774,C07447,P03961,4,2024-10-20 16:00:00,Purchased
CART0030775,C05588,P03684,3,2024-01-01 15:00:00,Purchased
CART0030776,C01131,P03513,1,2022-05-31 23:00:00,Active
CART0030777,C05173,P01959,1,2023-07-07 21:00:00,Purchased
CART0030778,C05764,P02957,3,2023-09-11 16:00:00,Purchased
CART0030779,C07406,P01047,2,2024-03-03 08:00:00,Abandoned
CART0030780,C06480,P02287,2,2022-03-11 11:00:00,Purchased
CART0030781,C06058,P04506,2,2024-12-05 02:00:00,Abandoned
CART0030782,C02692,P04394,1,2023-02-06 05:00:00,Purchased
CART0030783,C05258,P00098,1,2022-04-11 08:00:00,Purchased
CART0030784,C04226,P04799,1,2022-06-26 13:00:00,Purchased
CART0030785,C06630,P04572,4,2023-11-07 17:00:00,Expired
CART0030786,C05365,P04531,1,2024-05-18 05:00:00,Purchased
CART0030787,C05802,P00249,2,2022-09-05 10:00:00,Active
CART0030788,C00295,P00151,4,2023-01-11 19:00:00,Purchased
CART0030789,C00866,P01896,3,2022-11-03 23:00:00,Purchased
CART0030790,C07584,P02928,1,2023-01-13 23:00:00,Abandoned
CART0030791,C06425,P02605,4,2024-03-15 12:00:00,Purchased
CART0030792,C03247,P03988,3,2022-11-14 10:00:00,Purchased
CART0030793,C03985,P04266,4,2024-07-09 01:00:00,Active
CART0030794,C03242,P04892,2,2024-01-08 21:00:00,Purchased
CART0030795,C07129,P00786,3,2024-11-15 16:00:00,Active
CART0030796,C07148,P00408,3,2023-09-03 18:00:00,Purchased
CART0030797,C03512,P04365,1,2024-12-17 08:00:00,Purchased
CART0030798,C03402,P01155,1,2023-05-16 03:00:00,Purchased
CART0030799,C01046,P03136,4,2023-07-28 01:00:00,Purchased
CART0030800,C02081,P04634,4,2022-02-04 08:00:00,Purchased
CART0030801,C02503,P04362,1,2024-09-25 20:00:00,Active
CART0030802,C09664,P04565,2,2023-02-21 14:00:00,Abandoned
CART0030803,C03047,P03140,1,2023-10-04 08:00:00,Abandoned
CART0030804,C07351,P04957,2,2022-03-12 06:00:00,Purchased
CART0030805,C06190,P02936,1,2024-12-14 12:00:00,Abandoned
CART0030806,C07916,P04418,3,2022-05-10 05:00:00,Abandoned
CART0030807,C05671,P04670,1,2024-10-28 15:00:00,Purchased
CART0030808,C08742,P00720,2,2023-01-12 05:00:00,Purchased
CART0030809,C09072,P01232,2,2024-09-26 17:00:00,Purchased
CART0030810,C08530,P01651,3,2023-12-14 15:00:00,Active
CART0030811,C03362,P02388,4,2024-11-21 15:00:00,Active
CART0030812,C06790,P00774,2,2022-10-11 14:00:00,Abandoned
CART0030813,C03466,P02686,4,2022-08-25 14:00:00,Purchased
CART0030814,C08295,P03635,4,2024-07-06 20:00:00,Purchased
CART0030815,C02437,P03323,4,2024-07-26 10:00:00,Abandoned
CART0030816,C02963,P03448,1,2024-07-11 22:00:00,Purchased
CART0030817,C04052,P02064,4,2023-06-05 02:00:00,Abandoned
CART0030818,C07980,P04976,4,2023-02-25 23:00:00,Purchased
CART0030819,C08784,P02266,3,2022-08-01 06:00:00,Purchased
CART0030820,C07380,P00725,3,2023-01-14 22:00:00,Expired
CART0030821,C06177,P03995,4,2022-05-25 01:00:00,Purchased
CART0030822,C08162,P01385,1,2024-09-18 23:00:00,Purchased
CART0030823,C09892,P02275,4,2023-03-06 16:00:00,Purchased
CART0030824,C01005,P03980,1,2024-08-23 06:00:00,Active
CART0030825,C02448,P04533,2,2024-02-29 06:00:00,Abandoned
CART0030826,C06748,P02840,1,2023-03-06 11:00:00,Abandoned
CART0030827,C01626,P04253,2,2023-11-24 18:00:00,Purchased
CART0030828,C05805,P01234,1,2022-06-10 01:00:00,Abandoned
CART0030829,C02358,P01334,3,2023-07-01 18:00:00,Purchased
CART0030830,C02591,P04544,2,2023-06-03 11:00:00,Purchased
CART0030831,C01637,P01783,1,2023-02-08 06:00:00,Purchased
CART0030832,C08717,P01025,3,2023-01-08 02:00:00,Expired
CART0030833,C09895,P03908,3,2023-10-09 19:00:00,Purchased
CART0030834,C09443,P02293,2,2022-02-15 00:00:00,Active
CART0030835,C08374,P00790,4,2024-04-12 01:00:00,Abandoned
CART0030836,C03927,P03360,4,2022-01-11 08:00:00,Purchased
CART0030837,C03790,P02487,3,2023-03-01 09:00:00,Purchased
CART0030838,C02443,P04496,1,2022-08-09 03:00:00,Abandoned
CART0030839,C06573,P01557,1,2024-06-30 15:00:00,Active
CART0030840,C08185,P01697,2,2022-03-29 03:00:00,Purchased
CART0030841,C05809,P04435,1,2023-03-03 11:00:00,Abandoned
CART0030842,C05855,P04737,4,2024-04-18 09:00:00,Purchased
CART0030843,C00494,P00463,3,2022-07-21 08:00:00,Purchased
CART0030844,C03184,P03081,1,2023-04-13 16:00:00,Abandoned
CART0030845,C03421,P01498,2,2023-09-04 23:00:00,Purchased
CART0030846,C03585,P02659,1,2023-01-06 13:00:00,Active
CART0030847,C07223,P01404,1,2022-05-28 06:00:00,Abandoned
CART0030848,C08032,P00553,4,2024-08-10 23:00:00,Active
CART0030849,C05713,P02524,2,2024-06-20 00:00:00,Purchased
CART0030850,C04128,P02003,1,2024-07-04 09:00:00,Abandoned
CART0030851,C06016,P04627,4,2023-03-24 20:00:00,Purchased
CART0030852,C06656,P03674,2,2023-05-04 19:00:00,Expired
CART0030853,C08158,P02727,1,2022-12-12 13:00:00,Purchased
CART0030854,C03682,P04964,1,2022-03-07 17:00:00,Active
CART0030855,C08284,P02832,2,2023-01-03 22:00:00,Abandoned
CART0030856,C08595,P01728,3,2024-03-18 21:00:00,Purchased
CART0030857,C03529,P03275,3,2022-12-25 07:00:00,Abandoned
CART0030858,C07688,P04132,4,2022-10-05 14:00:00,Expired
CART0030859,C08516,P01619,3,2024-10-31 03:00:00,Purchased
CART0030860,C08628,P00812,1,2022-02-17 12:00:00,Active
CART0030861,C05642,P02902,4,2023-12-28 11:00:00,Abandoned
CART0030862,C08318,P03765,2,2024-03-26 03:00:00,Abandoned
CART0030863,C01909,P03103,1,2024-11-22 11:00:00,Abandoned
CART0030864,C05481,P03209,1,2022-08-28 10:00:00,Abandoned
CART0030865,C04362,P02901,1,2024-06-11 23:00:00,Purchased
CART0030866,C06571,P04480,4,2024-05-30 09:00:00,Abandoned
CART0030867,C06733,P02197,2,2022-12-21 01:00:00,Expired
CART0030868,C00215,P00019,3,2023-07-17 01:00:00,Abandoned
CART0030869,C02743,P03749,4,2023-03-17 03:00:00,Abandoned
CART0030870,C07380,P02535,1,2024-05-28 06:00:00,Abandoned
CART0030871,C03371,P03039,2,2024-02-06 07:00:00,Abandoned
CART0030872,C00040,P04517,1,2023-04-17 01:00:00,Expired
CART0030873,C08076,P04145,4,2022-09-27 18:00:00,Purchased
CART0030874,C06788,P04662,3,2022-04-07 22:00:00,Purchased
CART0030875,C07475,P00204,3,2024-02-19 13:00:00,Abandoned
CART0030876,C08780,P02370,1,2023-03-25 18:00:00,Abandoned
CART0030877,C06548,P02343,3,2024-04-17 21:00:00,Purchased
CART0030878,C05470,P01843,3,2023-12-25 04:00:00,Purchased
CART0030879,C08133,P03607,1,2023-03-19 19:00:00,Abandoned
CART0030880,C01348,P00218,1,2023-09-05 19:00:00,Purchased
CART0030881,C04787,P00697,3,2023-02-08 12:00:00,Purchased
CART0030882,C03443,P01805,2,2022-04-14 03:00:00,Abandoned
CART0030883,C07143,P01690,1,2024-11-03 02:00:00,Abandoned
CART0030884,C01987,P03656,4,2023-06-22 21:00:00,Abandoned
CART0030885,C08577,P02098,4,2024-09-16 11:00:00,Purchased
CART0030886,C02407,P01927,2,2023-07-27 08:00:00,Abandoned
CART0030887,C07149,P04449,4,2023-04-06 13:00:00,Purchased
CART0030888,C05319,P03559,1,2023-11-14 00:00:00,Abandoned
CART0030889,C09964,P00077,4,2022-05-08 00:00:00,Abandoned
CART0030890,C08555,P01870,1,2023-01-24 17:00:00,Abandoned
CART0030891,C08347,P02790,1,2024-02-27 08:00:00,Purchased
CART0030892,C03957,P00168,1,2023-01-16 18:00:00,Purchased
CART0030893,C06280,P01401,3,2023-11-28 05:00:00,Purchased
CART0030894,C01474,P02207,4,2023-12-05 19:00:00,Purchased
CART0030895,C02208,P04525,4,2024-09-11 10:00:00,Purchased
CART0030896,C01847,P00639,2,2024-03-03 21:00:00,Abandoned
CART0030897,C08076,P04827,4,2022-01-21 00:00:00,Purchased
CART0030898,C09399,P02583,4,2023-04-30 05:00:00,Purchased
CART0030899,C04459,P00823,3,2024-03-25 05:00:00,Purchased
CART0030900,C03980,P01511,4,2022-10-04 22:00:00,Abandoned
CART0030901,C03999,P04880,3,2023-03-18 11:00:00,Purchased
CART0030902,C01961,P04320,1,2022-01-20 20:00:00,Abandoned
CART0030903,C09748,P00688,2,2024-10-16 14:00:00,Abandoned
CART0030904,C05175,P04812,3,2023-07-28 03:00:00,Abandoned
CART0030905,C01153,P04868,4,2024-01-16 19:00:00,Purchased
CART0030906,C08874,P02274,1,2022-03-19 22:00:00,Active
CART0030907,C03922,P02237,3,2023-11-23 04:00:00,Purchased
CART0030908,C00152,P00816,1,2024-11-12 05:00:00,Abandoned
CART0030909,C08167,P03474,3,2024-10-27 04:00:00,Purchased
CART0030910,C03253,P02870,1,2023-07-07 18:00:00,Purchased
CART0030911,C06088,P03291,1,2022-03-16 04:00:00,Purchased
CART0030912,C03618,P04200,1,2022-11-17 17:00:00,Abandoned
CART0030913,C06087,P04157,1,2023-03-04 16:00:00,Purchased
CART0030914,C07322,P04030,2,2023-06-24 17:00:00,Active
CART0030915,C09180,P04047,2,2023-03-11 05:00:00,Purchased
CART0030916,C04195,P03895,1,2024-10-19 03:00:00,Active
CART0030917,C06781,P03080,3,2024-06-25 23:00:00,Abandoned
CART0030918,C01736,P01692,3,2023-01-18 22:00:00,Purchased
CART0030919,C01448,P00552,3,2022-10-28 19:00:00,Abandoned
CART0030920,C02670,P00580,3,2023-08-23 09:00:00,Purchased
CART0030921,C01210,P03756,1,2024-10-19 16:00:00,Abandoned
CART0030922,C05472,P04436,4,2023-02-16 23:00:00,Active
CART0030923,C07170,P02965,1,2023-07-03 13:00:00,Abandoned
CART0030924,C03782,P04917,1,2024-12-20 11:00:00,Abandoned
CART0030925,C06055,P00809,2,2022-04-29 08:00:00,Purchased
CART0030926,C09583,P02288,4,2023-08-24 19:00:00,Abandoned
CART0030927,C04278,P03827,3,2024-05-08 17:00:00,Purchased
CART0030928,C03752,P00322,4,2023-01-02 04:00:00,Abandoned
CART0030929,C08821,P03664,3,2023-06-24 21:00:00,Purchased
CART0030930,C04278,P04961,3,2024-07-31 07:00:00,Purchased
CART0030931,C03731,P04008,2,2023-11-17 11:00:00,Abandoned
CART0030932,C03104,P03709,4,2024-06-30 04:00:00,Active
CART0030933,C04405,P02320,2,2024-11-20 16:00:00,Purchased
CART0030934,C00657,P04389,2,2023-01-03 14:00:00,Purchased
CART0030935,C04739,P02584,3,2024-05-14 05:00:00,Abandoned
CART0030936,C08923,P00134,2,2024-06-27 20:00:00,Purchased
CART0030937,C05039,P04643,4,2024-03-29 20:00:00,Active
CART0030938,C02076,P00679,3,2022-06-28 02:00:00,Abandoned
CART0030939,C01075,P02194,4,2024-03-27 21:00:00,Purchased
CART0030940,C07722,P02319,2,2022-06-23 05:00:00,Purchased
CART0030941,C06726,P03935,4,2023-05-30 08:00:00,Purchased
CART0030942,C00998,P03446,1,2024-07-22 06:00:00,Purchased
CART0030943,C00858,P00878,1,2023-09-15 00:00:00,Abandoned
CART0030944,C06819,P00345,2,2022-01-19 03:00:00,Active
CART0030945,C03496,P01907,1,2022-08-16 23:00:00,Purchased
CART0030946,C05207,P00472,4,2023-04-30 10:00:00,Abandoned
CART0030947,C03517,P01884,4,2024-08-21 22:00:00,Purchased
CART0030948,C03045,P03315,4,2022-04-24 06:00:00,Abandoned
CART0030949,C05873,P03116,2,2022-09-15 13:00:00,Abandoned
CART0030950,C09188,P01217,1,2023-04-01 02:00:00,Purchased
CART0030951,C06502,P01571,4,2022-04-07 13:00:00,Abandoned
CART0030952,C05124,P01222,4,2022-08-07 00:00:00,Abandoned
CART0030953,C06781,P02374,4,2022-06-01 04:00:00,Active
CART0030954,C04391,P04772,3,2024-05-20 10:00:00,Purchased
CART0030955,C04489,P04476,2,2022-06-16 15:00:00,Purchased
CART0030956,C05606,P03391,3,2022-06-07 02:00:00,Abandoned
CART0030957,C08101,P01563,3,2022-03-29 21:00:00,Expired
CART0030958,C02065,P00298,2,2022-09-20 13:00:00,Purchased
CART0030959,C08168,P02152,2,2022-04-24 15:00:00,Abandoned
CART0030960,C07502,P01422,2,2022-05-16 14:00:00,Abandoned
CART0030961,C01185,P01722,2,2022-01-05 21:00:00,Abandoned
CART0030962,C04227,P00514,2,2022-02-01 00:00:00,Abandoned
CART0030963,C02997,P00613,3,2023-06-25 15:00:00,Abandoned
CART0030964,C00157,P00756,3,2022-12-13 09:00:00,Purchased
CART0030965,C09859,P00404,3,2023-04-10 10:00:00,Abandoned
CART0030966,C05768,P04591,3,2023-01-22 14:00:00,Purchased
CART0030967,C02279,P00735,4,2023-03-12 14:00:00,Abandoned
CART0030968,C06033,P00586,3,2024-10-01 06:00:00,Purchased
CART0030969,C09498,P02772,2,2022-07-26 13:00:00,Expired
CART0030970,C01717,P00093,1,2023-05-21 08:00:00,Purchased
CART0030971,C04939,P02699,4,2023-11-19 11:00:00,Purchased
CART0030972,C00778,P02801,4,2024-08-07 23:00:00,Purchased
CART0030973,C07919,P03795,4,2023-11-03 11:00:00,Abandoned
CART0030974,C05219,P03044,1,2022-03-15 18:00:00,Purchased
CART0030975,C02506,P00487,2,2022-03-29 02:00:00,Purchased
CART0030976,C03866,P04993,1,2023-01-03 19:00:00,Expired
CART0030977,C04006,P04928,1,2024-06-01 18:00:00,Purchased
CART0030978,C08801,P04163,3,2023-03-26 14:00:00,Abandoned
CART0030979,C01314,P00587,3,2023-10-14 00:00:00,Purchased
CART0030980,C00390,P01060,4,2024-11-09 15:00:00,Expired
CART0030981,C02769,P02347,4,2024-10-21 13:00:00,Abandoned
CART0030982,C07327,P01833,3,2023-01-18 10:00:00,Active
CART0030983,C00872,P01189,4,2023-06-19 20:00:00,Purchased
CART0030984,C04397,P00477,1,2022-12-02 09:00:00,Purchased
CART0030985,C05679,P04167,2,2024-09-27 17:00:00,Active
CART0030986,C06996,P04765,2,2022-06-20 21:00:00,Purchased
CART0030987,C02168,P04189,3,2022-12-21 01:00:00,Purchased
CART0030988,C08328,P02859,3,2024-08-17 14:00:00,Abandoned
CART0030989,C08661,P03876,1,2024-03-09 11:00:00,Purchased
CART0030990,C06049,P01753,1,2024-01-29 14:00:00,Purchased
CART0030991,C07264,P04347,1,2022-03-08 00:00:00,Abandoned
CART0030992,C00253,P01003,4,2022-05-16 05:00:00,Purchased
CART0030993,C06185,P02676,2,2023-05-03 02:00:00,Expired
CART0030994,C01588,P01666,4,2022-03-29 10:00:00,Abandoned
CART0030995,C05282,P00875,3,2024-08-12 12:00:00,Purchased
CART0030996,C05564,P04161,2,2024-02-10 14:00:00,Purchased
CART0030997,C03237,P04233,4,2022-03-25 05:00:00,Purchased
CART0030998,C09307,P04320,2,2023-11-21 20:00:00,Abandoned
CART0030999,C02093,P02434,3,2022-03-19 11:00:00,Purchased
CART0031000,C00302,P03373,2,2022-07-28 23:00:00,Purchased
CART0031001,C02416,P03008,4,2022-03-29 00:00:00,Abandoned
CART0031002,C05493,P02725,3,2022-04-03 02:00:00,Purchased
CART0031003,C00407,P03055,2,2023-12-29 22:00:00,Purchased
CART0031004,C04429,P00717,2,2022-12-04 16:00:00,Abandoned
CART0031005,C05658,P03138,3,2022-02-14 15:00:00,Abandoned
CART0031006,C03064,P03504,3,2024-11-21 17:00:00,Purchased
CART0031007,C01565,P02382,3,2022-10-27 05:00:00,Purchased
CART0031008,C00460,P02525,4,2022-06-08 07:00:00,Active
CART0031009,C05634,P00820,3,2024-12-18 22:00:00,Abandoned
CART0031010,C09805,P03504,3,2022-02-23 22:00:00,Purchased
CART0031011,C04699,P02724,1,2024-01-12 02:00:00,Active
CART0031012,C05699,P02364,4,2024-05-01 18:00:00,Abandoned
CART0031013,C06910,P04832,1,2023-10-03 14:00:00,Purchased
CART0031014,C05789,P00010,1,2024-12-31 04:00:00,Abandoned
CART0031015,C00320,P03719,1,2022-10-04 09:00:00,Expired
CART0031016,C03030,P00322,1,2023-05-09 00:00:00,Purchased
CART0031017,C07873,P02102,1,2024-08-19 17:00:00,Purchased
CART0031018,C09173,P00299,4,2022-04-22 16:00:00,Abandoned
CART0031019,C06955,P00276,4,2023-01-15 12:00:00,Abandoned
CART0031020,C08993,P02493,2,2022-05-28 10:00:00,Purchased
CART0031021,C07641,P00002,2,2023-03-01 04:00:00,Purchased
CART0031022,C04531,P04079,4,2024-12-15 07:00:00,Purchased
CART0031023,C03439,P01705,2,2022-08-20 16:00:00,Active
CART0031024,C07894,P02962,3,2022-10-10 04:00:00,Active
CART0031025,C09952,P02580,3,2023-05-09 00:00:00,Abandoned
CART0031026,C02190,P04798,4,2024-10-11 21:00:00,Abandoned
CART0031027,C09630,P04617,2,2023-03-27 06:00:00,Abandoned
CART0031028,C01773,P02741,2,2022-01-01 19:00:00,Purchased
CART0031029,C01901,P03580,1,2022-08-21 20:00:00,Purchased
CART0031030,C05559,P02817,2,2023-07-23 21:00:00,Purchased
CART0031031,C09183,P02249,3,2024-02-24 09:00:00,Abandoned
CART0031032,C03370,P00384,3,2023-06-10 00:00:00,Purchased
CART0031033,C05282,P00429,2,2023-08-12 21:00:00,Abandoned
CART0031034,C03839,P02156,2,2023-12-07 20:00:00,Purchased
CART0031035,C09853,P04114,2,2024-02-23 12:00:00,Active
CART0031036,C05000,P01881,3,2024-05-23 17:00:00,Abandoned
CART0031037,C03050,P03369,3,2024-07-12 07:00:00,Purchased
CART0031038,C09851,P01856,1,2024-04-16 07:00:00,Abandoned
CART0031039,C02067,P00110,4,2023-01-31 03:00:00,Purchased
CART0031040,C03128,P02093,3,2023-07-20 04:00:00,Purchased
CART0031041,C00900,P03825,1,2023-02-02 15:00:00,Abandoned
CART0031042,C02008,P00891,4,2022-01-30 13:00:00,Abandoned
CART0031043,C05298,P03415,4,2022-12-26 14:00:00,Purchased
CART0031044,C03687,P00097,4,2023-05-02 03:00:00,Purchased
CART0031045,C05999,P03914,4,2022-06-28 01:00:00,Purchased
CART0031046,C03353,P03477,3,2022-11-25 13:00:00,Active
CART0031047,C00396,P03794,3,2024-06-19 11:00:00,Active
CART0031048,C00060,P03532,2,2022-05-03 13:00:00,Purchased
CART0031049,C01670,P02918,4,2023-07-30 16:00:00,Active
CART0031050,C08859,P04861,3,2024-02-20 11:00:00,Abandoned
CART0031051,C03558,P04356,4,2022-01-14 20:00:00,Purchased
CART0031052,C06261,P01729,4,2022-11-11 09:00:00,Abandoned
CART0031053,C05824,P01194,4,2022-04-22 12:00:00,Purchased
CART0031054,C06991,P00469,1,2022-10-02 03:00:00,Purchased
CART0031055,C03967,P02854,2,2024-03-24 11:00:00,Purchased
CART0031056,C05530,P02732,3,2022-11-26 04:00:00,Purchased
CART0031057,C06599,P03594,4,2022-05-01 05:00:00,Purchased
CART0031058,C01191,P01986,1,2023-01-25 11:00:00,Purchased
CART0031059,C05960,P02585,1,2022-08-11 01:00:00,Active
CART0031060,C02723,P03633,3,2022-02-11 01:00:00,Purchased
CART0031061,C00353,P04878,2,2024-06-14 20:00:00,Purchased
CART0031062,C04190,P03919,4,2024-02-26 22:00:00,Abandoned
CART0031063,C04024,P04057,2,2023-09-26 10:00:00,Active
CART0031064,C05408,P03671,3,2022-12-16 15:00:00,Purchased
CART0031065,C00667,P02487,1,2022-11-19 06:00:00,Abandoned
CART0031066,C05071,P02112,1,2022-01-08 08:00:00,Purchased
CART0031067,C06759,P02024,3,2022-07-27 11:00:00,Active
CART0031068,C07088,P02205,4,2023-01-18 07:00:00,Purchased
CART0031069,C01358,P00944,1,2023-04-30 15:00:00,Abandoned
CART0031070,C01880,P03605,3,2022-09-15 06:00:00,Purchased
CART0031071,C03309,P00960,4,2023-01-10 17:00:00,Active
CART0031072,C02872,P01985,3,2023-01-13 17:00:00,Purchased
CART0031073,C07193,P04863,3,2024-04-27 14:00:00,Abandoned
CART0031074,C09346,P04310,4,2022-08-04 10:00:00,Abandoned
CART0031075,C02720,P03652,3,2023-05-17 13:00:00,Abandoned
CART0031076,C09618,P02395,4,2024-06-04 13:00:00,Purchased
CART0031077,C02561,P02843,3,2022-12-05 21:00:00,Abandoned
CART0031078,C04805,P04207,4,2023-10-30 19:00:00,Active
CART0031079,C04903,P03858,3,2022-01-08 08:00:00,Abandoned
CART0031080,C08750,P01362,1,2024-08-26 10:00:00,Abandoned
CART0031081,C08475,P00439,1,2023-08-31 15:00:00,Purchased
CART0031082,C03241,P00661,4,2024-09-18 00:00:00,Purchased
CART0031083,C03609,P04462,3,2024-05-02 11:00:00,Abandoned
CART0031084,C07296,P00964,4,2023-06-02 18:00:00,Active
CART0031085,C00750,P04534,1,2024-01-31 10:00:00,Purchased
CART0031086,C00411,P02288,2,2022-04-29 17:00:00,Abandoned
CART0031087,C04552,P04871,1,2022-04-07 15:00:00,Active
CART0031088,C08074,P00744,3,2022-12-15 01:00:00,Abandoned
CART0031089,C04183,P01027,3,2023-07-06 04:00:00,Abandoned
CART0031090,C03394,P04273,2,2023-09-16 02:00:00,Abandoned
CART0031091,C05624,P01706,4,2023-01-26 04:00:00,Purchased
CART0031092,C05281,P02479,3,2023-04-24 23:00:00,Abandoned
CART0031093,C00313,P00842,3,2024-09-28 08:00:00,Abandoned
CART0031094,C00704,P02012,3,2022-03-20 09:00:00,Abandoned
CART0031095,C06896,P00923,4,2024-09-25 08:00:00,Abandoned
CART0031096,C03882,P02494,2,2023-10-27 10:00:00,Purchased
CART0031097,C07208,P03381,1,2022-08-19 19:00:00,Abandoned
CART0031098,C07430,P02501,2,2023-10-06 22:00:00,Abandoned
CART0031099,C09549,P03705,2,2022-07-21 03:00:00,Purchased
CART0031100,C04080,P02775,3,2024-08-14 12:00:00,Active
CART0031101,C03362,P01570,1,2022-12-12 15:00:00,Purchased
CART0031102,C04551,P01141,1,2024-11-13 01:00:00,Purchased
CART0031103,C03743,P00669,2,2022-10-11 19:00:00,Abandoned
CART0031104,C03654,P02421,1,2023-11-30 17:00:00,Purchased
CART0031105,C02461,P04778,1,2024-04-04 17:00:00,Abandoned
CART0031106,C00485,P02519,2,2024-01-01 07:00:00,Purchased
CART0031107,C05563,P02523,2,2023-09-02 16:00:00,Purchased
CART0031108,C01409,P02588,2,2024-05-24 06:00:00,Purchased
CART0031109,C07096,P02114,4,2022-07-03 21:00:00,Purchased
