date,city,temperature_c,rainfall_mm,humidity_pct,weather_condition
2024-05-16,Bengaluru,33.4,0.0,43,Sunny
2024-05-17,Bengaluru,30.7,8.2,73,Rainy
2024-05-18,Bengaluru,28.0,0.9,45,Foggy
2024-05-19,Bengaluru,32.1,13.9,75,Sunny
2024-05-20,Bengaluru,27.2,7.0,66,Sunny
2024-05-21,Bengaluru,26.6,0.7,57,Sunny
2024-05-22,Bengaluru,31.9,2.5,92,Cloudy
2024-05-23,Bengaluru,31.1,2.6,93,Foggy
2024-05-24,Bengaluru,23.7,4.8,56,Foggy
2024-05-25,Bengaluru,29.9,2.0,69,Sunny
2024-05-26,Bengaluru,23.6,0.0,70,Sunny
2024-05-27,Bengaluru,29.9,0.0,68,Sunny
2024-05-28,Bengaluru,26.7,0.0,66,Sunny
2024-05-29,Bengaluru,22.9,3.7,43,Foggy
2024-05-30,Bengaluru,33.6,7.6,72,Cloudy
2024-05-31,Bengaluru,21.5,5.2,74,Sunny
2024-06-01,Bengaluru,27.1,3.1,78,Sunny
2024-06-02,Bengaluru,28.5,0.0,65,Cloudy
2024-06-03,Bengaluru,31.9,5.1,64,Sunny
2024-06-04,Bengaluru,27.9,2.1,52,Rainy
2024-06-05,Bengaluru,31.2,4.7,67,Sunny
2024-06-06,Bengaluru,24.4,7.2,74,Cloudy
2024-06-07,Bengaluru,28.3,0.1,93,Foggy
2024-06-08,Bengaluru,25.9,4.5,70,Foggy
2024-06-09,Bengaluru,25.5,0.0,44,Sunny
2024-06-10,Bengaluru,26.3,0.4,47,Rainy
2024-06-11,Bengaluru,28.7,0.0,48,Cloudy
2024-06-12,Bengaluru,22.5,12.9,83,Cloudy
2024-06-13,Bengaluru,30.6,4.5,41,Sunny
2024-06-14,Bengaluru,21.5,0.0,75,Cloudy
2024-06-15,Bengaluru,24.6,0.0,40,Foggy
2024-06-16,Bengaluru,28.1,2.2,72,Rainy
2024-06-17,Bengaluru,26.6,0.0,46,Sunny
2024-06-18,Bengaluru,31.3,3.4,46,Rainy
2024-06-19,Bengaluru,33.3,5.2,43,Sunny
2024-06-20,Bengaluru,29.3,15.4,77,Sunny
2024-06-21,Bengaluru,25.3,3.7,84,Sunny
2024-06-22,Bengaluru,30.6,0.0,82,Sunny
2024-06-23,Bengaluru,29.3,1.6,93,Cloudy
2024-06-24,Bengaluru,32.5,2.0,43,Rainy
2024-06-25,Bengaluru,23.1,2.2,41,Rainy
2024-06-26,Bengaluru,28.9,2.1,62,Cloudy
2024-06-27,Bengaluru,26.4,0.8,88,Foggy
2024-06-28,Bengaluru,28.6,9.5,51,Sunny
2024-06-29,Bengaluru,32.5,2.6,79,Foggy
2024-06-30,Bengaluru,21.6,4.0,90,Cloudy
2024-07-01,Bengaluru,22.6,20.5,84,Cloudy
2024-07-02,Bengaluru,24.7,11.5,54,Rainy
2024-07-03,Bengaluru,19.4,18.2,87,Foggy
2024-07-04,Bengaluru,23.0,11.2,88,Sunny
2024-07-05,Bengaluru,25.6,21.0,83,Cloudy
2024-07-06,Bengaluru,22.8,7.6,50,Sunny
2024-07-07,Bengaluru,25.1,17.0,62,Rainy
2024-07-08,Bengaluru,23.6,19.0,90,Rainy
2024-07-09,Bengaluru,23.8,13.2,52,Sunny
2024-07-10,Bengaluru,30.9,9.5,89,Sunny
2024-07-11,Bengaluru,20.0,16.8,88,Sunny
2024-07-12,Bengaluru,18.3,11.1,78,Sunny
2024-07-13,Bengaluru,18.2,13.3,64,Rainy
2024-07-14,Bengaluru,26.7,15.2,61,Sunny
2024-07-15,Bengaluru,27.5,19.7,59,Cloudy
2024-07-16,Bengaluru,25.7,16.4,59,Cloudy
2024-07-17,Bengaluru,20.2,18.8,57,Sunny
2024-07-18,Bengaluru,20.3,11.1,53,Foggy
2024-07-19,Bengaluru,24.0,9.3,50,Sunny
2024-07-20,Bengaluru,25.7,16.3,56,Sunny
2024-07-21,Bengaluru,27.1,16.2,75,Sunny
2024-07-22,Bengaluru,24.2,19.4,55,Sunny
2024-07-23,Bengaluru,27.8,13.7,46,Sunny
2024-07-24,Bengaluru,26.4,20.1,43,Foggy
2024-07-25,Bengaluru,17.6,14.0,95,Sunny
2024-07-26,Bengaluru,20.0,13.9,67,Rainy
2024-07-27,Bengaluru,19.6,10.3,86,Sunny
2024-07-28,Bengaluru,23.3,18.0,55,Sunny
2024-07-29,Bengaluru,21.7,13.8,82,Sunny
2024-07-30,Bengaluru,24.4,10.0,84,Sunny
2024-07-31,Bengaluru,21.9,26.6,74,Sunny
2024-08-01,Bengaluru,23.4,4.6,49,Cloudy
2024-08-02,Bengaluru,21.5,16.4,79,Foggy
2024-08-03,Bengaluru,16.0,15.3,40,Sunny
2024-08-04,Bengaluru,21.1,20.5,50,Rainy
2024-08-05,Bengaluru,16.8,13.9,70,Foggy
2024-08-06,Bengaluru,21.7,14.3,79,Sunny
2024-08-07,Bengaluru,27.7,18.3,58,Sunny
2024-08-08,Bengaluru,21.3,8.7,74,Sunny
2024-08-09,Bengaluru,22.9,15.5,51,Cloudy
2024-08-10,Bengaluru,30.0,10.0,70,Rainy
2024-08-11,Bengaluru,27.0,11.3,90,Rainy
2024-08-12,Bengaluru,25.8,17.6,69,Sunny
2024-08-13,Bengaluru,22.5,16.3,57,Sunny
2024-08-14,Bengaluru,26.5,22.4,51,Sunny
2024-08-15,Bengaluru,26.8,7.8,79,Foggy
2024-08-16,Bengaluru,18.9,14.2,77,Foggy
2024-08-17,Bengaluru,16.0,13.2,61,Sunny
2024-08-18,Bengaluru,21.9,18.4,68,Rainy
2024-08-19,Bengaluru,25.2,14.2,40,Sunny
2024-08-20,Bengaluru,15.5,4.6,86,Foggy
2024-08-21,Bengaluru,31.6,14.2,66,Foggy
2024-08-22,Bengaluru,27.0,11.2,78,Sunny
2024-08-23,Bengaluru,22.1,10.8,44,Foggy
2024-08-24,Bengaluru,21.0,13.1,55,Cloudy
2024-08-25,Bengaluru,24.7,15.5,57,Rainy
2024-08-26,Bengaluru,17.8,13.5,70,Cloudy
2024-08-27,Bengaluru,18.3,19.2,62,Sunny
2024-08-28,Bengaluru,24.0,14.1,63,Sunny
2024-08-29,Bengaluru,23.5,12.4,48,Rainy
2024-08-30,Bengaluru,23.4,25.6,91,Sunny
2024-08-31,Bengaluru,21.5,11.2,56,Cloudy
2024-09-01,Bengaluru,28.3,5.2,46,Sunny
2024-09-02,Bengaluru,24.1,16.9,80,Foggy
2024-09-03,Bengaluru,23.1,16.6,93,Sunny
2024-09-04,Bengaluru,20.5,6.9,81,Rainy
2024-09-05,Bengaluru,23.9,14.0,66,Cloudy
2024-09-06,Bengaluru,24.3,18.6,95,Rainy
2024-09-07,Bengaluru,17.8,19.9,91,Rainy
2024-09-08,Bengaluru,23.8,16.5,74,Cloudy
2024-09-09,Bengaluru,17.2,15.5,75,Foggy
2024-09-10,Bengaluru,17.8,12.8,65,Sunny
2024-09-11,Bengaluru,20.4,24.4,62,Cloudy
2024-09-12,Bengaluru,19.4,14.6,64,Sunny
2024-09-13,Bengaluru,18.7,18.2,58,Sunny
2024-09-14,Bengaluru,24.6,13.7,94,Cloudy
2024-09-15,Bengaluru,20.3,14.4,44,Foggy
2024-09-16,Bengaluru,26.1,11.9,74,Sunny
2024-09-17,Bengaluru,17.3,9.5,60,Rainy
2024-09-18,Bengaluru,20.7,11.7,85,Cloudy
2024-09-19,Bengaluru,23.1,11.9,72,Rainy
2024-09-20,Bengaluru,28.7,14.6,58,Sunny
2024-09-21,Bengaluru,24.7,15.6,55,Sunny
2024-09-22,Bengaluru,23.8,22.4,92,Cloudy
2024-09-23,Bengaluru,16.9,11.3,45,Rainy
2024-09-24,Bengaluru,23.1,12.0,87,Sunny
2024-09-25,Bengaluru,29.0,16.1,64,Cloudy
2024-09-26,Bengaluru,24.5,14.7,68,Foggy
2024-09-27,Bengaluru,23.0,8.7,48,Sunny
2024-09-28,Bengaluru,18.7,13.1,61,Sunny
2024-09-29,Bengaluru,25.1,19.4,64,Foggy
2024-09-30,Bengaluru,22.7,12.2,72,Foggy
2024-10-01,Bengaluru,19.2,2.7,93,Sunny
2024-10-02,Bengaluru,30.4,0.0,40,Sunny
2024-10-03,Bengaluru,21.9,0.0,54,Sunny
2024-10-04,Bengaluru,19.3,0.0,88,Rainy
2024-10-05,Bengaluru,27.5,0.0,70,Sunny
2024-10-06,Bengaluru,24.4,0.0,81,Sunny
2024-10-07,Bengaluru,24.9,0.0,71,Cloudy
2024-10-08,Bengaluru,23.1,0.3,61,Sunny
2024-10-09,Bengaluru,18.4,0.5,70,Sunny
2024-10-10,Bengaluru,27.8,0.0,54,Rainy
2024-10-11,Bengaluru,22.2,0.0,75,Sunny
2024-10-12,Bengaluru,25.9,0.0,41,Sunny
2024-10-13,Bengaluru,24.2,5.3,88,Rainy
2024-10-14,Bengaluru,24.6,5.7,58,Foggy
2024-10-15,Bengaluru,18.2,0.9,84,Cloudy
2024-10-16,Bengaluru,28.3,0.9,69,Cloudy
2024-10-17,Bengaluru,22.6,4.3,70,Foggy
2024-10-18,Bengaluru,15.8,0.0,63,Rainy
2024-10-19,Bengaluru,18.4,6.2,58,Sunny
2024-10-20,Bengaluru,21.7,0.0,65,Rainy
2024-10-21,Bengaluru,25.7,1.6,78,Sunny
2024-10-22,Bengaluru,25.4,1.1,82,Foggy
2024-10-23,Bengaluru,22.6,9.4,71,Rainy
2024-10-24,Bengaluru,24.3,9.6,79,Rainy
2024-10-25,Bengaluru,24.7,1.3,74,Cloudy
2024-10-26,Bengaluru,21.0,6.5,84,Sunny
2024-10-27,Bengaluru,28.8,2.6,50,Sunny
2024-10-28,Bengaluru,17.7,0.0,77,Rainy
2024-10-29,Bengaluru,21.9,0.0,50,Sunny
2024-10-30,Bengaluru,26.0,3.0,80,Cloudy
2024-10-31,Bengaluru,22.5,3.6,48,Foggy
2024-11-01,Bengaluru,28.7,4.9,55,Cloudy
2024-11-02,Bengaluru,24.5,2.5,86,Foggy
2024-11-03,Bengaluru,17.0,2.1,64,Sunny
2024-11-04,Bengaluru,23.5,6.6,75,Cloudy
2024-11-05,Bengaluru,20.3,11.4,89,Foggy
2024-11-06,Bengaluru,27.4,3.8,47,Sunny
2024-11-07,Bengaluru,23.7,7.4,93,Rainy
2024-11-08,Bengaluru,21.5,6.9,48,Cloudy
2024-11-09,Bengaluru,21.3,2.9,89,Sunny
2024-11-10,Bengaluru,29.8,1.9,63,Cloudy
2024-11-11,Bengaluru,21.5,0.0,84,Foggy
2024-11-12,Bengaluru,21.8,0.0,71,Sunny
2024-11-13,Bengaluru,20.8,7.4,63,Sunny
2024-11-14,Bengaluru,19.5,10.9,55,Cloudy
2024-11-15,Bengaluru,20.1,6.2,80,Sunny
2024-11-16,Bengaluru,25.7,6.0,93,Sunny
2024-11-17,Bengaluru,24.9,3.6,62,Foggy
2024-11-18,Bengaluru,22.4,0.0,94,Cloudy
2024-11-19,Bengaluru,19.3,8.7,43,Foggy
2024-11-20,Bengaluru,27.1,0.0,81,Foggy
2024-11-21,Bengaluru,25.6,9.2,65,Cloudy
2024-11-22,Bengaluru,23.9,3.1,80,Rainy
2024-11-23,Bengaluru,27.7,7.2,63,Sunny
2024-11-24,Bengaluru,22.4,0.0,43,Rainy
2024-11-25,Bengaluru,28.3,4.3,48,Sunny
2024-11-26,Bengaluru,19.8,6.6,56,Sunny
2024-11-27,Bengaluru,27.8,3.3,75,Sunny
2024-11-28,Bengaluru,24.8,1.0,86,Sunny
2024-11-29,Bengaluru,24.2,0.0,45,Rainy
2024-11-30,Bengaluru,22.8,0.0,58,Sunny
2024-12-01,Bengaluru,13.8,0.0,89,Sunny
2024-12-02,Bengaluru,13.6,11.2,90,Sunny
2024-12-03,Bengaluru,15.0,5.1,85,Sunny
2024-12-04,Bengaluru,14.2,1.6,85,Rainy
2024-12-05,Bengaluru,16.7,6.9,60,Cloudy
2024-12-06,Bengaluru,15.6,2.4,92,Sunny
2024-12-07,Bengaluru,16.1,0.9,91,Foggy
2024-12-08,Bengaluru,15.1,4.9,59,Sunny
2024-12-09,Bengaluru,20.5,7.5,45,Foggy
2024-12-10,Bengaluru,15.4,0.0,59,Rainy
2024-12-11,Bengaluru,14.7,0.0,91,Cloudy
2024-12-12,Bengaluru,14.2,3.4,53,Cloudy
2024-12-13,Bengaluru,13.7,0.0,51,Rainy
2024-12-14,Bengaluru,12.2,4.3,51,Sunny
2024-12-15,Bengaluru,14.6,4.5,89,Sunny
2024-12-16,Bengaluru,16.8,2.5,45,Rainy
2024-12-17,Bengaluru,14.1,0.0,54,Sunny
2024-12-18,Bengaluru,13.5,11.6,75,Sunny
2024-12-19,Bengaluru,9.6,0.0,43,Cloudy
2024-12-20,Bengaluru,12.1,0.0,77,Sunny
2024-12-21,Bengaluru,10.3,6.8,50,Sunny
2024-12-22,Bengaluru,15.6,0.0,76,Rainy
2024-12-23,Bengaluru,16.7,2.7,82,Sunny
2024-12-24,Bengaluru,11.7,13.6,86,Rainy
2024-12-25,Bengaluru,15.9,7.2,49,Sunny
2024-12-26,Bengaluru,9.6,6.2,65,Sunny
2024-12-27,Bengaluru,23.1,1.3,85,Rainy
2024-12-28,Bengaluru,21.6,1.3,45,Sunny
2024-12-29,Bengaluru,12.4,0.0,76,Sunny
2024-12-30,Bengaluru,17.7,5.9,88,Sunny
2024-12-31,Bengaluru,20.4,4.0,41,Sunny
2022-01-01,Hyderabad,17.1,0.0,41,Rainy
2022-01-02,Hyderabad,20.4,1.7,91,Sunny
2022-01-03,Hyderabad,17.5,2.9,71,Sunny
2022-01-04,Hyderabad,20.7,0.0,65,Sunny
2022-01-05,Hyderabad,19.6,0.0,62,Rainy
2022-01-06,Hyderabad,20.7,8.4,81,Sunny
2022-01-07,Hyderabad,18.8,11.2,88,Rainy
2022-01-08,Hyderabad,18.5,2.8,52,Cloudy
2022-01-09,Hyderabad,21.4,0.5,44,Sunny
2022-01-10,Hyderabad,22.4,0.7,89,Sunny
2022-01-11,Hyderabad,18.6,0.0,68,Foggy
2022-01-12,Hyderabad,25.3,0.0,88,Rainy
2022-01-13,Hyderabad,13.5,0.0,53,Sunny
2022-01-14,Hyderabad,15.3,5.3,40,Sunny
2022-01-15,Hyderabad,15.6,0.0,78,Rainy
2022-01-16,Hyderabad,21.0,1.0,78,Sunny
2022-01-17,Hyderabad,16.1,0.0,55,Sunny
2022-01-18,Hyderabad,17.3,2.3,46,Rainy
2022-01-19,Hyderabad,15.7,10.4,90,Sunny
2022-01-20,Hyderabad,11.4,2.3,57,Cloudy
2022-01-21,Hyderabad,16.1,0.8,51,Sunny
2022-01-22,Hyderabad,18.2,3.2,88,Sunny
2022-01-23,Hyderabad,22.0,0.0,58,Sunny
2022-01-24,Hyderabad,16.5,0.0,75,Sunny
2022-01-25,Hyderabad,19.3,0.0,69,Sunny
2022-01-26,Hyderabad,17.4,0.0,71,Sunny
2022-01-27,Hyderabad,11.8,0.4,74,Rainy
2022-01-28,Hyderabad,19.8,5.8,61,Rainy
2022-01-29,Hyderabad,11.1,16.5,47,Sunny
2022-01-30,Hyderabad,18.8,0.0,66,Rainy
2022-01-31,Hyderabad,24.6,0.0,73,Rainy
2022-02-01,Hyderabad,18.4,0.0,71,Cloudy
2022-02-02,Hyderabad,21.2,0.0,71,Sunny
2022-02-03,Hyderabad,22.1,0.0,52,Sunny
2022-02-04,Hyderabad,18.0,2.9,56,Cloudy
2022-02-05,Hyderabad,15.3,4.8,73,Sunny
2022-02-06,Hyderabad,13.3,6.3,73,Sunny
2022-02-07,Hyderabad,13.3,3.0,46,Sunny
2022-02-08,Hyderabad,16.7,2.1,42,Sunny
2022-02-09,Hyderabad,20.1,4.8,50,Cloudy
2022-02-10,Hyderabad,17.2,2.2,56,Sunny
2022-02-11,Hyderabad,16.8,7.7,47,Rainy
2022-02-12,Hyderabad,17.3,10.9,63,Sunny
2022-02-13,Hyderabad,13.5,0.0,85,Sunny
2022-02-14,Hyderabad,17.2,3.3,66,Cloudy
2022-02-15,Hyderabad,19.9,4.9,41,Rainy
2022-02-16,Hyderabad,18.9,0.6,73,Cloudy
2022-02-17,Hyderabad,14.0,6.9,90,Sunny
2022-02-18,Hyderabad,15.7,8.0,64,Foggy
2022-02-19,Hyderabad,19.6,0.3,65,Cloudy
2022-02-20,Hyderabad,18.1,7.9,56,Foggy
2022-02-21,Hyderabad,25.5,0.0,54,Sunny
2022-02-22,Hyderabad,20.0,4.1,41,Sunny
2022-02-23,Hyderabad,21.2,0.0,80,Cloudy
2022-02-24,Hyderabad,17.5,6.5,76,Sunny
2022-02-25,Hyderabad,15.3,4.8,40,Sunny
2022-02-26,Hyderabad,19.3,2.1,78,Foggy
2022-02-27,Hyderabad,17.0,0.0,71,Rainy
2022-02-28,Hyderabad,25.6,0.0,64,Rainy
2022-03-01,Hyderabad,23.7,2.7,48,Cloudy
2022-03-02,Hyderabad,23.2,0.0,89,Sunny
2022-03-03,Hyderabad,27.4,0.0,91,Cloudy
2022-03-04,Hyderabad,21.7,0.4,95,Sunny
2022-03-05,Hyderabad,21.0,0.0,80,Sunny
2022-03-06,Hyderabad,29.9,1.2,56,Sunny
2022-03-07,Hyderabad,25.2,0.0,66,Cloudy
2022-03-08,Hyderabad,26.6,1.3,47,Sunny
2022-03-09,Hyderabad,22.1,6.0,56,Rainy
2022-03-10,Hyderabad,26.2,0.0,55,Sunny
2022-03-11,Hyderabad,23.7,1.3,57,Sunny
2022-03-12,Hyderabad,25.9,0.0,69,Sunny
2022-03-13,Hyderabad,25.3,0.0,71,Foggy
2022-03-14,Hyderabad,23.9,8.4,61,Rainy
2022-03-15,Hyderabad,29.9,8.4,78,Foggy
2022-03-16,Hyderabad,25.9,8.9,64,Sunny
2022-03-17,Hyderabad,25.2,4.4,45,Foggy
2022-03-18,Hyderabad,26.0,0.0,84,Cloudy
2022-03-19,Hyderabad,24.1,6.2,70,Sunny
2022-03-20,Hyderabad,18.2,2.0,47,Sunny
2022-03-21,Hyderabad,31.7,0.0,85,Rainy
2022-03-22,Hyderabad,24.1,0.0,57,Sunny
2022-03-23,Hyderabad,21.4,0.0,84,Rainy
2022-03-24,Hyderabad,24.1,0.1,83,Sunny
2022-03-25,Hyderabad,24.3,3.9,54,Rainy
2022-03-26,Hyderabad,20.2,7.1,72,Cloudy
2022-03-27,Hyderabad,25.1,0.0,83,Rainy
2022-03-28,Hyderabad,29.1,3.8,69,Cloudy
2022-03-29,Hyderabad,27.5,1.1,85,Cloudy
2022-03-30,Hyderabad,24.2,0.0,65,Foggy
2022-03-31,Hyderabad,25.8,0.0,94,Sunny
2022-04-01,Hyderabad,38.3,1.9,76,Sunny
2022-04-02,Hyderabad,30.1,9.6,94,Sunny
2022-04-03,Hyderabad,26.5,0.0,94,Rainy
2022-04-04,Hyderabad,31.1,9.9,89,Sunny
2022-04-05,Hyderabad,36.5,1.8,74,Sunny
2022-04-06,Hyderabad,31.4,5.0,74,Rainy
2022-04-07,Hyderabad,29.6,0.0,82,Sunny
2022-04-08,Hyderabad,32.5,1.9,53,Sunny
2022-04-09,Hyderabad,35.0,10.0,64,Sunny
2022-04-10,Hyderabad,26.4,4.1,46,Rainy
2022-04-11,Hyderabad,28.9,7.4,86,Rainy
2022-04-12,Hyderabad,34.4,4.4,69,Foggy
2022-04-13,Hyderabad,29.3,0.0,78,Sunny
2022-04-14,Hyderabad,37.4,0.0,71,Rainy
2022-04-15,Hyderabad,37.5,12.3,47,Sunny
2022-04-16,Hyderabad,33.1,0.4,64,Rainy
2022-04-17,Hyderabad,32.2,3.1,77,Rainy
2022-04-18,Hyderabad,31.3,10.4,69,Sunny
2022-04-19,Hyderabad,29.4,9.7,59,Rainy
2022-04-20,Hyderabad,23.4,2.8,92,Rainy
2022-04-21,Hyderabad,27.2,1.4,81,Rainy
2022-04-22,Hyderabad,32.9,1.4,71,Foggy
2022-04-23,Hyderabad,27.1,0.0,75,Cloudy
2022-04-24,Hyderabad,34.5,1.0,40,Sunny
2022-04-25,Hyderabad,25.2,0.0,80,Sunny
2022-04-26,Hyderabad,31.1,6.5,46,Sunny
2022-04-27,Hyderabad,31.0,0.0,75,Rainy
2022-04-28,Hyderabad,29.3,1.1,50,Sunny
2022-04-29,Hyderabad,27.4,0.0,79,Sunny
2022-04-30,Hyderabad,27.0,6.5,49,Cloudy
2022-05-01,Hyderabad,27.9,8.1,53,Cloudy
2022-05-02,Hyderabad,31.9,8.3,63,Sunny
2022-05-03,Hyderabad,28.4,4.7,92,Cloudy
2022-05-04,Hyderabad,32.0,3.8,85,Sunny
2022-05-05,Hyderabad,35.5,2.7,87,Sunny
2022-05-06,Hyderabad,33.5,0.0,93,Foggy
2022-05-07,Hyderabad,25.8,5.0,71,Cloudy
2022-05-08,Hyderabad,34.9,4.6,88,Rainy
2022-05-09,Hyderabad,35.1,0.0,67,Rainy
2022-05-10,Hyderabad,33.0,0.7,42,Sunny
2022-05-11,Hyderabad,33.7,0.0,42,Cloudy
2022-05-12,Hyderabad,33.8,0.0,57,Cloudy
2022-05-13,Hyderabad,27.3,0.0,84,Sunny
2022-05-14,Hyderabad,30.4,0.0,95,Sunny
2022-05-15,Hyderabad,29.3,0.0,62,Sunny
2022-05-16,Hyderabad,28.6,2.6,95,Sunny
2022-05-17,Hyderabad,29.6,5.7,48,Sunny
2022-05-18,Hyderabad,27.4,6.6,45,Rainy
2022-05-19,Hyderabad,27.5,1.6,68,Foggy
2022-05-20,Hyderabad,30.5,7.6,62,Sunny
2022-05-21,Hyderabad,31.8,1.3,59,Sunny
2022-05-22,Hyderabad,32.1,4.1,51,Sunny
2022-05-23,Hyderabad,32.8,8.2,54,Sunny
2022-05-24,Hyderabad,34.5,7.8,82,Foggy
2022-05-25,Hyderabad,30.9,5.1,63,Foggy
2022-05-26,Hyderabad,31.1,2.7,85,Rainy
2022-05-27,Hyderabad,34.3,2.0,89,Rainy
2022-05-28,Hyderabad,31.1,0.6,64,Sunny
2022-05-29,Hyderabad,34.1,5.1,49,Cloudy
2022-05-30,Hyderabad,30.6,7.0,70,Sunny
2022-05-31,Hyderabad,34.3,7.6,52,Sunny
2022-06-01,Hyderabad,28.3,0.0,41,Sunny
2022-06-02,Hyderabad,32.7,0.0,53,Sunny
2022-06-03,Hyderabad,33.7,0.0,53,Sunny
2022-06-04,Hyderabad,28.8,2.2,56,Sunny
2022-06-05,Hyderabad,28.3,1.0,65,Sunny
2022-06-06,Hyderabad,34.4,0.0,69,Sunny
2022-06-07,Hyderabad,32.3,0.0,54,Sunny
2022-06-08,Hyderabad,32.2,6.1,77,Sunny
2022-06-09,Hyderabad,36.3,4.0,85,Sunny
2022-06-10,Hyderabad,31.5,0.0,43,Sunny
2022-06-11,Hyderabad,30.1,0.0,81,Sunny
2022-06-12,Hyderabad,31.7,1.5,87,Sunny
2022-06-13,Hyderabad,30.8,5.2,88,Sunny
2022-06-14,Hyderabad,34.0,6.9,91,Cloudy
2022-06-15,Hyderabad,28.2,1.0,80,Rainy
2022-06-16,Hyderabad,33.5,4.3,71,Rainy
2022-06-17,Hyderabad,30.7,1.4,69,Sunny
2022-06-18,Hyderabad,33.9,5.6,85,Cloudy
2022-06-19,Hyderabad,26.1,10.4,83,Sunny
2022-06-20,Hyderabad,34.7,0.0,64,Cloudy
2022-06-21,Hyderabad,34.4,0.0,64,Sunny
2022-06-22,Hyderabad,32.6,0.0,59,Rainy
2022-06-23,Hyderabad,30.5,0.0,71,Cloudy
2022-06-24,Hyderabad,28.9,1.1,79,Cloudy
2022-06-25,Hyderabad,30.3,2.5,53,Rainy
2022-06-26,Hyderabad,28.7,0.0,81,Foggy
2022-06-27,Hyderabad,34.1,1.0,73,Sunny
2022-06-28,Hyderabad,32.4,9.7,48,Cloudy
2022-06-29,Hyderabad,27.0,0.0,76,Sunny
2022-06-30,Hyderabad,27.7,0.0,78,Sunny
2022-07-01,Hyderabad,29.9,11.3,95,Sunny
2022-07-02,Hyderabad,27.1,22.5,41,Sunny
2022-07-03,Hyderabad,29.0,18.3,88,Cloudy
2022-07-04,Hyderabad,22.5,3.5,91,Sunny
2022-07-05,Hyderabad,30.0,18.7,41,Sunny
2022-07-06,Hyderabad,29.2,15.4,87,Cloudy
2022-07-07,Hyderabad,22.3,19.2,42,Sunny
2022-07-08,Hyderabad,17.2,19.0,71,Sunny
2022-07-09,Hyderabad,28.1,17.3,76,Cloudy
2022-07-10,Hyderabad,23.8,14.3,75,Cloudy
2022-07-11,Hyderabad,25.8,12.9,86,Sunny
2022-07-12,Hyderabad,24.1,14.4,49,Rainy
2022-07-13,Hyderabad,24.7,17.0,60,Sunny
2022-07-14,Hyderabad,26.1,11.3,83,Sunny
2022-07-15,Hyderabad,27.2,22.2,66,Sunny
2022-07-16,Hyderabad,22.7,10.8,78,Sunny
2022-07-17,Hyderabad,27.2,21.1,60,Rainy
2022-07-18,Hyderabad,25.4,19.6,89,Cloudy
2022-07-19,Hyderabad,25.2,16.5,43,Cloudy
2022-07-20,Hyderabad,26.2,16.6,87,Rainy
2022-07-21,Hyderabad,27.7,15.3,91,Foggy
2022-07-22,Hyderabad,28.7,13.2,64,Sunny
2022-07-23,Hyderabad,25.9,12.0,87,Sunny
2022-07-24,Hyderabad,26.6,11.7,85,Rainy
2022-07-25,Hyderabad,28.3,22.1,58,Foggy
2022-07-26,Hyderabad,22.3,16.9,78,Foggy
2022-07-27,Hyderabad,23.3,17.2,91,Sunny
2022-07-28,Hyderabad,28.9,19.8,59,Cloudy
2022-07-29,Hyderabad,21.7,18.4,86,Sunny
2022-07-30,Hyderabad,18.3,19.8,87,Sunny
2022-07-31,Hyderabad,23.5,25.6,68,Rainy
2022-08-01,Hyderabad,22.3,12.7,84,Sunny
2022-08-02,Hyderabad,23.2,15.9,63,Cloudy
2022-08-03,Hyderabad,25.4,20.7,67,Rainy
2022-08-04,Hyderabad,27.0,8.3,41,Cloudy
2022-08-05,Hyderabad,19.3,15.3,58,Foggy
2022-08-06,Hyderabad,26.6,7.8,63,Cloudy
2022-08-07,Hyderabad,25.5,14.7,62,Rainy
2022-08-08,Hyderabad,27.9,7.7,66,Sunny
2022-08-09,Hyderabad,23.7,13.1,71,Rainy
2022-08-10,Hyderabad,23.0,2.8,74,Sunny
2022-08-11,Hyderabad,25.0,14.5,89,Rainy
2022-08-12,Hyderabad,28.5,13.5,72,Foggy
2022-08-13,Hyderabad,28.6,15.8,67,Sunny
2022-08-14,Hyderabad,29.8,14.5,68,Cloudy
2022-08-15,Hyderabad,29.9,9.9,68,Sunny
2022-08-16,Hyderabad,21.1,13.5,72,Sunny
2022-08-17,Hyderabad,23.9,16.3,56,Sunny
2022-08-18,Hyderabad,23.6,11.9,60,Cloudy
2022-08-19,Hyderabad,23.0,14.9,87,Sunny
2022-08-20,Hyderabad,26.5,16.2,95,Cloudy
2022-08-21,Hyderabad,22.2,10.9,57,Sunny
2022-08-22,Hyderabad,22.7,10.5,56,Foggy
2022-08-23,Hyderabad,24.2,24.7,62,Sunny
2022-08-24,Hyderabad,23.8,17.5,47,Sunny
2022-08-25,Hyderabad,28.3,17.8,42,Rainy
2022-08-26,Hyderabad,24.9,14.9,73,Cloudy
2022-08-27,Hyderabad,27.5,24.7,66,Cloudy
2022-08-28,Hyderabad,25.9,15.1,59,Cloudy
2022-08-29,Hyderabad,29.2,17.0,56,Sunny
2022-08-30,Hyderabad,21.3,17.0,77,Sunny
2022-08-31,Hyderabad,25.9,12.9,45,Sunny
2022-09-01,Hyderabad,28.0,18.0,88,Sunny
2022-09-02,Hyderabad,22.0,11.6,84,Sunny
2022-09-03,Hyderabad,22.9,22.1,85,Cloudy
2022-09-04,Hyderabad,27.0,14.1,76,Foggy
2022-09-05,Hyderabad,31.1,17.4,59,Sunny
