inventory_id,product_id,store_id,warehouse_id,location_type,stock_qty,reorder_point,max_stock,days_on_hand,last_updated,stockout_risk,demand_30d,avg_daily_demand,days_cover,reorder_urgency,overstock_flag,health_score,risk_label
INV007982,P04675,S0121,,store,398,28,140,39.8,2024-03-11,0,2.0,0.07,5685.7,0,1,85.0,Healthy
INV007983,P01997,,W016,warehouse,322,41,205,40.2,2024-04-11,0,1.0,0.03,10733.3,0,1,85.0,Healthy
INV007984,P04422,S0129,,store,267,48,240,20.5,2024-09-08,0,2.0,0.07,3814.3,0,1,85.0,Healthy
INV007985,P02819,,W008,warehouse,195,40,200,39.0,2024-09-28,0,1.0,0.03,6500.0,0,0,100.0,Healthy
INV007986,P03910,S0001,,store,157,37,185,9.2,2024-05-23,0,8.0,0.27,581.5,0,0,100.0,Healthy
INV007987,P03002,S0143,,store,416,52,260,416.0,2024-10-15,0,1.0,0.1,4160.0,0,1,85.0,Healthy
INV007988,P03301,,W010,warehouse,385,96,480,38.5,2024-07-15,0,5.0,0.17,2264.7,0,0,100.0,Healthy
INV007989,P02763,,W013,warehouse,55,73,365,3.4,2024-04-25,1,1.0,0.1,550.0,1,0,75.0,Healthy
INV007990,P01144,S0077,,store,475,87,435,25.0,2024-02-24,0,10.0,0.33,1439.4,0,1,85.0,Healthy
INV007991,P03553,S0087,,store,25,80,400,1.8,2024-02-26,1,2.0,0.07,357.1,1,0,75.0,Healthy
INV007992,P01648,S0016,,store,255,60,300,19.6,2024-04-02,0,1.0,0.03,8500.0,0,0,100.0,Healthy
INV007993,P03409,S0010,,store,209,97,485,16.1,2024-09-18,0,4.0,0.13,1607.7,0,0,100.0,Healthy
INV007994,P03674,,W016,warehouse,379,31,155,25.3,2024-07-10,0,2.0,0.07,5414.3,0,1,85.0,Healthy
INV007995,P02148,,W018,warehouse,320,98,490,26.7,2024-03-03,0,3.0,0.1,3200.0,0,0,100.0,Healthy
INV007996,P01712,,W028,warehouse,62,29,145,3.4,2024-01-05,0,7.0,0.23,269.6,0,0,100.0,Healthy
INV007997,P04055,,W029,warehouse,308,82,410,34.2,2024-08-06,0,1.0,0.1,3080.0,0,0,100.0,Healthy
INV007998,P02380,S0050,,store,141,67,335,7.4,2024-09-28,0,3.0,0.1,1410.0,0,0,100.0,Healthy
INV007999,P03053,S0054,,store,119,39,195,10.8,2024-06-23,0,2.0,0.07,1700.0,0,0,100.0,Healthy
INV008000,P02280,,W020,warehouse,121,22,110,7.1,2024-03-27,0,1.0,0.1,1210.0,0,1,85.0,Healthy
INV008001,P00199,,W029,warehouse,131,26,130,8.2,2024-03-20,0,2.0,0.07,1871.4,0,1,85.0,Healthy
INV008002,P03729,S0073,,store,137,82,410,8.1,2024-06-06,0,4.0,0.13,1053.8,0,0,100.0,Healthy
INV008003,P00179,S0133,,store,87,82,410,43.5,2024-04-21,0,5.0,0.17,511.8,0,0,100.0,Healthy
INV008004,P01171,,W021,warehouse,103,81,405,25.8,2024-09-14,0,1.0,0.1,1030.0,0,0,100.0,Healthy
INV008005,P01614,S0001,,store,66,96,480,9.4,2024-06-24,1,1.0,0.03,2200.0,1,0,75.0,Healthy
INV008006,P00879,,W009,warehouse,230,62,310,12.8,2024-01-30,0,6.0,0.2,1150.0,0,0,100.0,Healthy
INV008007,P01331,S0011,,store,68,38,190,17.0,2024-11-12,0,1.0,0.03,2266.7,0,0,100.0,Healthy
INV008008,P00334,S0100,,store,135,24,120,33.8,2024-05-10,0,2.0,0.07,1928.6,0,1,85.0,Healthy
INV008009,P04315,S0087,,store,71,77,385,4.2,2024-03-04,1,5.0,0.17,417.6,1,0,75.0,Healthy
INV008010,P01699,,W002,warehouse,291,68,340,24.2,2024-10-15,0,1.0,0.1,2910.0,0,0,100.0,Healthy
INV008011,P00623,S0137,,store,493,86,430,35.2,2024-03-13,0,1.0,0.03,16433.3,0,1,85.0,Healthy
INV008012,P04763,S0100,,store,251,47,235,13.2,2024-08-31,0,1.0,0.03,8366.7,0,1,85.0,Healthy
INV008013,P02946,,W019,warehouse,93,31,155,11.6,2024-03-19,0,5.0,0.17,547.1,0,0,100.0,Healthy
INV008014,P02928,,W004,warehouse,28,51,255,4.0,2024-09-07,1,7.0,0.23,121.7,1,0,75.0,Healthy
INV008015,P02757,S0121,,store,174,33,165,10.9,2024-11-23,0,3.0,0.1,1740.0,0,1,85.0,Healthy
INV008016,P03176,S0029,,store,372,31,155,62.0,2024-03-30,0,2.0,0.07,5314.3,0,1,85.0,Healthy
INV008017,P03755,S0135,,store,408,53,265,37.1,2024-06-16,0,5.0,0.17,2400.0,0,1,85.0,Healthy
INV008018,P00549,,W005,warehouse,205,87,435,18.6,2024-11-10,0,1.0,0.03,6833.3,0,0,100.0,Healthy
INV008019,P00104,S0050,,store,331,34,170,22.1,2024-02-04,0,1.0,0.03,11033.3,0,1,85.0,Healthy
INV008020,P01474,S0044,,store,57,27,135,4.8,2024-09-28,0,1.0,0.1,570.0,0,0,100.0,Healthy
INV008021,P01619,S0046,,store,292,93,465,26.5,2024-06-27,0,3.0,0.1,2920.0,0,0,100.0,Healthy
INV008022,P04068,S0053,,store,376,25,125,31.3,2024-08-03,0,4.0,0.13,2892.3,0,1,85.0,Healthy
INV008023,P03825,,W010,warehouse,388,34,170,20.4,2024-09-15,0,6.0,0.2,1940.0,0,1,85.0,Healthy
INV008024,P00115,S0079,,store,226,73,365,11.3,2024-10-01,0,1.0,0.1,2260.0,0,0,100.0,Healthy
INV008025,P03322,S0066,,store,438,25,125,62.6,2024-05-21,0,5.0,0.17,2576.5,0,1,85.0,Healthy
INV008026,P01312,,W008,warehouse,439,68,340,73.2,2024-09-23,0,3.0,0.1,4390.0,0,1,85.0,Healthy
INV008027,P00637,S0100,,store,385,37,185,29.6,2024-04-19,0,1.0,0.1,3850.0,0,1,85.0,Healthy
INV008028,P01475,S0121,,store,456,77,385,30.4,2024-09-24,0,2.0,0.07,6514.3,0,1,85.0,Healthy
INV008029,P01087,S0056,,store,194,80,400,17.6,2024-08-23,0,1.0,0.1,1940.0,0,0,100.0,Healthy
INV008030,P00814,S0104,,store,81,76,380,4.3,2024-07-05,0,1.0,0.1,810.0,0,0,100.0,Healthy
INV008031,P02144,,W022,warehouse,122,91,455,40.7,2024-07-15,0,5.0,0.17,717.6,0,0,100.0,Healthy
INV008032,P00170,S0107,,store,431,87,435,215.5,2024-04-09,0,1.0,0.1,4310.0,0,0,100.0,Healthy
INV008033,P04077,S0092,,store,111,22,110,7.9,2024-06-24,0,3.0,0.1,1110.0,0,1,85.0,Healthy
INV008034,P02944,S0065,,store,64,64,320,21.3,2024-05-17,1,2.0,0.07,914.3,1,0,75.0,Healthy
INV008035,P01562,S0104,,store,477,66,330,34.1,2024-07-03,0,6.0,0.2,2385.0,0,1,85.0,Healthy
INV008036,P03291,,W025,warehouse,88,58,290,6.3,2024-04-11,0,9.0,0.3,293.3,0,0,100.0,Healthy
INV008037,P01248,S0010,,store,499,88,440,62.4,2024-12-06,0,1.0,0.1,4990.0,0,1,85.0,Healthy
INV008038,P00194,S0031,,store,333,54,270,66.6,2024-08-23,0,5.0,0.17,1958.8,0,1,85.0,Healthy
INV008039,P02743,,W005,warehouse,384,98,490,76.8,2024-07-16,0,2.0,0.07,5485.7,0,0,100.0,Healthy
INV008040,P02014,S0134,,store,380,41,205,20.0,2024-10-13,0,1.0,0.03,12666.7,0,1,85.0,Healthy
INV008041,P01615,,W015,warehouse,214,65,325,15.3,2024-05-30,0,5.0,0.17,1258.8,0,0,100.0,Healthy
INV008042,P00091,S0044,,store,291,83,415,58.2,2024-03-06,0,1.0,0.03,9700.0,0,0,100.0,Healthy
INV008043,P03477,,W029,warehouse,212,39,195,19.3,2024-01-03,0,3.0,0.1,2120.0,0,1,85.0,Healthy
INV008044,P02984,,W022,warehouse,334,30,150,83.5,2024-07-23,0,4.0,0.13,2569.2,0,1,85.0,Healthy
INV008045,P03069,S0054,,store,100,73,365,8.3,2024-10-05,0,4.0,0.13,769.2,0,0,100.0,Healthy
INV008046,P04624,S0088,,store,151,66,330,9.4,2024-10-02,0,1.0,0.1,1510.0,0,0,100.0,Healthy
INV008047,P04645,,W002,warehouse,214,76,380,30.6,2024-04-15,0,4.0,0.13,1646.2,0,0,100.0,Healthy
INV008048,P01951,S0097,,store,281,85,425,17.6,2024-01-23,0,2.0,0.07,4014.3,0,0,100.0,Healthy
INV008049,P02368,,W030,warehouse,448,46,230,37.3,2024-01-06,0,2.0,0.07,6400.0,0,1,85.0,Healthy
INV008050,P02236,S0093,,store,275,26,130,15.3,2024-10-14,0,1.0,0.03,9166.7,0,1,85.0,Healthy
INV008051,P00825,S0001,,store,109,46,230,109.0,2024-05-14,0,14.0,0.47,231.9,0,0,100.0,Healthy
INV008052,P03377,S0117,,store,133,37,185,10.2,2024-11-02,0,1.0,0.1,1330.0,0,0,100.0,Healthy
INV008053,P02930,S0139,,store,481,66,330,24.1,2024-10-02,0,5.0,0.17,2829.4,0,1,85.0,Healthy
INV008054,P03586,S0007,,store,447,91,455,111.8,2024-02-24,0,6.0,0.2,2235.0,0,0,100.0,Healthy
INV008055,P00708,,W029,warehouse,329,90,450,36.6,2024-09-11,0,3.0,0.1,3290.0,0,0,100.0,Healthy
INV008056,P04690,,W007,warehouse,134,39,195,7.1,2024-02-05,0,3.0,0.1,1340.0,0,0,100.0,Healthy
INV008057,P03901,S0095,,store,49,76,380,8.2,2024-03-31,1,2.0,0.07,700.0,1,0,75.0,Healthy
INV008058,P03547,S0146,,store,467,67,335,155.7,2024-09-21,0,1.0,0.1,4670.0,0,1,85.0,Healthy
INV008059,P03162,S0085,,store,285,33,165,40.7,2024-05-09,0,2.0,0.07,4071.4,0,1,85.0,Healthy
INV008060,P03270,S0069,,store,175,68,340,43.8,2024-09-17,0,1.0,0.1,1750.0,0,0,100.0,Healthy
INV008061,P02552,S0052,,store,207,63,315,23.0,2024-03-01,0,1.0,0.1,2070.0,0,0,100.0,Healthy
INV008062,P02292,,W013,warehouse,231,63,315,12.8,2024-05-07,0,3.0,0.1,2310.0,0,0,100.0,Healthy
INV008063,P01669,,W026,warehouse,220,36,180,13.8,2024-01-26,0,2.0,0.07,3142.9,0,1,85.0,Healthy
INV008064,P03163,S0024,,store,432,43,215,22.7,2024-08-03,0,6.0,0.2,2160.0,0,1,85.0,Healthy
INV008065,P04247,S0082,,store,461,51,255,46.1,2024-06-26,0,1.0,0.1,4610.0,0,1,85.0,Healthy
INV008066,P00888,,W026,warehouse,192,42,210,14.8,2024-07-08,0,1.0,0.03,6400.0,0,0,100.0,Healthy
INV008067,P00606,,W009,warehouse,202,31,155,40.4,2024-03-09,0,7.0,0.23,878.3,0,1,85.0,Healthy
INV008068,P00570,,W024,warehouse,61,20,100,3.8,2024-06-10,0,1.0,0.1,610.0,0,0,100.0,Healthy
INV008069,P03742,S0083,,store,424,80,400,424.0,2024-03-11,0,7.0,0.23,1843.5,0,1,85.0,Healthy
INV008070,P02711,,W023,warehouse,373,68,340,21.9,2024-02-07,0,3.0,0.1,3730.0,0,1,85.0,Healthy
INV008071,P02589,S0111,,store,252,67,335,16.8,2024-08-28,0,1.0,0.1,2520.0,0,0,100.0,Healthy
INV008072,P04068,S0094,,store,412,54,270,51.5,2024-07-28,0,4.0,0.13,3169.2,0,1,85.0,Healthy
INV008073,P04027,S0128,,store,167,60,300,23.9,2024-12-09,0,6.0,0.2,835.0,0,0,100.0,Healthy
INV008074,P03395,S0136,,store,178,57,285,89.0,2024-05-14,0,1.0,0.1,1780.0,0,0,100.0,Healthy
INV008075,P00446,,W006,warehouse,101,75,375,33.7,2024-02-04,0,6.0,0.2,505.0,0,0,100.0,Healthy
INV008076,P03946,S0053,,store,88,79,395,9.8,2024-06-18,0,1.0,0.03,2933.3,0,0,100.0,Healthy
INV008077,P01358,S0010,,store,445,94,470,23.4,2024-08-08,0,3.0,0.1,4450.0,0,0,100.0,Healthy
INV008078,P00203,S0021,,store,71,69,345,4.2,2024-03-16,0,4.0,0.13,546.2,0,0,100.0,Healthy
INV008079,P04020,S0123,,store,305,99,495,61.0,2024-12-22,0,6.0,0.2,1525.0,0,0,100.0,Healthy
INV008080,P03928,S0109,,store,477,62,310,34.1,2024-01-09,0,6.0,0.2,2385.0,0,1,85.0,Healthy
INV008081,P00072,,W014,warehouse,70,65,325,35.0,2024-10-09,0,2.0,0.07,1000.0,0,0,100.0,Healthy
INV008082,P01519,,W006,warehouse,350,97,485,26.9,2024-08-05,0,1.0,0.03,11666.7,0,0,100.0,Healthy
INV008083,P03282,S0148,,store,348,63,315,116.0,2024-09-27,0,1.0,0.03,11600.0,0,1,85.0,Healthy
INV008084,P00558,,W001,warehouse,48,46,230,2.7,2024-04-15,0,8.0,0.27,177.8,0,0,100.0,Healthy
INV008085,P04091,,W009,warehouse,192,89,445,11.3,2024-12-06,0,1.0,0.03,6400.0,0,0,100.0,Healthy
INV008086,P04608,S0023,,store,461,87,435,25.6,2024-05-22,0,1.0,0.1,4610.0,0,1,85.0,Healthy
INV008087,P04167,,W028,warehouse,172,44,220,9.6,2024-04-21,0,3.0,0.1,1720.0,0,0,100.0,Healthy
INV008088,P00556,S0017,,store,500,63,315,38.5,2024-08-24,0,1.0,0.1,5000.0,0,1,85.0,Healthy
INV008089,P00610,S0114,,store,70,24,120,5.8,2024-09-09,0,2.0,0.07,1000.0,0,0,100.0,Healthy
INV008090,P00546,S0016,,store,53,47,235,4.4,2024-05-19,0,1.0,0.1,530.0,0,0,100.0,Healthy
INV008091,P02318,S0103,,store,410,39,195,136.7,2024-02-10,0,8.0,0.27,1518.5,0,1,85.0,Healthy
INV008092,P04039,,W026,warehouse,373,79,395,21.9,2024-12-02,0,3.0,0.1,3730.0,0,0,100.0,Healthy
INV008093,P01360,S0144,,store,495,21,105,24.8,2024-06-12,0,1.0,0.1,4950.0,0,1,85.0,Healthy
INV008094,P00691,S0043,,store,78,64,320,9.8,2024-02-17,0,1.0,0.03,2600.0,0,0,100.0,Healthy
INV008095,P03176,S0096,,store,243,35,175,34.7,2024-01-10,0,2.0,0.07,3471.4,0,1,85.0,Healthy
INV008096,P00847,,W013,warehouse,421,60,300,22.2,2024-02-06,0,1.0,0.03,14033.3,0,1,85.0,Healthy
INV008097,P02486,,W022,warehouse,45,93,465,45.0,2024-01-20,1,6.0,0.2,225.0,1,0,75.0,Healthy
INV008098,P00546,,W020,warehouse,245,69,345,27.2,2024-06-13,0,1.0,0.1,2450.0,0,0,100.0,Healthy
INV008099,P00799,S0055,,store,443,61,305,110.8,2024-08-31,0,1.0,0.03,14766.7,0,1,85.0,Healthy
INV008100,P03356,S0100,,store,48,41,205,8.0,2024-09-26,0,1.0,0.03,1600.0,0,0,100.0,Healthy
INV008101,P00914,S0012,,store,232,37,185,17.8,2024-12-05,0,1.0,0.1,2320.0,0,1,85.0,Healthy
INV008102,P02564,,W026,warehouse,230,44,220,23.0,2024-05-30,0,1.0,0.1,2300.0,0,1,85.0,Healthy
INV008103,P01436,S0008,,store,420,33,165,23.3,2024-04-05,0,5.0,0.17,2470.6,0,1,85.0,Healthy
INV008104,P03885,S0070,,store,287,55,275,28.7,2024-03-06,0,7.0,0.23,1247.8,0,1,85.0,Healthy
INV008105,P03718,S0100,,store,368,25,125,46.0,2024-01-23,0,1.0,0.1,3680.0,0,1,85.0,Healthy
INV008106,P03524,S0130,,store,164,98,490,23.4,2024-06-13,0,2.0,0.07,2342.9,0,0,100.0,Healthy
INV008107,P01057,S0031,,store,37,85,425,7.4,2024-02-27,1,1.0,0.1,370.0,1,0,75.0,Healthy
INV008108,P03557,,W029,warehouse,270,58,290,30.0,2024-07-02,0,3.0,0.1,2700.0,0,0,100.0,Healthy
INV008109,P01560,S0075,,store,479,36,180,28.2,2024-04-19,0,5.0,0.17,2817.6,0,1,85.0,Healthy
INV008110,P02946,S0014,,store,338,22,110,112.7,2024-01-07,0,5.0,0.17,1988.2,0,1,85.0,Healthy
INV008111,P04290,,W011,warehouse,149,77,385,149.0,2024-02-08,0,6.0,0.2,745.0,0,0,100.0,Healthy
INV008112,P03155,S0128,,store,102,65,325,6.8,2024-10-17,0,6.0,0.2,510.0,0,0,100.0,Healthy
INV008113,P00034,S0005,,store,350,27,135,31.8,2024-10-20,0,2.0,0.07,5000.0,0,1,85.0,Healthy
INV008114,P01157,S0010,,store,176,28,140,44.0,2024-04-03,0,5.0,0.17,1035.3,0,1,85.0,Healthy
INV008115,P03162,,W003,warehouse,156,46,230,9.8,2024-11-14,0,2.0,0.07,2228.6,0,0,100.0,Healthy
INV008116,P01784,S0143,,store,407,33,165,37.0,2024-04-05,0,6.0,0.2,2035.0,0,1,85.0,Healthy
INV008117,P01032,S0067,,store,400,81,405,40.0,2024-09-05,0,12.0,0.4,1000.0,0,0,100.0,Healthy
INV008118,P00904,S0136,,store,87,38,190,12.4,2024-08-26,0,1.0,0.1,870.0,0,0,100.0,Healthy
INV008119,P04748,S0069,,store,426,60,300,25.1,2024-02-26,0,1.0,0.1,4260.0,0,1,85.0,Healthy
INV008120,P02499,,W012,warehouse,336,29,145,112.0,2024-08-25,0,7.0,0.23,1460.9,0,1,85.0,Healthy
INV008121,P00560,S0022,,store,21,39,195,4.2,2024-08-20,1,5.0,0.17,123.5,1,0,75.0,Healthy
INV008122,P01336,,W019,warehouse,271,38,190,24.6,2024-06-30,0,1.0,0.03,9033.3,0,1,85.0,Healthy
INV008123,P03439,,W019,warehouse,281,79,395,56.2,2024-10-08,0,4.0,0.13,2161.5,0,0,100.0,Healthy
INV008124,P00973,,W017,warehouse,464,44,220,232.0,2024-08-21,0,1.0,0.03,15466.7,0,1,85.0,Healthy
INV008125,P01589,S0009,,store,380,60,300,34.5,2024-05-08,0,1.0,0.03,12666.7,0,1,85.0,Healthy
INV008126,P01676,,W009,warehouse,410,25,125,136.7,2024-07-30,0,3.0,0.1,4100.0,0,1,85.0,Healthy
INV008127,P03678,,W003,warehouse,105,39,195,35.0,2024-10-08,0,1.0,0.1,1050.0,0,0,100.0,Healthy
INV008128,P03272,S0147,,store,243,89,445,81.0,2024-12-22,0,7.0,0.23,1056.5,0,0,100.0,Healthy
INV008129,P03467,,W012,warehouse,227,57,285,22.7,2024-03-24,0,7.0,0.23,987.0,0,0,100.0,Healthy
INV008130,P00736,S0047,,store,477,60,300,43.4,2024-12-06,0,2.0,0.07,6814.3,0,1,85.0,Healthy
INV008131,P04109,,W024,warehouse,469,77,385,52.1,2024-02-29,0,3.0,0.1,4690.0,0,1,85.0,Healthy
INV008132,P04905,S0113,,store,185,22,110,37.0,2024-01-20,0,11.0,0.37,500.0,0,1,85.0,Healthy
INV008133,P04268,,W005,warehouse,379,75,375,54.1,2024-02-10,0,1.0,0.03,12633.3,0,1,85.0,Healthy
INV008134,P00906,,W005,warehouse,368,45,225,122.7,2024-12-03,0,1.0,0.03,12266.7,0,1,85.0,Healthy
INV008135,P03901,,W017,warehouse,271,82,410,27.1,2024-12-09,0,2.0,0.07,3871.4,0,0,100.0,Healthy
INV008136,P00261,,W013,warehouse,247,75,375,49.4,2024-03-06,0,2.0,0.07,3528.6,0,0,100.0,Healthy
INV008137,P00034,S0010,,store,402,36,180,201.0,2024-02-07,0,2.0,0.07,5742.9,0,1,85.0,Healthy
INV008138,P03422,,W026,warehouse,415,48,240,415.0,2024-08-08,0,11.0,0.37,1121.6,0,1,85.0,Healthy
INV008139,P04897,,W022,warehouse,283,88,440,35.4,2024-09-04,0,3.0,0.1,2830.0,0,0,100.0,Healthy
INV008140,P00213,,W026,warehouse,298,43,215,24.8,2024-09-03,0,3.0,0.1,2980.0,0,1,85.0,Healthy
INV008141,P03852,S0024,,store,16,73,365,0.8,2024-04-09,1,1.0,0.03,533.3,1,0,75.0,Healthy
INV008142,P02291,S0068,,store,499,35,175,33.3,2024-12-02,0,1.0,0.1,4990.0,0,1,85.0,Healthy
INV008143,P04773,,W006,warehouse,108,80,400,18.0,2024-01-10,0,1.0,0.1,1080.0,0,0,100.0,Healthy
INV008144,P00808,,W014,warehouse,474,27,135,23.7,2024-04-25,0,4.0,0.13,3646.2,0,1,85.0,Healthy
INV008145,P02906,S0092,,store,267,56,280,89.0,2024-08-18,0,1.0,0.03,8900.0,0,0,100.0,Healthy
INV008146,P02027,,W011,warehouse,6,44,220,0.4,2024-06-12,1,2.0,0.07,85.7,1,0,75.0,Healthy
INV008147,P03468,S0098,,store,387,87,435,77.4,2024-07-08,0,1.0,0.03,12900.0,0,0,100.0,Healthy
INV008148,P02000,,W029,warehouse,332,39,195,27.7,2024-07-09,0,8.0,0.27,1229.6,0,1,85.0,Healthy
INV008149,P00677,S0107,,store,483,93,465,25.4,2024-09-26,0,1.0,0.03,16100.0,0,1,85.0,Healthy
INV008150,P01933,,W025,warehouse,329,30,150,18.3,2024-09-15,0,3.0,0.1,3290.0,0,1,85.0,Healthy
INV008151,P03031,,W012,warehouse,423,89,445,24.9,2024-03-20,0,3.0,0.1,4230.0,0,0,100.0,Healthy
INV008152,P02308,S0094,,store,434,44,220,22.8,2024-10-11,0,9.0,0.3,1446.7,0,1,85.0,Healthy
INV008153,P00060,S0029,,store,317,49,245,21.1,2024-10-25,0,1.0,0.1,3170.0,0,1,85.0,Healthy
INV008154,P03691,S0093,,store,423,74,370,38.5,2024-05-07,0,1.0,0.03,14100.0,0,1,85.0,Healthy
INV008155,P03362,,W021,warehouse,241,63,315,48.2,2024-07-13,0,1.0,0.03,8033.3,0,0,100.0,Healthy
INV008156,P03594,S0058,,store,120,48,240,6.0,2024-09-29,0,1.0,0.03,4000.0,0,0,100.0,Healthy
INV008157,P00995,,W006,warehouse,144,44,220,18.0,2024-02-01,0,1.0,0.03,4800.0,0,0,100.0,Healthy
INV008158,P00123,S0012,,store,349,100,500,23.3,2024-11-12,0,10.0,0.33,1057.6,0,0,100.0,Healthy
INV008159,P00715,,W027,warehouse,2,20,100,0.1,2024-04-23,1,1.0,0.1,20.0,1,0,55.0,Medium
INV008160,P00444,S0103,,store,319,57,285,159.5,2024-03-22,0,1.0,0.1,3190.0,0,1,85.0,Healthy
INV008161,P02169,S0029,,store,130,36,180,43.3,2024-08-16,0,3.0,0.1,1300.0,0,0,100.0,Healthy
INV008162,P00132,S0144,,store,347,83,415,31.5,2024-01-02,0,3.0,0.1,3470.0,0,0,100.0,Healthy
INV008163,P01246,S0091,,store,436,46,230,27.2,2024-06-14,0,1.0,0.03,14533.3,0,1,85.0,Healthy
INV008164,P02061,S0037,,store,187,53,265,93.5,2024-02-06,0,3.0,0.1,1870.0,0,0,100.0,Healthy
INV008165,P03773,S0139,,store,312,80,400,20.8,2024-05-24,0,3.0,0.1,3120.0,0,0,100.0,Healthy
INV008166,P02122,S0002,,store,205,20,100,22.8,2024-07-08,0,1.0,0.1,2050.0,0,1,85.0,Healthy
INV008167,P00817,,W007,warehouse,7,74,370,0.3,2024-10-09,1,5.0,0.17,41.2,1,0,75.0,Healthy
INV008168,P00250,S0106,,store,212,52,260,16.3,2024-05-26,0,1.0,0.1,2120.0,0,0,100.0,Healthy
INV008169,P02469,S0029,,store,359,67,335,71.8,2024-08-11,0,5.0,0.17,2111.8,0,1,85.0,Healthy
INV008170,P04759,S0060,,store,420,82,410,26.2,2024-06-27,0,5.0,0.17,2470.6,0,1,85.0,Healthy
INV008171,P03951,S0062,,store,211,46,230,10.6,2024-05-06,0,4.0,0.13,1623.1,0,0,100.0,Healthy
INV008172,P00028,S0093,,store,123,67,335,6.8,2024-08-02,0,4.0,0.13,946.2,0,0,100.0,Healthy
INV008173,P00649,S0075,,store,182,32,160,10.1,2024-06-27,0,1.0,0.1,1820.0,0,1,85.0,Healthy
INV008174,P03378,,W002,warehouse,336,40,200,22.4,2024-06-11,0,1.0,0.03,11200.0,0,1,85.0,Healthy
INV008175,P02045,,W026,warehouse,72,27,135,18.0,2024-12-10,0,2.0,0.07,1028.6,0,0,100.0,Healthy
INV008176,P00890,S0044,,store,195,89,445,17.7,2024-06-08,0,4.0,0.13,1500.0,0,0,100.0,Healthy
INV008177,P03911,S0089,,store,11,58,290,11.0,2024-06-13,1,1.0,0.1,110.0,1,0,75.0,Healthy
INV008178,P04444,S0075,,store,375,53,265,53.6,2024-10-07,0,1.0,0.03,12500.0,0,1,85.0,Healthy
INV008179,P01959,S0045,,store,333,36,180,37.0,2024-01-30,0,1.0,0.03,11100.0,0,1,85.0,Healthy
INV008180,P01893,S0018,,store,119,23,115,8.5,2024-10-23,0,2.0,0.07,1700.0,0,1,85.0,Healthy
INV008181,P00926,S0095,,store,268,70,350,89.3,2024-04-14,0,6.0,0.2,1340.0,0,0,100.0,Healthy
INV008182,P01570,S0076,,store,127,28,140,11.5,2024-06-08,0,1.0,0.1,1270.0,0,0,100.0,Healthy
INV008183,P01628,,W014,warehouse,344,98,490,21.5,2024-04-12,0,1.0,0.1,3440.0,0,0,100.0,Healthy
INV008184,P04912,,W012,warehouse,477,92,460,43.4,2024-12-21,0,1.0,0.1,4770.0,0,1,85.0,Healthy
INV008185,P01552,S0095,,store,89,77,385,44.5,2024-11-02,0,6.0,0.2,445.0,0,0,100.0,Healthy
INV008186,P02146,S0027,,store,397,25,125,26.5,2024-03-28,0,1.0,0.1,3970.0,0,1,85.0,Healthy
INV008187,P01728,,W019,warehouse,164,57,285,32.8,2024-11-29,0,2.0,0.07,2342.9,0,0,100.0,Healthy
INV008188,P04346,S0090,,store,37,60,300,2.1,2024-07-20,1,5.0,0.17,217.6,1,0,75.0,Healthy
INV008189,P00472,S0053,,store,207,26,130,20.7,2024-03-01,0,4.0,0.13,1592.3,0,1,85.0,Healthy
INV008190,P04739,S0145,,store,357,57,285,23.8,2024-12-18,0,5.0,0.17,2100.0,0,1,85.0,Healthy
INV008191,P01411,S0059,,store,158,67,335,22.6,2024-08-08,0,1.0,0.1,1580.0,0,0,100.0,Healthy
INV008192,P03862,S0021,,store,63,32,160,3.7,2024-04-04,0,2.0,0.07,900.0,0,0,100.0,Healthy
INV008193,P04468,,W018,warehouse,184,55,275,46.0,2024-04-10,0,1.0,0.1,1840.0,0,0,100.0,Healthy
INV008194,P02149,,W004,warehouse,400,38,190,20.0,2024-05-16,0,1.0,0.1,4000.0,0,1,85.0,Healthy
INV008195,P00471,,W002,warehouse,326,68,340,18.1,2024-02-29,0,3.0,0.1,3260.0,0,0,100.0,Healthy
INV008196,P02520,S0079,,store,204,75,375,11.3,2024-10-11,0,3.0,0.1,2040.0,0,0,100.0,Healthy
INV008197,P01264,S0116,,store,298,26,130,29.8,2024-10-12,0,8.0,0.27,1103.7,0,1,85.0,Healthy
INV008198,P02481,S0086,,store,407,80,400,20.4,2024-10-04,0,1.0,0.03,13566.7,0,1,85.0,Healthy
INV008199,P04882,S0022,,store,408,51,255,24.0,2024-05-24,0,7.0,0.23,1773.9,0,1,85.0,Healthy
INV008200,P02954,S0096,,store,284,20,100,28.4,2024-05-08,0,1.0,0.03,9466.7,0,1,85.0,Healthy
INV008201,P00424,S0104,,store,168,45,225,42.0,2024-10-11,0,1.0,0.03,5600.0,0,0,100.0,Healthy
INV008202,P03950,,W019,warehouse,425,78,390,42.5,2024-01-10,0,10.0,0.33,1287.9,0,1,85.0,Healthy
INV008203,P02197,S0096,,store,477,97,485,36.7,2024-07-30,0,1.0,0.1,4770.0,0,0,100.0,Healthy
INV008204,P01070,S0138,,store,83,83,415,6.4,2024-06-02,1,1.0,0.1,830.0,1,0,75.0,Healthy
INV008205,P03162,,W014,warehouse,236,30,150,14.8,2024-08-08,0,2.0,0.07,3371.4,0,1,85.0,Healthy
INV008206,P00046,S0007,,store,469,42,210,29.3,2024-11-07,0,1.0,0.1,4690.0,0,1,85.0,Healthy
