wishlist_id,customer_id,product_id,added_date,is_purchased
WL0022124,C07685,P03755,2022-04-08,True
WL0022125,C00799,P03331,2024-04-20,False
WL0022126,C01892,P01430,2023-01-12,False
WL0022127,C03821,P00423,2023-02-02,True
WL0022128,C07027,P03381,2023-08-29,False
WL0022129,C06944,P04407,2023-04-23,False
WL0022130,C09806,P03623,2022-01-16,True
WL0022131,C02123,P00273,2023-02-05,False
WL0022132,C01081,P02705,2022-11-25,True
WL0022133,C03925,P02269,2023-12-19,False
WL0022134,C00887,P00380,2024-01-12,False
WL0022135,C00036,P00562,2024-04-06,False
WL0022136,C06631,P02808,2024-11-04,False
WL0022137,C03278,P02431,2022-07-21,False
WL0022138,C01395,P00573,2022-02-17,False
WL0022139,C03467,P04502,2022-05-17,False
WL0022140,C01639,P04226,2023-05-27,True
WL0022141,C00208,P04589,2022-09-14,True
WL0022142,C02254,P02548,2023-05-09,True
WL0022143,C03557,P04383,2023-07-16,False
WL0022144,C02352,P01707,2023-04-14,False
WL0022145,C07262,P02951,2022-09-08,True
WL0022146,C07408,P01848,2024-05-23,False
WL0022147,C07728,P03781,2022-12-05,False
WL0022148,C05258,P00362,2024-10-07,False
WL0022149,C03106,P01094,2024-01-09,True
WL0022150,C06537,P03141,2023-01-25,False
WL0022151,C03148,P04475,2024-09-05,False
WL0022152,C01647,P03851,2024-07-02,True
WL0022153,C07313,P00256,2024-11-10,False
WL0022154,C08014,P04235,2022-10-12,False
WL0022155,C06590,P01241,2023-09-24,False
WL0022156,C02595,P01993,2022-05-03,False
WL0022157,C00985,P04852,2024-06-09,False
WL0022158,C03973,P00076,2023-08-04,False
WL0022159,C03184,P02694,2022-10-22,False
WL0022160,C04423,P01983,2023-07-27,False
WL0022161,C00211,P01636,2024-06-08,False
WL0022162,C06440,P01833,2024-04-21,False
WL0022163,C07269,P01920,2024-11-30,False
WL0022164,C09612,P03073,2023-08-25,True
WL0022165,C09642,P01270,2024-11-30,False
WL0022166,C06624,P03273,2022-07-17,False
WL0022167,C02409,P00771,2024-05-14,True
WL0022168,C02235,P00012,2023-04-08,False
WL0022169,C03116,P04388,2022-09-22,False
WL0022170,C09385,P04851,2022-05-30,False
WL0022171,C08240,P02604,2022-11-24,False
WL0022172,C09974,P01760,2022-01-16,True
WL0022173,C09754,P03691,2022-08-12,False
WL0022174,C08821,P01131,2022-08-21,False
WL0022175,C04690,P03370,2023-10-27,False
WL0022176,C06893,P02906,2023-12-30,False
WL0022177,C05667,P00713,2022-06-08,True
WL0022178,C07317,P02473,2023-04-13,False
WL0022179,C01153,P02261,2022-01-12,False
WL0022180,C05802,P03343,2024-10-11,False
WL0022181,C01856,P04166,2022-06-15,False
WL0022182,C07920,P04245,2023-05-20,True
WL0022183,C08696,P02135,2023-02-28,False
WL0022184,C03034,P03406,2024-01-07,False
WL0022185,C03214,P03667,2024-07-30,True
WL0022186,C00506,P03839,2024-07-05,False
WL0022187,C05664,P01211,2023-02-04,True
WL0022188,C02319,P03668,2023-10-02,True
WL0022189,C06520,P04173,2023-07-27,True
WL0022190,C06973,P01263,2022-05-13,False
WL0022191,C02357,P03720,2024-02-07,False
WL0022192,C07338,P01947,2022-12-09,False
WL0022193,C00928,P00901,2022-05-15,False
WL0022194,C06858,P03652,2024-02-04,True
WL0022195,C07638,P02380,2023-11-30,False
WL0022196,C07306,P04290,2023-11-25,False
WL0022197,C03497,P00189,2023-02-21,False
WL0022198,C01358,P02752,2024-05-16,False
WL0022199,C05116,P01546,2023-12-10,False
WL0022200,C03169,P02444,2024-11-08,False
WL0022201,C07255,P00773,2022-06-17,True
WL0022202,C00451,P00131,2024-08-13,True
WL0022203,C08031,P02050,2022-02-16,False
WL0022204,C05296,P00442,2024-03-12,False
WL0022205,C09811,P03552,2024-05-03,False
WL0022206,C03713,P03260,2024-07-18,False
WL0022207,C07058,P00321,2022-10-05,False
WL0022208,C00315,P00883,2024-04-05,False
WL0022209,C00205,P04737,2024-10-12,False
WL0022210,C07288,P00945,2022-03-07,False
WL0022211,C08180,P03442,2024-02-05,False
WL0022212,C07948,P02738,2023-07-13,True
WL0022213,C03398,P04085,2024-05-27,True
WL0022214,C07334,P01272,2022-06-27,True
WL0022215,C03467,P01789,2023-06-22,True
WL0022216,C04200,P00329,2024-07-19,True
WL0022217,C02123,P01955,2022-07-13,True
WL0022218,C09612,P03614,2023-05-18,True
WL0022219,C06762,P02242,2022-10-01,False
WL0022220,C07057,P00654,2023-12-02,False
WL0022221,C09067,P04923,2022-02-07,False
WL0022222,C09307,P00130,2023-03-14,False
WL0022223,C08557,P02560,2024-06-11,False
WL0022224,C02047,P04468,2023-12-08,False
WL0022225,C03522,P02185,2022-07-25,False
WL0022226,C03716,P01805,2022-06-20,True
WL0022227,C02700,P01724,2023-10-25,False
WL0022228,C03482,P00116,2024-04-10,True
WL0022229,C00161,P04451,2022-01-20,False
WL0022230,C01173,P03272,2024-08-27,True
WL0022231,C03747,P00840,2022-06-24,False
WL0022232,C01898,P03638,2024-09-27,True
WL0022233,C08806,P03196,2024-02-09,False
WL0022234,C03233,P02432,2024-01-20,False
WL0022235,C09524,P00578,2024-06-20,True
WL0022236,C08434,P03943,2023-11-29,True
WL0022237,C08339,P01009,2022-04-28,True
WL0022238,C02324,P03941,2023-02-09,False
WL0022239,C09935,P00068,2023-01-10,False
WL0022240,C05370,P02963,2023-02-26,False
WL0022241,C07949,P02703,2024-07-03,False
WL0022242,C06874,P01311,2022-08-30,False
WL0022243,C05521,P01188,2023-07-19,False
WL0022244,C06194,P02096,2023-03-04,False
WL0022245,C01775,P01785,2024-01-19,True
WL0022246,C08601,P02877,2022-06-04,False
WL0022247,C06482,P00180,2022-04-14,False
WL0022248,C00009,P03747,2022-04-17,False
WL0022249,C07343,P03033,2024-09-06,False
WL0022250,C06052,P04266,2022-07-05,False
WL0022251,C00775,P00687,2022-12-01,False
WL0022252,C00651,P04194,2024-11-11,False
WL0022253,C09000,P03899,2023-12-28,True
WL0022254,C05776,P03977,2022-03-14,False
WL0022255,C01682,P03005,2023-10-17,True
WL0022256,C04282,P04701,2022-06-14,False
WL0022257,C03720,P00608,2024-05-11,False
WL0022258,C05437,P01306,2022-01-31,False
WL0022259,C05970,P02140,2022-08-04,False
WL0022260,C04614,P04254,2022-07-22,False
WL0022261,C02747,P03796,2023-12-01,True
WL0022262,C04790,P03916,2022-08-07,True
WL0022263,C08550,P01561,2023-09-11,False
WL0022264,C09079,P00436,2024-08-14,False
WL0022265,C02690,P03110,2023-01-19,False
WL0022266,C03582,P02794,2023-11-22,False
WL0022267,C02016,P04755,2024-05-05,False
WL0022268,C03805,P01690,2024-08-22,False
WL0022269,C03765,P03485,2023-03-23,False
WL0022270,C03386,P01259,2023-03-03,False
WL0022271,C03756,P00400,2024-10-19,False
WL0022272,C07603,P03721,2022-09-15,False
WL0022273,C05434,P00951,2022-05-01,False
WL0022274,C01675,P02958,2023-01-26,False
WL0022275,C05854,P00159,2022-09-14,False
WL0022276,C00302,P01042,2023-04-04,False
WL0022277,C03448,P04992,2022-07-02,False
WL0022278,C05004,P04111,2022-05-19,False
WL0022279,C02675,P04367,2024-09-04,False
WL0022280,C06431,P00767,2023-06-04,False
WL0022281,C08847,P00606,2023-08-08,False
WL0022282,C01855,P00501,2024-05-15,False
WL0022283,C05401,P01173,2023-01-16,False
WL0022284,C04155,P03368,2023-08-01,False
WL0022285,C05779,P00639,2023-01-25,False
WL0022286,C07082,P04849,2023-02-27,False
WL0022287,C04475,P01701,2022-01-10,False
WL0022288,C01365,P00387,2024-06-23,False
WL0022289,C03925,P02185,2024-11-30,False
WL0022290,C09506,P02372,2023-02-13,False
WL0022291,C00381,P02015,2024-10-06,False
WL0022292,C02631,P04549,2023-02-16,False
WL0022293,C05783,P01296,2022-01-27,True
WL0022294,C04401,P02187,2022-09-24,False
WL0022295,C03553,P00934,2023-09-10,False
WL0022296,C04558,P03417,2024-09-06,False
WL0022297,C08180,P00500,2023-01-05,False
WL0022298,C04419,P02526,2024-01-24,False
WL0022299,C09841,P02024,2023-06-28,True
WL0022300,C05869,P02054,2024-01-22,False
WL0022301,C08199,P00581,2022-10-08,False
WL0022302,C07033,P01950,2023-08-03,False
WL0022303,C05635,P01969,2023-09-06,False
WL0022304,C09003,P02042,2023-10-04,False
WL0022305,C02168,P00446,2024-10-10,False
WL0022306,C02786,P04475,2022-03-05,False
WL0022307,C07427,P04609,2024-02-27,True
WL0022308,C06921,P01521,2023-05-07,False
WL0022309,C08793,P03603,2024-09-12,False
WL0022310,C03867,P00835,2024-01-29,False
WL0022311,C04014,P03868,2022-02-18,False
WL0022312,C00565,P00706,2023-06-24,False
WL0022313,C02803,P01140,2023-03-22,True
WL0022314,C05908,P01256,2024-07-12,False
WL0022315,C00818,P03213,2024-08-12,False
WL0022316,C08012,P02987,2023-03-06,False
WL0022317,C05247,P03094,2022-03-22,True
WL0022318,C00591,P02203,2024-02-19,True
WL0022319,C06039,P00104,2023-04-29,False
WL0022320,C00172,P00896,2023-01-14,False
WL0022321,C05169,P00382,2022-08-26,False
WL0022322,C09833,P00686,2023-12-08,True
WL0022323,C02798,P04304,2022-04-25,True
WL0022324,C02670,P00962,2024-08-04,False
WL0022325,C01918,P03779,2022-02-14,False
WL0022326,C01444,P02308,2022-01-09,True
WL0022327,C09014,P01381,2022-10-09,False
WL0022328,C02452,P02861,2023-04-12,False
WL0022329,C08131,P02385,2023-06-01,False
WL0022330,C03603,P04332,2022-12-06,False
WL0022331,C06378,P03324,2024-04-11,False
WL0022332,C04563,P04050,2024-03-05,False
WL0022333,C08799,P04739,2023-09-16,False
WL0022334,C02835,P04072,2022-02-28,True
WL0022335,C02237,P02879,2024-06-02,False
WL0022336,C03839,P04301,2024-05-02,True
WL0022337,C03942,P01132,2022-02-15,True
WL0022338,C01723,P00152,2024-01-10,False
WL0022339,C07190,P00584,2024-03-10,True
WL0022340,C05012,P00117,2023-12-13,False
WL0022341,C04912,P03828,2022-05-28,False
WL0022342,C02819,P04880,2024-04-28,False
WL0022343,C08366,P01597,2024-06-30,True
WL0022344,C02991,P00789,2023-05-12,True
WL0022345,C08641,P00349,2022-12-23,True
WL0022346,C03818,P00529,2022-02-06,True
WL0022347,C01642,P02941,2024-07-14,False
WL0022348,C07209,P02684,2024-10-16,False
WL0022349,C00875,P02651,2023-11-09,False
WL0022350,C05806,P01327,2024-04-16,False
WL0022351,C01014,P04997,2023-12-17,False
WL0022352,C06090,P01630,2023-07-16,False
WL0022353,C04236,P02840,2022-10-31,False
WL0022354,C04388,P00185,2022-02-01,False
WL0022355,C05124,P00014,2023-04-12,False
WL0022356,C05891,P02370,2024-09-08,True
WL0022357,C01858,P02937,2022-03-08,True
WL0022358,C07052,P02276,2024-03-01,True
WL0022359,C05185,P00317,2024-07-03,False
WL0022360,C02285,P02204,2023-08-03,False
WL0022361,C01091,P04718,2024-09-23,False
WL0022362,C02515,P03009,2024-04-24,False
WL0022363,C03136,P02270,2024-11-23,False
WL0022364,C01779,P02701,2024-09-09,False
WL0022365,C07037,P03488,2022-12-03,False
WL0022366,C03972,P02383,2022-01-04,False
WL0022367,C08573,P02876,2023-01-06,False
WL0022368,C07265,P01151,2024-07-29,False
WL0022369,C01517,P03705,2022-03-18,False
WL0022370,C04384,P02468,2022-01-24,False
WL0022371,C09616,P00458,2023-05-03,False
WL0022372,C02436,P02818,2023-07-14,False
WL0022373,C00823,P01119,2024-05-27,False
WL0022374,C08789,P00229,2022-07-01,False
WL0022375,C08393,P01202,2022-11-19,False
WL0022376,C09352,P04743,2022-07-06,False
WL0022377,C06131,P01907,2022-06-01,False
WL0022378,C01691,P03309,2024-04-07,False
WL0022379,C01501,P03540,2022-11-14,False
WL0022380,C07786,P04475,2024-06-03,True
WL0022381,C02710,P02466,2022-03-03,False
WL0022382,C02222,P01350,2024-12-29,True
WL0022383,C07872,P01698,2024-08-13,True
WL0022384,C04171,P03330,2024-07-28,False
WL0022385,C06794,P01674,2023-07-12,False
WL0022386,C07221,P03299,2023-09-07,True
WL0022387,C02246,P02056,2022-07-24,False
WL0022388,C02955,P01839,2024-04-16,False
WL0022389,C07702,P01422,2023-12-24,False
WL0022390,C06075,P04978,2023-12-11,False
WL0022391,C01438,P04604,2022-09-05,True
WL0022392,C03668,P03945,2024-12-14,True
WL0022393,C07924,P03661,2023-01-23,False
WL0022394,C00732,P01813,2024-07-22,False
WL0022395,C00694,P01861,2024-05-10,False
WL0022396,C00901,P01898,2023-01-07,True
WL0022397,C01193,P00906,2023-10-26,False
WL0022398,C02452,P03783,2024-10-15,True
WL0022399,C00349,P04971,2022-06-07,False
WL0022400,C03429,P00623,2023-06-03,True
WL0022401,C05819,P00354,2023-05-21,True
WL0022402,C04519,P03490,2022-02-10,False
WL0022403,C06315,P01061,2024-10-04,False
WL0022404,C06568,P03984,2022-12-02,False
WL0022405,C01397,P03512,2024-03-15,True
WL0022406,C08440,P04124,2024-02-03,True
WL0022407,C01213,P02484,2023-12-15,False
WL0022408,C09020,P00418,2022-07-11,False
WL0022409,C03370,P01732,2024-03-14,False
WL0022410,C08697,P03982,2024-08-17,False
WL0022411,C05771,P02281,2023-03-11,False
WL0022412,C05663,P04736,2024-08-17,False
WL0022413,C06074,P02973,2023-05-22,False
WL0022414,C01549,P00778,2022-04-15,False
WL0022415,C00771,P04498,2022-12-02,False
WL0022416,C09405,P04323,2024-03-22,True
WL0022417,C09706,P02068,2022-02-18,True
WL0022418,C01658,P04436,2022-08-07,False
WL0022419,C07240,P03557,2024-09-27,True
WL0022420,C08208,P01607,2023-09-16,False
WL0022421,C03384,P03106,2023-06-21,False
WL0022422,C01314,P04285,2023-08-05,False
WL0022423,C00098,P00265,2022-12-28,False
WL0022424,C07323,P03717,2024-08-02,False
WL0022425,C02848,P02232,2023-11-14,False
WL0022426,C08767,P02577,2022-09-09,False
WL0022427,C08951,P01408,2024-01-11,True
WL0022428,C00144,P02422,2022-02-16,False
WL0022429,C01111,P03301,2023-12-28,False
WL0022430,C01206,P01623,2024-06-13,False
WL0022431,C04035,P01707,2024-05-07,True
WL0022432,C04514,P01420,2024-03-05,True
WL0022433,C00537,P01424,2023-12-06,True
WL0022434,C06018,P02545,2022-06-20,False
WL0022435,C09042,P04359,2024-03-08,True
WL0022436,C00158,P04609,2024-05-24,False
WL0022437,C07872,P02835,2024-12-04,False
WL0022438,C04554,P00886,2022-05-31,True
WL0022439,C03103,P00388,2022-04-24,True
WL0022440,C04426,P03255,2024-01-16,False
WL0022441,C01985,P04682,2024-05-23,True
WL0022442,C07429,P00206,2023-05-26,False
WL0022443,C06386,P03725,2022-12-24,False
WL0022444,C05799,P01982,2024-05-08,True
WL0022445,C07078,P02647,2022-01-01,False
WL0022446,C03647,P01855,2023-07-09,True
WL0022447,C08832,P03320,2022-04-17,True
WL0022448,C08930,P02949,2023-12-21,False
WL0022449,C08489,P03222,2024-05-12,False
WL0022450,C09850,P03773,2023-06-18,False
WL0022451,C04959,P00023,2022-12-11,False
WL0022452,C08172,P01123,2024-07-27,False
WL0022453,C04867,P00937,2023-11-17,False
WL0022454,C01802,P03637,2024-01-01,True
WL0022455,C03672,P01475,2024-06-04,False
WL0022456,C03410,P03932,2022-03-07,False
WL0022457,C01284,P03237,2023-03-08,False
WL0022458,C09981,P03807,2023-11-10,True
WL0022459,C03119,P02967,2023-04-07,True
WL0022460,C03342,P01433,2024-04-22,False
WL0022461,C09416,P04495,2024-10-15,True
WL0022462,C09011,P04697,2024-10-01,False
WL0022463,C01584,P03842,2024-04-12,False
WL0022464,C09711,P03287,2024-11-10,True
WL0022465,C07443,P00125,2022-03-23,False
WL0022466,C08427,P03191,2024-04-04,False
WL0022467,C09207,P03714,2022-11-09,False
WL0022468,C09828,P03714,2023-08-06,False
WL0022469,C09874,P02779,2024-02-28,True
WL0022470,C00725,P02866,2024-08-29,False
WL0022471,C04792,P03093,2024-01-28,False
WL0022472,C09847,P04172,2023-05-02,False
WL0022473,C06400,P01207,2022-08-28,True
WL0022474,C01008,P00845,2023-08-26,False
WL0022475,C01587,P04735,2022-01-24,True
WL0022476,C06194,P03085,2024-04-14,True
WL0022477,C04346,P04744,2024-09-16,False
WL0022478,C09946,P00647,2023-03-22,False
WL0022479,C03435,P00717,2023-11-18,True
WL0022480,C04066,P00839,2022-07-09,False
WL0022481,C01052,P02172,2024-01-17,False
WL0022482,C04431,P03888,2024-11-05,False
WL0022483,C02735,P04537,2023-06-11,False
WL0022484,C01302,P00017,2022-05-24,True
WL0022485,C09420,P04991,2022-04-22,False
WL0022486,C02003,P03517,2024-01-25,False
WL0022487,C02397,P03205,2024-08-01,True
WL0022488,C09469,P02353,2022-10-08,False
WL0022489,C08286,P04443,2022-07-30,False
WL0022490,C00850,P02799,2024-03-24,True
WL0022491,C06744,P01150,2024-06-01,False
WL0022492,C07931,P01586,2022-02-14,False
WL0022493,C04655,P00636,2022-07-20,True
WL0022494,C09932,P02331,2022-12-14,False
WL0022495,C08670,P04424,2022-05-13,False
WL0022496,C09958,P04230,2023-03-08,False
WL0022497,C06000,P02151,2023-07-21,False
WL0022498,C01324,P04638,2023-04-16,False
WL0022499,C01966,P04006,2022-02-22,False
WL0022500,C03042,P02478,2023-10-20,False
WL0022501,C09284,P00853,2023-04-23,True
WL0022502,C00194,P00191,2023-06-04,False
WL0022503,C01056,P02369,2022-04-04,True
WL0022504,C02667,P04191,2022-12-27,False
WL0022505,C02801,P01188,2022-04-10,True
WL0022506,C06963,P01637,2024-02-24,False
WL0022507,C06250,P02151,2022-03-01,False
WL0022508,C03250,P02036,2023-01-31,True
WL0022509,C08587,P03260,2023-12-07,True
WL0022510,C02418,P04649,2023-10-15,False
WL0022511,C06482,P01469,2024-04-26,True
WL0022512,C02103,P02525,2022-06-27,False
WL0022513,C00293,P00403,2023-08-01,True
WL0022514,C08418,P04383,2024-10-31,False
WL0022515,C03465,P03841,2023-07-14,False
WL0022516,C05417,P01360,2022-04-03,False
WL0022517,C03515,P04324,2022-05-02,False
WL0022518,C03882,P03499,2022-11-06,True
WL0022519,C08513,P04015,2022-11-18,True
WL0022520,C06161,P03450,2023-09-01,False
WL0022521,C00759,P03800,2023-11-14,True
WL0022522,C03829,P00066,2024-07-14,False
WL0022523,C05293,P01003,2023-05-09,True
WL0022524,C09165,P03948,2022-02-12,False
WL0022525,C03456,P03403,2023-07-25,False
WL0022526,C05388,P00109,2023-06-18,False
WL0022527,C02345,P04156,2022-10-11,False
WL0022528,C05945,P02826,2024-03-06,False
WL0022529,C03909,P01502,2022-06-22,True
WL0022530,C07408,P00975,2023-03-28,False
WL0022531,C04500,P02328,2023-06-03,True
WL0022532,C01989,P03546,2024-04-20,False
WL0022533,C07475,P03797,2023-02-13,True
WL0022534,C00554,P03030,2024-09-18,False
WL0022535,C02808,P02857,2022-04-01,False
WL0022536,C06164,P03497,2022-05-28,False
WL0022537,C04707,P01810,2022-02-26,False
WL0022538,C01530,P00069,2024-08-14,False
WL0022539,C06323,P01471,2024-04-20,False
WL0022540,C01997,P04627,2023-07-27,False
WL0022541,C04664,P01633,2022-07-14,False
WL0022542,C02452,P00344,2024-09-02,False
WL0022543,C07158,P01826,2022-12-26,True
WL0022544,C03860,P00651,2024-04-27,True
WL0022545,C06859,P01784,2022-02-24,False
WL0022546,C06321,P04883,2024-08-16,False
WL0022547,C06021,P03974,2022-05-29,True
WL0022548,C08816,P03336,2022-05-27,False
WL0022549,C09902,P00255,2023-09-13,False
WL0022550,C08034,P01706,2022-07-30,True
WL0022551,C03935,P00829,2022-06-20,False
WL0022552,C09251,P02601,2022-01-17,True
WL0022553,C04322,P00462,2023-09-14,False
WL0022554,C03105,P04806,2022-04-01,True
WL0022555,C02007,P01342,2024-04-10,False
WL0022556,C04247,P02741,2024-09-22,False
WL0022557,C00329,P00536,2022-10-30,False
WL0022558,C02557,P02146,2022-08-28,False
WL0022559,C06754,P04330,2022-09-22,True
WL0022560,C05396,P02065,2024-04-21,False
WL0022561,C03994,P01910,2023-09-25,False
WL0022562,C08388,P04653,2024-12-07,False
WL0022563,C09321,P02913,2022-08-02,False
WL0022564,C01168,P01564,2024-05-04,False
WL0022565,C04348,P04548,2023-11-07,False
WL0022566,C09282,P02338,2023-06-07,False
WL0022567,C04090,P01288,2024-09-29,False
WL0022568,C08704,P04523,2022-01-15,True
WL0022569,C06177,P02273,2023-09-06,False
WL0022570,C06123,P03389,2022-10-14,False
WL0022571,C06459,P04762,2022-01-05,True
WL0022572,C08925,P04959,2023-11-18,True
WL0022573,C05394,P01573,2023-11-12,False
WL0022574,C03441,P01940,2022-04-09,False
WL0022575,C08128,P03155,2024-06-07,False
WL0022576,C00248,P01551,2022-08-21,False
WL0022577,C07689,P03838,2024-04-06,True
WL0022578,C05119,P02780,2023-10-31,True
WL0022579,C06344,P02468,2023-08-29,False
WL0022580,C06356,P04076,2023-06-26,False
WL0022581,C01798,P04716,2024-09-27,False
WL0022582,C01494,P04531,2024-09-15,False
WL0022583,C04244,P03632,2024-02-28,False
WL0022584,C00952,P03236,2024-10-12,False
WL0022585,C04443,P02480,2024-11-09,False
WL0022586,C03507,P04673,2024-07-05,False
WL0022587,C09808,P03309,2023-11-30,True
WL0022588,C06500,P02174,2022-06-20,False
WL0022589,C01624,P00321,2022-05-10,False
WL0022590,C04528,P03365,2022-06-19,False
WL0022591,C05158,P00477,2024-08-24,True
WL0022592,C03156,P04852,2023-04-29,False
WL0022593,C08184,P04998,2024-06-01,False
WL0022594,C05596,P01769,2022-12-03,False
WL0022595,C01584,P00110,2022-01-17,True
WL0022596,C02634,P04109,2022-04-10,True
WL0022597,C00397,P01154,2024-02-19,False
WL0022598,C04168,P03754,2022-12-03,False
WL0022599,C00980,P01777,2022-10-29,False
WL0022600,C05531,P02487,2023-05-30,False
WL0022601,C02818,P03464,2022-01-10,True
WL0022602,C08585,P02246,2024-09-21,False
WL0022603,C03537,P02958,2024-10-30,False
WL0022604,C03233,P00547,2024-01-07,False
WL0022605,C06767,P03134,2023-01-30,False
WL0022606,C06054,P02425,2023-11-07,False
WL0022607,C04805,P02777,2023-11-10,False
WL0022608,C09628,P00693,2024-06-08,False
WL0022609,C08804,P01274,2022-03-23,True
WL0022610,C01558,P04442,2022-04-24,False
WL0022611,C04297,P03279,2022-02-11,False
WL0022612,C00180,P01733,2023-12-07,True
WL0022613,C07353,P02122,2023-08-23,True
WL0022614,C06021,P02821,2023-03-28,True
WL0022615,C06805,P03497,2024-11-21,True
WL0022616,C00658,P00920,2023-06-13,False
WL0022617,C05445,P02890,2023-12-04,True
WL0022618,C09891,P03589,2022-01-21,True
WL0022619,C09167,P02057,2024-08-27,False
WL0022620,C09009,P03448,2022-01-07,True
WL0022621,C02359,P02405,2024-04-09,False
WL0022622,C00485,P03980,2024-02-25,False
